wavelength_nm,real,imag,abs_real,magnitude,real_normalized,imag_normalized
1.153000000000000000e+03,-8.896296127233616957e+00,-4.011765435600422869e-02,8.896296127233616957e+00,8.896386581619688982e+00,-1.247542076751507467e-01,-5.625763926234286305e-04
1.154000000000000000e+03,-8.923933567860350635e+00,-4.083807154368536418e-02,8.923933567860350635e+00,8.924027009801807964e+00,-1.251417720006010037e-01,-5.726789200302662402e-04
1.155000000000000000e+03,-8.951813571141096659e+00,-4.156674471031886892e-02,8.951813571141096659e+00,8.951910075885018969e+00,-1.255327378216040679e-01,-5.828972223728810407e-04
1.156000000000000000e+03,-8.979938654253931674e+00,-4.230381626332102574e-02,8.979938654253931674e+00,8.980038298750976367e+00,-1.259271404369574909e-01,-5.932332966536356606e-04
1.157000000000000000e+03,-9.008311375721262948e+00,-4.304943142222183994e-02,9.008311375721262948e+00,9.008414238671250018e+00,-1.263250157252371886e-01,-6.036891793096212143e-04
1.158000000000000000e+03,-9.036934336200896922e+00,-4.380373828859066010e-02,9.036934336200896922e+00,9.037040498099740304e+00,-1.267264001558905950e-01,-6.142669471932347925e-04
1.159000000000000000e+03,-9.065810179296523330e+00,-4.456688791796784704e-02,9.065810179296523330e+00,9.065919722484595766e+00,-1.271313308006022935e-01,-6.249687185808899380e-04
1.160000000000000000e+03,-9.094941592388165574e+00,-4.533903439387178963e-02,9.094941592388165574e+00,9.095054601100093450e+00,-1.275398453449394509e-01,-6.357966542108283011e-04
1.161000000000000000e+03,-9.124331307483295461e+00,-4.612033490395135715e-02,9.124331307483295461e+00,9.124447867899267095e+00,-1.279519821002872704e-01,-6.467529583510185556e-04
1.162000000000000000e+03,-9.153982102089006645e+00,-4.691094981835525202e-02,9.153982102089006645e+00,9.154102302387641998e+00,-1.283677800160794857e-01,-6.578398798981417760e-04
1.163000000000000000e+03,-9.183896800106021274e+00,-4.771104277039425051e-02,9.183896800106021274e+00,9.184020730518843934e+00,-1.287872786923352775e-01,-6.690597135087317585e-04
1.164000000000000000e+03,-9.214078272745085840e+00,-4.852078073957601101e-02,9.214078272745085840e+00,9.214206025612659445e+00,-1.292105183925099932e-01,-6.804148007635856020e-04
1.165000000000000000e+03,-9.244529439466395715e+00,-4.934033413709081745e-02,9.244529439466395715e+00,9.244661109296199442e+00,-1.296375400566688041e-01,-6.919075313665439333e-04
1.166000000000000000e+03,-9.275253268942764251e+00,-5.016987689383590326e-02,9.275253268942764251e+00,9.275388952468837545e+00,-1.300683853149934843e-01,-7.035403443788704756e-04
1.167000000000000000e+03,-9.306252780047206130e+00,-5.100958655106396095e-02,9.306252780047206130e+00,9.306392576291656837e+00,-1.305030965016313604e-01,-7.153157294904308487e-04
1.168000000000000000e+03,-9.337531042865650832e+00,-5.185964435374944975e-02,9.337531042865650832e+00,9.337675053202064035e+00,-1.309417166688968126e-01,-7.272362283289833529e-04
1.169000000000000000e+03,-9.369091179735582031e+00,-5.272023534676428119e-02,9.369091179735582031e+00,9.369239507954425505e+00,-1.313842896018362627e-01,-7.393044358088665148e-04
1.170000000000000000e+03,-9.400936366311265502e+00,-5.359154847396579296e-02,9.400936366311265502e+00,9.401089118687339763e+00,-1.318308598331660031e-01,-7.515230015205257106e-04
1.171000000000000000e+03,-9.433069832656487463e+00,-5.447377668029521752e-02,9.433069832656487463e+00,9.433227118018505664e+00,-1.322814726585959666e-01,-7.638946311622563448e-04
1.172000000000000000e+03,-9.465494864365568972e+00,-5.536711701699743166e-02,9.465494864365568972e+00,9.465656794167943033e+00,-1.327361741525497074e-01,-7.764220880157180057e-04
1.173000000000000000e+03,-9.498214803713480592e+00,-5.627177075006976892e-02,9.498214803713480592e+00,9.498381492110393509e+00,-1.331950111842928330e-01,-7.891081944667294569e-04
1.174000000000000000e+03,-9.531233050836048548e+00,-5.718794347205763406e-02,9.531233050836048548e+00,9.531404614757889249e+00,-1.336580314344830989e-01,-8.019558335729968981e-04
1.175000000000000000e+03,-9.564553064940987781e+00,-5.811584521731583824e-02,9.564553064940987781e+00,9.564729624173249789e+00,-1.341252834121529347e-01,-8.149679506804422381e-04
1.176000000000000000e+03,-9.598178365550989355e+00,-5.905569058086263673e-02,9.598178365550989355e+00,9.598360042815702542e+00,-1.345968164721415838e-01,-8.281475550899129430e-04
1.177000000000000000e+03,-9.632112533779485730e+00,-6.000769884095240314e-02,9.632112533779485730e+00,9.632299454819293061e+00,-1.350726808329851814e-01,-8.414977217760379958e-04
1.178000000000000000e+03,-9.666359213640498993e+00,-6.097209408550977039e-02,9.666359213640498993e+00,9.666551507305474189e+00,-1.355529275952850887e-01,-8.550215931602349849e-04
1.179000000000000000e+03,-9.700922113393291468e+00,-6.194910534255865242e-02,9.700922113393291468e+00,9.701119911730588186e+00,-1.360376087605641715e-01,-8.687223809397373771e-04
1.180000000000000000e+03,-9.735805006923143878e+00,-6.293896671479927429e-02,9.735805006923143878e+00,9.736008445269593636e+00,-1.365267772506295330e-01,-8.826033679747896698e-04
1.181000000000000000e+03,-9.771011735159310874e+00,-6.394191751848379845e-02,9.771011735159310874e+00,9.771220952237079871e+00,-1.370204869274569415e-01,-8.966679102361236426e-04
1.182000000000000000e+03,-9.806546207531274817e+00,-6.495820242675122425e-02,9.806546207531274817e+00,9.806761345546679109e+00,-1.375187926136119121e-01,-9.109194388149661863e-04
1.183000000000000000e+03,-9.842412403464667392e+00,-6.598807161758735162e-02,9.842412403464667392e+00,9.842633608210300977e+00,-1.380217501132273705e-01,-9.253614619979063814e-04
1.184000000000000000e+03,-9.878614373917919522e+00,-6.703178092658351739e-02,9.878614373917919522e+00,9.878841794878178817e+00,-1.385294162335523327e-01,-9.399975674090562967e-04
1.185000000000000000e+03,-9.915156242961218780e+00,-6.808959200467851192e-02,9.915156242961218780e+00,9.915390033421386917e+00,-1.390418488070938596e-01,-9.548314242220908932e-04
1.186000000000000000e+03,-9.952042209398832995e+00,-6.916177248106561426e-02,9.952042209398832995e+00,9.952282526557851838e+00,-1.395591067143671926e-01,-9.698667854447205489e-04
1.187000000000000000e+03,-9.989276548436478720e+00,-7.024859613146997028e-02,9.989276548436478720e+00,9.989523553523532939e+00,-1.400812499072775219e-01,-9.851074902784717237e-04
1.188000000000000000e+03,-1.002686361339503840e+01,-7.135034305199473847e-02,1.002686361339503840e+01,1.002711747179013813e+01,-1.406083394331516523e-01,-1.000557466556559671e-03
1.189000000000000000e+03,-1.006480783747220720e+01,-7.246729983875624392e-02,1.006480783747220720e+01,1.006506871883088117e+01,-1.411404374594420197e-01,-1.016220733262941656e-03
1.190000000000000000e+03,-1.010311373555368242e+01,-7.359975977352853360e-02,1.010311373555368242e+01,1.010338181393597701e+01,-1.416776072991251245e-01,-1.032101403135640867e-03
1.191000000000000000e+03,-1.014178590607545694e+01,-7.474802301563353291e-02,1.014178590607545694e+01,1.014206136007939563e+01,-1.422199134368168916e-01,-1.048203685357652947e-03
1.192000000000000000e+03,-1.018082903293901076e+01,-7.591239680031811043e-02,1.018082903293901076e+01,1.018111204583870055e+01,-1.427674215556296589e-01,-1.064531888338820110e-03
1.193000000000000000e+03,-1.022024788748106516e+01,-7.709319564387742685e-02,1.022024788748106516e+01,1.022053864736960627e+01,-1.433201985647944154e-01,-1.081090422592308848e-03
1.194000000000000000e+03,-1.026004733049991025e+01,-7.829074155578814864e-02,1.026004733049991025e+01,1.026034603043735949e+01,-1.438783126280761826e-01,-1.097883803709388990e-03
1.195000000000000000e+03,-1.030023231434007691e+01,-7.950536425813244101e-02,1.030023231434007691e+01,1.030053915250659813e+01,-1.444418331930079347e-01,-1.114916655436451725e-03
1.196000000000000000e+03,-1.034080788503728598e+01,-8.073740141259927450e-02,1.034080788503728598e+01,1.034112306489175026e+01,-1.450108310209693163e-01,-1.132193712858285944e-03
1.197000000000000000e+03,-1.038177918452605653e+01,-8.198719885537643359e-02,1.038177918452605653e+01,1.038210291497029303e+01,-1.455853782181445455e-01,-1.149719825692007173e-03
1.198000000000000000e+03,-1.042315145291172662e+01,-8.325511084024271591e-02,1.042315145291172662e+01,1.042348394846065140e+01,-1.461655482673831219e-01,-1.167499961695978939e-03
1.199000000000000000e+03,-1.046493003080938422e+01,-8.454150029019873169e-02,1.046493003080938422e+01,1.046527151176726278e+01,-1.467514160609991181e-01,-1.185539210198472120e-03
1.200000000000000000e+03,-1.050712036175200836e+01,-8.584673905798477500e-02,1.050712036175200836e+01,1.050747105439508466e+01,-1.473430579345409441e-01,-1.203842785750950089e-03
1.201000000000000000e+03,-1.054972799467014610e+01,-8.717120819584973923e-02,1.054972799467014610e+01,1.055008813143593116e+01,-1.479405517015642824e-01,-1.222416031911081674e-03
1.202000000000000000e+03,-1.059275858644575052e+01,-8.851529823495327132e-02,1.059275858644575052e+01,1.059312840612922102e+01,-1.485439766894449121e-01,-1.241264425160842465e-03
1.203000000000000000e+03,-1.063621790454270055e+01,-8.987940947480023424e-02,1.063621790454270055e+01,1.063659765249970590e+01,-1.491534137762669243e-01,-1.260393578965302627e-03
1.204000000000000000e+03,-1.068011182971690509e+01,-9.126395228313166630e-02,1.068011182971690509e+01,1.068050175807510271e+01,-1.497689454288270439e-01,-1.279809247978045674e-03
1.205000000000000000e+03,-1.072444635880865960e+01,-9.266934740670471071e-02,1.072444635880865960e+01,1.072484672668626615e+01,-1.503906557417921674e-01,-1.299517332399286297e-03
1.206000000000000000e+03,-1.076922760762034947e+01,-9.409602629342635194e-02,1.076922760762034947e+01,1.076963868135308111e+01,-1.510186304780539168e-01,-1.319523882493203910e-03
1.207000000000000000e+03,-1.081446181388251837e+01,-9.554443142632235153e-02,1.081446181388251837e+01,1.081488386725903617e+01,-1.516529571103224228e-01,-1.339835103271243494e-03
1.208000000000000000e+03,-1.086015534031160357e+01,-9.701501666984682637e-02,1.086015534031160357e+01,1.086058865481784430e+01,-1.522937248640051644e-01,-1.360457359348471798e-03
1.209000000000000000e+03,-1.090631467776257679e+01,-9.850824762906236487e-02,1.090631467776257679e+01,1.090675954283536697e+01,-1.529410247614172713e-01,-1.381397179980416775e-03
1.210000000000000000e+03,-1.095294644848020482e+01,-1.000246020222516352e-01,1.095294644848020482e+01,1.095340316177053808e+01,-1.535949496673742753e-01,-1.402661264288263075e-03
1.211000000000000000e+03,-1.100005740945232802e+01,-1.015645700675391339e-01,1.100005740945232802e+01,1.100052627709874997e+01,-1.542555943362158011e-01,-1.424256486680509741e-03
1.212000000000000000e+03,-1.104765445586918204e+01,-1.031286548841398726e-01,1.104765445586918204e+01,1.104813579278171431e+01,-1.549230554603160392e-01,-1.446189902479746818e-03
1.213000000000000000e+03,-1.109574462469266187e+01,-1.047173729088792665e-01,1.109574462469266187e+01,1.109623875484774480e+01,-1.555974317201363200e-01,-1.468468753763581616e-03
1.214000000000000000e+03,-1.114433509833966340e+01,-1.063312543286584061e-01,1.114433509833966340e+01,1.114484235508660781e+01,-1.562788238358770732e-01,-1.491100475429169101e-03
1.215000000000000000e+03,-1.119343320848385126e+01,-1.079708435295770874e-01,1.119343320848385126e+01,1.119395393486330015e+01,-1.569673346207906550e-01,-1.514092701491336892e-03
1.216000000000000000e+03,-1.124304643998052988e+01,-1.096366995634649733e-01,1.124304643998052988e+01,1.124358098905548964e+01,-1.576630690362205434e-01,-1.537453271624828789e-03
1.217000000000000000e+03,-1.129318243491901264e+01,-1.113293966325958478e-01,1.129318243491901264e+01,1.129373117011901684e+01,-1.583661342484282142e-01,-1.561190237961530098e-03
1.218000000000000000e+03,-1.134384899680789616e+01,-1.130495245934260845e-01,1.134384899680789616e+01,1.134441229228690950e+01,-1.590766396872840549e-01,-1.585311872154475865e-03
1.219000000000000000e+03,-1.139505409489796683e+01,-1.147976894802106435e-01,1.139505409489796683e+01,1.139563233590663494e+01,-1.597946971068881505e-01,-1.609826672720601412e-03
1.220000000000000000e+03,-1.144680586864848770e+01,-1.165745140494241078e-01,1.144680586864848770e+01,1.144739945192143971e+01,-1.605204206482016838e-01,-1.634743372675248217e-03
1.221000000000000000e+03,-1.149911263234224634e+01,-1.183806383459374278e-01,1.149911263234224634e+01,1.149972196650111300e+01,-1.612539269037646106e-01,-1.660070947471752349e-03
1.222000000000000000e+03,-1.155198287985560235e+01,-1.202167202919752209e-01,1.155198287985560235e+01,1.155260838582848848e+01,-1.619953349845867641e-01,-1.685818623260487660e-03
1.223000000000000000e+03,-1.160542528958935726e+01,-1.220834362999110440e-01,1.160542528958935726e+01,1.160606740104756796e+01,-1.627447665892942097e-01,-1.711995885482195173e-03
1.224000000000000000e+03,-1.165944872956713319e+01,-1.239814819100284321e-01,1.165944872956713319e+01,1.166010789337994247e+01,-1.635023460756246938e-01,-1.738612487811407861e-03
1.225000000000000000e+03,-1.171406226270818429e+01,-1.259115724544400405e-01,1.171406226270818429e+01,1.171473893941653088e+01,-1.642682005343691076e-01,-1.765678461466698530e-03
1.226000000000000000e+03,-1.176927515228130439e+01,-1.278744437484004570e-01,1.176927515228130439e+01,1.176996981659129382e+01,-1.650424598658525033e-01,-1.793204124905071160e-03
1.227000000000000000e+03,-1.182509686754778322e+01,-1.298708528103450222e-01,1.182509686754778322e+01,1.182581000884497868e+01,-1.658252568590662113e-01,-1.821200093919181926e-03
1.228000000000000000e+03,-1.188153708960081012e+01,-1.319015786120349976e-01,1.188153708960081012e+01,1.188226921248631029e+01,-1.666167272735548377e-01,-1.849677292156747454e-03
1.229000000000000000e+03,-1.193860571740973242e+01,-1.339674228602839023e-01,1.193860571740973242e+01,1.193935734225909506e+01,-1.674170099241756304e-01,-1.878646962082820403e-03
1.230000000000000000e+03,-1.199631287407767388e+01,-1.360692108118110588e-01,1.199631287407767388e+01,1.199708453762382376e+01,-1.682262467688503960e-01,-1.908120676406613358e-03
1.231000000000000000e+03,-1.205466891332141799e+01,-1.382077921228581086e-01,1.205466891332141799e+01,1.205546116926271871e+01,-1.690445829994337013e-01,-1.938110349995808643e-03
1.232000000000000000e+03,-1.211368442618315910e+01,-1.403840417353057479e-01,1.211368442618315910e+01,1.211449784581789402e+01,-1.698721671358330298e-01,-1.968628252302719126e-03
1.233000000000000000e+03,-1.217337024798389322e+01,-1.425988608011066472e-01,1.217337024798389322e+01,1.217420542087249302e+01,-1.707091511235171444e-01,-1.999687020327758566e-03
1.234000000000000000e+03,-1.223373746552880270e+01,-1.448531776469794974e-01,1.223373746552880270e+01,1.223459500018523549e+01,-1.715556904345585665e-01,-2.031299672147507222e-03
1.235000000000000000e+03,-1.229479742457576563e+01,-1.471479487814016662e-01,1.229479742457576563e+01,1.229567794918952472e+01,-1.724119441723654667e-01,-2.063479621035929287e-03
1.236000000000000000e+03,-1.235656173757821286e+01,-1.494841599460694503e-01,1.235656173757821286e+01,1.235746590076851703e+01,-1.732780751802612818e-01,-2.096240690209173752e-03
1.237000000000000000e+03,-1.241904229171453444e+01,-1.518628272141096525e-01,1.241904229171453444e+01,1.241997076331839089e+01,-1.741542501540820909e-01,-2.129597128225974544e-03
1.238000000000000000e+03,-1.248225125721659445e+01,-1.542849981374775359e-01,1.248225125721659445e+01,1.248320472911245638e+01,-1.750406397589689966e-01,-2.163563625077795372e-03
1.239000000000000000e+03,-1.254620109601087208e+01,-1.567517529461052161e-01,1.254620109601087208e+01,1.254718028297976140e+01,-1.759374187505440557e-01,-2.198155329004686590e-03
1.240000000000000000e+03,-1.261090457068599413e+01,-1.592642058015278916e-01,1.261090457068599413e+01,1.261191021131210377e+01,-1.768447661006635752e-01,-2.233387864075087395e-03
1.241000000000000000e+03,-1.267637475380169398e+01,-1.618235061078758252e-01,1.267637475380169398e+01,1.267740761141448758e+01,-1.777628651279591077e-01,-2.269277348570079150e-03
1.242000000000000000e+03,-1.274262503755437770e+01,-1.644308398832958207e-01,1.274262503755437770e+01,1.274368590121446942e+01,-1.786919036333792232e-01,-2.305840414215054156e-03
1.243000000000000000e+03,-1.280966914381604305e+01,-1.670874311950592828e-01,1.280966914381604305e+01,1.281075882934715970e+01,-1.796320740409669825e-01,-2.343094226304467780e-03
1.244000000000000000e+03,-1.287752113456357783e+01,-1.697945436618031601e-01,1.287752113456357783e+01,1.287864048563313624e+01,-1.805835735441116419e-01,-2.381056504768008092e-03
1.245000000000000000e+03,-1.294619542271652435e+01,-1.725534820265775537e-01,1.294619542271652435e+01,1.294734531196746019e+01,-1.815466042575283045e-01,-2.419745546229696946e-03
1.246000000000000000e+03,-1.301570678340269893e+01,-1.753655938045947382e-01,1.301570678340269893e+01,1.301688811363935372e+01,-1.825213733752377443e-01,-2.459180247114545453e-03
1.247000000000000000e+03,-1.308607036567173942e+01,-1.782322710098277752e-01,1.308607036567173942e+01,1.308728407110281111e+01,-1.835080933348271492e-01,-2.499380127860924370e-03
1.248000000000000000e+03,-1.315730170467786841e+01,-1.811549519648603113e-01,1.315730170467786841e+01,1.315854875221961962e+01,-1.845069819882911855e-01,-2.540365358300383444e-03
1.249000000000000000e+03,-1.322941673435448351e+01,-1.841351231986860515e-01,1.322941673435448351e+01,1.323069812499755571e+01,-1.855182627797697104e-01,-2.582156784270801895e-03
1.250000000000000000e+03,-1.330243180060426056e+01,-1.871743214374448627e-01,1.330243180060426056e+01,1.330374857084773055e+01,-1.865421649305147866e-01,-2.624775955532805856e-03
1.251000000000000000e+03,-1.337636367503006340e+01,-1.902741356934240236e-01,1.337636367503006340e+01,1.337771689838657174e+01,-1.875789236314414632e-01,-2.668245155064169483e-03
1.252000000000000000e+03,-1.345122956923285074e+01,-1.934362094579829827e-01,1.345122956923285074e+01,1.345262035780887011e+01,-1.886287802436296401e-01,-2.712587429811559418e-03
1.253000000000000000e+03,-1.352704714970513855e+01,-1.966622430044578929e-01,1.352704714970513855e+01,1.352847665586075721e+01,-1.896919825071775589e-01,-2.757826622984536902e-03
1.254000000000000000e+03,-1.360383455334930147e+01,-1.999539958074878776e-01,1.360383455334930147e+01,1.360530397144215797e+01,-1.907687847588173391e-01,-2.803987407982164951e-03
1.255000000000000000e+03,-1.368161040365241554e+01,-2.033132890856460817e-01,1.368161040365241554e+01,1.368312097187073917e+01,-1.918594481587376221e-01,-2.851095324048736734e-03
1.256000000000000000e+03,-1.376039382755079110e+01,-2.067420084747305931e-01,1.376039382755079110e+01,1.376194682984083073e+01,-1.929642409270774517e-01,-2.899176813761768310e-03
1.257000000000000000e+03,-1.384020447301957724e+01,-2.102421068395640136e-01,1.384020447301957724e+01,1.384180124111307464e+01,-1.940834385905883253e-01,-2.948259262462322224e-03
1.258000000000000000e+03,-1.392106252742461514e+01,-2.138156072326994617e-01,1.392106252742461514e+01,1.392270444297235166e+01,-1.952173242399851683e-01,-2.998371039745424075e-03
1.259000000000000000e+03,-1.400298873667651733e+01,-2.174646060090168753e-01,1.400298873667651733e+01,1.400467723349438920e+01,-1.963661887985470034e-01,-3.049541543136550723e-03
1.260000000000000000e+03,-1.408600442522864782e+01,-2.211912761058153765e-01,1.408600442522864782e+01,1.408774099166315530e+01,-1.975303313025520424e-01,-3.101801244088900518e-03
1.261000000000000000e+03,-1.417013151696379403e+01,-2.249978704986972389e-01,1.417013151696379403e+01,1.417191769838435178e+01,-1.987100591941747818e-01,-3.155181736445815312e-03
1.262000000000000000e+03,-1.425539255701704455e+01,-2.288867258442750519e-01,1.425539255701704455e+01,1.425722995844300378e+01,-1.999056886275117906e-01,-3.209715787523058188e-03
1.263000000000000000e+03,-1.434181073458499789e+01,-2.328602663215201540e-01,1.434181073458499789e+01,1.434370102345586417e+01,-2.011175447884389622e-01,-3.265437391976663741e-03
1.264000000000000000e+03,-1.442940990677492330e+01,-2.369210076844380786e-01,1.442940990677492330e+01,1.443135481587284730e+01,-2.023459622290521287e-01,-3.322381828634267224e-03
1.265000000000000000e+03,-1.451821462355083980e+01,-2.410715615396876732e-01,1.451821462355083980e+01,1.452021595408514010e+01,-2.035912852174900922e-01,-3.380585720480852683e-03
1.266000000000000000e+03,-1.460825015383709591e+01,-2.453146398637676973e-01,1.460825015383709591e+01,1.461030977870123948e+01,-2.048538681039892562e-01,-3.440087098003996504e-03
1.267000000000000000e+03,-1.469954251284380753e+01,-2.496530597754823555e-01,1.469954251284380753e+01,1.470166238005613124e+01,-2.061340757040727445e-01,-3.500925466118926226e-03
1.268000000000000000e+03,-1.479211849068297546e+01,-2.540897485805946321e-01,1.479211849068297546e+01,1.479430062702319759e+01,-2.074322836998388486e-01,-3.563141874910514834e-03
1.269000000000000000e+03,-1.488600568234863708e+01,-2.586277491068565415e-01,1.488600568234863708e+01,1.488825219720313520e+01,-2.087488790603775901e-01,-3.626778994447279070e-03
1.270000000000000000e+03,-1.498123251913886733e+01,-2.632702253490011302e-01,1.498123251913886733e+01,1.498354560856872908e+01,-2.100842604824065540e-01,-3.691881193942021019e-03
1.271000000000000000e+03,-1.507782830160320842e+01,-2.680204684448075358e-01,1.507782830160320842e+01,1.508021025265006188e+01,-2.114388388522980555e-01,-3.758494625555156964e-03
1.272000000000000000e+03,-1.517582323410446499e+01,-2.728819030050010919e-01,1.517582323410446499e+01,1.517827642935035115e+01,-2.128130377307447529e-01,-3.826667313159940430e-03
1.273000000000000000e+03,-1.527524846108997281e+01,-2.778580938215564067e-01,1.527524846108997281e+01,1.527777538348871644e+01,-2.142072938613976407e-01,-3.896449246414084629e-03
1.274000000000000000e+03,-1.537613610517398399e+01,-2.829527529809250930e-01,1.537613610517398399e+01,1.537873934317291358e+01,-2.156220577049015041e-01,-3.967892480509713389e-03
1.275000000000000000e+03,-1.547851930713990320e+01,-2.881697474108553814e-01,1.547851930713990320e+01,1.548120156011236936e+01,-2.170577939998526995e-01,-4.041051242003640583e-03
1.276000000000000000e+03,-1.558243226797874748e+01,-2.935131068918114261e-01,1.558243226797874748e+01,1.558519635198936371e+01,-2.185149823523114820e-01,-4.115982041162803001e-03
1.277000000000000000e+03,-1.568791029308876972e+01,-2.989870325665501816e-01,1.568791029308876972e+01,1.569075914701527630e+01,-2.199941178556203691e-01,-4.192743791295444611e-03
1.278000000000000000e+03,-1.579498983876947626e+01,-3.045959059841942818e-01,1.579498983876947626e+01,1.579792653080692411e+01,-2.214957117423973221e-01,-4.271397935577622013e-03
1.279000000000000000e+03,-1.590370856115374565e+01,-3.103442987182135071e-01,1.590370856115374565e+01,1.590673629572898307e+01,-2.230202920707189396e-01,-4.352008581927717910e-03
1.280000000000000000e+03,-1.601410536773177995e+01,-3.162369826010557605e-01,1.601410536773177995e+01,1.601722749285844571e+01,-2.245684044466490781e-01,-4.434642646528343807e-03
1.281000000000000000e+03,-1.612622047163212002e+01,-3.222789406218510844e-01,1.612622047163212002e+01,1.612944048673899999e+01,-2.261406127854303227e-01,-4.519370006646607728e-03
1.282000000000000000e+03,-1.624009544883735501e+01,-3.284753785376129942e-01,1.624009544883735501e+01,1.624341701310574848e+01,-2.277375001138293720e-01,-4.606263663459887053e-03
1.283000000000000000e+03,-1.635577329852563366e+01,-3.348317372528281655e-01,1.635577329852563366e+01,1.635920023977443449e+01,-2.293596694163157201e-01,-4.695399915656821473e-03
1.284000000000000000e+03,-1.647329850674361396e+01,-3.413537060271305545e-01,1.647329850674361396e+01,1.647683483090425938e+01,-2.310077445279577479e-01,-4.786858544650681065e-03
1.285000000000000000e+03,-1.659271711363232171e+01,-3.480472365761556053e-01,1.659271711363232171e+01,1.659636701485946375e+01,-2.326823710771420695e-01,-4.880723012317934872e-03
1.286000000000000000e+03,-1.671407678444506573e+01,-3.549185581365436604e-01,1.671407678444506573e+01,1.671784465591289148e+01,-2.343842174814690926e-01,-4.977080672257246444e-03
1.287000000000000000e+03,-1.683742688461458670e+01,-3.619741935725541149e-01,1.683742688461458670e+01,1.684131733005332521e+01,-2.361139760004320187e-01,-5.076022995655142880e-03
1.288000000000000000e+03,-1.696281855914838133e+01,-3.692209766089645240e-01,1.696281855914838133e+01,1.696683640518045877e+01,-2.378723638487902359e-01,-5.177645812945761740e-03
1.289000000000000000e+03,-1.709030481665237744e+01,-3.766660702828234508e-01,1.709030481665237744e+01,1.709445512599315720e+01,-2.396601243748471555e-01,-5.282049572562784109e-03
1.290000000000000000e+03,-1.721994061830871914e+01,-3.843169867154400676e-01,1.721994061830871914e+01,1.722422870390301242e+01,-2.414780283082000323e-01,-5.389339618205260356e-03
1.291000000000000000e+03,-1.735178297215954757e+01,-3.921816083156943744e-01,1.735178297215954757e+01,1.735621441233159956e+01,-2.433268750818967929e-01,-5.499626486175076406e-03
1.292000000000000000e+03,-1.748589103307859816e+01,-4.002682105365614751e-01,1.748589103307859816e+01,1.749047168778088235e+01,-2.452074942343540620e-01,-5.613026224495398959e-03
1.293000000000000000e+03,-1.762232620884420342e+01,-4.085854863186901831e-01,1.762232620884420342e+01,1.762706223709860609e+01,-2.471207468968360799e-01,-5.729660735686950730e-03
1.294000000000000000e+03,-1.776115227276346076e+01,-4.171425723682398723e-01,1.776115227276346076e+01,1.776605015139754329e+01,-2.490675273728016614e-01,-5.849658145266393300e-03
1.295000000000000000e+03,-1.790243548333504364e+01,-4.259490774309388494e-01,1.790243548333504364e+01,1.790750202712644779e+01,-2.510487648159554497e-01,-5.973153198238044179e-03
1.296000000000000000e+03,-1.804624471148233766e+01,-4.350151127409134233e-01,1.804624471148233766e+01,1.805148709483562541e+01,-2.530654250144587225e-01,-6.100287686082765497e-03
1.297000000000000000e+03,-1.819265157593424576e+01,-4.443513248412134797e-01,1.819265157593424576e+01,1.819807735622724820e+01,-2.551185122893964152e-01,-6.231210907005523686e-03
1.298000000000000000e+03,-1.834173058738403839e+01,-4.539689309936074668e-01,1.834173058738403839e+01,1.834734773013491349e+01,-2.572090715163403152e-01,-6.366080162492713385e-03
1.299000000000000000e+03,-1.849355930211344656e+01,-4.638797574182503825e-01,1.849355930211344656e+01,1.849937620813548378e+01,-2.593381902796445537e-01,-6.505061293553235889e-03
1.300000000000000000e+03,-1.864821848583215669e+01,-4.740962806296650789e-01,1.864821848583215669e+01,1.865424402056108377e+01,-2.615070011699934804e-01,-6.648329260379690596e-03
1.301000000000000000e+03,-1.880579228855371454e+01,-4.846316721644678971e-01,1.880579228855371454e+01,1.881203581375209311e+01,-2.637166842367150155e-01,-6.796068769572548643e-03
1.302000000000000000e+03,-1.896636843140557716e+01,-4.954998470288710655e-01,1.896636843140557716e+01,1.897283983947114905e+01,-2.659684696074482990e-01,-6.948474953527355655e-03
1.303000000000000000e+03,-1.913003840635754926e+01,-5.067155162306274940e-01,1.913003840635754926e+01,1.913674815748756686e+01,-2.682636402889681526e-01,-7.105754107098743652e-03
1.304000000000000000e+03,-1.929689768994797916e+01,-5.182942438014653819e-01,1.929689768994797916e+01,1.930385685243954796e+01,-2.706035351643021336e-01,-7.268124487235300656e-03
1.305000000000000000e+03,-1.946704597219404675e+01,-5.302525087627362188e-01,1.946704597219404675e+01,1.947426626619256140e+01,-2.729895522027768195e-01,-7.435817181933938348e-03
1.306000000000000000e+03,-1.964058740198951725e+01,-5.426077725397653317e-01,1.964058740198951725e+01,1.964808124703300152e+01,-2.754231519012705909e-01,-7.609077055602291549e-03
1.307000000000000000e+03,-1.981763085042617334e+01,-5.553785523902288190e-01,1.981763085042617334e+01,1.982541141717412714e+01,-2.779058609768125243e-01,-7.788163778756793283e-03
1.308000000000000000e+03,-1.999829019362222127e+01,-5.685845014797713537e-01,1.999829019362222127e+01,2.000637146020361001e+01,-2.804392763327314686e-01,-7.973352950936088077e-03
1.309000000000000000e+03,-2.018268461680527892e+01,-5.822464963152076400e-01,2.018268461680527892e+01,2.019108143027261804e+01,-2.830250693228612002e-01,-8.164937326791037522e-03
1.310000000000000000e+03,-2.037093894158233809e+01,-5.963867323335636517e-01,2.037093894158233809e+01,2.037966708501832613e+01,-2.856649903409001490e-01,-8.363228156545395031e-03
