case_id,band,state,energy_eV,left_barrier_edge_eV,right_barrier_edge_eV,barrier_edge_eV,binding_energy_meV,bound_pass,bound_checks,centroid_nm,rms_width_nm,active_region_probability,left_padding_probability,right_padding_probability,left_boundary_probability,right_boundary_probability,left_boundary_amplitude_nm_minus_half,right_boundary_amplitude_nm_minus_half,quantum_start_nm,quantum_end_nm
Case_05,electron,3,3.165314892029,3.3653851515383,3.3888127409279,3.3653851515383,200.07025950930003,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.08218308519486,3.364063448196307,0.9079597657065002,0.07671000836628869,0.015330225927211113,2.1552701970265507e-28,7.649817198188745e-32,0.0,0.0,18.0,113.76
Case_05,electron,4,3.353066291956,3.3653851515383,3.3888127409279,3.3653851515383,12.318859582300057,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",29.964548569522897,5.227125388816274,5.761431164457649e-06,0.9999939991178121,2.3945102341465306e-07,0.0022100924420922065,4.724922344670571e-21,0.0,0.0,18.0,113.76
Case_05,electron,5,3.363643196446,3.3653851515383,3.3888127409279,3.3653851515383,1.7419550922999072,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",38.33589818764797,8.949985236243936,0.0009413599962003102,0.9990063953956192,5.224460818040854e-05,0.002252117518064196,3.000119250294697e-17,0.0,0.0,18.0,113.76
Case_05,electron,6,3.373338657465,3.3653851515383,3.3888127409279,3.3653851515383,-7.953505926700188,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",42.45497096554103,11.476128785421281,0.01368944614903183,0.985203238806759,0.0011073150442093252,0.002821291275321592,2.116627177924058e-14,0.0,0.0,18.0,113.76
Case_05,heavy_hole,1,1.499235401868,1.2204895577345,1.2439171471241,1.2439171471241,255.31825474390013,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.63177104445691,1.4710792575292995,0.9977669001398269,0.002232320925235444,7.789349376311768e-07,2.190969107812706e-71,5.881244430172329e-65,0.0,0.0,18.0,113.76
Case_05,heavy_hole,2,1.468462893,1.2204895577345,1.2439171471241,1.2439171471241,224.54574587590014,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",70.01577579317097,1.6547375122749848,0.9763923318709696,0.0004338299256305763,0.023173838203399806,2.406590754940543e-68,3.579832650710668e-61,0.0,0.0,18.0,113.76
Case_05,heavy_hole,3,1.465509419604,1.2204895577345,1.2439171471241,1.2439171471241,221.59227247989998,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.80993905867744,2.5734539174495135,0.9886835190435642,0.0100722373692634,0.00124424358717237,1.2910559035231865e-66,5.525910207200458e-62,0.0,0.0,18.0,113.76
Case_05,heavy_hole,4,1.410767905172,1.2204895577345,1.2439171471241,1.2439171471241,166.85075804789994,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.52474544915478,2.3444605556568283,0.9732382739221561,0.02666149542254022,0.0001002306553035826,5.3555168322216375e-59,4.0451590305606044e-55,0.0,0.0,18.0,113.76
Case_05,heavy_hole,5,1.341178400406,1.2204895577345,1.2439171471241,1.2439171471241,97.26125328189994,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",67.31751961922807,3.8231958761336924,0.9128037061339331,0.024113757332097717,0.06308253653396927,3.053898107777173e-48,1.1531783851731225e-39,0.0,0.0,18.0,113.76
Case_05,heavy_hole,6,1.332832485539,1.2204895577345,1.2439171471241,1.2439171471241,88.91533841489996,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",66.49333579062254,4.02261756196823,0.906689203335282,0.03488215723168187,0.05842863943303612,1.3191603037501408e-46,7.104994217809486e-38,0.0,0.0,18.0,113.76
Case_06,electron,1,2.994067792156,3.3698073380613,3.3957512848747,3.3698073380613,375.7395459052999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.56631438322337,1.8798023761567217,0.9809402752800036,0.01880252282634481,0.00025720189365141744,6.427571312188847e-39,4.96139324039608e-43,0.0,0.0,18.0,113.745097
Case_06,electron,2,3.103939845389,3.3698073380613,3.3957512848747,3.3698073380613,265.86749267229993,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.5695117489476,2.4605026967982995,0.9140627573728426,0.005962581655748952,0.07997466097140886,1.4809758146190395e-33,4.374350437746788e-35,0.0,0.0,18.0,113.745097
Case_06,electron,3,3.17073686279,3.3698073380613,3.3957512848747,3.3698073380613,199.07047527129996,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.10412933868093,3.3783537700588857,0.9077220240894102,0.0765335882058911,0.015744387704698794,2.971956038605274e-28,5.49738453189361e-32,0.0,0.0,18.0,113.745097
Case_06,electron,4,3.355635645203,3.3698073380613,3.3957512848747,3.3698073380613,14.171692858300222,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",29.573075420681448,5.05395868634518,3.05796866991961e-06,0.9999968092220421,1.3280928806809903e-07,0.002445650676506166,5.369640341048696e-22,0.0,0.0,18.0,113.745097
Case_06,electron,5,3.366927644147,3.3698073380613,3.3957512848747,3.3698073380613,2.8796939142998745,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",37.790581187612894,8.707514275560527,0.0006371502761295543,0.9993260526637946,3.6797060075839655e-05,0.00246152393553734,4.531474072434998e-18,0.0,0.0,18.0,113.745097
Case_06,electron,6,3.376978492671,3.3698073380613,3.3957512848747,3.3698073380613,-7.171154609699748,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",42.31192693504636,11.259714943246571,0.011402818302964576,0.9876628524598716,0.0009343292371638691,0.0029403138573911277,3.5287631822599283e-15,0.0,0.0,18.0,113.745097
Case_06,heavy_hole,1,1.504782454624,1.2249117442575,1.2508556910709,1.2508556910709,253.92676355309996,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.65241578132006,1.4743788405454754,0.9978198829633556,0.002178877334815685,1.2397018287908334e-06,1.4780068138470139e-71,2.4885815437967626e-66,0.0,0.0,18.0,113.745097
Case_06,heavy_hole,2,1.476115033497,1.2249117442575,1.2508556910709,1.2508556910709,225.2593424260998,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",70.12950911745736,1.273328007665814,0.9772454043038842,0.00019203707984191904,0.02256255861627392,3.2299284020607704e-69,3.808207944254422e-61,0.0,0.0,18.0,113.745097
Case_06,heavy_hole,3,1.471204476331,1.2249117442575,1.2508556910709,1.2508556910709,220.34878526009982,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.650789576698834,2.3819367633907005,0.9891984333609811,0.010195278844116919,0.0006062877949017787,6.873048106741008e-67,4.684877877733209e-62,0.0,0.0,18.0,113.745097
Case_06,heavy_hole,4,1.416656263121,1.2249117442575,1.2508556910709,1.2508556910709,165.8005720500999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.535794637134515,2.3540119814553355,0.9734814048778613,0.026380447079743626,0.00013814804239513663,2.4018909938138616e-59,1.2067747583906261e-54,0.0,0.0,18.0,113.745097
Case_06,heavy_hole,5,1.351235739045,1.2249117442575,1.2508556910709,1.2508556910709,100.38004797409994,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",68.81763023910044,3.1631398810071656,0.9031637224970881,0.011132911044216246,0.08570336645869572,1.0252311567068452e-49,5.829300534152147e-40,0.0,0.0,18.0,113.745097
Case_06,heavy_hole,6,1.340272344294,1.2249117442575,1.2508556910709,1.2508556910709,89.4166532231,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.94448806211149,3.645176945358679,0.9239873457810972,0.047320856240848246,0.028691797978054535,3.4474866333310094e-47,4.757989895890121e-38,0.0,0.0,18.0,113.745097
Case_07,electron,1,2.945474943617,3.3308355447028,3.3345084735598,3.3308355447028,385.36060108580017,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.60620208958547,1.8818116591060325,0.9816799218655707,0.018053219658060962,0.00025308978593039755,7.535636019317516e-40,5.075842375064646e-42,0.0,0.0,18.0,113.82592999999999
Case_07,electron,2,3.052458556878,3.3308355447028,3.3345084735598,3.3308355447028,278.3769878248004,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.76166868434476,2.3498682488165414,0.9077767094358846,0.004920114991509042,0.0834484560957837,6.855844358103675e-35,4.911492566797001e-34,0.0,0.0,18.0,113.82592999999999
Case_07,electron,3,3.120125850434,3.3308355447028,3.3345084735598,3.3308355447028,210.70969426880026,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.03004682967028,3.316552682029204,0.9101605571357779,0.07538808680038231,0.013893090719014914,1.1934087911742067e-29,8.185690192088465e-31,0.0,0.0,18.0,113.82592999999999
Case_07,electron,4,3.330998661586,3.3308355447028,3.3345084735598,3.3308355447028,-0.16311688319969875,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",37.450630626327516,7.876353670043402,0.0026460545869076754,0.9968865537486032,0.00046500780070655144,0.00043718149677403714,2.1451997416843305e-10,0.0,0.0,18.0,113.82592999999999
Case_07,electron,5,3.336228514238,3.3308355447028,3.3345084735598,3.3308355447028,-5.392969535199743,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",43.56854397289507,14.26789912088962,0.028136834971083418,0.9357788028294645,0.0360538997083742,0.000929379872814162,1.1432796283833243e-06,0.0,0.0,18.0,113.82592999999999
Case_07,electron,6,3.33765658161,3.3308355447028,3.3345084735598,3.3308355447028,-6.821036907199929,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",87.8105223923413,12.301411793297534,0.001696563514595078,0.03706138462703096,0.9612351519180353,4.9367248069006014e-05,0.00010640759524271379,0.0,0.0,18.0,113.82592999999999
Case_07,heavy_hole,1,1.456475752725,1.1859399508991,1.189612879756,1.189612879756,266.86287296900014,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.56776413616694,1.4802339866471614,0.9975010121003095,0.002498458827296279,4.815550543351241e-07,2.0928842094912159e-69,1.7033915349506714e-70,0.0,0.0,18.0,113.82592999999999
Case_07,heavy_hole,2,1.4235500798,1.1859399508991,1.189612879756,1.189612879756,233.9372000440001,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.52083544239362,3.1294829196435194,0.9875190042748885,0.009103193723246222,0.0030928577279802916,9.647881750617856e-65,2.3272697431702657e-64,0.0,0.0,18.0,113.82592999999999
Case_07,heavy_hole,3,1.421770119619,1.1859399508991,1.189612879756,1.189612879756,232.1572398630001,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.3858033975301,2.6448562854035975,0.9765113150255385,0.001622301473528086,0.020028481579614708,2.9191360089127373e-65,2.5622473490958735e-63,0.0,0.0,18.0,113.82592999999999
Case_07,heavy_hole,4,1.36898495538,1.1859399508991,1.189612879756,1.189612879756,179.37207562400005,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.558393530911005,2.3559686164451272,0.9731371159452895,0.026760919780125583,9.438723507464229e-05,7.72773737178639e-57,2.5845674287368178e-58,0.0,0.0,18.0,113.82592999999999
Case_07,heavy_hole,5,1.298806137179,1.1859399508991,1.189612879756,1.189612879756,109.19325742300012,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",66.26793417544488,3.8858977730965645,0.9223506502213431,0.03334084501516522,0.041713755534366535,2.8060199653293815e-45,6.335074877448088e-44,0.0,0.0,18.0,113.82592999999999
Case_07,heavy_hole,6,1.290406776936,1.1859399508991,1.189612879756,1.189612879756,100.79389717999999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",67.60179632004787,3.910389520890949,0.896746484153123,0.025664432127047145,0.07321705194115542,8.355204486528852e-44,4.839654847815737e-42,0.0,0.0,18.0,113.82592999999999
Case_08,electron,1,3.033276040113,3.4014569102703,3.4455970037045,3.4014569102703,368.18087015730015,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.53617691187113,1.8694451429993857,0.9804556086446535,0.019333410200598197,0.00019991828926281711,3.7250741177878543e-38,5.84268190170822e-44,0.0,0.0,18.0,113.81247599999999
Case_08,electron,2,3.147070448715,3.4014569102703,3.4455970037045,3.4014569102703,254.38646155529997,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.60797916520434,2.4868847046054845,0.9112713330087291,0.006250161410204406,0.07879671626291927,2.1625485617254758e-32,7.727385040917041e-36,0.0,0.0,18.0,113.81247599999999
Case_08,electron,3,3.20925528409,3.4014569102703,3.4455970037045,3.4014569102703,192.2016261802999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.14841799003607,3.409023596547282,0.9070934901955485,0.07657550820283011,0.015683154159321984,3.0817963639457917e-27,4.237517131926775e-33,0.0,0.0,18.0,113.81247599999999
Case_08,electron,4,3.373276123525,3.4014569102703,3.4455970037045,3.4014569102703,28.18078674529989,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",27.745927994048746,4.239052994719955,4.549031741190461e-08,0.9999999533141073,1.1702292055872836e-09,0.004121463118331009,2.5338809101175886e-28,0.0,0.0,18.0,113.81247599999999
Case_08,electron,5,3.389275939727,3.4014569102703,3.4455970037045,3.4014569102703,12.180970543300251,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",34.8250150310166,7.403062437836016,2.947173191769906e-05,0.9999695353814873,9.74594776653396e-07,0.004048197769624279,8.460496319060114e-24,0.0,0.0,18.0,113.81247599999999
Case_08,electron,6,3.402500929705,3.4014569102703,3.4455970037045,3.4014569102703,-1.0440194346998943,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",40.226786760297244,9.863655839163442,0.0016464738495726395,0.9982816253223985,7.076548837439567e-05,0.004117460291786185,1.736314484997794e-20,0.0,0.0,18.0,113.81247599999999
Case_08,heavy_hole,1,1.544168683453,1.2565613164665,1.3007014099008,1.3007014099008,243.46727355219988,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.73805195888981,1.4730414033828203,0.9980826447155923,0.0019153897573214612,1.7926676509262127e-06,2.5707267388389497e-73,1.5023162096790047e-61,0.0,0.0,18.0,113.81247599999999
Case_08,heavy_hole,2,1.519666976162,1.2565613164665,1.3007014099008,1.3007014099008,218.9655662612,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",70.31014168504018,0.927762022802229,0.9745228055693014,4.1185557298232735e-05,0.023304306459285357,3.7283997766739554e-72,3.235058476858439e-59,0.0,0.0,18.0,113.81247599999999
Case_08,heavy_hole,3,1.510612236149,1.2565613164665,1.3007014099008,1.3007014099008,209.9108262481999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.526078366754696,2.2357669914310896,0.9898799325650046,0.009927351174374054,0.00017687183336672895,1.0666384984877857e-68,8.881646071976609e-60,0.0,0.0,18.0,113.81247599999999
Case_08,heavy_hole,4,1.456155266054,1.2565613164665,1.3007014099008,1.3007014099008,155.45385615319995,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.52971956725554,2.355572004517067,0.9741315079034916,0.02572595186532085,0.00013230526268374475,2.154284768093274e-61,1.0962179757279686e-51,0.0,0.0,18.0,113.81247599999999
Case_08,heavy_hole,5,1.394243280207,1.2565613164665,1.3007014099008,1.3007014099008,93.54187030619987,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.5699881083887,2.571086345374226,0.8894203477074072,0.005507575173807477,0.09904246773018417,4.842498369931863e-53,1.3268091048100342e-36,0.0,0.0,18.0,113.81247599999999
Case_08,heavy_hole,6,1.380828024784,1.2565613164665,1.3007014099008,1.3007014099008,80.12661488319984,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.27103504233288,3.250307595719194,0.9315861637973105,0.05136117445833958,0.01613713245418439,6.921004698974285e-50,4.304756558797106e-34,0.0,0.0,18.0,113.81247599999999
Case_09,electron,1,2.9619141612,3.3436853107421,3.3546784316659,3.3436853107421,381.7711495420997,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.57589023251718,1.8765795929512958,0.981214745066674,0.018496988058466026,0.00027335987364747477,1.606019967388499e-39,2.6349410202840013e-42,0.0,0.0,18.0,113.70193499999999
Case_09,electron,2,3.071043065881,3.3436853107421,3.3546784316659,3.3436853107421,272.6422448610997,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.58814064252891,2.417193905274282,0.9073594057039128,0.005633015970576904,0.08316784876034523,2.468259507907448e-34,2.7214084437777185e-34,0.0,0.0,18.0,113.70193499999999
Case_09,electron,3,3.139059371585,3.3436853107421,3.3546784316659,3.3436853107421,204.6259391570997,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.05705815113167,3.346471169985923,0.9071679385569016,0.07668084269090085,0.015528158111597083,4.788131160346745e-29,4.916437310081297e-31,0.0,0.0,18.0,113.70193499999999
Case_09,electron,4,3.339796774115,3.3436853107421,3.3546784316659,3.3436853107421,3.888536627099981,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",33.16037675980469,6.555579456403137,0.00020023601001133194,0.9997833637220204,1.623819105560571e-05,0.0010589203526147287,3.2271518644112337e-15,0.0,0.0,18.0,113.70193499999999
Case_09,electron,5,3.346803481502,3.3436853107421,3.3546784316659,3.3436853107421,-3.118170759900174,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",41.10288644150725,10.554078677634068,0.006872936811016384,0.9922754913149621,0.0008454850058433796,0.001372258912353686,4.449327652658892e-12,0.0,0.0,18.0,113.70193499999999
Case_09,electron,6,3.355229484504,3.3436853107421,3.3546784316659,3.3436853107421,-11.5441737619002,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",43.39463455491108,13.429608173455833,0.04094818823778067,0.9413035952740544,0.0177050339623138,0.0022111073511817255,1.3311687392311265e-08,0.0,0.0,18.0,113.70193499999999
Case_09,heavy_hole,1,1.472279717798,1.1987897169383,1.2097828378621,1.2097828378621,262.4968799359,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.57513718640599,1.4715334532675657,0.9975718312011712,0.002427363871129562,7.329254442470439e-07,4.8904493375142e-70,4.239167651070548e-68,0.0,0.0,18.0,113.70193499999999
Case_09,heavy_hole,2,1.43959462642,1.1987897169383,1.2097828378621,1.2097828378621,229.81178855789986,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",67.75911958564318,3.54543985356696,0.9801894920303823,0.0038632333359001937,0.014607555483939971,6.846799583435587e-66,9.380122118152323e-63,0.0,0.0,18.0,113.70193499999999
Case_09,heavy_hole,3,1.438156312155,1.1987897169383,1.2097828378621,1.2097828378621,228.3734742929,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",66.00439491852308,3.73280801295821,0.9831333390595873,0.006920379828965964,0.0091131757326693,1.8612233136920999e-65,8.918094762975831e-63,0.0,0.0,18.0,113.70193499999999
Case_09,heavy_hole,4,1.383748310897,1.1987897169383,1.2097828378621,1.2097828378621,173.96547303489984,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.531640893733126,2.346054990977876,0.972789447792195,0.027082039363787818,0.00011904837999278765,1.5463391068770324e-57,6.000752435385338e-57,0.0,0.0,18.0,113.70193499999999
Case_09,heavy_hole,5,1.31387937922,1.1987897169383,1.2097828378621,1.2097828378621,104.09654135790004,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",66.89562659746319,3.8448688583558366,0.9144077200569865,0.027743390217793155,0.0545075984984128,2.6061365978606646e-46,3.2161875440229395e-42,0.0,0.0,18.0,113.70193499999999
Case_09,heavy_hole,6,1.304923519475,1.1987897169383,1.2097828378621,1.2097828378621,95.1406816128999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",66.83379874417875,3.988057809230059,0.9001966667451616,0.03236537922344542,0.06370485090073717,1.3762006323164508e-44,2.5110977917602877e-40,0.0,0.0,18.0,113.70193499999999
Case_10,electron,1,3.019462765736,3.3904662913189,3.4283081972814,3.3904662913189,371.0035255829003,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.54790734711506,1.864290622714514,0.9807556485885165,0.019069794215902637,0.00016533394779104843,1.9599365621188804e-38,9.551994320007274e-44,0.0,0.0,18.0,113.81237800000001
Case_10,electron,2,3.137474442589,3.3904662913189,3.4283081972814,3.3904662913189,252.99184872989989,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.6017041612262,2.5522238943135966,0.9108743552340818,0.006769883640290592,0.07868718167171881,1.954230415716117e-32,2.811874278638595e-35,0.0,0.0,18.0,113.81237800000001
Case_10,electron,3,3.194531219327,3.3904662913189,3.4283081972814,3.3904662913189,195.93507199189997,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.22552020556901,3.459000205898944,0.9079644477767218,0.07491637214749843,0.016436509043274927,1.063977325406343e-27,9.224737609592563e-33,0.0,0.0,18.0,113.81237800000001
Case_10,electron,4,3.367271738564,3.3904662913189,3.4283081972814,3.3904662913189,23.194552754900233,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",28.245131823917564,4.462167566172931,1.8618754058402077e-07,0.9999998088546597,4.860686563349517e-09,0.0035416286414749524,2.5246173435578652e-26,0.0,0.0,18.0,113.81237800000001
Case_10,electron,5,3.381715699311,3.3904662913189,3.4283081972814,3.3904662913189,8.750592007900071,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",35.67842732984053,7.780312029462877,8.931606259325642e-05,0.9999076355871629,2.997033478594731e-06,0.003490609971626501,5.715876751422731e-22,0.0,0.0,18.0,113.81237800000001
