k_per_nm,e1_raw_eV,e2_raw_eV,h1_raw_eV,h2_raw_eV
0.51310966555755,3.0887538052809997,3.2085110661541001,1.42165072355005,1.3999834564221998
0.51496204702165005,3.0896775880955003,3.2093202060475501,1.4215439569614499,1.3998554005987498
0.51681442848575998,3.0906039283996503,3.2101317451893499,1.4214364703318498,1.3997278054661
0.51866680994986003,3.0915328200264001,3.21094567910025,1.4213282619505501,1.3996006680120501
0.52051919141396996,3.0924642568150498,3.2117620033004002,1.4212193301842999,1.3994739850536
0.52237157287808,3.0933982326120502,3.2125807133099498,1.4211096734758502,1.3993477532415999
0.52422395434218005,3.0943347412703499,3.2134018046491999,1.4209992903422499,1.3992219690660002
0.52607633580628999,3.0952737766502496,3.2142252728383003,1.4208881793732,1.3990966288601498
0.52792871727040003,3.0962153326189998,3.2150511133975002,1.4207763392302,1.3989717288058001
0.52978109873449997,3.0971594030510499,3.2158793218475497,1.42066376864455,1.3988472649379999
0.53163348019861001,3.0981059818286001,3.2167098937095,1.4205504664164499,1.398723233149
0.53348586166272005,3.0990550628409501,3.2175428245045499,1.4204364314136,1.3985996291932001
0.53533824312681999,3.1000066399850503,3.2183781097546502,1.4203216625697999,1.3984764486914001
0.53719062459093003,3.1009607071658003,3.2192157449823,1.4202061588838002,1.398353687135
0.53904300605503996,3.1019172582958001,3.2200557257109002,1.4200899194187,1.3982313398903998
0.54089538751914001,3.1028762872954001,3.2208980474640496,1.4199729432999499,1.39810940220275
0.54274776898324995,3.10383778809345,3.2217427057670003,1.4198552297148002,1.3979878692005001
