z_nm,e1_nm_minus_half,e2_nm_minus_half,h1_nm_minus_half,h2_nm_minus_half
19.199999999999999,0.040735740693235239,0.55612691503393741,0.0041448248889888245,0.072313199771433426
19.25,0.040274639635170244,0.55759575297951747,0.004068979679245824,0.072550480303769427
19.300000000000001,0.039803090311351236,0.55862610196011742,0.0039915193588313238,0.072673953283152432
19.350000000000001,0.039321215053664239,0.55921715171727748,0.0039124746742716238,0.072683425021579429
19.399999999999999,0.038829138872804238,0.55936843745409748,0.0038318770009786226,0.072578880661047424
19.449999999999999,0.03832698942584923,0.55907984020061741,0.0037497583307960223,0.072360484196856437
19.5,0.037814896983134227,0.55835158690749742,0.0036661512593009218,0.072028578220358436
19.550000000000001,0.037292994394462223,0.55718425026745744,0.0035810889728653214,0.071583683381545415
19.600000000000001,0.036761417054638222,0.55557874826495746,0.0034946052354834205,0.071026497572323419
19.649999999999999,0.036220302868342213,0.55353634345428748,0.0034067343753697199,0.070357894831750423
19.699999999999999,0.035669792214355213,0.5510586419667074,0.0033175112713330194,0.069578923974961418
19.75,0.035110027909141209,0.5481475922474075,0.0032269713389316192,0.068690806947927396
19.800000000000001,0.034541155169796209,0.54480548352325742,0.0031351505164161188,0.067694936910625406
19.850000000000001,0.033963321576376201,0.54103494400256746,0.0030420852504640179,0.066592876051638383
19.899999999999999,0.033376677033610198,0.53683893880830746,0.0029478124817129176,0.065386353137601383
19.949999999999999,0.032781373732012196,0.53222076764633752,0.002852369630097917,0.06407726080133537
20,0.032177566108397192,0.52718406221055758,0.002755794579997816,0.062667652572947374
20.050000000000001,0.031565410805818185,0.52173278332695761,0.0026581256651982154,0.061159739658515358
20.100000000000001,0.030945066632930184,0.51587121783887757,0.0025594016536750154,0.059555887471447355
20.149999999999999,0.030316694522785181,0.50960397523583767,0.0024596617322065143,0.057858611921933339
20.199999999999999,0.029680457491091179,0.50293598402869766,0.0023589454908188139,0.056070575470320336
20.25,0.029036520593913172,0.49587248787389765,0.0022572929070711133,0.05419458295059932
20.300000000000001,0.028385050884858171,0.48841904144989773,0.0021547443301875124,0.052233577170551306
20.350000000000001,0.027726217371738165,0.48058150608902778,0.0020513404650410122,0.050190634295465296
20.399999999999999,0.027060190972719163,0.47236604516814779,0.0019471223559962116,0.048068959022655282
20.449999999999999,0.026376660556470161,0.46364996848776785,0.0018423877837878109,0.045878103217151273
20.5,0.025666898282684154,0.45432648057441788,0.0017378418715922102,0.043638006825935258
20.550000000000001,0.024934442116214151,0.44444649449078794,0.0016342904600385095,0.041371611751502245
20.600000000000001,0.024182744558375147,0.43406110170435802,0.0015324412635246091,0.039099731053329229
20.649999999999999,0.02341515111908514,0.42322115897275803,0.0014329065179543084,0.036841022935446215
20.699999999999999,0.022634883907708136,0.41197695308377807,0.0013362067595377078,0.034612002058533202
20.75,0.021845029884664132,0.40037793837657809,0.0012427755170732074,0.032427083037205186
20.800000000000001,0.021048533276922125,0.38847254096684819,0.0011529647141509066,0.030298651088723177
20.850000000000001,0.02024819163751812,0.37630802284178821,0.0010670505939826063,0.028237154998776166
20.899999999999999,0.019446655020671118,0.36393039846738828,0.00098523999736449585,0.026251217844480156
20.949999999999999,0.01864642774828611,0.35138439624732831,0.00090767684299330532,0.024347761246770142
21.002630398234,0.017808146425527107,0.33804468985616842,0.00083072826840743493,0.022439376014020133
21.058029574601001,0.016933050400684102,0.32390828425664853,0.00075497912558226445,0.020540977015229122
