wavelength_nm,Re_electron,Im_electron,Re_hole,Im_hole,Re_total,Im_total,cancellation_fraction_modulus
567,27.113331229656559,0.005937715266140741,-25.061497415932621,-0.0054006585075438412,2.0518338137239365,0.00053705675859689835,0.96067387495425172
568,27.382101615304766,0.0060364876273146977,-25.306370067714916,-0.0054888367958792613,2.0757315475898546,0.00054765083143543591,0.96060368608415736
569,27.654242914103527,0.0061372518720384543,-25.55424218967946,-0.0055787472847230388,2.1000007244240626,0.00055850458731541638,0.96053259656453382
570,27.929814105507447,0.006240058816507639,-25.805164658734711,-0.0056704327599631388,2.1246494467727324,0.00056962605654449928,0.96046058787408428
571,28.208875587174909,0.0063449609181266313,-26.059189532565874,-0.0057639373407952889,2.1496860546090328,0.00058102357733134198,0.96038764096584839
572,28.491489219742938,0.0064520123413908548,-26.316370085548559,-0.0058593065313315837,2.1751191341943796,0.00059270581005927184,0.96031373624805239
573,28.777718373388439,0.006561269026985065,-26.576760846043392,-0.0059565872746429847,2.2009575273450483,0.00060468175234208005,0.96023885356409444
574,29.067627976262521,0.0066727887642845565,-26.840417635137026,-0.0060558280093729261,2.2272103411255024,0.00061696075491162925,0.96016297217163149
575,29.361284564890919,0.0067866312674591265,-27.10739760689869,-0.0061570787290684305,2.2538869579922247,0.00062955253839069554,0.96008607072071372
576,29.658756336638113,0.0069028582553930014,-27.377759290225036,-0.006260391044384828,2.2809970464130824,0.00064246721100817369,0.960008127230912
577,29.960113204338828,0.0070215335356489401,-27.651562632350576,-0.0063658182483306873,2.30855057198825,0.00065571528731825303,0.95992911906739198
578,30.265426853206904,0.0071427230927205692,-27.928869044105411,-0.0064734153847310766,2.3365578091014907,0.00066930770798949196,0.95984902291586804
579,30.574770800137941,0.0072664951808342378,-28.209741447006348,-0.006583239320099279,2.365029353131594,0.00068325586073496032,0.95976781475637851
580,30.888220455529954,0.0073929204215804848,-28.494244322273879,-0.0066953488191207108,2.3939761332560785,0.00069757160245977339,0.95968546983581704
581,31.205853187752805,0.0075220719066749998,-28.7824437618712,-0.0068098046239666171,2.423409425881605,0.00071226728270838203,0.95960196263914577
582,31.527748390406291,0.007654025306171151,-29.074407521668974,-0.0069266695376709346,2.4533408687373113,0.00072735576850021621,0.95951726685921979
583,31.853987552515662,0.007788858982469728,-29.370205076845231,-0.007046008511820424,2.4837824756704254,0.00074285047064930553,0.95943135536513868
584,32.18465433182152,0.0079266541104968495,-29.669907679635845,-0.0071678887388259144,2.5147466521856732,0.00075876537167093687,0.95934420016904209
585,32.519834631333367,0.008067494804449505,-29.973588419560119,-0.0072923797490627891,2.5462462117732505,0.00077511505538671393,0.95925577239125448
586,32.859616679324809,0.008211468251537719,-30.28132228625191,-0.0074195535131894898,2.5782943930728974,0.00079191473834822881,0.95916604222368629
587,33.204091112961521,0.0083586648531857131,-30.593186235036285,-0.0075494845499763687,2.6109048779252353,0.00080918030320934527,0.95907497889138438
588,33.553351065765561,0.0085091783741898987,-30.909259255400066,-0.0076822500400021273,2.6440918103654916,0.00082692833418777142,0.95898255061211368
589,33.907492259133058,0.0086631061003708959,-31.229622442515574,-0.0078179299456026911,2.6778698166174761,0.00084517615476820606,0.9588887245538662
590,34.266613098137086,0.0088205490052987202,-31.554359071985242,-0.0079566071374866532,2.7122540261518422,0.00086394186781206636,0.95879346679014932
591,34.630814771863321,0.0089816119267169224,-31.883554677988151,-0.0080983675284642415,2.7472600938751732,0.00088324439825267914,0.95869674225293322
592,35.00020135854426,0.009146403753342398,-32.217297135020758,-0.0082433002147721517,2.7829042235235093,0.00090310353857024758,0.95859851468309587
593,35.374879935774345,0.0093150376227719069,-32.555676743436834,-0.0083914976255145719,2.819203192337504,0.00092353999725733413,0.95849874657821954
594,35.754960696110977,0.0094876311312881503,-32.898786319007051,-0.0085430556807838086,2.856174377103919,0.00094457545050433958,0.95839739913755728
595,36.14055706838603,0.0096643065564233667,-33.246721286732729,-0.0086980739590691268,2.8938357816533031,0.00096623259735423945,0.95829443220399635
596,36.53178584507814,0.0098451910932121946,-33.59957977916627,-0.0088566558746138255,2.9322060659118705,0.00098853521859836946,0.95818980420281286
597,36.928767316118972,0.010030417105143841,-33.957462739506894,-0.0090189088654347074,2.9713045766120807,0.0010115082397091318,0.95808347207701283
598,37.331625409538354,0.010220122390913191,-34.320474029762792,-0.0091849445927804502,3.0111513797755638,0.0010351777981327413,0.95797539121902897
