n_1based,m_1based,k_per_nm,k_pi_over_a,transition_eV,one_photon_nm,two_photon_nm
1,1,0.55386205776789,0.09966666666661882,1.6751380766222994,740.1431567360596,1480.2863134721192
1,1,0.555714439232,0.09999999999995259,1.6762396043313992,739.6567774656148,1479.3135549312296
1,2,0.0,0.0,1.5283667159019991,811.2202203175302,1622.4404406350604
1,2,0.0018523814641067,0.0003333333333331813,1.5283679062605993,811.2195885043641,1622.4391770087282
1,2,0.0037047629282133,0.0006666666666663445,1.5283714336173997,811.2177162756184,1622.4354325512368
1,2,0.00555714439232,0.000999999999999526,1.5283773160701006,811.2145940427797,1622.4291880855594
1,2,0.0074095258564267,0.001333333333332707,1.52838555863445,811.2102191725419,1622.4204383450838
1,2,0.0092619073205333,0.0016666666666658705,1.5283961683079994,811.204587991449,1622.409175982898
1,2,0.01111428878464,0.001999999999999052,1.528409154044649,811.197695799577,1622.395391599154
1,2,0.012966670248747,0.002333333333332287,1.5284245267238,811.1895368871234,1622.3790737742468
1,2,0.014819051712853,0.0026666666666653425,1.5284422991120987,811.1801045549759,1622.3602091099517
1,2,0.01667143317696,0.002999999999998578,1.5284624858193494,811.1693911384216,1622.3387822768432
1,2,0.018523814641067,0.0033333333333318135,1.528485103248899,811.1573880338326,1622.3147760676652
1,2,0.020376196105173,0.0036666666666648686,1.5285101728654,811.144083964942,1622.288167929884
1,2,0.02222857756928,0.003999999999998104,1.528537711542599,811.1294701056164,1622.2589402112328
1,2,0.024080959033387,0.004333333333331339,1.5285677403499003,811.113535417273,1622.227070834546
1,2,0.025933340497493,0.0046666666666643946,1.5286002822666998,811.0962678624448,1622.1925357248897
1,2,0.0277857219616,0.00499999999999763,1.5286353617451995,811.0776546373411,1622.1553092746822
1,2,0.029638103425707,0.005333333333330865,1.528673004635099,811.0576822123942,1622.1153644247884
1,2,0.031490484889813,0.00566666666666392,1.528713238106599,811.0363363737314,1622.0726727474628
1,2,0.03334286635392,0.005999999999997156,1.5287560905708002,811.0136022660575,1622.027204532115
1,2,0.035195247818027,0.00633333333333039,1.5288015915989988,810.9894644361462,1621.9789288722925
1,2,0.037047629282133,0.006666666666663447,1.5288497718411502,810.9639068767976,1621.9278137535953
1,2,0.03890001074624,0.006999999999996681,1.5289006629439488,810.9369130710187,1621.8738261420374
1,2,0.040752392210347,0.0073333333333299175,1.52895429746845,810.9084660364638,1621.8169320729276
1,2,0.042604773674453,0.007666666666662971,1.5290107088093992,810.878548368986,1621.757096737972
1,2,0.04445715513856,0.007999999999996208,1.5290699311138498,810.8471422865781,1621.6942845731562
1,2,0.046309536602667,0.008333333333329442,1.5291319992027992,810.8142296717234,1621.6284593434468
1,2,0.048161918066773,0.0086666666666625,1.5291969484933494,810.7797921134761,1621.5595842269522
1,2,0.05001429953088,0.008999999999995734,1.529264814922949,810.7438109484449,1621.4876218968898
1,2,0.051866680994987,0.00933333333332897,1.5293356348763991,810.706267300313,1621.412534600626
1,2,0.053719062459093,0.009666666666662023,1.5294094451154994,810.667142117962,1621.334284235924
1,2,0.0555714439232,0.00999999999999526,1.5294862827102502,810.6264162127688,1621.2528324255377
1,2,0.057423825387307,0.010333333333328493,1.5295661849744997,810.5840702935454,1621.1681405870909
1,2,0.059276206851413,0.01066666666666155,1.5296491894036004,810.5400850004083,1621.0801700008167
1,2,0.06112858831552,0.010999999999994787,1.5297353336157498,810.4944409366913,1620.9888818733825
1,2,0.062980969779627,0.01133333333332802,1.5298246552963501,810.4471186992497,1620.8942373984994
1,2,0.064833351243733,0.011666666666661078,1.5299171921460006,810.3980989068336,1620.7961978136673
1,2,0.06668573270784,0.011999999999994312,1.5300129818313994,810.3473622269075,1620.694724453815
1,2,0.068538114171947,0.012333333333327546,1.5301120619402493,810.2948894003396,1620.5897788006791
1,2,0.070390495636053,0.012666666666660602,1.5302144699385485,810.2406612648164,1620.4813225296327
1,2,0.07224287710016,0.012999999999993838,1.5303202431325498,810.1846587757711,1620.3693175515423
1,2,0.074095258564267,0.013333333333327074,1.5304294186328495,810.1268630261729,1620.2537260523459
1,2,0.075947640028373,0.013666666666660127,1.5305420333216997,810.0672552645939,1620.1345105291878
1,2,0.07780002149248,0.013999999999993362,1.5306581238246997,810.0058169109448,1620.0116338218895
1,2,0.079652402956587,0.0143333333333266,1.5307777264836488,809.9425295715807,1619.8850591431615
1,2,0.081504784420693,0.014666666666659655,1.53090087733385,809.8773750520377,1619.7547501040754
1,2,0.0833571658848,0.014999999999992887,1.5310276120837,809.8103353685425,1619.620670737085
1,2,0.085209547348907,0.015333333333326125,1.5311579660960497,809.7413927585735,1619.482785517147
1,2,0.087061928813013,0.015666666666659182,1.5312919743741493,809.670529688979,1619.341059377958
1,2,0.08891431027712,0.015999999999992416,1.5314296715478504,809.5977288639469,1619.1954577278939
1,2,0.090766691741227,0.01633333333332565,1.5315710918634506,809.5229732310329,1619.0459464620658
1,2,0.092619073205333,0.016666666666658704,1.5317162691754493,809.4462459861638,1618.8924919723277
1,2,0.09447145466944,0.01699999999999194,1.5318652369398502,809.367530577811,1618.735061155622
1,2,0.096323836133547,0.017333333333325176,1.5320180282099995,809.2868107098085,1618.573621419617
1,2,0.098176217597653,0.017666666666658233,1.5321746756338497,809.2040703434067,1618.4081406868133
1,2,0.10002859906176,0.017999999999991467,1.5323352114528,809.1192936984796,1618.2385873969592
1,2,0.10188098052587,0.018333333333325243,1.5324996675023503,809.0324652537638,1618.0649305075276
1,2,0.10373336198997,0.018666666666657217,1.5326680752137003,808.9435697465861,1617.8871394931723
1,2,0.10558574345408,0.018999999999990993,1.5328404656173493,808.8525921715247,1617.7051843430495
1,2,0.10743812491819,0.019333333333324768,1.5330168693469504,808.759517778927,1617.519035557854
1,2,0.10929050638229,0.019666666666656743,1.5331973166448494,808.6643320725284,1617.3286641450568
1,2,0.1111428878464,0.01999999999999052,1.5333818373684496,808.5670208066275,1617.134041613255
1,2,0.11299526931051,0.020333333333324294,1.53357045886835,808.4675711052116,1616.9351422104232
1,2,0.11484765077461,0.02066666666665627,1.5337632080126493,808.3659703941565,1616.731940788313
1,2,0.11670003223872,0.020999999999990044,1.5339601178704498,808.2622028799776,1616.5244057599552
1,2,0.11855241370283,0.02133333333332382,1.534161216838,808.1562552828639,1616.3125105657277
1,2,0.12040479516693,0.021666666666655794,1.5343665329687504,808.0481145538979,1616.0962291077958
1,2,0.12225717663104,0.021999999999989573,1.5345760939827997,807.9377678705691,1615.8755357411383
1,2,0.12410955809515,0.022333333333323345,1.5347899272777998,807.825202631517,1615.650405263034
1,2,0.12596193955925,0.022666666666655323,1.5350080599384492,807.7104064520124,1615.4208129040248
1,2,0.12781432102336,0.022999999999989095,1.5352305187478494,807.5933671584567,1615.1867343169133
1,2,0.12966670248747,0.02333333333332287,1.5354573301977004,807.4740727834892,1614.9481455669784
1,2,0.13151908395157,0.02366666666665485,1.5356885204987991,807.3525115609337,1614.7050231218675
1,2,0.13337146541568,0.023999999999988624,1.53592411559175,807.2286719206322,1614.4573438412644
1,2,0.13522384687979,0.024333333333322396,1.5361641411573492,807.1025424834487,1614.2050849668974
1,2,0.13707622834389,0.02466666666665437,1.53640862262675,806.9741120563882,1613.9482241127764
1,2,0.138928609808,0.024999999999988146,1.5366575851909001,806.8433696280966,1613.6867392561933
1,2,0.14078099127211,0.025333333333321925,1.5369110538111497,806.7103043637471,1613.4206087274943
1,2,0.14263337273621,0.0256666666666539,1.53716905322745,806.5749056011892,1613.1498112023785
1,2,0.14448575420032,0.025999999999987675,1.5374316079675499,806.4371628465758,1612.8743256931516
1,2,0.14633813566443,0.026333333333321447,1.53769874235525,806.297065770483,1612.594131540966
1,2,0.14819051712853,0.026666666666653425,1.5379704805179495,806.1546042044009,1612.3092084088019
1,2,0.15004289859264,0.0269999999999872,1.53824684639405,806.0097681372991,1612.0195362745983
1,2,0.15189528005675,0.027333333333320973,1.5385278637387998,805.8625477130074,1611.7250954260148
1,2,0.15374766152085,0.02766666666665295,1.5388135561306493,805.7129332273273,1611.4258664546546
1,2,0.15560004298496,0.027999999999986723,1.5391039469756986,805.5609151261414,1611.1218302522827
1,2,0.15745242444907,0.028333333333320505,1.53939905951205,805.4064840035683,1610.8129680071365
1,2,0.15930480591317,0.02866666666665248,1.5396989168133497,805.249630600539,1610.499261201078
1,2,0.16115718737728,0.028999999999986252,1.5400035417901492,805.0903458045091,1610.1806916090181
1,2,0.16300956884139,0.029333333333320027,1.5403129571925,804.9286206485187,1609.8572412970375
1,2,0.16486195030549,0.029666666666652002,1.5406271856095501,804.7644463118153,1609.5288926236306
1,2,0.1667143317696,0.029999999999985774,1.5409462494690986,804.5978141204873,1609.1956282409747
1,2,0.16856671323371,0.030333333333319557,1.5412701710358991,804.4287155487431,1608.8574310974861
1,2,0.17041909469781,0.030666666666651528,1.541598972408599,804.2571422208896,1608.5142844417792
1,2,0.17227147616192,0.030999999999985307,1.5419326755160991,804.0830859136008,1608.1661718272017
1,2,0.17412385762603,0.03133333333331908,1.5422713021116992,803.9065385593256,1607.813077118651
1,2,0.17597623909013,0.03166666666665105,1.5426148737670493,803.727492249779,1607.454984499558
1,2,0.17782862055424,0.03199999999998483,1.5429634118645996,803.5459392401979,1607.0918784803957
1,2,0.17968100201835,0.03233333333331861,1.5433169375882496,803.3618719545113,1606.7237439090227
1,2,0.18153338348245,0.03266666666665058,1.5436754719133994,803.1752829907991,1606.3505659815983
1,2,0.18338576494656,0.032999999999984354,1.5440390355951994,802.9861651276601,1605.9723302553202
1,2,0.18523814641067,0.03333333333331813,1.544407649156149,802.7945113308905,1605.589022661781
1,2,0.18709052787477,0.03366666666665011,1.544781332871449,802.6003147612963,1605.2006295225926
1,2,0.18894290933888,0.03399999999998388,1.5451601067539493,802.4035687826827,1604.8071375653653
1,2,0.19079529080299,0.03433333333331765,1.5455439905372987,802.2042669707361,1604.4085339414721
1,2,0.19264767226709,0.03466666666664963,1.5459330036583,802.0024031222791,1604.0048062445583
1,2,0.1945000537312,0.03499999999998341,1.5463271652374502,801.7979712654229,1603.5959425308458
1,2,0.19635243519531,0.03533333333331719,1.5467264940586496,801.5909656700992,1603.1819313401984
1,2,0.19820481665941,0.03566666666664916,1.5471310085481997,801.3813808589135,1602.762761717827
1,2,0.20005719812352,0.035999999999982935,1.5475407267512988,801.1692116192374,1602.338423238475
1,2,0.20190957958763,0.03633333333331671,1.5479556663092993,800.9544530148484,1601.9089060296967
1,2,0.20376196105173,0.03666666666664869,1.5483758444346503,800.7371003987062,1601.4742007974123
1,2,0.20561434251584,0.03699999999998246,1.5488012778853992,800.5171494258929,1601.0342988517857
1,2,0.20746672397995,0.03733333333331623,1.5492319829386503,800.2945960670228,1600.5891921340456
1,2,0.20931910544405,0.03766666666664821,1.5496679753641,800.0694366215412,1600.1388732430823
1,2,0.21117148690816,0.037999999999981986,1.5501092703953008,799.8416677321218,1599.6833354642436
1,2,0.21302386837227,0.03833333333331576,1.5505558827020502,799.6112863984044,1599.222572796809
1,2,0.21487624983637,0.03866666666664774,1.5510078263608502,799.3782899916483,1598.7565799832967
1,2,0.21672863130048,0.038999999999981515,1.5514651148259997,799.1426762689737,1598.2853525379473
1,2,0.21858101276459,0.03933333333331528,1.55192776090015,798.904443387794,1597.808886775588
1,2,0.22043339422869,0.03966666666664726,1.5523957767039995,798.6635899206035,1597.327179841207
1,2,0.2222857756928,0.03999999999998104,1.5528691736467488,798.4201148692792,1596.8402297385585
1,2,0.22413815715691,0.040333333333314805,1.5533479623963498,798.1740176793974,1596.3480353587947
1,2,0.22599053862101,0.0406666666666468,1.5538321528491497,797.9252982547641,1595.8505965095283
1,2,0.22784292008512,0.040999999999980566,1.5543217541011,797.6739569710448,1595.3479139420897
1,2,0.22969530154923,0.04133333333331434,1.5548167744177999,797.4199946898939,1594.8399893797878
1,2,0.23154768301333,0.04166666666664632,1.5553172212060495,797.1634127722069,1594.3268255444139
1,2,0.23340006447744,0.04199999999998009,1.5558231009849002,796.9042130915326,1593.8084261830652
1,2,0.23525244594155,0.04233333333331387,1.5563344193583997,796.6423980465111,1593.2847960930221
1,2,0.23710482740565,0.04266666666664584,1.5568511809880006,796.3779705733839,1592.7559411467678
1,2,0.23895720886976,0.04299999999997961,1.5573733895662003,796.1109341577697,1592.2218683155395
1,2,0.24080959033387,0.04333333333331339,1.55790104779045,795.841292846199,1591.682585692398
1,2,0.24266197179797,0.043666666666645364,1.5584341573394491,795.5690512563276,1591.1381025126552
1,2,0.24451435326208,0.043999999999979146,1.5589727188477003,795.2942145879354,1590.5884291758707
1,2,0.24636673472619,0.044333333333312915,1.5595167318838499,795.0167886318909,1590.0335772637818
1,2,0.24821911619029,0.04466666666664489,1.5600661949285,794.7367797792859,1589.4735595585719
1,2,0.2500714976544,0.04499999999997867,1.5606211053534,794.4541950297665,1588.908390059533
1,2,0.25192387911851,0.04533333333331244,1.5611814594022997,794.1690419989199,1588.3380839978397
1,2,0.25377626058261,0.045666666666644415,1.5617472521726494,793.8813289251344,1587.7626578502689
1,2,0.25562864204672,0.04599999999997819,1.56231847759905,793.5910646754767,1587.1821293509533
1,2,0.25748102351083,0.046333333333311966,1.56289512843765,793.2982587509947,1586.5965175019894
1,2,0.25933340497493,0.04666666666664395,1.5634771962524496,793.002921290965,1586.00584258193
1,2,0.26118578643904,0.04699999999997772,1.5640646714035507,792.7050630760672,1585.4101261521344
1,2,0.26303816790315,0.047333333333311495,1.5646575430356,792.4046955313788,1584.8093910627576
1,2,0.26489054936725,0.04766666666664347,1.565255799070199,792.1018307272824,1584.2036614545648
1,2,0.26674293083136,0.04799999999997725,1.5658594261986503,791.7964813801295,1583.592962760259
1,2,0.26859531229547,0.048333333333311024,1.5664684098768005,791.4886608517761,1582.9773217035522
1,2,0.27044769375957,0.048666666666643,1.5670827343227494,791.1783831476044,1582.356766295209
1,2,0.27230007522368,0.04899999999997677,1.5677023825162495,790.8656629136358,1581.7313258272716
1,2,0.27415245668779,0.049333333333310546,1.5683273362000993,790.5505154325839,1581.1010308651678
1,2,0.27600483815189,0.04966666666664252,1.5689575758847498,790.2329566182448,1580.4659132364895
1,2,0.277857219616,0.04999999999997629,1.5695930808544496,789.9130030090723,1579.8260060181447
1,2,0.27970960108011,0.050333333333310075,1.5702338291768987,789.5906717599588,1579.1813435199176
1,2,0.28156198254421,0.050666666666642046,1.5708797977145004,789.2659806331885,1578.531961266377
1,2,0.28341436400832,0.05099999999997582,1.5715309621395992,788.9389479873732,1577.8778959747465
1,2,0.28526674547243,0.05133333333330959,1.5721872969511503,788.609592765666,1577.219185531332
1,2,0.28711912693653,0.051666666666641575,1.5728487754951992,788.2779344820644,1576.5558689641289
1,2,0.28897150840064,0.05199999999997535,1.5735153699875504,787.943993206631,1575.887986413262
1,2,0.29082388986475,0.05233333333330912,1.5741870515397003,787.6077895491009,1575.2155790982017
1,2,0.29267627132885,0.0526666666666411,1.5748637901871492,787.2693446413313,1574.5386892826625
1,2,0.29452865279296,0.05299999999997487,1.5755455549208,786.9286801182494,1573.8573602364988
1,2,0.29638103425707,0.053333333333308655,1.5762323137206504,786.5858180977074,1573.1716361954147
1,2,0.29823341572117,0.05366666666664063,1.5769240335921495,786.240781159068,1572.481562318136
1,2,0.30008579718528,0.0539999999999744,1.57762068060585,785.8935923202188,1571.7871846404375
1,2,0.30193817864939,0.05433333333330818,1.5783222199374003,785.5442750144991,1571.0885500289983
1,2,0.30379056011349,0.05466666666664015,1.5790286159117493,785.1928530656178,1570.3857061312356
1,2,0.3056429415776,0.05499999999997394,1.5797398320482996,784.8393506621998,1569.6787013243995
1,2,0.30749532304171,0.055333333333307706,1.58045583110765,784.4837923316505,1568.967584663301
1,2,0.30934770450581,0.05566666666663968,1.5811765751408497,784.1262029128884,1568.2524058257768
1,2,0.31120008596992,0.055999999999973446,1.5819020255385992,783.7666075292267,1567.5332150584534
1,2,0.31305246743403,0.05633333333330722,1.58263214308265,783.4050315602944,1566.810063120589
1,2,0.31490484889813,0.0566666666666392,1.5833668879979501,783.0415006137258,1566.0830012274516
1,2,0.31675723036224,0.05699999999997298,1.58410622000455,782.6760404971068,1565.3520809942136
1,2,0.31860961182635,0.05733333333330675,1.5848500983711498,782.3086771892582,1564.6173543785164
1,2,0.32046199329045,0.05766666666663873,1.5855984819674003,781.939436812283,1563.878873624566
1,2,0.32231437475456,0.057999999999972504,1.5863513293171492,781.5683456032999,1563.1366912065998
1,2,0.32416675621867,0.058333333333306286,1.5871085986508504,781.1954298867446,1562.3908597734892
1,2,0.32601913768277,0.058666666666638265,1.5878702479574986,780.820716047062,1561.641432094124
1,2,0.32787151914688,0.05899999999997203,1.5886362350353993,780.444230502128,1560.888461004256
1,2,0.32972390061099,0.05933333333330581,1.5894065175430994,780.0659996767502,1560.1319993535003
1,2,0.33157628207509,0.05966666666663777,1.590181053047699,779.686049977612,1559.372099955224
1,2,0.3334286635392,0.05999999999997155,1.59095979907275,779.3044077685746,1558.6088155371492
1,2,0.33528104500331,0.06033333333330534,1.5917427131441997,778.9210993470901,1557.8421986941803
1,2,0.33713342646741,0.06066666666663731,1.592529752835699,778.5361509210775,1557.072301842155
1,2,0.33898580793152,0.06099999999997108,1.59332087581085,778.1495885874447,1556.2991771748893
1,2,0.34083818939563,0.06133333333330485,1.594116039864399,777.7614383112694,1555.522876622539
1,2,0.34269057085973,0.06166666666663683,1.5949152029618494,777.3717259058926,1554.7434518117852
1,2,0.34454295232384,0.06199999999997061,1.5957183232762002,776.9804770145499,1553.9609540290999
1,2,0.34639533378795,0.06233333333330438,1.5965253592236,776.5877170926634,1553.1754341853268
1,2,0.34824771525205,0.06266666666663637,1.5973362694971005,776.1934713911851,1552.3869427823702
1,2,0.35010009671616,0.06299999999997014,1.5981510130969,775.7977649417696,1551.5955298835393
1,2,0.35195247818027,0.0633333333333039,1.5989695493608496,775.4006225419349,1550.8012450838698
1,2,0.35380485964437,0.06366666666663588,1.5997918379909493,775.0020687422799,1550.0041374845598
1,2,0.35565724110848,0.06399999999996966,1.6006178390793497,774.6021278340479,1549.2042556680958
1,2,0.35750962257259,0.06433333333330343,1.6014475131311996,774.2008238383178,1548.4016476766355
1,2,0.35936200403669,0.06466666666663541,1.6022808210867492,773.7981804956484,1547.5963609912967
1,2,0.3612143855008,0.0649999999999692,1.6031177243408,773.3942212570954,1546.7884425141908
1,2,0.36306676696491,0.06533333333330296,1.6039581847606503,772.9889692760379,1545.9779385520758
1,2,0.36491914842901,0.06566666666663494,1.6048021647026998,772.5824474007292,1545.1648948014583
1,2,0.36677152989312,0.06599999999996871,1.6056496270267502,772.174678168031,1544.349356336062
1,2,0.36862391135723,0.06633333333330248,1.6065005351090003,771.7656837978441,1543.5313675956882
1,2,0.37047629282133,0.06666666666663446,1.6073548528540496,771.3554861880767,1542.7109723761534
1,2,0.37232867428544,0.06699999999996824,1.6082125447042994,770.9441069109236,1541.888213821847
1,2,0.37418105574955,0.06733333333330202,1.6090735756497994,770.5315672089818,1541.0631344179635
1,2,0.37603343721365,0.067666666666634,1.6099379112346002,770.1178879930917,1540.2357759861834
1,2,0.37788581867776,0.06799999999996777,1.6108055175638998,769.7030898398423,1539.4061796796846
1,2,0.37973820014187,0.06833333333330154,1.61167636130895,769.2871929901866,1538.574385980373
1,2,0.38159058160597,0.06866666666663351,1.6125504097111492,768.8702173484851,1537.7404346969702
1,2,0.38344296307008,0.0689999999999673,1.6134276305850994,768.4521824820732,1536.9043649641465
1,2,0.38529534453419,0.06933333333330106,1.6143079923212502,768.0331076210574,1536.0662152421148
1,2,0.38714772599829,0.06966666666663304,1.6151914638867,767.6130116590131,1535.2260233180261
1,2,0.3890001074624,0.06999999999996682,1.6160780148264005,767.1919131535145,1534.383826307029
1,2,0.39085248892651,0.0703333333333006,1.6169676152624994,766.7698303275686,1533.5396606551371
1,2,0.39270487039061,0.07066666666663256,1.6178602358936995,766.3467810710584,1532.693562142117
1,2,0.39455725185472,0.07099999999996634,1.6187558479940503,765.9227829424693,1531.8455658849387
1,2,0.39640963331883,0.07133333333330012,1.6196544234105503,765.4978531711913,1530.9957063423826
1,2,0.39826201478293,0.07166666666663209,1.62055593456095,765.0720086597349,1530.1440173194699
1,2,0.40011439624704,0.07199999999996587,1.6214603544303006,764.6452659865482,1529.2905319730964
1,2,0.40196677771115,0.07233333333329964,1.6223676565684992,764.2176414083682,1528.4352828167364
1,2,0.40381915917525,0.07266666666663162,1.6232778150848999,763.78915086396,1527.57830172792
1,2,0.40567154063936,0.0729999999999654,1.6241908046456999,763.3598099765492,1526.7196199530983
1,2,0.40752392210347,0.07333333333329917,1.6251066004685004,762.9296340575855,1525.859268115171
1,2,0.40937630356757,0.07366666666663114,1.6260251783175494,762.4986381101836,1524.9972762203672
1,2,0.41122868503168,0.07399999999996491,1.626946514499099,762.0668368325064,1524.1336736650128
1,2,0.41308106649579,0.0743333333332987,1.6278705858556997,761.6342446216446,1523.2684892432892
1,2,0.41493344795989,0.07466666666663067,1.6287973697608997,761.2008755772998,1522.4017511545997
1,2,0.416785829424,0.07499999999996444,1.62972684411345,760.7667435056932,1521.5334870113863
1,2,0.41863821088811,0.07533333333329822,1.6306589873313992,760.3318619235173,1520.6637238470346
1,2,0.42049059235221,0.07566666666663019,1.6315937783462,759.8962440618744,1519.7924881237489
1,2,0.42234297381632,0.07599999999996397,1.6325311965965001,759.4599028703535,1518.919805740707
1,2,0.42419535528043,0.07633333333329775,1.6334712220215994,759.0228510212502,1518.0457020425004
1,2,0.42604773674453,0.07666666666662972,1.6344138350556991,758.5851009134093,1517.1702018268186
1,2,0.42790011820864,0.0769999999999635,1.635359016620849,758.1466646766604,1516.2933293533208
1,2,0.42975249967275,0.07733333333329727,1.6363067481205995,757.7075541759123,1515.4151083518245
1,2,0.43160488113685,0.07766666666662925,1.637257011433749,757.267781015192,1514.535562030384
1,2,0.43345726260096,0.07799999999996303,1.6382097889072007,756.8273565420826,1513.6547130841652
1,2,0.43530964406507,0.0783333333332968,1.6391650633495,756.386291851831,1512.772583703662
1,2,0.43716202552917,0.07866666666662878,1.6401228180241993,755.9445977915213,1511.8891955830427
1,2,0.43901440699328,0.07899999999996254,1.6410830366429003,755.5022849643833,1511.0045699287666
1,2,0.44086678845739,0.07933333333329633,1.6420457033588,755.0593637338513,1510.1187274677027
1,2,0.44271916992149,0.07966666666662829,1.643010802759449,754.6158442279722,1509.2316884559443
1,2,0.4445715513856,0.07999999999996207,1.6439783198603495,754.171736343409,1508.343472686818
1,2,0.44642393284971,0.08033333333329584,1.6449482400977997,753.7270497497755,1507.454099499551
1,2,0.44827631431381,0.08066666666662783,1.6459205493228,753.2817938934674,1506.5635877869347
1,2,0.45012869577792,0.0809999999999616,1.6468952337932503,752.8359780022586,1505.6719560045171
1,2,0.45198107724203,0.08133333333329537,1.6478722801677996,752.3896110891247,1504.7792221782495
1,2,0.45383345870613,0.08166666666662736,1.6488516754990998,751.9427019563209,1503.8854039126418
1,2,0.45568584017024,0.08199999999996113,1.6498334072267502,751.4952591995843,1502.9905183991686
1,2,0.45753822163435,0.0823333333332949,1.6508174631707004,751.0472912121089,1502.0945824242178
1,2,0.45939060309845,0.08266666666662688,1.651803831524549,750.5988061885505,1501.197612377101
1,2,0.46124298456256,0.08299999999996066,1.6527925008487996,750.149812129032,1500.299624258064
1,2,0.46309536602667,0.08333333333329444,1.653783460064349,749.7003168430269,1499.4006336860539
1,2,0.46494774749077,0.08366666666662641,1.6547766984454997,749.2503279534392,1498.5006559068784
1,2,0.46680012895488,0.08399999999996018,1.6557722056137498,748.7998529003113,1497.5997058006226
1,2,0.46865251041899,0.08433333333329394,1.6567699715308501,748.3488989448487,1496.6977978896973
1,2,0.47050489188309,0.08466666666662594,1.6577699864925997,747.8974731730882,1495.7949463461764
1,2,0.4723572733472,0.0849999999999597,1.6587722411221995,747.445582499751,1494.891164999502
1,2,0.47420965481131,0.08533333333329349,1.6597767263638001,746.9932336719871,1493.9864673439743
1,2,0.47606203627541,0.08566666666662545,1.660783433475899,746.5404332731696,1493.0808665463392
1,2,0.47791441773952,0.08599999999995922,1.6617923540253496,746.0871877263957,1492.1743754527913
1,2,0.47976679920363,0.08633333333329302,1.6628034798808997,745.6335032981799,1491.2670065963598
1,2,0.48161918066773,0.08666666666662498,1.6638168032064993,745.1793861022336,1490.3587722044672
1,2,0.48347156213184,0.08699999999995875,1.6648323164558487,744.7248421026674,1489.4496842053347
1,2,0.48532394359595,0.08733333333329253,1.6658500123653992,744.2698771178713,1488.5397542357425
1,2,0.48717632506005,0.0876666666666245,1.6668698839489489,743.81449682366,1487.62899364732
1,2,0.48902870652416,0.08799999999995829,1.6678919244909993,743.358706756956,1486.717413513912
1,2,0.49088108798827,0.08833333333329206,1.6689161275411495,742.90251231899,1485.80502463798
1,2,0.49273346945237,0.08866666666662402,1.6699424869077992,742.4459187787909,1484.8918375575818
1,2,0.49458585091648,0.0889999999999578,1.6709709966525992,741.9889312763263,1483.9778625526526
1,2,0.49643823238059,0.08933333333329159,1.6720016510844502,741.5315548258257,1483.0631096516513
1,2,0.49829061384469,0.08966666666662355,1.6730344447533505,741.0737943191513,1482.1475886383025
1,2,0.5001429953088,0.08999999999995734,1.6740693724456506,740.6156545285294,1481.2313090570588
1,2,0.50199537677291,0.0903333333332911,1.6751064291774007,740.1571401101079,1480.3142802202158
1,2,0.50384775823701,0.0906666666666231,1.6761456101894492,739.6982556067218,1479.3965112134435
1,2,0.50570013970112,0.09099999999995687,1.6771869109412503,739.2390054512117,1478.4780109024234
1,2,0.50755252116522,0.09133333333328883,1.6782303271064491,738.7793939689409,1477.5587879378818
1,2,0.50940490262933,0.09166666666662263,1.6792758545665496,738.3194253811413,1476.6388507622826
1,2,0.51125728409344,0.09199999999995638,1.6803234894061,737.8591038075735,1475.718207615147
1,2,0.51310966555755,0.09233333333329016,1.6813732279073994,737.398433269382,1474.796866538764
1,2,0.51496204702165,0.09266666666662216,1.6824250665453508,736.937417691868,1473.874835383736
1,2,0.51681442848576,0.09299999999995591,1.6834790019821497,736.47606090732,1472.95212181464
1,2,0.51866680994986,0.0933333333332879,1.6845350310629499,736.0143666573996,1472.0287333147992
1,2,0.52051919141397,0.09366666666662164,1.6855931508100497,735.5523385961588,1471.1046771923177
1,2,0.52237157287808,0.09399999999995544,1.6866533584190506,735.0899802921805,1470.179960584361
1,2,0.52422395434218,0.09433333333328743,1.6877156512529492,734.6272952316044,1469.2545904632088
1,2,0.52607633580629,0.09466666666662119,1.6887800268386997,734.1642868200624,1468.328573640125
1,2,0.5279287172704,0.09499999999995497,1.6898464828617987,733.7009583854597,1467.4019167709193
1,2,0.5297810987345,0.09533333333328695,1.6909150171616494,733.2373131804013,1466.4746263608026
1,2,0.53163348019861,0.09566666666662071,1.6919856277282,732.7733543840526,1465.5467087681052
1,2,0.53348586166272,0.0959999999999545,1.6930583126963494,732.3090851049535,1464.618170209907
1,2,0.53533824312682,0.09633333333328647,1.6941330703422492,731.8445083829965,1463.689016765993
1,2,0.53719062459093,0.09666666666662024,1.6952098990793996,731.3796271914813,1462.7592543829626
1,2,0.53904300605504,0.09699999999995401,1.6962887974540006,730.9144444394773,1461.8288888789546
1,2,0.54089538751914,0.097333333333286,1.697369764141249,730.4489629737652,1460.8979259475304
1,2,0.54274776898325,0.09766666666661976,1.6984527979415498,729.9831855808027,1459.9663711616054
1,2,0.54460015044736,0.09799999999995354,1.6995378977761497,729.5171149889254,1459.0342299778508
1,2,0.54645253191146,0.09833333333328552,1.7006250626839998,729.0507538700082,1458.1015077400164
1,2,0.54830491337557,0.09866666666661929,1.7017142918177006,728.5841048415078,1457.1682096830157
1,2,0.55015729483968,0.09899999999995308,1.7028055844400498,728.1171704682359,1456.2343409364719
