wavelength_nm,C_m1_n1_l1_Re_pm_per_V,C_m1_n1_l1_Im_pm_per_V,C_m1_n1_l2_Re_pm_per_V,C_m1_n1_l2_Im_pm_per_V,V_m1_n1_l1_Re_pm_per_V,V_m1_n1_l1_Im_pm_per_V,V_m1_n1_l2_Re_pm_per_V,V_m1_n1_l2_Im_pm_per_V,C_m1_n2_l1_Re_pm_per_V,C_m1_n2_l1_Im_pm_per_V,C_m1_n2_l2_Re_pm_per_V,C_m1_n2_l2_Im_pm_per_V,V_m1_n2_l1_Re_pm_per_V,V_m1_n2_l1_Im_pm_per_V,V_m1_n2_l2_Re_pm_per_V,V_m1_n2_l2_Im_pm_per_V,C_m2_n1_l1_Re_pm_per_V,C_m2_n1_l1_Im_pm_per_V,C_m2_n1_l2_Re_pm_per_V,C_m2_n1_l2_Im_pm_per_V,V_m2_n1_l1_Re_pm_per_V,V_m2_n1_l1_Im_pm_per_V,V_m2_n1_l2_Re_pm_per_V,V_m2_n1_l2_Im_pm_per_V,C_m2_n2_l1_Re_pm_per_V,C_m2_n2_l1_Im_pm_per_V,C_m2_n2_l2_Re_pm_per_V,C_m2_n2_l2_Im_pm_per_V,V_m2_n2_l1_Re_pm_per_V,V_m2_n2_l1_Im_pm_per_V,V_m2_n2_l2_Re_pm_per_V,V_m2_n2_l2_Im_pm_per_V
1047,-109.65788782885254,0.68073165202414154,0.58939244329599294,-0.001991207419080212,109.02762253063509,-0.67681910595779105,0.18139607570868127,-0.00097817911686938963,0.87280537979345074,-0.0045076682517784716,-1.0599675225479614,0.0024730316192737071,0.7186071604979285,-0.0016765968691908296,-0.35461696475501392,0.00065243041412014785,-0.026172839840090795,0.00013485224269627484,-0.041731032746437226,0.00011041888981926341,0.2004887310978761,-0.0011963963086727364,0.026184395843574459,-0.00013491178354074938,-0.061290547626748161,0.00024661676947654283,-22.081204549706172,0.03345685178589991,-0.38885806128015526,0.00078096176871837145,15.063184216406398,-0.022823334687994728
1048,-109.66428629852011,0.67456707393352944,0.58980487442842033,-0.0019682197347406696,109.03398422471383,-0.67068995915010432,0.18144005462248569,-0.00096901966344816728,0.87326872792856847,-0.0044547963534204054,-1.0612117013544566,0.0024249409934576408,0.7194506540769936,-0.0016439937305765628,-0.35507276309175212,0.00063698615964904884,-0.026181998221533307,0.00013350572470043724,-0.041769379314153934,0.00010882459906248901,0.20052197970084867,-0.0011849610407013891,0.026193558268685458,-0.00013356467102147663,-0.061343331800310812,0.00024310006214437566,-22.112820168928163,0.032439632862594499,-0.38937145965208175,0.00076238320496209455,15.084751513398034,-0.022129416201995836
1049,-109.67254077406939,0.66843744950751849,0.59022484717226487,-0.0019452620320194022,109.04219125716895,-0.66459556510873186,0.1814868564787003,-0.00095990140470201049,0.8737489639854582,-0.0044020995482255271,-1.0624726609480517,0.0023767833476597499,0.72030552422516403,-0.0016113451556278705,-0.35553402319503169,0.0006215079388781756,-0.026191577410988442,0.00013216451959968732,-0.041808264319501749,0.00010723011099243706,0.20055871711605505,-0.0011735847159710295,0.026203141687606991,-0.00013222287374307559,-0.061397290045695004,0.00023958747575449939,-22.144801717504873,0.031419321129558114,-0.3898914565816079,0.00074376292722122756,15.106568437228102,-0.021433387887132355
1050,-109.68264106531126,0.66234195796280271,0.5906523504021296,-0.0019223323128021599,109.05223349638015,-0.65853510776786817,0.18153646894130443,-0.00095082326254031701,0.87424604371220582,-0.0043495706158689727,-1.0637504249484024,0.0023285538144187088,0.72117178695543283,-0.0015786478444393417,-0.356000756266101,0.00060599424002465477,-0.026201575850125745,0.00013082846798847836,-0.041847687704233687,0.00010563529092700039,0.2005989264468728,-0.0011622658104118114,0.026213144541320562,-0.00013088623222961811,-0.061452421740526134,0.00023607856049839184,-22.177150255759674,0.030395809300965249,-0.39041806709464305,0.00072509892617275294,15.128635711219729,-0.020735176555995039
1051,-109.69457723447299,0.6562797906673391,0.59108737363000563,-0.001899428591013709,109.06410106169253,-0.65250778314313251,0.18158888001045395,-0.00094178417250995379,0.87475992508921663,-0.004297202408850842,-1.0650450185278839,0.0022802475224632693,0.7220494593334631,-0.0015458984945226216,-0.35647297398819883,0.00059044354732687356,-0.026211992030295547,0.00012949741230130265,-0.041887649452937444,0.00010404000453722829,0.20064259126533576,-0.0011510028211059742,0.026223565320510379,-0.00012955458884602694,-0.061508726404158026,0.00023257286886195299,-22.209866878452132,0.02936898958163587,-0.39095130686217699,0.00070638918651273015,15.150954082187479,-0.020034708673707213
1052,-109.70833959219362,0.65025015081281534,0.59152990700015429,-0.001876548892150627,109.07778431943534,-0.64651279900591541,0.18164407801780186,-0.00093278308342180632,0.87529056830491792,-0.00424498784976143,-1.0663564684103277,0.0022318595955203527,0.72293855947673269,-0.001513093799998353,-0.35695068852700435,0.00057485434069313264,-0.02622282449189383,0.00012817119675825588,-0.04192814959283226,0.00010244411781846271,0.20068969560514582,-0.0011397942656880013,0.026234402564927973,-0.00012822778774361675,-0.061566203696830281,0.00022906995547594512,-22.242952714890261,0.028338753640362382,-0.39149119220129475,0.00068763168643750305,15.173524320513915,-0.019331910339728999
1053,-109.72391869362566,0.64425225309539358,0.59197994128414677,-0.001853691252820699,109.093273879046,-0.64054937456596062,0.18170205162194369,-0.00092381895698582866,0.87583793573234692,-0.0041929199286018307,-1.067684802870154,0.0021833851511257165,0.7238391065539419,-0.0014802304507898715,-0.35743391253120177,0.00055922509534982244,-0.026234071823744969,0.00012684966731178036,-0.041969188193575473,0.00010084749706172323,0.20074022395487956,-0.0011286386817594559,0.026245654862774657,-0.0001269056748068138,-0.061624853418873859,0.00022556937696830895,-22.2764089290513,0.027304992583086527,-0.39203774007636255,0.00066882439712374279,15.196347220231939,-0.018626707269559509
1054,-109.74130533464131,0.63828532340447242,0.59243746787606744,-0.001830853720288686,109.11056058929783,-0.63461674016191383,0.1817627898039848,-0.00091489076745433155,0.87640199190659362,-0.0041409917001577609,-1.0690300517318745,0.0021348192994366799,0.72475112078468007,-0.001447305131818276,-0.35792265913315513,0.00054355428148897852,-0.026245732662502165,0.00012553267159454615,-0.042010765367078665,9.9250008825329167e-05,0.20079416125138416,-0.0011175346263180073,0.026257320850101681,-0.00012558809760101401,-0.061684675509964544,0.00022207069181826112,-22.310236719710886,0.026267596925915064,-0.39259096810037442,0.0006499652822070847,15.219423599113,-0.017919024776328799
1055,-109.76049054813934,0.63234859851918435,0.59290247878786806,-0.001808034352028207,109.12963553462868,-0.62871413695956424,0.18182628186322525,-0.00090599750127322808,0.87698270350308272,-0.0040891962814243983,-1.0703922463699909,0.0020861571420462068,0.72567462343935552,-0.0014143145221984536,-0.35841694194969775,0.0005278403639150318,-0.026257805692065078,0.00012422005886843202,-0.042052881267333503,9.7651519906743583e-05,0.20085149287335913,-0.0011064806752001575,0.026269399210227581,-0.00012427490532154119,-0.061745670048423025,0.00021857346021206457,-22.344437320580887,0.025226456567959212,-0.39315089453647034,0.00063105229725906199,15.242754298761058,-0.017208787752269666
1056,-109.78146560045066,0.62644132581238043,0.59337496664487932,-0.0017852312152795407,109.1504900315668,-0.62284081665753444,0.1818925174129607,-0.00089713815674098761,0.87758003931668371,-0.0040375268490802831,-1.0717714197092725,0.002037393770797891,0.72660963683938184,-0.0013812552944356773,-0.35891677508303405,0.00051208180169061499,-0.026270289643014165,0.00012291167997456986,-0.042095536090246868,9.6051897314628829e-05,0.20091220463511755,-0.0010954754225372067,0.026281888673172365,-0.00012296594874366964,-0.061807837250561763,0.00021507724390038176,-22.379012000455699,0.024181460763986345,-0.39371753829961881,0.00061208338926210749,15.2663401847124,-0.016495920650061488
1057,-109.80422198784049,0.62056276296187329,0.59385492468147139,-0.0017624423866131422,109.17311562525288,-0.61699604120017681,0.18196148637639611,-0.00088831174367506426,0.87819397024162194,-0.0039859766370083415,-1.0731676062254065,0.0019885242666012842,0.72755618435762393,-0.0013481241136224689,-0.35942217312175162,0.00049627704778128006,-0.026283183292061627,0.00012160738728441767,-0.042138730073485321,9.4451008241103106e-05,0.20097628278052398,-0.0010845174802240354,0.026294788015108116,-0.00012166108017367546,-0.061871177470077372,0.00021158160605711703,-22.413962063367233,0.02313249809687188,-0.39429091895846613,0.00059305649608237636,15.290182146541357,-0.015780347464037617
1058,-109.82875143310314,0.61471217766866693,0.5943423467368627,-0.0017396659514986275,109.1975040860552,-0.61117908249742892,0.18203317898266977,-0.00087951728308553767,0.8788244692521846,-0.0039345389338619951,-1.0745808419460383,0.0019395436982469366,0.72851429041909643,-0.0013149176366352461,-0.3599331511419484,0.0004804245486989325,-0.026296485461518332,0.00012030703465182468,-0.042182463496328891,9.2848720034181898e-05,0.20104371397710308,-0.0010736054774002268,0.026308096057825723,-0.00012036015340088057,-0.061935691197488006,0.00020808611113964852,-22.449288848748434,0.022079456449836412,-0.39487105673735262,0.00057396954594008515,15.31428109797187,-0.01506199171124629
1059,-109.85504588224924,0.60888884738197735,0.59483722725107613,-0.0017169000038790583,109.22364740627525,-0.60538922215141056,0.18210758576298466,-0.00087075380685575239,0.87947151138419732,-0.0038832070806746146,-1.0760111644521808,0.0018904471212206637,0.72948398050192531,-0.0012816325113304556,-0.36044972470847142,0.00046452274414386695,-0.026310195018776465,0.00011901047736605778,-0.042226736679533874,9.1244900170396376e-05,0.20111448531031698,-0.0010627380599431597,0.026321811668217274,-0.00011906302365065799,-0.062001379059616002,0.00020459032475036564,-22.484993731605584,0.021022222978456417,-0.39545797251849651,0.00055482045687716027,15.338637976994999,-0.014340776412357191
1060,-109.88309750128131,0.60309205903080265,0.59533956126103782,-0.0016941426457503085,109.25153779694161,-0.59962575118953843,0.18218469754684635,-0.00086202035742972353,0.88013507371726241,-0.0038319744685104727,-1.0774586128800052,0.0018412295765164732,0.73046528113855769,-0.0012482653757397908,-0.36097190987626543,0.0004485700666452166,-0.026324310875807621,0.00011771757210575396,-0.042271549985204798,8.9639416227575721e-05,0.20118858427800448,-0.0010519138899726345,0.026335933757773971,-0.00011776954753836482,-0.062068241819113974,0.00020109381349941888,-22.521078122699201,0.019960684082435155,-0.39605168784434597,0.00053560713622190009,15.363253745992413,-0.013616624072404262
1061,-109.91289867305596,0.59732110876183209,0.59584934439682147,-0.0016713919867453015,109.28116768469111,-0.59388796980394021,0.18226450545840184,-0.00085331598750609252,0.88081513535774436,-0.0037808345361553925,-1.078923227923005,0.0017918860894475504,0.73145821991723159,-0.0012148128572641028,-0.36149972319183915,0.00043256494119966982,-0.026338831988675909,0.00011642817689376944,-0.042316903816675175,8.8032135857781541e-05,0.20126599878498083,-0.0010411316453666532,0.026350461282099016,-0.00011647958302417028,-0.062136280374035187,0.00019759614486859411,-22.557543468733904,0.018894725377119479,-0.39665222492009783,0.00051632748005039626,15.388129391865775,-0.012889456661355318
1062,-109.94444199423127,0.59157530168350014,0.59636657287802619,-0.0016486461437229885,109.31252970873297,-0.5881751870969818,0.18234700091288134,-0.00084463975973843232,0.88151167742248271,-0.0037297807678455478,-1.0804050518345385,0.0017424116684549048,0.73246282548369779,-0.0011812715718657132,-0.36203318169483883,0.00041650578490831874,-0.026353757357065872,0.00011514215105289493,-0.042362798618397229,8.6422926760386091e-05,0.20134671713779298,-0.0010303900192880034,0.026365393240435284,-0.00011519298936875263,-0.062205495757446848,0.00019409688707623174,-22.594391252556882,0.01782423166475168,-0.39725960661638532,0.00049697937264448551,15.413265926172244,-0.012159195594500819
1063,-109.97772027229664,0.58585395161595966,0.59689124351029987,-0.0016259032403617758,109.34561671789585,-0.58248672083267605,0.18243217561313668,-0.00083599074644167279,0.88222468302322987,-0.0036788066910325092,-1.0819041284307409,0.001692801303912888,0.73347912754319489,-0.0011476381232586202,-0.36257230291973896,0.0004003910066114224,-0.0263690860238248,0.00011385935516240541,-0.042409234875840474,8.4811656655277867e-05,0.20143072803962669,-0.0010196877197212221,0.026380728675207455,-0.00011390962708982876,-0.062275889137086128,0.000190595608943093,-22.631622993365429,0.016749086905438488,-0.39787385647213641,0.00047756068594589555,15.438664385266001,-0.011425761712649739
1064,-110.01272652268274,0.58015638084680776,0.59742335368199051,-0.0016031614067573241,109.38042176775483,-0.57682189719381349,0.18252002154627683,-0.0008273680293044794,0.8829541372517864,-0.0036279058741831797,-1.0834205030938175,0.0016430499669312865,0.73450715686268342,-0.0011139091020963641,-0.36311710489764365,0.00038421900652099001,-0.026384817074519205,0.00011257965101541774,-0.042456213115398843,8.3198193256189235e-05,0.20151802058536211,-0.0010090234690196477,0.026396466671578286,-0.00011262935791949359,-0.062347461815058992,0.00018709187975910336,-22.669240246923305,0.015669174187827789,-0.39849499869759986,0.0004580692790063918,15.464325830445864,-0.010689075262126082
1065,-110.04945396595086,0.57448191989236219,0.59796290136093966,-0.0015804187790244583,109.41693811783628,-0.57118005054460819,0.18261053098039767,-0.00081877069910736458,0.88370002716583895,-0.0035770719246128548,-1.0849542227757072,0.0015931526081532424,0.73554694527332531,-0.001080081085157087,-0.36366760615820376,0.00036798817585097996,-0.026400949637005146,0.00011130290157702691,-0.042503733904306548,8.1582404244131244e-05,0.20160858425677516,-0.00099839600346217946,0.026412606357018743,-0.00011135204476233742,-0.062420215227580809,0.00018358526915088105,-22.70724460578624,0.014584375699476041,-0.39912305817754368,0.0004385029974336055,15.490251348109096,-0.0099490558745542693
1066,-110.08789602505838,0.56882990726431015,0.59850988509140024,-0.0015576734989030815,109.45515922889963,-0.56556052319869266,0.1827036964614033,-0.00081019785544637771,0.88446234177547467,-0.003526298486350065,-1.0865053360021193,0.0015431041565486395,0.73659852567322648,-0.0010461506345254971,-0.36422382573164447,0.00035169689644498728,-0.026417482881012123,0.00011002897094319532,-0.042551797850562546,7.9964157240929094e-05,0.20170240891787963,-0.00098780407281943983,0.026429146900891789,-0.00011007755165431763,-0.06249415094475861,0.00018007534694997878,-22.745637699536374,0.013494572696894927,-0.39975806047462459,0.00041885967283232322,15.516442049911351,-0.0092056225464258526
1067,-110.12804632269975,0.56319968924155273,0.59906430399109167,-0.0015349237133678165,109.49507876029315,-0.55996266519226767,0.18279951080991816,-0.00080164860646214479,0.88524107203036895,-0.0034755792380314326,-1.0880738928769518,0.001492899518202155,0.73766193203042596,-0.0010121142967712327,-0.3647857831509117,0.00033534354040119969,-0.026434416017740402,0.0001087577243003651,-0.042600405602863441,7.8343319782840567e-05,0.20179948481040916,-0.00097724643992898449,0.026446087514049397,-0.00010880574372235253,-0.062569270670415122,0.00017656168306174301,-22.784421195026006,0.012399645475258568,-0.40040003183293055,0.00039913712224087382,15.542899072932958,-0.0084586936184346678
1068,-110.1698986787201,0.55759061964707957,0.59962615774838046,-0.0015121675742413301,109.53669056738293,-0.55438583406226483,0.18289796711828762,-0.00079312206857413828,0.8860362108076324,-0.0034249078908254252,-1.0896599450870785,0.0014425335750957065,0.73873719938614735,-0.00097796860212341651,-0.36535349845392973,0.000318926469694534,-0.026451748299471223,0.00010748902788577281,-0.04264955785054491,7.6719759294255815e-05,0.20189980254943374,-0.00096672188027928699,0.026463427448442645,-0.00010753648714461869,-0.062645576241953646,0.00017304384733473097,-22.823596796630504,0.011299473337762407,-0.40104899918169601,0.00037933314756244808,15.569623579851443,-0.007708186754574152
1069,-110.21344710760101,0.5520020596297105,0.60019544661958679,-0.0014894032378110766,109.57998869905259,-0.54882939462933966,0.18299905874766384,-0.00078461736621996379,0.88684775290031237,-0.003374278186383342,-1.0912635459075153,0.0013920011838845501,0.73982436385829686,-0.00094371006364090619,-0.36592699218597657,0.00030244403579573288,-0.026469479019189949,0.00010622274894843748,-0.042699255323531381,7.5093343061461855e-05,0.20200335311910966,-0.00095622918160218322,0.02648116599674474,-0.00010626964911152229,-0.06272306963026382,0.00016952140943059325,-22.863166246510534,0.010193934564614553,-0.40170499013919186,0.00035944553499099428,15.596616759120408,-0.0069540189209843185
1070,-110.2586858160156,0.54643337745053999,0.60077217142641937,-0.0014666288644493402,109.62496739527276,-0.54329271878554375,0.1831027793251781,-0.00077613363159952185,0.88767569500652699,-0.003323683894816255,-1.0928847502069605,0.001341297174666544,0.74092346264522091,-0.00090933517637792186,-0.366506285402173,0.00028589457928727459,-0.026487607510221719,0.00010495875571080021,-0.042749498792294227,7.3463938206463756e-05,0.2021101278685585,-0.00094576714347347391,0.026499302491986475,-0.00010500509778732094,-0.062801752939668165,0.00016599393869434916,-22.903131324883763,0.0090829063816468374,-0.4023680330167933,0.00033947205443143425,15.623879825154875,-0.0061961063645388911
1071,-110.30560920045232,0.54088394827392494,0.60135633355353557,-0.0014438426182363728,109.67162108473842,-0.53777518528651502,0.18320912274119458,-0.00076767000442385812,0.88852003571924087,-0.0032731188126964494,-1.0945236144537194,0.001290416349743941,0.74203453402972308,-0.00087484041654458896,-0.36709139967009075,0.00026927642947590302,-0.026506133145879473,0.00010369691733098792,-0.042800289067818229,7.1831411660849882e-05,0.20222011850787358,-0.00093533457692140183,0.026517836307204095,-0.00010374270227237155,-0.062881628407909076,0.00016246100402497309,-22.943493850306098,0.0079662649285277311,-0.40303815682322297,0.00031941045891387652,15.651414018523141,-0.0054343645911612039
1072,-110.354211844905,0.5353531539628974,0.60194793494621723,-0.0014210426665865687,109.71994438257212,-0.53227617954806328,0.18331808314664669,-0.00075922563166859534,0.88938077551665429,-0.0032225767610822814,-1.0961801967219984,0.0012393534823773767,0.74315761738333141,-0.0008402222406622158,-0.36768235707247565,0.00025258790400168484,-0.026525055339124075,0.00010243710386568643,-0.042851627001576041,7.0195630139698248e-05,0.20233331710425023,-0.00092493030404277048,0.026536766855099262,-0.00010248233256598641,-0.062962698406175785,0.00015892217374623103,-22.984255679962338,0.0068438852265676276,-0.40371539126897216,0.00029925848400164481,15.679220606145096,-0.0046687083438617114
1073,-110.40448851862851,0.52984038287880364,0.60254697810817959,-0.0013982271798773439,109.76993208809299,-0.52679509344696684,0.1834296549504516,-0.00075079966733172375,0.89025791675321342,-0.0031720515835647759,-1.0978545566985873,0.0011881033155310974,0.74429275317082799,-0.00080547708471260626,-0.36827918021009054,0.00023582730844328833,-0.026544373542236308,0.00010117918623358793,-0.042903513485511191,6.8556460115501647e-05,0.20244971607823817,-0.00091455315762636294,0.026556093587710911,-0.00010122385952986501,-0.063044965439171818,0.00015537701547766505,-23.025418709966829,0.0057156411460910859,-0.404399766770905,0.00027901384719264952,15.707300881497257,-0.0038990515804803718
1074,-110.45643417395843,0.52434502968509022,0.60315346609948794,-0.0013753943310807642,109.82157918264815,-0.52133132512587865,0.18354383281700459,-0.00074239127219566923,0.89115146365122333,-0.0031215371443350935,-1.0995467556899217,0.0011366605606092839,0.74543998295503588,-0.00077060136328135616,-0.3688818922046751,0.0002189929359194532,-0.026564087246500556,9.9923036179404049e-05,-0.042955949452029005,6.6913767792114651e-05,0.2025693082001124,-0.00090420198078347742,0.026575815996098838,-9.9967154852090786e-05,-0.063128432145222041,0.00015182509600567866,-23.066984875673686,0.0045814053733702993,-0.4050913144570425,0.00025867424731398821,15.735656164824434,-0.0031253074511294809
1075,-110.51004394419233,0.51886649515505578,0.60376740253460093,-0.0013525422953976302,109.87488082750693,-0.51588427880218957,0.18366061166374897,-0.00073399961359345994,0.89206142229306107,-0.0030710273262713676,-1.1012568566295211,0.0010850198961826092,0.74659934940186456,-0.00073559146869451545,-0.36949051670202737,0.00020208306668638169,-0.026584195981899979,9.866852623841436e-05,-0.04300893587399577,6.5267419078704069e-05,0.20269208658636179,-0.00089387562658528868,0.026595933610038699,-9.8712091011664147e-05,-0.063213101296419813,0.00014826598115462967,-23.108956151997127,0.00344104937709638,-0.40579006617152819,0.00023823736390935258,15.76428780335821,-0.0023473882753213791
1076,-110.56531314153297,0.5134041859834535,0.60438879158052849,-0.0013296692498938993,109.92983236181544,-0.51045336458071078,0.18377998665882142,-0.00072562386517884339,0.89298780061397875,-0.0030205160290437197,-1.1029849240858267,0.0010331759667045002,0.74777089628562177,-0.00070044377014827678,-0.37010507787520402,0.00018509596773088282,-0.026604699316823056,9.7415529701531446e-05,-0.043062473764745868,6.3617279563693129e-05,0.20281804469629117,-0.00088357295770678378,0.026616445997728347,-9.7458541243552555e-05,-0.063298975798813814,0.00014469923565785871,-23.151334553741716,0.0022944433743732448,-0.40649605447978404,0.0002177008566189521,15.793197171542294,-0.0015652055187703525
1077,-110.62223725509064,0.50795751460182892,0.60501763795510732,-0.0013067733731393642,109.98642930061061,-0.50503799827007201,0.18390195321877092,-0.00071726320670026226,0.89393060839549476,-0.0029699971672364394,-1.1047310242704138,0.00098112338121667843,0.74895466849458026,-0.00066515461283139646,-0.37072560042784303,0.00016802989235915097,-0.026625596857780969,9.6163920580866698e-05,-0.043116564178097165,6.1963214488696934e-05,0.20294717632873593,-0.00087329284607708102,0.026637352765505263,-9.6206379504240079e-05,-0.063386058692634265,0.00014112442302859014,-23.194122135942838,0.0011414562962206482,-0.40720931267384713,0.00019706236455171148,15.822385671264726,-0.00077866976985987632
1078,-110.6808119489443,0.50252589899743938,0.60565394692538932,-0.0012838528448483261,110.04466733289236,-0.49963760120268369,0.18402650700635076,-0.00070891682377849678,0.8948898572593611,-0.0029194646684858722,-1.1064952250465974,0.00092885671204314454,0.75015071203681438,-0.00062972031703977395,-0.37135210959760784,0.00015088307978090227,-0.026646888249136212,9.4913573575769607e-05,-0.043171208208374168,6.0305088722428499e-05,0.20307947561888606,-0.00086303417253584015,0.026658653557574928,-9.4955480437752788e-05,-0.063474353152559365,0.00013754110543061457,-23.237320994217502,-1.8044247436610225e-05,-0.40792987477789988,0.0001763195056493152,15.8518547320972,1.2309284240910358e-05
1079,-110.74103306025984,0.49710876253566538,0.60629772430614781,-0.0012609058455222393,110.10454231975272,-0.49425160005816915,0.18415364392838041,-0.00070058390768789616,0.89586556066210199,-0.0028689124716331361,-1.108277595938433,0.00087637049347222425,0.75135907404630065,-0.00059413717728294582,-0.37198463115975638,0.00013365375468876652,-0.026668573172841742,9.3664364039328104e-05,-0.043226406990439482,5.8642766734575202e-05,0.20321493703521915,-0.00085279582649559836,0.026680348055749845,-9.3705719342143711e-05,-0.063563862488020886,0.00013394884354869335,-23.280933265125491,-0.0011841920033058976,-0.4086577755539893,0.00015546987604187425,15.881605811541451,0.00080782288181961649
1080,-110.80289659746444,0.49170553378577669,0.60694897645849288,-0.0012379305560940781,110.16605029256066,-0.48887942669013068,0.18428336013367846,-0.00069226365514104052,0.89685773389012458,-0.0028183345248903105,-1.1100782081401088,0.00082365922042592677,0.75257980278928505,-0.00055840146138197433,-0.37262319143083378,0.00011634012683268562,-0.026690651348190757,9.2416167945306294e-05,-0.043282161699732993,5.6976112569629126e-05,0.20335355537653843,-0.00084257670560976923,0.026702435979199277,-9.2456972136416136e-05,-0.0636545901435496,0.00013034719645860078,-23.32496112654119,-0.0023571221108120081,-0.40939305050793862,0.00013451104939481623,15.911640395282852,0.0016079632112369758
1081,-110.86639873847587,0.48631564634995161,0.60760771028860205,-0.001214925157574378,110.22918745120157,-0.48352051795615153,0.18441565201106291,-0.00068395526807672909,0.89786639405538249,-0.0027677247840191561,-1.1118971345257347,0.00077071734711611068,0.75381294767091989,-0.00052250940955839013,-0.37326781727249025,9.8940390589170746e-05,-0.026713122531576879,9.1168861855504599e-05,-0.0433384735523192,5.5304989820666028e-05,0.20349532576911389,-0.00083237571544612704,0.026724917084209314,-9.1209115327869068e-05,-0.063746539699160262,0.00012673572149673966,-23.369406798036,-0.0035369711387462682,-0.41013573589545654,0.00011344057624671099,15.941959997451344,0.0024128234359278508
1082,-110.9315358289854,0.4809385386954344,0.60827393324656065,-0.0011918878306987541,110.29395016237018,-0.47817431555091955,0.18455051618741983,-0.0006756579534511689,0.89889156009160642,-0.0027170772105211756,-1.1137344496595312,0.00071753928568679898,0.75505855924217202,-0.00048645723351374814,-0.37391853609542691,8.1452724525205367e-05,-0.026735986516264569,8.9922322887522435e-05,-0.043395343804942345,5.3629261603061185e-05,0.20364024366392702,-0.00082219176916555298,0.026747791163953104,-8.9962025979846167e-05,-0.063839714870776373,0.00012311397412924911,-23.414272541271622,-0.0047238771224991909,-0.41088586872844057,9.2255983337676805e-05,15.9725661608897,0.0032224977198003421
1083,-110.9983043807939,0.47557365398971874,0.60894765332531042,-0.0011688167555767588,110.36033495791584,-0.47284026584235583,0.18468794952583759,-0.00066737092303223932,0.89993325275107727,-0.0026663857698378812,-1.1155902298064235,0.00066411940484193549,0.75631668920700468,-0.00045024111549931252,-0.37457537586346995,6.3875290956569487e-05,-0.026759243132169729,8.8676428682904566e-05,-0.043452773755089741,5.1948790528130646e-05,0.20378830483401456,-0.0008120237872058329,0.026771058048271471,-8.8715581679867772e-05,-0.063934119510694637,0.00011948150782052797,-23.459560660404478,-0.0059179796018979675,-0.41164348678148444,7.0954772927977818e-05,16.003460457429409,0.004037081253047436
1084,-111.0667010701989,0.47022043993866203,0.60962887905971419,-0.0011457101113419724,110.42833853323948,-0.46751781971066297,0.18482794912380582,-0.00065909339319673214,0.90099149460195371,-0.0026156444295603212,-1.1174645529430427,0.00061045202845809454,0.75758739042983403,-0.00041385720737554252,-0.37523836509777281,4.6206235500434093e-05,-0.026782892245650086,8.7431057375657079e-05,-0.043510764741062732,5.0263438676691384e-05,0.20393950537191069,-0.00080187069697033886,0.02679471760346314,-8.7469660508132793e-05,-0.064029757608089446,0.00011583787390110892,-23.505273502501172,-0.0071194196596648558,-0.41240862859858468,4.9534422106523756e-05,16.034644488174106,0.0048566702783822613
1085,-111.1367227364334,0.46487834862743072,0.61031761952572172,-0.0011225660758031936,110.49795774574061,-0.46220643239018033,0.18497051231147985,-0.00065082458473045399,0.90206631002613991,-0.0025648471576467532,-1.1193574987691304,0.00055653143418143709,0.75887071694326502,-0.00037730162966089013,-0.3759075328811517,2.8443686621996444e-05,-0.026806933759305585,8.6186087561114451e-05,-0.043569318142055752,4.8573067572529241e-05,0.20409384168718578,-0.00079173143252138356,0.026818769732085062,-8.6224141006372343e-05,-0.064126633289557186,0.00011218262143480245,-23.551413457965264,-0.0083283399605183113,-0.41318133350005387,2.7992382088879429e-05,16.066119883790691,0.0056813621177118044
1086,-111.20836638015308,0.45954683636416932,0.61101388433964665,-0.0010993828250965684,110.56918961331385,-0.4569055633139531,0.18511563665000563,-0.00064256372263107647,0.903157725217693,-0.0025139879206473874,-1.1212691487193642,0.00050235185200822997,0.76016672395610385,-0.00034057047056946556,-0.37658290886255047,1.0585755174942514e-05,-0.026831367611788365,8.4941398265140551e-05,-0.043628435378243326,4.6877538155764829e-05,0.20425131050408099,-0.00078160493427806798,0.026843214372762238,-8.4978902147037086e-05,-0.06422475081970061,0.00010851529708503572,-23.597982960975703,-0.0095448847909376244,-0.41396164158964138,6.326077504406492e-06,16.097888304808361,0.0065112551992632262
1087,-111.28162916197338,0.4542253635262995,0.61171768365755297,-0.0010761585333385337,110.64203131289423,-0.45161467596091759,0.18526331992990916,-0.00063431003591363059,0.90426576818177362,-0.0024630606819352075,-1.1231995859755985,0.00044790746284828774,0.7614754678616602,-0.00030365978503711757,-0.37726452326164284,-7.3694660644726292e-06,-0.026856193777622241,8.3696868913648112e-05,-0.043688117910874985,4.5176710756106364e-05,0.20441190885923513,-0.00077149014871844229,0.026868051500007279,-8.3733823302802892e-05,-0.064324114601753843,0.00010483544498030986,-23.644984489936668,-0.010769200099612053,-0.41474959376186554,-1.5467094327836286e-05,16.129951441925641,0.0073464490851771515
