k_per_nm,e1_eV,e2_eV,h1_eV,h2_eV
0.62980969779625995,3.1517067412116999,3.2639952166131501,1.41348828193565,1.39262339923955
0.63212517462640005,3.1530485694310002,3.2651850320114502,1.4132968756248501,1.3924867442808502
0.63444065145652995,3.1543938112785996,3.2663781581965496,1.4131043527874501,1.39235021904235
0.63675612828665995,3.15574245591145,3.2675745867078501,1.412910716591,1.3922138092353
0.63907160511679995,3.1570944925160997,3.26877430909565,1.41271597031475,1.39207750054735
0.64138708194692995,3.1584499103088,3.2699773169217998,1.4125201173505499,1.3919412786440499
0.64370255877705995,3.1598086985355502,3.2711836017596001,1.4123231612037501,1.3918051291706499
0.64601803560719995,3.1611708464723001,3.2723931551939502,1.41212510549405,1.3916690377537
0.64833351243732995,3.1625363434248999,3.27360596882155,1.4119259539567,1.3915329900022999
0.65064898926745995,3.1639051787296499,3.2748220342511498,1.4117257104432501,1.39139697150925
0.65296446609759995,3.1652773417529998,3.2760413431036,1.4115243789228,1.3912609678524499
0.65527994292772995,3.1666528218919003,3.2772638870120998,1.41132196348315,1.39112496459545
0.65759541975785996,3.1680316085740001,3.2784896576223996,1.4111184683323499,1.3909889472888
0.65991089658799995,3.1694136912576001,3.2797186465927499,1.4109138977994999,1.3908529014702999
0.66222637341812995,3.1707990594317002,3.2809508455941501,1.4107082563366999,1.3907168126659499
0.66454185024825996,3.1721877026165002,3.2821862463105997,1.4105015485199499,1.3905806663904001
0.66685732707839995,3.1735796103629501,3.2834248404392499,1.4102937790510999,1.3904444481470999
0.66917280390852996,3.1749747722534503,3.2846666196903,1.41008495275935,1.3903081434289499
0.67148828073865996,3.1763731779014499,3.28591157578765,1.4098750746026001,1.3901717377181
0.67380375756879995,3.1777748169521001,3.28715970046825,1.4096641496697502,1.3900352164863001
0.67611923439892996,3.1791796790815501,3.2884109854831003,1.4094521831817999,1.3898985651947
0.67843471122905996,3.1805877539979504,3.2896654225968502,1.4092391804942999,1.3897617692940001
0.68075018805919996,3.1819990314408999,3.2909230035879999,1.4090251470987001,1.3896248142236001
0.68306566488932996,3.1834135011817501,3.2921837202494002,1.4088100886249499,1.3894876854120999
0.68538114171945996,3.1848311530237501,3.2934475643877001,1.4085940108429,1.3893503682762001
0.68769661854959996,3.1862519768022,3.2947145278243499,1.4083769196647999,1.3892128482207
0.69001209537972996,3.1876759623841,3.2959846023947996,1.4081588211474498,1.3890751106375001
0.69232757220985996,3.1891030996687499,3.2972577799494998,1.4079397214942,1.38893714090525
