wavelength_nm,min_detuning_eV,near_mask,off_mask,abs_Im_over_Re,ratio_valid
929,0.15875421992359029,0,1,0.00070846933736114009,1
930,0.16018927204808553,0,1,0.00070267651060374392,1
931,0.16162124135383826,0,1,0.00069690657798003521,1
932,0.16305013776408517,0,1,0.00069115940234812368,1
933,0.16447597115951917,0,1,0.00068543483455898112,1
934,0.16589875137851751,0,1,0.00067973271440117196,1
935,0.16731848821736839,0,1,0.0006740528714796536,1
936,0.16873519143049509,0,1,0.00066839512603295698,1
937,0.17014887073068041,0,1,0.00066275928969396105,1
938,0.17155953578928718,0,1,0.00065714516619758405,1
939,0.17296719623648071,0,1,0.00065155255203969338,1
940,0.17437186166144625,0,1,0.00064598123709012196,1
941,0.17577354161260716,0,1,0.0006404310051636165,1
942,0.17717224559784239,0,1,0.00063490163455125952,1
943,0.17856798308469934,0,1,0.0006293928985151542,1
944,0.17996076350060952,0,1,0.00062390456574891071,1
945,0.1813505962330999,0,1,0.00061843640080653606,1
946,0.18273749063000366,0,1,0.00061298816450151795,1
947,0.18412145599967,0,1,0.00060755961427820082,1
948,0.18550250161117243,0,1,0.00060215050455749797,1
949,0.18688063669451571,0,1,0.00059676058705883741,1
950,0.18825587044084147,0,1,0.0005913896110990301,1
951,0.18962821200263247,0,1,0.00058603732387082325,1
952,0.19099767049391536,0,1,0.00058070347070167828,1
953,0.19236425499046317,0,1,0.00057538779529427923,1
954,0.19372797452999513,0,1,0.00057009003994997636,1
955,0.19508883811237632,0,1,0.00056480994577628215,1
956,0.19644685469981527,0,1,0.00055954725287970695,1
957,0.19780203321706114,0,1,0.00055430170054427124,1
958,0.19915438255159867,0,1,0.00054907302739726888,1
959,0.20050391155384295,0,1,0.00054386097156291547,1
960,0.20185062903733275,0,1,0.00053866527080416796,1
961,0.20319454377892132,0,1,0.00053348566265443978,1
962,0.20453566451896821,0,1,0.00052832188453888083,1
963,0.205873999961528,0,1,0.00052317367388659338,1
964,0.20720955877453884,0,1,0.00051804076823381987,1
965,0.20854234959000983,0,1,0.00051292290531926852,1
966,0.20987238100420647,0,1,0.00050781982317141348,1
967,0.21119966157783598,0,1,0.00050273126018892777,1
968,0.21252419983623083,0,1,0.00049765695521391965,1
969,0.21384600426953093,0,1,0.00049259664759946069,1
970,0.21516508333286533,0,1,0.00048755007727063309,1
971,0.21648144544653292,0,1,0.00048251698478029426,1
972,0.21779509899618055,0,1,0.00047749711135962119,1
973,0.21910605233298197,0,1,0.0004724901989637251,1
974,0.2204143137738146,0,1,0.00046749599031264109,1
975,0.22171989160143535,0,1,0.00046251422892818671,1
976,0.22302279406465519,0,1,0.00045754465916659489,1
977,0.22432302937851323,0,1,0.00045258702624756175,1
978,0.2256206057244492,0,1,0.00044764107627953193,1
