k_per_nm,state,raw_kp8_energy_eV,demo21_aligned_energy_eV,parabolic_fit_eV,parabolic_residual_meV
0.050014299531,hh2,1.4172365554654,1.4132801352949,1.4126569258025936,0.6232094923064313
0.051866680995,e1,2.9540030333043,2.942649492182399,2.942565140138841,0.08435204355805581
0.051866680995,e2,3.09240951828565,3.0622839244282,3.062231464239095,0.05246018910520789
0.051866680995,hh1,1.44315776664215,1.4471910871558504,1.4475477581911083,-0.3566710352578273
0.051866680995,hh2,1.4172702774764998,1.413313857306,1.412646778613174,0.6670786928260064
0.053719062459,e1,2.9541113642686,2.9427578231466995,2.942667434930797,0.09038821590268142
0.053719062459,e2,3.09250113466535,3.0623755408079005,3.0623193348342714,0.05620597362909763
0.053719062459,hh1,1.44311359534795,1.4471469158616503,1.4475290234985139,-0.3821076368635268
0.053719062459,hh2,1.4173047982017,1.4133483780312002,1.4126362624350484,0.7121155961518078
0.055571443923,e1,2.9542234829160003,2.9428699417941004,2.9427733190136984,0.09662278040201144
0.055571443923,e2,3.09259595713175,3.0624703632743002,3.0624102886082256,0.06007466607460543
0.055571443923,hh1,1.44306794539565,1.4471012659093503,1.4475096314482847,-0.40836553893441874
0.055571443923,hh2,1.41734007925435,1.4133836590838502,1.4126253772682162,0.7582818156339766
0.057423825387,e1,2.9543393878849002,2.9429858467629995,2.9428827923875454,0.10305437545410356
0.057423825387,e2,3.0926939848738,3.06256839101635,3.062504325560958,0.06406545539228148
0.057423825387,hh1,1.4430208242710498,1.4470541447847498,1.4474895820404206,-0.4354372556707453
0.057423825387,hh2,1.417376081959,1.4134196617884998,1.4126141231126783,0.8055386758214489
0.059276206851,e1,2.95445907776815,2.94310553664625,2.9429958550523376,0.10968159391255838
0.059276206851,e2,3.0927952170533,3.0626696231958497,3.062601445692468,0.06817750338150574
0.059276206851,hh1,1.4429722397338,1.4470055602475005,1.4474688752749216,-0.4633150274211406
0.059276206851,hh2,1.41741276741315,1.4134563472426498,1.4126024999684341,0.8538472742156689
0.061128588316,e1,2.9545825511137,2.9432290099918,2.9431125070081396,0.11650298366028267
0.061128588316,e2,3.0928996528050003,3.0627740589475505,3.062701649002811,0.07240994473933782
0.061128588316,hh1,1.4429221998199,1.4469555203336,1.4474475111517762,-0.49199081817619117
0.061128588316,hh2,1.41745009654655,1.4134936763760502,1.412590507835477,0.9031685405731515
0.06298096978,e1,2.9547098064243498,2.94335626530245,2.9432327482548253,0.12351704762458837
0.06298096978,e2,3.09300729123675,3.0628816973792996,3.0628049354918794,0.07676188742022916
0.06298096978,hh1,1.4428707128432001,1.4469040333569,1.4474254896710073,-0.5214563141071604
0.06298096978,hh2,1.4174880301766,1.4135316100060997,1.4125781467138203,0.9534632922794106
0.064833351244,e1,2.954840842158,2.9434873010361002,2.9433565787924567,0.1307222436435218
0.064833351244,e2,3.0931181314293,3.06299253757185,3.0629113051597248,0.08123241212532051
0.064833351244,hh1,1.4428177873983,1.4468511079120001,1.4474028108326036,-0.5517029206034696
0.064833351244,hh2,1.4175265290605998,1.4135701088900996,1.4125654166034576,1.0046922866420172
0.066685732708,e1,2.95497565672775,2.9436221156058497,2.9434839986210335,0.13811698481625
0.066685732708,e2,3.0932321724366503,3.0631065785792004,3.0630207580063487,0.08582057285178024
0.066685732708,hh1,1.4427634323621499,1.4467967528758503,1.447379474636565,-0.5827217607146107
0.066685732708,hh2,1.41756555394495,1.4136091337744503,1.4125523175043886,1.0568162700617112
0.068538114172,e1,2.9551142485019,2.943760707379999,2.943615007740556,0.1456996394431087
0.068538114172,e2,3.09334941328565,3.0632238194282,3.06313329403175,0.09052539645004742
0.068538114172,hh1,1.44270765689675,1.4467409774104503,1.4473554810828912,-0.6145036724409803
0.068538114172,hh2,1.4176050656102501,1.4136486454397499,1.4125388494166133,1.1097960231365445
0.070390495636,e1,2.9552566158040996,2.943903074682199,2.9437496061510244,0.1534685311743722
0.070390495636,e2,3.0934698529765,3.06334425911905,3.0632489132359297,0.09534588312032355
0.070390495636,hh1,1.44265047045145,1.4466837909651502,1.4473308301715828,-0.6470392064326091
0.070390495636,hh2,1.4176450249141501,1.4136886047436503,1.412525012340132,1.1635924035182654
0.0722428771,e1,2.9554027569136,2.9440492157916998,2.943887793852438,0.16142193926160786
0.0722428771,e2,3.0935934904825997,3.06346789662515,3.0633676156188874,0.10028100626247038
0.0722428771,hh1,1.44259188276525,1.44662520327895,1.4473055219026396,-0.6803186236896686
0.0722428771,hh2,1.41768539282965,1.41372897265915,1.4125108062749445,1.2181663842054657
0.074095258564,e1,2.9555526700652504,2.9441991289433496,2.944029570844797,0.16955809855234705
0.074095258564,e2,3.0937203247505503,3.0635947308931004,3.063489401180623,0.10532971247734224
0.074095258564,hh1,1.44253190386955,1.44656522438325,1.4472795562760616,-0.7143318928115594
0.074095258564,hh2,1.417726130481,1.4137697103105,1.412496231221051,1.273479089449081
0.075947640028,e1,2.9557063534493997,2.9443528123275,2.9441749371281025,0.17787519939727048
0.075947640028,e2,3.09385035470025,3.0637247608428004,3.0636142699211364,0.11049092166404151
0.075947640028,hh1,1.4424705440904502,1.4465038646041506,1.4472529332918487,-0.7490686876980845
0.075947640028,hh2,1.4177671991763,1.4138107790058,1.4124812871784513,1.329491827348761
0.077800021492,e1,2.9558638052125,2.9445102640905993,2.9443238927023527,0.18637138824662003
0.077800021492,e2,3.09398357922505,3.0638579853676,3.0637422218404278,0.11576352717224125
0.077800021492,hh1,1.44240781405145,1.44644113456515,1.447225652950001,-0.7845183848509407
0.077800021492,hh2,1.4178085604364,1.4138521402658997,1.4124659741471455,1.3861661187541952
0.079652402957,e1,2.95602502345675,2.944671482334849,2.944476437567632,0.19504476721676767
0.079652402957,e2,3.09411999719145,3.0639944033339996,3.0638732569385687,0.12114639543092665
0.079652402957,hh1,1.4423437246763,1.44637704519,1.447197715250503,-0.8206700605029038
0.079652402957,hh2,1.4178501760217,1.4138937558512001,1.412450292127125,1.4434637240752224
0.081504784421,e1,2.9561900062405,2.9448364651186,2.9446325717237762,0.20389339482385083
0.081504784421,e2,3.0942596074398,3.06413401358235,3.0640073752154176,0.12663836693249664
0.081504784421,hh1,1.4422782871914501,1.4463116077051505,1.4471691201933852,-0.8575124882346241
0.081504784421,hh2,1.41789200795525,1.4139355877847501,1.4124342411184065,1.501346666343606
0.083357165885,e1,2.95635875157845,2.94500521045655,2.9447922951708656,0.21291528568445628
0.083357165885,e2,3.0944024087836,3.0642768149261506,3.0641445766710445,0.13223825510610965
0.083357165885,hh1,1.44221151312915,1.4462448336428502,1.4471398677786325,-0.8950341357822911
0.083357165885,hh2,1.41793401854335,1.41397759837285,1.412417821120982,1.5597772518680664
0.085209547349,e1,2.95653125744125,2.9451777163193498,2.9449556079089003,0.22210841044945084
0.085209547349,e2,3.09454840001,3.06442280615255,3.0642848613054494,0.13794484710061283
0.085209547349,hh1,1.4421434143298,1.4461767348435,1.447109958006245,-0.9332231627450227
0.085209547349,hh2,1.4179761703938,1.4140197502233,1.4124010321348512,1.6187180884488228
0.087061928813,e1,2.9567075217563,2.9453539806343993,2.945122509937881,0.23147069651852092
0.087061928813,e2,3.09469757988,3.06457198602255,3.064428229118632,0.14375690391821294
0.087061928813,hh1,1.44207400294535,1.44610732345905,1.4470793908762225,-0.9720674171724841
0.087061928813,hh2,1.41801842643075,1.41406200626025,1.4123838741600143,1.6781321002357075
0.088914310277,e1,2.9568875424076504,2.9455340012857505,2.945293001257807,0.24100002794336106
0.088914310277,e2,3.0948499471279503,3.0647243532705004,3.0645746801105926,0.14967315990777053
0.088914310277,hh1,1.4420032914418002,1.4460366119555006,1.4470481663885653,-1.0115544330646653
0.088914310277,hh2,1.4180607499084,1.4141043297379001,1.4123663471964714,1.737982541428762
0.090766691741,e1,2.9570713172358003,2.9457177761139004,2.945467081868679,0.25069424522161654
0.090766691741,e2,3.095005500462,3.0648799066045505,3.0647242142813313,0.1556923232191032
0.090766691741,hh1,1.4419312926024501,1.4459646131161505,1.4470162845432732,-1.0516714271227023
0.090766691741,hh2,1.41810310442095,1.4141466842504498,1.4123484512442224,1.79823300622739
0.092619073205,e1,2.95725884403835,2.945905302916449,2.9456447517704962,0.26055114595280315
0.092619073205,e2,3.0951642385642497,3.0650386447068,3.064876831630848,0.16181307595175554
0.092619073205,hh1,1.4418580195306,1.4458913400443005,1.4469837453403462,-1.0924052960457065
0.092619073205,hh2,1.4181454539115,1.4141890337409997,1.4123301863032671,1.8588474377325692
0.094471454669,e1,2.9574501205698,2.9460965794479,2.9458260109632595,0.2705684846406875
0.094471454669,e2,3.0953261600905497,3.0652005662331,3.0650325321591425,0.16803407395737935
0.094471454669,hh1,1.44178348565265,1.44581680616635,1.4469505487797845,-1.133742613434352
0.094471454669,hh2,1.41818776267855,1.41423134250805,1.4123115523736056,1.9197901344443213
0.096323836134,e1,2.9576451445418,2.9462916034198994,2.9460108594470684,0.28074397283095465
0.096323836134,e2,3.0954912636706,3.06536566981315,3.0651913158663016,0.1743539468486155
0.096323836134,hh1,1.4417077047212499,1.4457410252349499,1.4469166948615693,-1.1756696266194133
0.096323836134,hh2,1.4182299953804,1.4142735752098998,1.4122925494552279,1.9810257546719612
0.098176217598,e1,2.9578439136234,2.9464903725014997,2.9461992972217246,0.2910752797751215
0.098176217598,e2,3.09565954790815,3.0655339540506996,3.065353182752154,0.18077129854576768
0.098176217598,hh1,1.4416306908182,1.4456640113319004,1.4468821835857375,-1.2181722538371353
0.098176217598,hh2,1.41827211703815,1.41431569686765,1.4122731775481538,2.042519319496172
0.100028599062,e1,2.95804642544095,2.9466928843190496,2.9463913242873265,0.30156003172310264
0.100028599062,e2,3.0958310113809997,3.06570541752355,3.0655181328167838,0.18728470676609987
0.100028599062,hh1,1.44155245835745,1.44558577887115,1.4468470149522707,-1.2612360811208312
0.100028599062,hh2,1.41831409303675,1.4143576728662497,1.4122534366523738,2.1042362138758985
0.101880980526,e1,2.9582526775786,2.9468991364567003,2.946586940643874,0.3121958128264879
0.101880980526,e2,3.09600565264105,3.0658800587835997,3.0656861660601917,0.19389272340797348
0.101880980526,hh1,1.4414730220881,1.4455063426018,1.446811188961169,-1.3048463593690052
0.101880980526,hh2,1.41835588912485,1.41439946895435,1.4122333267678877,2.166142186462272
0.10373336199,e1,2.95846266757795,2.9471091264560503,2.946786146291367,0.3229801646833508
0.10373336199,e2,3.09618347021415,3.0660578763567004,3.0658572824823778,0.20059387432258546
0.10373336199,hh1,1.4413923970976499,1.4454257176113499,1.4467747056124327,-1.3489880010828514
0.10373336199,hh2,1.4183974714128502,1.41444105124235,1.4122128478946954,2.2282033476546115
0.105585743454,e1,2.95867639293885,2.947322851816949,2.9469889412298054,0.3339105871438264
0.105585743454,e2,3.09636446260065,3.0662388687432,3.0660314820833414,0.20738665985842175
0.105585743454,hh1,1.4413105988148,1.4453439193285005,1.4467375649060614,-1.3936455775609424
0.105585743454,hh2,1.4184388063701001,1.4144823861995999,1.4121920000327968,2.2903861668031045
0.107438124918,e1,2.95889385111895,2.9475403099970503,2.9471953254591896,0.34498453786069305
0.107438124918,e2,3.0965486282751,3.06642303441765,3.066208764863083,0.21426955456682606
0.107438124918,hh1,1.4412276430125,1.4452609635262001,1.4466997668420554,-1.4388033158552194
0.107438124918,hh2,1.4184798608206,1.4145234406501,1.4121707831821921,2.352657467907804
0.109290506382,e1,2.9591150395343497,2.947761498412449,2.9474052989795196,0.356199432929305
0.109290506382,e2,3.0967359656864497,3.066610371829,3.066389130821603,0.22124100739695507
0.109290506382,hh1,1.4411435458108,1.4451768663245,1.4466613114204143,-1.4844450959143884
0.109290506382,hh2,1.4185206019380998,1.4145641817675996,1.4121491973428815,2.414984424718103
0.111142887846,e1,2.95933995555935,2.94798641443745,2.947618861790795,0.3675526466548895
0.111142887846,e2,3.0969264732579997,3.06680087940055,3.0665725799589008,0.22829944164914906
0.111142887846,hh1,1.44105832367985,1.4450916441935504,1.4466221986411385,-1.530554447588095
0.111142887846,hh2,1.4185609972395001,1.4146045770690003,1.4121272425148645,2.4773345541357905
0.112995269311,e1,2.95956859345275,2.94821505233085,2.9478360138931343,0.37903843771580625
0.112995269311,e2,3.09712013859165,3.0669945447341997,3.066759112275078,0.23543245912183153
0.112995269311,hh1,1.4409719933612,1.4450053138749002,1.4465824285042062,-1.5771146293059868
0.112995269311,hh2,1.418601013633,1.4146445934625,1.4121049186981292,2.5396747643708917
0.114847650775,e1,2.95980094732775,2.948447406205849,2.9480567552863026,0.3906509195465979
0.114847650775,e2,3.09731694888595,3.0671913550284997,3.066948727769933,0.2426272585664968
0.114847650775,hh1,1.4408845719391499,1.4449178924528503,1.4465420010096603,-1.6241085568100555
0.114847650775,hh2,1.4186406183637,1.4146841981932,1.4120822258926997,2.6019723005001882
0.116700032239,e1,2.9600370207043,2.9486834795823995,2.9482810859704167,0.40239361198279866
0.116700032239,e2,3.09751692449725,3.0673913306398,3.0671414264435666,0.24990419623360793
0.116700032239,hh1,1.4407960771108,1.4448293976245001,1.4465009161574796,-1.6715185329794213
0.116700032239,hh2,1.41867978188245,1.4147233617119497,1.4120591640985642,2.664197613385433
0.118552413703,e1,2.96027681079235,2.94892326967045,2.9485090059454766,0.41426372497355146
0.118552413703,e2,3.0977200637482003,3.0675944698907505,3.0673372082959776,0.2572615947729062
0.118552413703,hh1,1.4407065267733001,1.4447398472870006,1.446459173947664,-1.7193266606634339
0.118552413703,hh2,1.4187184730029498,1.41476205283245,1.4120357333157225,2.7263195167275267
0.120404795167,e1,2.9605203147612,2.9491667736393,2.9487405152114823,0.4262584278178494
0.120404795167,e2,3.0979263649363,3.06780077107885,3.0675360733271666,0.26469775168358467
0.120404795167,hh1,1.44061593918705,1.4446492597007505,1.4464167743802134,-1.7675146794629004
0.120404795167,hh2,1.41875666084105,1.4148002406705498,1.4120119335441748,2.7883071263750114
0.122257176631,e1,2.96076752973955,2.94941398861765,2.9489756137684333,0.43837484921649406
0.122257176631,e2,3.0981358263339,3.06801023247645,3.0677380215371337,0.2722109393165084
0.122257176631,hh1,1.44052433297775,1.4445576534914502,1.446373717455128,-1.8160639636779496
0.122257176631,hh2,1.41879431480535,1.41483789463485,1.4119877647839207,2.8501298509293616
0.124109558095,e1,2.9610184528156998,2.9496649116938,2.9492143016163297,0.45061007747015935
0.124109558095,e2,3.0983484461883997,3.06822285233095,3.067943052925879,0.27979940507094625
0.124109558095,hh1,1.4404317271388,1.4444650476525005,1.446330003172408,-1.8649555199075074
0.124109558095,hh2,1.4188314045865,1.414874984416,1.4119632270349605,2.911757381039548
0.125961939559,e1,2.9612730810376497,2.949919539915749,2.949456578755172,0.46296116057709114
0.125961939559,e2,3.0985642227220502,3.0684386288646004,3.0681511674934017,0.2874613711987273
0.125961939559,hh1,1.4403381410326999,1.4443714615464003,1.446285631532053,-1.9141699856526362
0.125961939559,hh2,1.4188679001478,1.4149114799772997,1.4119383202972942,2.973159680005555
0.127814321023,e1,2.9615314114135,2.9501778702915997,2.94970244518496,0.4754251066398929
0.127814321023,e2,3.09878315413225,3.0686575602748003,3.0683623652397025,0.2951950350977839
0.127814321023,hh1,1.44024359439325,1.4442769149069503,1.446240602534063,-1.9636876271127424
0.127814321023,hh2,1.41890377171425,1.4149473515437503,1.4119130445709218,3.034306972828471
0.129666702487,e1,2.9617934409115003,2.9504398997896004,2.949951900905693,0.4879988839072702
0.129666702487,e2,3.09900523859175,3.0688796447343,3.0685766461647814,0.3029985695186532
0.129666702487,hh1,1.4401481073269,1.4441814278406004,1.4461949161784384,-2.0134883378379875
0.129666702487,hh2,1.4189389897624,1.4149825695919,1.4118873998558432,3.0951697360568353
0.131519083952,e1,2.96205916646025,2.9507056253383492,2.95020494591751,0.5006794208393117
0.131519083952,e2,3.0992304742482997,3.06910488039085,3.0687940102687565,0.31087012209329856
0.131519083952,hh1,1.44005170031365,1.4440850208273501,1.4461485724651537,-2.0635516378035845
0.131519083952,hh2,1.41897352501005,1.4150171048395501,1.4118613861520444,3.1557186875057486
0.133371465416,e1,2.96232858494865,2.95097504382675,2.9504615802201366,0.5134636066133069
0.133371465416,e2,3.0994588592251997,3.06933326536775,3.069014457551393,0.31880781635695854
0.133371465416,hh1,1.43995439420845,1.4439877147221505,1.4461015713942589,-2.113856672108394
0.133371465416,hh2,1.4190073484055001,1.415050928235,1.4118350034595533,3.2159247754466325
0.13522384688,e1,2.9626016932268,2.951248152104899,2.9507218038137086,0.5263482911903594
0.13522384688,e2,3.0996903916212,3.0695647977637504,3.0692379880128073,0.32680975094301346
0.13522384688,hh1,1.43985621024155,1.4438895307552502,1.4460539129657293,-2.164382210479099
0.13522384688,hh2,1.41904043111805,1.4150840109475498,1.411808251778356,3.2757591691938703
0.137076228344,e1,2.9628784881052503,2.9515249469833496,2.9509856166982265,0.5393302851230963
0.137076228344,e2,3.09992506951035,3.0697994756529003,3.0694646016529994,0.3348739999009531
0.137076228344,hh1,1.4397571700187,1.4437904905324002,1.446005597179565,-2.215106647164733
0.137076228344,hh2,1.4190727445270999,1.4151163243565996,1.4117811311084527,3.335193248146906
0.138928609808,e1,2.9631589663558,2.9518054252339,2.95125301887369,0.5524063602098117
0.138928609808,e2,3.1001628909425,3.0700372970850505,3.0696942984719695,0.34299861308095814
0.138928609808,hh1,1.4396572955214,1.4436906160351002,1.4459566240357655,-2.2660080006653427
0.138928609808,hh2,1.4191042602135,1.4151478400429998,1.411753641449843,3.3941985931567054
0.140780991272,e1,2.96344312471185,2.9520895835899497,2.951524010340099,0.5655732498506261
0.140780991272,e2,3.10040385394315,3.0702782600857,3.0699270784697177,0.35118161598246544
0.140780991272,hh1,1.43955660910615,1.4435899296198504,1.4459069935343314,-2.3170639144809435
