k_per_nm,raw_solver_index,assigned_physical_state,energy_eV,tracking_score,assignment_margin,confidence,dominant_spinor_character,tracking_method,finite_k_overlap_available,kramers_pair_splitting_meV
0.24821911619,11+12,e1,2.9860903946526998,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9144002858003653
0.250071497654,11+12,e1,2.9865846273492,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9202797712002386
0.251923879119,11+12,e1,2.9870822818254,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9261400572002643
0.253776260583,11+12,e1,2.9875833528906997,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9319810648000804
0.255628642047,11+12,e1,2.98808783533105,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9378027160997782
0.257481023511,11+12,e1,2.98859572390855,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.943604934299902
0.259333404975,11+12,e1,2.98910701336245,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9493876439004012
0.261185786439,11+12,e1,2.9896216984090502,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9551507704999018
0.263038167903,11+12,e1,2.9901397737417,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9608942405998633
0.264890549367,11+12,e1,2.9906612340317498,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9666179818998977
0.266742930831,11+12,e1,2.9911860739283,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9723219233999103
0.268595312295,11+12,e1,2.9917142880585503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9780059950998954
0.27044769376,11+12,e1,2.9922458710281,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.983670127999936
0.272300075224,11+12,e1,2.99278081742135,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9893142544998845
0.274152456688,11+12,e1,2.9933191218015,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,0.9949383077998419
0.276004838152,11+12,e1,2.9938607787111,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0005422224002025
0.277857219616,11+12,e1,2.9944057826719996,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0061259338001172
0.27970960108,11+12,e1,2.9949541281861,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0116893787999182
0.281561982544,11+12,e1,2.9955058097348504,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0172324951001066
0.283414364008,11+12,e1,2.9960608217804,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0227552218000646
0.285266745472,11+12,e1,2.9966191587652,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.028257498600027
0.287119126937,11+12,e1,2.99718081511255,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.033739266699918
0.288971508401,11+12,e1,2.99774578522685,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0392004685000344
0.290823889865,11+12,e1,2.9983140634938,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0446410470001943
0.292676271329,11+12,e1,2.9988856442805503,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0500609468997446
0.294528652793,11+12,e1,2.9994605219363,nan,nan,LIMITED_NO_FINITE_K_SPINOR,cb1,fixed solver dispersion columns; Kramers-pair average,False,1.0554601133998531
