k_per_nm,DeltaE_11,DeltaE_12,DeltaE_21,DeltaE_22
0.06298096977965653,1.4969576671523337,1.5319716873503337,1.616822387222334,1.651836407420334
0.06483335124376408,1.4971728427837652,1.5321868629817652,1.6170375628537654,1.6520515830517655
0.06668573270787162,1.4973942553900212,1.5324082755880213,1.6172589754600215,1.6522729956580215
0.06853811417197916,1.497621904971101,1.532635925169101,1.6174866250411013,1.6525006452391013
0.07039049563608671,1.497855791527005,1.532869811725005,1.6177205115970053,1.6527345317950053
0.07224287710019425,1.498095915057733,1.5331099352557331,1.6179606351277334,1.6529746553257334
0.0740952585643018,1.4983422755632854,1.5333562957612854,1.6182069956332856,1.6532210158312857
0.07594764002840934,1.4985948730436618,1.5336088932416618,1.618459593113662,1.653473613311662
0.07780002149251689,1.4988537074988624,1.5338677276968624,1.6187184275688626,1.6537324477668627
0.07965240295662443,1.4991187789288867,1.5341327991268867,1.618983498998887,1.653997519196887
0.08150478442073197,1.4993900873337356,1.5344041075317356,1.6192548074037358,1.6542688276017359
0.08335716588483952,1.4996676327134082,1.5346816529114082,1.6195323527834085,1.6545463729814085
0.08520954734894706,1.499951415067905,1.534965435265905,1.6198161351379052,1.6548301553359053
0.0870619288130546,1.500241434397226,1.535255454595226,1.6201061544672262,1.6551201746652262
0.08891431027716215,1.500537690701371,1.535551710899371,1.6204024107713713,1.6554164309693713
0.0907666917412697,1.5008401839803402,1.5358542041783403,1.6207049040503405,1.6557189242483406
0.09261907320537724,1.5011489142341337,1.5361629344321337,1.621013634304134,1.656027654502134
0.09447145466948478,1.5014638814627512,1.5364779016607513,1.6213286015327515,1.6563426217307515
0.09632383613359233,1.5017850856661925,1.5367991058641925,1.6216498057361928,1.6566638259341928
0.09817621759769987,1.502112526844458,1.537126547042458,1.6219772469144582,1.6569912671124583
0.10002859906180743,1.502446204997548,1.537460225195548,1.6223109250675483,1.6573249452655483
0.10188098052591497,1.5027861201254618,1.5378001403234618,1.622650840195462,1.657664860393462
0.10373336199002252,1.5031322722281997,1.5381462924261997,1.6229969922982,1.6580110124962
0.10558574345413006,1.5034846613057617,1.5384986815037618,1.623349381375762,1.658363401573762
0.1074381249182376,1.503843287358148,1.538857307556148,1.6237080074281482,1.6587220276261483
0.10929050638234515,1.504208150385358,1.539222170583358,1.6240728704553582,1.6590868906533582
0.1111428878464527,1.5045792503873925,1.5395932705853925,1.6244439704573927,1.6594579906553928
0.11299526931056024,1.5049565873642512,1.5399706075622512,1.6248213074342515,1.6598353276322515
0.11484765077466778,1.5053401613159336,1.5403541815139337,1.6252048813859339,1.660218901583934
0.11670003223877533,1.5057299722424402,1.5407439924404402,1.6255946923124405,1.6606087125104405
0.11855241370288287,1.506126020143771,1.541140040341771,1.6259907402137712,1.6610047604117713
0.12040479516699042,1.5065283050199259,1.541542325217926,1.6263930250899261,1.6614070452879262
0.12225717663109796,1.506936826870905,1.541950847068905,1.6268015469409052,1.6618155671389052
0.1241095580952055,1.5073515856967081,1.5423656058947082,1.6272163057667084,1.6622303259647084
0.12596193955931306,1.5077725814973355,1.5427866016953355,1.6276373015673358,1.6626513217653358
0.1278143210234206,1.5081998142727866,1.5432138344707866,1.6280645343427869,1.663078554540787
0.12966670248752815,1.5086332840230623,1.5436473042210623,1.6284980040930626,1.6635120242910626
0.1315190839516357,1.5090729907481617,1.5440870109461617,1.628937710818162,1.663951731016162
0.13337146541574324,1.5095189344480853,1.5445329546460853,1.6293836545180855,1.6643976747160856
0.13522384687985078,1.509971115122833,1.544985135320833,1.6298358351928333,1.6648498553908333
0.13707622834395833,1.5104295327724049,1.545443552970405,1.6302942528424051,1.6653082730404052
0.13892860980806587,1.510894187396801,1.545908207594801,1.6307589074668012,1.6657729276648012
0.14078099127217342,1.5113650789960211,1.5463790991940212,1.6312297990660214,1.6662438192640214
0.14263337273628096,1.511842207570065,1.546856227768065,1.6317069276400653,1.6667209478380653
0.1444857542003885,1.5123255731189336,1.5473395933169336,1.6321902931889338,1.6672043133869339
0.14633813566449605,1.5128151756426258,1.5478291958406258,1.632679895712626,1.667693915910626
0.1481905171286036,1.5133110151411426,1.5483250353391427,1.6331757352111425,1.6681897554091425
0.15004289859271114,1.5138130916144832,1.5488271118124832,1.6336778116844834,1.6686918318824835
0.15189528005681868,1.514321405062648,1.549335425260648,1.6341861251326482,1.6692001453306482
0.15374766152092623,1.5148359554856368,1.5498499756836368,1.634700675555637,1.669714695753637
0.15560004298503377,1.5153567428834493,1.5503707630814494,1.6352214629534496,1.6702354831514497
