wavelength_nm,fraction_0.025_pi_over_a,fraction_0.05_pi_over_a,fraction_0.075_pi_over_a,fraction_0.1_pi_over_a
740.0,0.11246929931305255,0.4273664049841102,0.3804376493519139,0.3757538290469969
741.0,0.1240897361765037,0.42881162138480095,0.3869405008179821,0.38130267024651593
742.0,0.1381790638441337,0.43101930965430263,0.394406635535461,0.38818800913955365
743.0,0.15557624041084864,0.4345199540156518,0.4029670074534065,0.39660402009921486
744.0,0.17751260573873318,0.43959016281953706,0.41278331991886374,0.4066200269988287
745.0,0.20582082326443815,0.446440257703371,0.42405363172233346,0.4183665485233543
746.0,0.2431843655651428,0.4552471014605594,0.4370125319152646,0.43206097655468406
747.0,0.2930626628671384,0.46603609002293245,0.45190939101089644,0.4479873834688336
748.0,0.3574607753572897,0.47858587993807705,0.46891272397306477,0.46641563711834705
749.0,0.428420368768831,0.4922309620208557,0.48777932599781176,0.4873116725056798
750.0,0.48200216319024164,0.5046717595239352,0.5068228258257013,0.5093803086049429
751.0,0.4983475708421782,0.5092225782021146,0.5203052861444019,0.5274862009521563
752.0,0.47060120212428735,0.4932100285131571,0.5160906504488437,0.5298169782402006
753.0,0.407182570459591,0.4510990244488047,0.48668461985591327,0.5076191484175914
754.0,0.3370694712119412,0.3986423647021738,0.4445592709861003,0.4712917715524874
755.0,0.2792263163819247,0.35128601435999496,0.40431823390511046,0.4348858076794493
756.0,0.23548458194562763,0.31277555348385233,0.370498405566841,0.4033875379628388
757.0,0.2025685266272461,0.2819864162870244,0.3428219075864974,0.37700629129983954
758.0,0.17731595923976104,0.2571297106694791,0.3200652751585521,0.3548535560723005
759.0,0.1574761366128726,0.2367402352666484,0.30108642842356126,0.3360277774988073
760.0,0.1415513774920994,0.21974710098929953,0.2849341714419875,0.31981385146586544
761.0,0.12859377145680126,0.20538245658011953,0.2708354838103198,0.3056749038834042
762.0,0.11807912001843797,0.19309151564238763,0.25835123872932947,0.293210742128833
763.0,0.10966911224540468,0.1824671135324301,0.24731579848295301,0.28212066094480853
764.0,0.10287639132409426,0.1732049161330984,0.23758161358825872,0.27217567944544485
765.0,0.09721090666694224,0.16507206278804248,0.22898357428344782,0.26319812943869186
766.0,0.09236647050761838,0.157881756618052,0.22136946668086396,0.255044422013718
767.0,0.08812673014958856,0.15146389701679244,0.21459827058119121,0.24758378073663542
768.0,0.08424404869798321,0.14562643152304655,0.20851309955205677,0.24066697165085243
769.0,0.08045464343044371,0.14016938152908834,0.20294884430513774,0.2341296065821126
770.0,0.07672238990074684,0.13502574340877768,0.19784348763234325,0.22790088240933806
771.0,0.07320807888682666,0.13025178417288588,0.19321437759269874,0.22201305527822
772.0,0.07000164600879685,0.12587306465566636,0.1889570596233322,0.2164838315078896
773.0,0.06710221843604186,0.12186813139464168,0.18470150366792126,0.21129574353168032
774.0,0.06447834722369558,0.11820107968549552,0.17997338223273485,0.20641893503067157
775.0,0.062095229014852205,0.11483661298116501,0.1748131178548328,0.2018230186634881
776.0,0.059921906338819914,0.11174389255518617,0.16964807905921445,0.19748045503432549
777.0,0.05793226747099848,0.10889688846410583,0.16473476331057932,0.19336704957570813
778.0,0.05610452376854365,0.10627390050474528,0.16013649338750713,0.18946167087525834
779.0,0.05442045342457826,0.10385699507894583,0.15584212553015828,0.18574582042519405
780.0,0.05286472559866091,0.1016315427436159,0.15182187361568467,0.1822032254182861
781.0,0.051424356428668744,0.09958588773857328,0.14804482454433068,0.17881949209573128
782.0,0.05008828376620706,0.09771113762881757,0.14448340190558587,0.17558181958839786
783.0,0.04884703648310444,0.0960010343290357,0.141113971245548,0.17247876518978303
784.0,0.047692476663030045,0.0944518009107487,0.13791642734979442,0.1695000512352612
785.0,0.04661759783058046,0.09306164251442947,0.1348736016023631,0.16663640509396127
786.0,0.0456163667619887,0.09182888982290181,0.1319707189188666,0.16387942537764305
787.0,0.044683599874378296,0.09074567619677536,0.12919495087941613,0.16122146884182761
788.0,0.04381486781500723,0.08977899412729824,0.1265350596468949,0.15865555351756275
789.0,0.043006423891196764,0.088831016937776,0.12398111543890149,0.15617527440262696
790.0,0.04225515360437397,0.08773761983468194,0.12152427030902761,0.15377472861366473
791.0,0.041558543951677004,0.08644268214313226,0.11915657383595765,0.15144844730592383
792.0,0.04091467248125513,0.08508563022430299,0.11687081930600376,0.1491913319411094
793.0,0.04032221745834729,0.08380748291211923,0.11466041139568198,0.14699859264344148
794.0,0.039780492020444376,0.08267186540441303,0.11251924811133729,0.14486568642226316
795.0,0.03928950691199486,0.08170202809682191,0.11044161086096872,0.14278825292118807
796.0,0.03885006813875671,0.08090987944971614,0.10842205704679544,0.14076204500941347
797.0,0.03846391692475178,0.08030488765230118,0.1064553094311672,0.1387828508423013
798.0,0.038133917205267355,0.0798880775047851,0.10453613559951447,0.13684640280522548
799.0,0.037864282959825996,0.07962093896123508,0.10265920885701975,0.13494826676022878
800.0,0.03766079125390218,0.07934169865940927,0.10081893842413889,0.13308370188283847
801.0,0.03753077827116742,0.07867017764976314,0.0990092512309889,0.13124747666394201
802.0,0.03748225437772808,0.07723553784024724,0.09722329927077286,0.1294336200091468
803.0,0.03752005853380411,0.07514823762679244,0.09545305526836692,0.12763507832555443
804.0,0.03763283501076343,0.07277750486318864,0.09368874871407355,0.1258432444833725
805.0,0.03775516984279564,0.07035108755067625,0.0919181018644513,0.12404734185350588
806.0,0.03768965865461995,0.06794116139646723,0.09012542364715856,0.12223375902064311
807.0,0.03708847083019203,0.06554512563754147,0.08829108084758679,0.12038589833428066
808.0,0.035742416554964816,0.06313090289251155,0.08639364111602611,0.11848679324885528
809.0,0.03381222355390065,0.06066600094838866,0.08442275989845123,0.11653197197961176
810.0,0.03163145545929693,0.05817188654605119,0.0824222894161888,0.114569327316515
811.0,0.029701140252077395,0.05582067789488277,0.08056043568280087,0.11275801463815409
812.0,0.02861178271834667,0.053889173784898436,0.07906074412981422,0.1112929456684082
813.0,0.028441739964513657,0.05243282828523734,0.07793300177022959,0.11016434351536723
814.0,0.028804063050562375,0.05126593224940314,0.07700383746784589,0.10920606201234132
815.0,0.029395894908456763,0.05022056260514913,0.07613719307874708,0.10829587412256839
816.0,0.03010209779151574,0.04921376717043272,0.07527305053182026,0.10738263753943576
817.0,0.030904065666366866,0.04821113562098663,0.07439032657492346,0.10644981210980732
818.0,0.03181721501373083,0.047197959440480414,0.07348226869282752,0.10549297990990768
819.0,0.03285388511642746,0.04616633841793888,0.07254632024639891,0.10451094534678694
820.0,0.033971193629779704,0.04510997489039666,0.07158035205155786,0.10350256476782646
821.0,0.03496418351002482,0.04402195563946994,0.07058122938679624,0.10246561411965018
822.0,0.03537615179773778,0.042893594368529665,0.06954417926467742,0.10139633640358611
823.0,0.0347849358481347,0.04171359292998209,0.06846242701407634,0.10028922176865611
824.0,0.0332723458057023,0.040467298047133726,0.06732701606356793,0.09913697450483262
825.0,0.031190646711133467,0.03913626921786653,0.06612713200321886,0.0979309960244123
826.0,0.028763054073739414,0.037699374201338155,0.06485215018891398,0.09666353497141078
827.0,0.026039515668441357,0.03613974072570537,0.06349915450613858,0.09533490873301664
828.0,0.02297608543847612,0.03447065791218692,0.06209588335217166,0.09397450521620689
829.0,0.019554893265152834,0.03280707799771709,0.06075510548365682,0.09268846188974396
830.0,0.016041011407240784,0.031462368282267,0.05972910361414828,0.09170256709179304
831.0,0.013193948396522182,0.030806993428976193,0.059266898339526454,0.09122775753114915
832.0,0.011679205036683765,0.03083044937039174,0.05930624405911774,0.09119470779068009
833.0,0.01132964033936449,0.031202725155816957,0.059576902479330784,0.09135882827856115
834.0,0.011579739147871995,0.03166216661898292,0.059885935211615074,0.09155049344068855
835.0,0.01203381370340646,0.032094681491480086,0.060155477326116834,0.09170299537883536
836.0,0.012513698623875136,0.032465718261890146,0.06036548803148465,0.09180029026099587
837.0,0.012954961972734174,0.03277135356296163,0.0605169570353551,0.09184439630449286
838.0,0.013339862956047414,0.033017531168743584,0.060616988812236434,0.0918423679184467
839.0,0.01366801895405881,0.033212471342493735,0.06067358964054447,0.0918018174321373
840.0,0.01394482284289752,0.03336411772507623,0.060694043374588544,0.09172956258615193
841.0,0.014177030344570496,0.03347940674992742,0.06068453724745418,0.09163134740911413
842.0,0.014371154699981861,0.03356417294912626,0.06065019762013213,0.091511906326055
843.0,0.01453295572079121,0.03362325756371088,0.06059523945053044,0.09137511729417966
844.0,0.014667349006395634,0.033660664654613426,0.06052312825262938,0.09122415894328374
845.0,0.014778466961389746,0.03367971128854587,0.06043672331065649,0.0910616467236841
846.0,0.0148697647095227,0.03368315627288858,0.060338395662210595,0.09088974389264456
847.0,0.014944129464874646,0.03367330556557775,0.06023012256033025,0.09071024981259909
848.0,0.015003978718668168,0.03365209694642427,0.0601135622968547,0.090524669600019
849.0,0.015051343464488706,0.03362116756061917,0.05999011334271016,0.0903342690145957
850.0,0.015087936887872789,0.033581907761184936,0.05986096119763088,0.09014011784821503
851.0,0.015115210363310318,0.033535504141513475,0.05972711567329784,0.08994312439811841
852.0,0.015134398880350943,0.03348297407943123,0.05958944073429286,0.0897440630241288
853.0,0.015146557865879982,0.03342519361493255,0.05944867853329014,0.08954359632233108
854.0,0.015152593080488058,0.033362920077763904,0.059305468895910686,0.08934229308633349
855.0,0.015153284965019548,0.033296810562203794,0.059160365218876076,0.08914064295254627
856.0,0.015149308543639568,0.03322743709988905,0.059013847523641624,0.08893906841836213
857.0,0.01514124976420633,0.03315529919248412,0.05886633323961994,0.08873793476525055
858.0,0.015129618974228232,0.03308083422107723,0.05871818616377135,0.08853755830020572
859.0,0.015114862085568814,0.03300442613807077,0.058569723946138894,0.08833821323864342
860.0,0.015097369866612323,0.032926412761865406,0.058421224376704724,0.0881401374831308
861.0,0.015077485710751145,0.032847091928524225,0.05827293069168089,0.08794353749912713
862.0,0.015055512159519535,0.032766726703350464,0.05812505607321729,0.08774859244827374
863.0,0.01503171640327983,0.032685549815264246,0.05797778748197865,0.08755545770774664
864.0,0.015006334938724476,0.032603767445425105,0.05783128893513944,0.08736426787933302
865.0,0.014979577527990744,0.032521562476799035,0.05768570432108811,0.08717513937236343
866.0,0.014951630576826224,0.03243909729165588,0.057541159825255685,0.08698817262897178
867.0,0.01492266002750725,0.032356516188325475,0.05739776602815114,0.0868034540479324
868.0,0.014892813844802058,0.03227394747594924,0.0572556197258483,0.0866210576533119
869.0,0.014862224159315662,0.03219150529583257,0.05711480551458679,0.08644104654623586
870.0,0.014831009121308636,0.03210929120979513,0.05697539717408938,0.08626347417166261
871.0,0.01479927450895364,0.03202739558922751,0.05683745887851388,0.08608838542670291
872.0,0.01476711512761825,0.03194589883311882,0.056701046259303355,0.08591581763284621
873.0,0.014734616030696566,0.03186487243881572,0.05656620734032878,0.08574580139080465
874.0,0.01470185358757368,0.03178437994558718,0.05643298336261887,0.08557836133395687
875.0,0.014668896420238301,0.03170447776800421,0.056301409513295986,0.08541351679372536
876.0,0.014635806226686412,0.031625215933615725,0.05617151557119258,0.08525128238845565
877.0,0.014602638506482458,0.0315466387372273,0.05604332647980413,0.08509166854553116
878.0,0.014569443201525952,0.031468785322384736,0.055916862856676845,0.08493468196514499
879.0,0.014536265263132769,0.031391690199093554,0.05579214144711395,0.08478032603290452
880.0,0.014503145154930805,0.03131538370560806,0.05566917552891051,0.08462860118751972
881.0,0.014470119299699687,0.03123989242101016,0.05554797527400095,0.08447950524891538
882.0,0.014437220477147064,0.031165239534424866,0.055428548072064515,0.08433303371146038
883.0,0.014404478178645376,0.031091445175917335,0.05531089882048959,0.08418918000631655
884.0,0.014371918924120302,0.031018526713497523,0.05519503018453759,0.08404793573646757
885.0,0.014339566545602896,0.03094649902005539,0.05508094283105173,0.08390929088749487
886.0,0.014307442441346038,0.030875374713592214,0.05496863563863697,0.0837732340167845
887.0,0.014275565803909096,0.030805164373685776,0.05485810588688672,0.08363975242354828
888.0,0.014243953825169756,0.030735876736771823,0.05474934942691406,0.08350883230170628
889.0,0.014212621880858435,0.030667518872508716,0.05464236083517125,0.0833804588775022
890.0,0.014181583696875347,0.030600096343231034,0.05453713355232444,0.08325461653341532
891.0,0.0141508514993858,0.030533613348258947,0.054433660008717535,0.08313128891983544
892.0,0.014120436150437378,0.030468072854612272,0.05433193173782669,0.08301045905575041
893.0,0.014090347270642685,0.03040347671554375,0.054231939478900835,0.08289210941956066
894.0,0.014060593350281538,0.030339825778081697,0.054133673269877516,0.08277622203103327
895.0,0.014031181850031271,0.030277119980711406,0.05403712253155558,0.08266277852525857
896.0,0.0140021192923782,0.030215358442142647,0.05394227614385948,0.08255176021943297
897.0,0.013973411344663919,0.030154539542045816,0.05384912251498297,0.08244314817312672
898.0,0.013945062894594889,0.03009466099452403,0.05375764964409034,0.0823369232427343
899.0,0.013917078118968173,0.030035719915018223,0.05366784517819203,0.08223306613058659
900.0,0.013889460546269907,0.029977712881265123,0.05357969646374356,0.08213155742931377
901.0,0.013862213113747392,0.02992063598886427,0.05349319059346821,0.08203237766186844
902.0,0.013835338219477168,0.029864484901956836,0.05340831444884106,0.0819355073176077
903.0,0.01380883776990661,0.029809254899459226,0.05332505473863757,0.08184092688483928
904.0,0.013782713223292031,0.029754940917266246,0.05324339803391386,0.08174861688013685
905.0,0.013756965629416945,0.029701537586779694,0.05316333079973404,0.08165855787472187
906.0,0.013731595665928204,0.029649039270092582,0.0530848394239375,0.0815707305181973
907.0,0.013706603671601031,0.029597440092135077,0.05300791024322752,0.08148511555985748
908.0,0.01368198967681117,0.02954673397003728,0.05293252956680024,0.0814016938678136
909.0,0.013657753431458877,0.029496914639962638,0.052858683697748154,0.08132044644610835
910.0,0.013633894430575605,0.029447975681625507,0.05278635895241862,0.08124135445002982
911.0,0.013610411937816034,0.029399910540700017,0.05271554167793319,0.08116439919977002
912.0,0.013587305007015523,0.02935271254929312,0.05264621826799452,0.08108956219257417
913.0,0.013564572501985908,0.029306374944652238,0.052578375177156106,0.08101682511352347
914.0,0.013542213114697516,0.029260890886257804,0.05251199893368268,0.08094616984507563
915.0,0.013520225381982987,0.02921625347142943,0.052447076151112645,0.08087757847546816
916.0,0.013498607700893233,0.029172455749583028,0.05238359353864824,0.08081103330609013
917.0,0.013477358342811867,0.029129490735235956,0.05232153791046226,0.08074651685790012
918.0,0.013456475466435117,0.029087351419881682,0.05226089619402925,0.08068401187701703
919.0,0.013435957129712553,0.029046030782807798,0.05220165543754345,0.0806235013394868
920.0,0.013415801300826853,0.02900552180096331,0.052143802816526086,0.08056496845539074
921.0,0.013396005868301216,0.028965817457936433,0.05208732563966799,0.08050839667225232
922.0,0.013376568650294546,0.02892691075213184,0.052032211353998645,0.08045376967791064
923.0,0.013357487403158116,0.028888794704197102,0.0519784475494046,0.08040107140281061
924.0,0.013338759829307413,0.028851462363768867,0.051926021962595645,0.08035028602184716
925.0,0.013320383584467394,0.02881490681559051,0.05187492248052399,0.08030139795573217
926.0,0.013302356284336592,0.028779121185054587,0.05182513714334018,0.0802543918719982
927.0,0.01328467551072063,0.028744098643214727,0.05177665414689293,0.08020925268560147
928.0,0.013267338817174103,0.02870983241130199,0.051729461844843,0.0801659655592286
929.0,0.013250343734186406,0.02867631576480448,0.05168354875039495,0.0801245159032802
930.0,0.01323368777395423,0.028643542037126605,0.05163890353771094,0.08008488937560476
931.0,0.013217368434764929,0.028611504622869193,0.05159551504300512,0.08004707188097182
932.0,0.013201383205025261,0.028580196980761998,0.051553372265363974,0.08001104957034347
933.0,0.013185729566962366,0.02854961263627636,0.05151246436732183,0.07997680883993663
934.0,0.013170405000019163,0.028519745183938492,0.05147278067518952,0.07994433633011806
935.0,0.013155406983970648,0.02849058828937618,0.05143431067918921,0.07991361892412688
936.0,0.013140733001781387,0.028462135691111338,0.05139704403338896,0.07988464374667847
937.0,0.013126380542222189,0.02843438120212426,0.05136097055546361,0.07985739816241719
938.0,0.013112347102266199,0.0284073187112121,0.05132608022631318,0.07983186977428487
939.0,0.013098630189280166,0.028380942184142995,0.051292363189515196,0.0798080464217662
940.0,0.013085227323025427,0.0283552456646431,0.051259809750675615,0.07978591617906264
941.0,0.013072136037485194,0.02833022327521326,0.0512284103766428,0.07976546735319115
942.0,0.013059353882528907,0.028305869217798072,0.05119815569463665,0.07974668848200972
943.0,0.013046878425425035,0.028282177774317928,0.051169036491265016,0.07972956833219949
944.0,0.01303470725221915,0.028259143307075338,0.05114104371147491,0.07971409589718313
945.0,0.013022837968979038,0.028236760259044105,0.05111416845742342,0.07970026039502058
946.0,0.013011268202925124,0.02821502315405253,0.05108840198727451,0.0796880512662631
947.0,0.012999995603446718,0.028193926596873347,0.05106373571395363,0.07967745817178304
948.0,0.012989017843021007,0.02817346527322463,0.05104016120383948,0.07966847099058282
949.0,0.012978332618034782,0.028153633949685286,0.05101767017541562,0.07966107981759273
950.0,0.012967937649520228,0.028134427473545554,0.05099625449788458,0.07965527496145604
951.0,0.012957830683809797,0.028115840772582168,0.050975906189745734,0.07965104694231201
952.0,0.012948009493117665,0.0280978688547789,0.05095661741734997,0.07964838648957337
953.0,0.012938471876051377,0.028080506807993594,0.050938380493424265,0.07964728453971529
954.0,0.012929215658059734,0.028063749799565336,0.05092118787558633,0.07964773223405841
955.0,0.012920238691822288,0.02804759307589004,0.050905032164836654,0.07964972091657349
956.0,0.012911538857585022,0.028032031961944266,0.05088990610403799,0.0796532421316909
957.0,0.012903114063444443,0.028017061860781053,0.05087580257639688,0.07965828762213156
958.0,0.012894962245586832,0.02800267825298786,0.050862714603926364,0.07966484932674286
959.0,0.012887081368484467,0.027988876696116424,0.05085063534591518,0.0796729193783734
960.0,0.012879469425051042,0.027975652824091663,0.05083955809739499,0.07968249010174708
961.0,0.012872124436763463,0.027963002346587593,0.050829476287606666,0.0796935540113791
962.0,0.012865044453747237,0.02795092104839621,0.05082038347847581,0.07970610380950399
963.0,0.012858227554833465,0.027939404788768062,0.05081227336308715,0.07972013238403532
964.0,0.012851671847586713,0.027928449500743028,0.05080513976417783,0.07973563280655448
965.0,0.012845375468306032,0.02791805119046699,0.05079897663262743,0.07975259833032135
966.0,0.012839336582004415,0.027908205936500386,0.05079377804596969,0.07977102238831837
967.0,0.012833553382364131,0.027898909889109817,0.05078953820690972,0.0797908985913268
968.0,0.012828024091672888,0.027890159269564715,0.050786251441857805,0.07981222072602796
969.0,0.012822746960742594,0.02788195036941584,0.05078391219947578,0.0798349827531436
970.0,0.012817720268810192,0.027874279549777968,0.050782515049238856,0.07985917880560037
971.0,0.012812942323424234,0.027867143240606223,0.05078205468001842,0.0798848031867343
972.0,0.012808411460317541,0.0278605379399715,0.050782525898673936,0.07991185036852635
973.0,0.012804126043266343,0.027854460213333196,0.05078392362866345,0.07994031498986423
974.0,0.012800084463939793,0.02784890669281897,0.0507862429086863,0.07997019185485214
975.0,0.012796285141738691,0.02784387407649786,0.05078947889132038,0.08000147593114382
976.0,0.0127927265236238,0.02783935912765787,0.050793626841702834,0.08003416234830803
977.0,0.012789407083937948,0.02783535867409388,0.05079868213621312,0.08006824639624258
978.0,0.012786325324219866,0.027831869607388617,0.05080464026118341,0.0801037235236048
979.0,0.012783479773010824,0.027828888882203504,0.05081149681163104,0.08014058933628854
980.0,0.012780868985657737,0.027826413515577453,0.05081924749000572,0.0801788395959357
981.0,0.012778491544108272,0.027824440586224724,0.05082788810496644,0.08021847021847184
982.0,0.012776346056704732,0.027822967233845298,0.05083741457016394,0.08025947727269074
983.0,0.01277443115797174,0.027821990658436508,0.0508478229030642,0.0803018569788625
984.0,0.01277274550840265,0.027821508119615333,0.05085910922377735,0.08034560570738032
985.0,0.012771287794241448,0.02782151693594776,0.05087126975391457,0.08039071997744146
986.0,0.012770056727265292,0.027822014484284164,0.05088430081546807,0.0804371964557628
987.0,0.012769051044561861,0.027822998199103683,0.05089819882970343,0.08048503195532729
988.0,0.012768269508308438,0.027824465571867785,0.05091296031608647,0.08053422343416866
989.0,0.012767710905549179,0.027826414150381392,0.050928581891221396,0.08058476799419118
990.0,0.012767374047971123,0.027828841538161595,0.05094506026781238,0.08063666288000952
991.0,0.012767257771680765,0.027831745393820585,0.050962392253653226,0.08068990547784541
992.0,0.012767360936981598,0.02783512343044713,0.050980574750622724,0.08074449331443469
993.0,0.012767682428150042,0.027838973415012108,0.050999604753720326,0.08080042405597984
994.0,0.012768221153214292,0.0278432931677687,0.05101947935010681,0.08085769550713215
995.0,0.012768976043732085,0.027848080561673635,0.05104019571817742,0.08091630561000804
996.0,0.012769946054571898,0.027853333521809968,0.05106175112664835,0.08097625244323634
997.0,0.012771130163693129,0.027859050024823452,0.05108414293366516,0.08103753422103621
998.0,0.012772527371929921,0.02786522809836777,0.05110736858593406,0.08110014929232609
999.0,0.012774136702775081,0.027871865820562388,0.051131425617874635,0.08116409613987521
1000.0,0.012775957202167586,0.027878961319452174,0.051156311650786504,0.08122937337947142
1001.0,0.012777987938280033,0.027886512772485852,0.05118202439204366,0.08129597975912657
1002.0,0.012780228001310626,0.027894518405999998,0.05120856163430137,0.08136391415832026
1003.0,0.01278267650327586,0.027902976494712087,0.051235921254730185,0.0814331755872597
1004.0,0.012785332577805782,0.027911885361225085,0.051264101214264376,0.08150376318618269
1005.0,0.012788195379942293,0.02792124337554193,0.051293099556872654,0.08157567622469176
1006.0,0.012791264085940309,0.027931048954587645,0.05132291440884322,0.0816489141011008
1007.0,0.012794537893070088,0.02794130056174411,0.05135354397809653,0.08172347634183548
1008.0,0.012798016019425125,0.027951996706392025,0.05138498655350752,0.08179936260084868
1009.0,0.012801697703729171,0.02796313594346477,0.05141724050425537,0.0818765726590706
1010.0,0.012805582205149659,0.027974716873009297,0.05145030427918459,0.08195510642388797
1011.0,0.012809668803111744,0.027986738139758122,0.051484176406185495,0.0820349639286466
1012.0,0.012813956797116853,0.027999198432711397,0.05151885549160228,0.08211614533219598
1013.0,0.012818445506563131,0.028012096484727585,0.05155434021964445,0.08219865091845314
1014.0,0.012823134270569412,0.0280254310721232,0.05159062935182489,0.08228248109599431
1015.0,0.012828022447802222,0.028039201014281128,0.05162772172641837,0.08236763639768425
1016.0,0.012833109416307597,0.028053405173272226,0.05166561625792868,0.0824541174803245
1017.0,0.012838394573341927,0.028068042453480227,0.05170431193658002,0.08254192512433262
1018.0,0.012843877335210542,0.02808311180124049,0.051743807827825165,0.08263106023346134
1019.0,0.012849557137107039,0.028098612204485764,0.05178410307186451,0.08272152383452175
1020.0,0.012855433432955895,0.028114542692400338,0.05182519688319284,0.08281331707715998
1021.0,0.012861505695259323,0.028130902335085133,0.051867088550152624,0.08290644123364489
1022.0,0.012867773414946817,0.028147690243230362,0.051909777434510446,0.08300089769869347
1023.0,0.012874236101226825,0.028164905567795898,0.05195326297104301,0.08309668798931615
1024.0,0.012880893281444573,0.028182547499703343,0.05199754466715208,0.0831938137446947
1025.0,0.012887744500939522,0.02820061526953297,0.05204262210248147,0.08329227672609117
1026.0,0.012894789322909146,0.02821910814723201,0.05208849492855683,0.08339207881677305
1027.0,0.012902027328273932,0.02823802544183258,0.0521351628684461,0.08349322202197991
1028.0,0.012909458115546781,0.028257366501170632,0.052182625716423243,0.0835957084689041
1029.0,0.012917081300704467,0.028277130711624174,0.0522308833376607,0.08369954040671147
1030.0,0.012924896517063923,0.02829731749785097,0.05227993566793113,0.08380472020658143
1031.0,0.012932903415160596,0.0283179263225391,0.05232978271332152,0.08391125036177619
1032.0,0.012941101662629776,0.02833895668616243,0.052380424549971744,0.08401913348773792
1033.0,0.01294949094409227,0.02836040812674816,0.052431861323819634,0.08412837232221433
1034.0,0.01295807096104266,0.028382280219647074,0.052484093250366765,0.08423896972540927
1035.0,0.012966841431739526,0.028404572577317433,0.052537120614454876,0.08435092868016529
1036.0,0.012975802091101659,0.028427284849112288,0.05259094377006346,0.08446425229216767
1037.0,0.012984952690604437,0.02845041672107701,0.0526455631401157,0.08457894379018038
1038.0,0.0129942929981809,0.02847396791575334,0.05270097921630175,0.08469500652630657
1039.0,0.013003822798126438,0.02849793819199164,0.05275719255891957,0.08481244397628425
1040.0,0.013013541891004779,0.028522327344770913,0.05281420379672502,0.08493125973979554
1041.0,0.013023450093558524,0.02854713520502501,0.052872013626800926,0.08505145754081843
1042.0,0.013033547238622685,0.02857236163947934,0.05293062281444138,0.08517304122799953
1043.0,0.013043833175040175,0.02859800655049135,0.0529900321930404,0.08529601477505143
1044.0,0.013054307767582003,0.028624069875900215,0.053050242664012204,0.08542038228118756
1045.0,0.013064970896868736,0.028650551588885458,0.05311125519671078,0.08554614797157771
1046.0,0.013075822459296471,0.028677451697829138,0.053173070828372956,0.08567331619783362
1047.0,0.013086862366964663,0.028704770246188276,0.05323569066406802,0.0858018914385255
1048.0,0.013098090547608025,0.028732507312373246,0.05329911587666561,0.08593187829972093
1049.0,0.013109506944530166,0.028760663009633525,0.05336334770682389,0.08606328151556701
1050.0,0.0131211115165415,0.028789237485950515,0.053428387462980474,0.08619610594888176
1051.0,0.013132904237899104,0.02881823092393792,0.053494236521362655,0.08633035659178898
1052.0,0.013144885098249631,0.028847643540747106,0.05356089632601412,0.08646603856638012
1053.0,0.01315705410257587,0.028877475587983748,0.0536283683888336,0.08660315712540056
1054.0,0.013169411271145548,0.02890772735162485,0.053696654289623696,0.08674171765297134
1055.0,0.013181956639462582,0.028938399151950827,0.05376575567616298,0.08688172566534043
1056.0,0.01319469025822293,0.02896949134347627,0.053835674264280986,0.08702318681165784
1057.0,0.013207612193271332,0.0290010043148933,0.05390641183795752,0.08716610687479336
1058.0,0.013220722525561945,0.029032938489020485,0.053977970249428776,0.08731049177217426
1059.0,0.013234021351121788,0.029065294322754717,0.054050351419311006,0.08745634755665783
1060.0,0.01324750878101716,0.02909807230703791,0.05412355733673747,0.08760368041743635
1061.0,0.013261184941321771,0.029131272966820543,0.054197590059508645,0.08775249668097687
1062.0,0.013275049973089623,0.029164896861040943,0.05427245171425803,0.08790280281198591
1063.0,0.013289104032328648,0.029198944582603855,0.054348144496629905,0.08805460541441122
1064.0,0.013303347289978994,0.02923341675837193,0.05442467067147704,0.08820791123247844
1065.0,0.013317779931892725,0.02926831404915979,0.054502032573062936,0.08836272715175299
1066.0,0.013332402158816689,0.02930363714973519,0.05458023260528627,0.08851906020024726
1067.0,0.013347214186378907,0.029339386788829976,0.054659273241918514,0.08867691754954947
1068.0,0.013362216245076615,0.029375563729152277,0.05473915702685135,0.08883630651599823
1069.0,0.013377408580267822,0.02941216876741146,0.054819886574364596,0.08899723456188448
1070.0,0.013392791452165625,0.029449202734343833,0.05490146456940478,0.08915970929668718
1071.0,0.013408365135834469,0.029486666494749753,0.05498389376787943,0.08932373847835678
1072.0,0.013424129921190816,0.029524560947535167,0.05506717699696448,0.0894893300146195
1073.0,0.013440086113004339,0.029562887025759335,0.05515131715542991,0.08965649196432995
1074.0,0.013456234030904343,0.029601645696689896,0.05523631721397852,0.08982523253885423
1075.0,0.01347257400938662,0.029640837961864685,0.05532218021559452,0.08999556010349685
1076.0,0.013489106397824762,0.029680464857160853,0.05540890927591991,0.09016748317895683
1077.0,0.013505831560483786,0.02972052745286775,0.05549650758362998,0.09034101044283482
1078.0,0.013522749876535534,0.02976102685377082,0.055584978400835816,0.09051615073116803
1079.0,0.013539861740078573,0.029801964199238876,0.055674325063499626,0.09069291304001607
1080.0,0.013557167560159416,0.029843340663317904,0.05576455098185828,0.0908713065270749
1081.0,0.013574667760797058,0.02988515745483585,0.055855659640877596,0.09105134051334654
1082.0,0.013592362781010702,0.02992741581750697,0.055947654600703764,0.09123302448484161
1083.0,0.01361025307484932,0.029970117030050546,0.05604053949714622,0.09141636809432455
1084.0,0.013628339111424859,0.03001326240631185,0.056134318042166086,0.09160138116310233
1085.0,0.013646621374947853,0.03005685329538895,0.05622899402438935,0.09178807368286905
