wavelength_nm,real,imag,abs_real,magnitude,real_normalized,imag_normalized
6.940000000000000000e+02,7.237533742098751333e+00,1.340128289553722851e+01,7.237533742098751333e+00,1.523076747620541305e+01,1.757658203417063192e-01,3.254544387218746837e-01
6.950000000000000000e+02,7.359506894959187306e+00,1.341773911135292607e+01,7.359506894959187306e+00,1.530353111531066901e+01,1.787279773465815791e-01,3.258540831830454287e-01
6.960000000000000000e+02,7.482989908454243277e+00,1.343407431983427358e+01,7.482989908454243277e+00,1.537756452761160375e+01,1.817268017995824492e-01,3.262507889424225427e-01
6.970000000000000000e+02,7.608039555961294553e+00,1.345028216074098282e+01,7.608039555961294553e+00,1.545290769041926460e+01,1.847636724603255454e-01,3.266444015395376654e-01
6.980000000000000000e+02,7.734715526146285214e+00,1.346635580133934695e+01,7.734715526146285214e+00,1.552960279075657191e+01,1.878400388871423743e-01,3.270347550392685987e-01
6.990000000000000000e+02,7.863080640356162831e+00,1.348228789235717429e+01,7.863080640356162831e+00,1.560769438351304750e+01,1.909574267165237704e-01,3.274216709621911581e-01
7.000000000000000000e+02,7.993201090195960035e+00,1.349807051889582610e+01,7.993201090195960035e+00,1.568722956424729809e+01,1.941174434327555820e-01,3.278049570924618794e-01
7.010000000000000000e+02,8.125146697600065693e+00,1.351369514561415031e+01,8.125146697600065693e+00,1.576825815827850974e+01,1.973217846838324074e-01,3.281844061465927220e-01
7.020000000000000000e+02,8.258991200019870860e+00,1.352915255539113204e+01,8.258991200019870860e+00,1.585083292792691267e+01,2.005722412073307759e-01,3.285597942838535679e-01
7.030000000000000000e+02,8.394812563712445552e+00,1.354443278054526445e+01,8.394812563712445552e+00,1.593500980001497958e+01,2.038707064387249301e-01,3.289308794359130372e-01
7.040000000000000000e+02,8.532693328535518873e+00,1.355952502553690664e+01,8.532693328535518873e+00,1.602084811603294057e+01,2.072191848848429219e-01,3.292973994296401474e-01
7.050000000000000000e+02,8.672720988143431953e+00,1.357441757989941067e+01,8.672720988143431953e+00,1.610841090771109307e+01,2.106198013570470262e-01,3.296590698726092894e-01
7.060000000000000000e+02,8.814988410050936807e+00,1.358909771992935589e+01,8.814988410050936807e+00,1.619776520113566676e+01,2.140748111726172853e-01,3.300155817656158508e-01
7.070000000000000000e+02,8.959594300700363334e+00,1.360355159740728226e+01,8.959594300700363334e+00,1.628898235300366082e+01,2.175866114490563608e-01,3.303665988002237874e-01
7.080000000000000000e+02,9.106643721454975804e+00,1.361776411331132053e+01,9.106643721454975804e+00,1.638213842315175128e+01,2.211577536351530815e-01,3.307117542918606712e-01
7.090000000000000000e+02,9.256248662367379865e+00,1.363171877411079080e+01,9.256248662367379865e+00,1.647731458812456395e+01,2.247909574451315839e-01,3.310506476898620321e-01
7.100000000000000000e+02,9.408528681668048677e+00,1.364539752777421100e+01,9.408528681668048677e+00,1.657459760129206927e+01,2.284891263888347013e-01,3.313828405948730516e-01
7.110000000000000000e+02,9.563611620219564458e+00,1.365878057607450557e+01,9.563611620219564458e+00,1.667408030590439694e+01,2.322553651224734117e-01,3.317078522006209340e-01
7.120000000000000000e+02,9.721634401730803177e+00,1.367184615910078449e+01,9.721634401730803177e+00,1.677586220851359755e+01,2.360929988820843206e-01,3.320251540607143115e-01
7.130000000000000000e+02,9.882743931376541724e+00,1.368457030705972954e+01,9.882743931376541724e+00,1.688005012143094064e+01,2.400055953067937731e-01,3.323341640610607550e-01
7.140000000000000000e+02,1.004709810769135814e+01,1.369692655343074250e+01,1.004709810769135814e+01,1.698675888436789094e+01,2.439969890129849439e-01,3.326342394537477043e-01
7.150000000000000000e+02,1.021486696528421589e+01,1.370888560227618669e+01,1.021486696528421589e+01,1.709611217718081022e+01,2.480713093454865736e-01,3.329246687775654912e-01
7.160000000000000000e+02,1.038623396916280228e+01,1.372041494093654279e+01,1.038623396916280228e+01,1.720824343777324827e+01,2.522330118106533292e-01,3.332046624521852185e-01
7.170000000000000000e+02,1.056139748539979450e+01,1.373147838737027726e+01,1.056139748539979450e+01,1.732329690178593395e+01,2.564869137919662534e-01,3.334733417851630799e-01
7.180000000000000000e+02,1.074057245768867119e+01,1.374203555891898176e+01,1.074057245768867119e+01,1.744142878383116368e+01,2.608382352657262482e-01,3.337297260707316471e-01
7.190000000000000000e+02,1.092399232525159292e+01,1.375204124613544820e+01,1.092399232525159292e+01,1.756280862383822594e+01,2.652926453780603544e-01,3.339727173830145945e-01
7.200000000000000000e+02,1.111191122485897509e+01,1.376144467130595217e+01,1.111191122485897509e+01,1.768762082674099645e+01,2.698563159216707530e-01,3.342010825690034936e-01
7.210000000000000000e+02,1.130460652877718175e+01,1.377018860615343954e+01,1.130460652877718175e+01,1.781606642947622277e+01,2.745359829707056942e-01,3.344134318216976376e-01
7.220000000000000000e+02,1.150238178176130432e+01,1.377820831655924749e+01,1.150238178176130432e+01,1.794836513635425135e+01,2.793390182065679794e-01,3.346081930523334691e-01
7.230000000000000000e+02,1.170557011439735362e+01,1.378543029347864035e+01,1.170557011439735362e+01,1.808475767267648493e+01,2.842735118120212623e-01,3.347835810702631809e-01
7.240000000000000000e+02,1.191453822802030160e+01,1.379177071785541386e+01,1.191453822802030160e+01,1.822550851748315992e+01,2.893483692461982226e-01,3.349375603029147164e-01
7.250000000000000000e+02,1.212969106922385265e+01,1.379713359228633607e+01,1.212969106922385265e+01,1.837090909014044726e+01,2.945734247665646177e-01,3.350677994226659573e-01
7.260000000000000000e+02,1.235147734115748008e+01,1.380140845207862910e+01,1.235147734115748008e+01,1.852128148293832410e+01,2.999595752725294218e-01,3.351716157591436152e-01
7.270000000000000000e+02,1.258039603643836202e+01,1.380446754122969466e+01,1.258039603643836202e+01,1.867698285405055003e+01,3.055189389592996019e-01,3.352459067169885065e-01
7.280000000000000000e+02,1.281700422541027251e+01,1.380616230192364213e+01,1.281700422541027251e+01,1.883841062354365192e+01,3.112650444582362175e-01,3.352870645221566193e-01
7.290000000000000000e+02,1.306192639753925633e+01,1.380631897528352070e+01,1.306192639753925633e+01,1.900600865152930297e+01,3.172130576956350145e-01,3.352908693847805321e-01
7.300000000000000000e+02,1.331586573834724163e+01,1.380473304027563231e+01,1.331586573834724163e+01,1.918027462459721022e+01,3.233800557566629541e-01,3.352523544461836202e-01
7.310000000000000000e+02,1.357961783701022895e+01,1.380116211775108326e+01,1.357961783701022895e+01,1.936176893777254904e+01,3.297853597787625546e-01,3.351656334512605473e-01
7.320000000000000000e+02,1.385408747129090301e+01,1.379531682380256541e+01,1.385408747129090301e+01,1.955112543899377897e+01,3.364509425791049058e-01,3.350236786193233063e-01
7.330000000000000000e+02,1.414030932208359914e+01,1.378684884954356704e+01,1.414030932208359914e+01,1.974906450757516652e+01,3.434019317139357375e-01,3.348180311577290680e-01
7.340000000000000000e+02,1.443947375144525580e+01,1.377533523945735183e+01,1.443947375144525580e+01,1.995640907523475605e+01,3.506672355062966373e-01,3.345384194565598213e-01
7.350000000000000000e+02,1.475295916724831358e+01,1.376025738371725282e+01,1.475295916724831358e+01,2.017410437805458656e+01,3.582803290319659384e-01,3.341722489104057559e-01
7.360000000000000000e+02,1.508237304050014416e+01,1.374097254318386874e+01,1.508237304050014416e+01,2.040324246205338810e+01,3.662802502381719005e-01,3.337039103938206908e-01
7.370000000000000000e+02,1.542960440458183768e+01,1.371667464173088291e+01,1.542960440458183768e+01,2.064509276581227581e+01,3.747128749043873719e-01,3.331138280904216153e-01
7.380000000000000000e+02,1.579689174485322667e+01,1.368633933677324777e+01,1.579689174485322667e+01,2.090114047701509747e+01,3.836325653630882626e-01,3.323771255131085511e-01
7.390000000000000000e+02,1.618691171596326228e+01,1.364864557208359130e+01,1.618691171596326228e+01,2.117313479040705460e+01,3.931043250279938062e-01,3.314617203891355168e-01
7.400000000000000000e+02,1.660289627744284502e+01,1.360186112665277847e+01,1.660289627744284502e+01,2.146314960364096791e+01,4.032066430693797554e-01,3.303255451776063722e-01
7.410000000000000000e+02,1.704878880479323300e+01,1.354367160998203801e+01,1.704878880479323300e+01,2.177365932473171739e+01,4.140352856217599520e-01,3.289123941654835126e-01
7.420000000000000000e+02,1.752945358482274685e+01,1.347091805669349540e+01,1.752945358482274685e+01,2.210763162965689332e+01,4.257083834451013682e-01,3.271455508688294600e-01
7.430000000000000000e+02,1.805095731613143073e+01,1.337918205985993580e+01,1.805095731613143073e+01,2.246863530835098999e+01,4.383732682540738002e-01,3.249177128631113298e-01
7.440000000000000000e+02,1.862094309097972911e+01,1.326210758684635138e+01,1.862094309097972911e+01,2.286094965749658670e+01,4.522155549872701186e-01,3.220745218641373753e-01
7.450000000000000000e+02,1.924910665341884197e+01,1.311025056481611273e+01,1.924910665341884197e+01,2.328962809550540669e+01,4.674707078881341626e-01,3.183866255443540405e-01
7.460000000000000000e+02,1.994772615042315067e+01,1.290904788684908056e+01,1.994772615042315067e+01,2.376037238591260703e+01,4.844369056805419294e-01,3.135003541972351537e-01
7.470000000000000000e+02,2.073196794007769483e+01,1.263508477314026734e+01,2.073196794007769483e+01,2.427879449010701052e+01,5.034824682183832723e-01,3.068470724108853243e-01
7.480000000000000000e+02,2.161886190975404531e+01,1.224901349166917086e+01,2.161886190975404531e+01,2.484780718276982370e+01,5.250209717599325643e-01,2.974712079360257722e-01
7.490000000000000000e+02,2.262088451463034744e+01,1.168218676500160313e+01,2.262088451463034744e+01,2.545933824427928371e+01,5.493554110071815488e-01,2.837056396976608275e-01
7.500000000000000000e+02,2.372013096734810489e+01,1.081507279659115639e+01,2.372013096734810489e+01,2.606933855516308896e+01,5.760509624760193903e-01,2.626474998093597524e-01
7.510000000000000000e+02,2.478565157050571344e+01,9.471251055649037909e+00,2.478565157050571344e+01,2.653362245027325983e+01,6.019274709081138264e-01,2.300123592896254066e-01
7.520000000000000000e+02,2.543593992477487831e+01,7.571015308361999985e+00,2.543593992477487831e+01,2.653878883174980885e+01,6.177199314505683603e-01,1.838645267728973298e-01
7.530000000000000000e+02,2.525533831521996575e+01,5.517996189464630774e+00,2.525533831521996575e+01,2.585111980868844128e+01,6.133339636347904245e-01,1.340063012407337606e-01
7.540000000000000000e+02,2.443528730562110951e+01,3.908438453496923870e+00,2.443528730562110951e+01,2.474589171666726273e+01,5.934187627444951207e-01,9.491767714159882185e-02
7.550000000000000000e+02,2.344384536016694653e+01,2.839089560139760771e+00,2.344384536016694653e+01,2.361512893892209775e+01,5.693412781933288036e-01,6.894819745832840574e-02
7.560000000000000000e+02,2.250966485380992310e+01,2.140513242714097153e+00,2.250966485380992310e+01,2.261120980339353892e+01,5.466544059937583633e-01,5.198304829579001446e-02
7.570000000000000000e+02,2.168592170443464084e+01,1.666228471798818944e+00,2.168592170443464084e+01,2.174983948196175731e+01,5.266495403088321536e-01,4.046489103310230151e-02
7.580000000000000000e+02,2.096901745916918003e+01,1.328691175383842182e+00,2.096901745916918003e+01,2.101107121120874055e+01,5.092392915603412007e-01,3.226768989879764959e-02
7.590000000000000000e+02,2.034317486892543769e+01,1.078008898675900884e+00,2.034317486892543769e+01,2.037171732901534327e+01,4.940405042111203349e-01,2.617979068053149019e-02
7.600000000000000000e+02,1.979265281298057744e+01,8.849498882807291800e-01,1.979265281298057744e+01,1.981242644604532188e+01,4.806709001129028103e-01,2.149129090344784401e-02
7.610000000000000000e+02,1.930436389632806282e+01,7.315865206368723506e-01,1.930436389632806282e+01,1.931822156097791421e+01,4.688126476946826715e-01,1.776681249894752207e-02
7.620000000000000000e+02,1.886796493844293821e+01,6.063634757136537878e-01,1.886796493844293821e+01,1.887770583474039299e+01,4.582145595113035208e-01,1.472573082652779870e-02
7.630000000000000000e+02,1.847539202836762229e+01,5.014172608657032626e-01,1.847539202836762229e+01,1.848219494192623813e+01,4.486808009076013182e-01,1.217707845379868703e-02
7.640000000000000000e+02,1.812034956550983367e+01,4.110156797111987892e-01,1.812034956550983367e+01,1.812501040731400082e+01,4.400584812108584987e-01,9.981647159380825987e-03
7.650000000000000000e+02,1.779782199062149317e+01,3.305293112722897941e-01,1.779782199062149317e+01,1.780089091128475332e+01,4.322257959615554146e-01,8.027009975072878223e-03
7.660000000000000000e+02,1.750345389408163044e+01,2.556224349680737973e-01,1.750345389408163044e+01,1.750532036414930559e+01,4.250769726448779262e-01,6.207872540692181695e-03
7.670000000000000000e+02,1.723233110705483995e+01,1.817195247485576814e-01,1.723233110705483995e+01,1.723328922083200965e+01,4.184926690998868049e-01,4.413116743587465821e-03
7.680000000000000000e+02,1.697676908235302307e+01,1.051747642402711680e-01,1.697676908235302307e+01,1.697709486945780100e+01,4.122862636418203053e-01,2.554202767775447160e-03
7.690000000000000000e+02,1.672695781417249350e+01,2.855313338023557357e-02,1.672695781417249350e+01,1.672698218443877494e+01,4.062195171440526331e-01,6.934219709002618264e-04
7.700000000000000000e+02,1.648035751599527288e+01,-3.908136212184998293e-02,1.648035751599527288e+01,1.648040385451422196e+01,4.002307500791740247e-01,-9.491033711472989529e-04
7.710000000000000000e+02,1.624251017719228685e+01,-9.385306293526762822e-02,1.624251017719228685e+01,1.624278132751953763e+01,3.944545514305062284e-01,-2.279251632699887641e-03
7.720000000000000000e+02,1.601722188416236747e+01,-1.381569972929037604e-01,1.601722188416236747e+01,1.601781771161074275e+01,3.889833532228272883e-01,-3.355186839943135896e-03
7.730000000000000000e+02,1.580497321424953583e+01,-1.750917611475142355e-01,1.580497321424953583e+01,1.580594304139955675e+01,3.838288264305491637e-01,-4.252159386029019661e-03
7.740000000000000000e+02,1.560492218382813689e+01,-2.067918880278846183e-01,1.560492218382813689e+01,1.560629229664386486e+01,3.789705232121901024e-01,-5.022007099989211562e-03
7.750000000000000000e+02,1.541595230208225331e+01,-2.345999190316756522e-01,1.541595230208225331e+01,1.541773726920019882e+01,3.743813292314088770e-01,-5.697334021512011001e-03
7.760000000000000000e+02,1.523699502604921463e+01,-2.593812045377708042e-01,1.523699502604921463e+01,1.523920260489754064e+01,3.700352945808066396e-01,-6.299155461150339995e-03
7.770000000000000000e+02,1.506710273111808363e+01,-2.817221083384092717e-01,1.506710273111808363e+01,1.506973629684317473e+01,3.659094058938067162e-01,-6.841711451024823712e-03
7.780000000000000000e+02,1.490545057967669607e+01,-3.020402291173426290e-01,1.490545057967669607e+01,1.490851049847668719e+01,3.619836317253455338e-01,-7.335143508652163490e-03
7.790000000000000000e+02,1.475132125751700940e+01,-3.206459306654156904e-01,1.475132125751700940e+01,1.475480574780046084e+01,3.582405518705976122e-01,-7.786988917898118520e-03
7.800000000000000000e+02,1.460408787534716524e+01,-3.377780007068083012e-01,1.460408787534716524e+01,1.460799358736933229e+01,3.546649421227303089e-01,-8.203046714970818956e-03
7.810000000000000000e+02,1.446319891999170082e+01,-3.536252786494575862e-01,1.446319891999170082e+01,1.446752134392581368e+01,3.512434088079912087e-01,-8.587902925252894823e-03
7.820000000000000000e+02,1.432816584496091039e+01,-3.683403765214482428e-01,1.432816584496091039e+01,1.433289960593041990e+01,3.479640874187181487e-01,-8.945263780627495109e-03
7.830000000000000000e+02,1.419855301430652972e+01,-3.820487501870130087e-01,1.419855301430652972e+01,1.420369208859416688e+01,3.448163983966602286e-01,-9.278176016858387040e-03
7.840000000000000000e+02,1.407396955368743718e+01,-3.948549185755322322e-01,1.407396955368743718e+01,1.407950742763553897e+01,3.417908492335037796e-01,-9.589177909554142884e-03
7.850000000000000000e+02,1.395406270017124584e+01,-4.068468623299824616e-01,1.395406270017124584e+01,1.395999248601868814e+01,3.388788729686781354e-01,-9.880406096751696496e-03
7.860000000000000000e+02,1.383851232023934941e+01,-4.180992159872434222e-01,1.383851232023934941e+01,1.384482683863635089e+01,3.360726950573560967e-01,-1.015367310203545322e-02
7.870000000000000000e+02,1.372702633882783374e+01,-4.286756319126839854e-01,1.372702633882783374e+01,1.373371817477950252e+01,3.333652223632511680e-01,-1.041052474344432432e-02
7.880000000000000000e+02,1.361933688099448858e+01,-4.386305557947937084e-01,1.361933688099448858e+01,1.362639841786866235e+01,3.307499494577679777e-01,-1.065228325192636716e-02
7.890000000000000000e+02,1.351519697215573501e+01,-4.480105691434662640e-01,1.351519697215573501e+01,1.352262040679364041e+01,3.282208784842008953e-01,-1.088007987433872899e-02
7.900000000000000000e+02,1.341437767539031967e+01,-4.568554006588314564e-01,1.341437767539031967e+01,1.342215501605913275e+01,3.257724496362396915e-01,-1.109487943486299130e-02
7.910000000000000000e+02,1.331666556769790333e+01,-4.651986725714143400e-01,1.331666556769790333e+01,1.332478861546677962e+01,3.233994798681023020e-01,-1.129749846011451377e-02
7.920000000000000000e+02,1.322186047339992854e+01,-4.730684225017626199e-01,1.322186047339992854e+01,1.323032078637641007e+01,3.210971078494505027e-01,-1.148861785267027598e-02
7.930000000000000000e+02,1.312977338352337142e+01,-4.804874212399069533e-01,1.312977338352337142e+01,1.313856222212493385e+01,3.188607434369593596e-01,-1.166879060844466104e-02
7.940000000000000000e+02,1.304022449590049959e+01,-4.874732886493594597e-01,1.304022449590049959e+01,1.304933274580083946e+01,3.166860200775132861e-01,-1.183844463145509486e-02
7.950000000000000000e+02,1.295304131228224520e+01,-4.940383906031027283e-01,1.295304131228224520e+01,1.296245937965015393e+01,3.145687485959960950e-01,-1.199788023087960433e-02
7.960000000000000000e+02,1.286805672604049633e+01,-5.001894760167522325e-01,1.286805672604049633e+01,1.287777439686353276e+01,3.125048707545299287e-01,-1.214726130629114297e-02
7.970000000000000000e+02,1.278510702679022160e+01,-5.059269798715484434e-01,1.278510702679022160e+01,1.279511327794492992e+01,3.104904107940856250e-01,-1.228659842134817264e-02
7.980000000000000000e+02,1.270402973620911879e+01,-5.112438680279142167e-01,1.270402973620911879e+01,1.271431247968531153e+01,3.085214228766713918e-01,-1.241572074972266404e-02
7.990000000000000000e+02,1.262466117276006727e+01,-5.161238196516046983e-01,1.262466117276006727e+01,1.263520690468531171e+01,3.065939319438387711e-01,-1.253423193473816519e-02
8.000000000000000000e+02,1.254683362454954576e+01,-5.205384100051513308e-01,1.254683362454954576e+01,1.255762693499125326e+01,3.047038650586460506e-01,-1.264144167255953216e-02
8.010000000000000000e+02,1.247037199899788718e+01,-5.244427272706000398e-01,1.247037199899788718e+01,1.248139487267259007e+01,3.028469700418290889e-01,-1.273625926533207900e-02
8.020000000000000000e+02,1.239508984583632767e+01,-5.277684504834553314e-01,1.239508984583632767e+01,1.240632064004797996e+01,3.010187188890138255e-01,-1.281702551659482693e-02
8.030000000000000000e+02,1.232078480524910091e+01,-5.304126740911165871e-01,1.232078480524910091e+01,1.233219671518799743e+01,2.992141972273917871e-01,-1.288124133211000430e-02
8.040000000000000000e+02,1.224723407277473441e+01,-5.322193834002060253e-01,1.224723407277473441e+01,1.225879275888948783e+01,2.974279941793985804e-01,-1.292511784518018958e-02
8.050000000000000000e+02,1.217419214629950019e+01,-5.329478989353557683e-01,1.217419214629950019e+01,1.218585195536200771e+01,2.956541476477297370e-01,-1.294281007781496878e-02
8.060000000000000000e+02,1.210139815306600397e+01,-5.322179492770031661e-01,1.210139815306600397e+01,1.211309593805654217e+01,2.938863222540861742e-01,-1.292508301703980400e-02
8.070000000000000000e+02,1.202861508691197656e+01,-5.294141240111480684e-01,1.202861508691197656e+01,1.204025997326423614e+01,2.921187622280603247e-01,-1.285699122424010382e-02
8.080000000000000000e+02,1.195576700985396457e+01,-5.235316277246775396e-01,1.195576700985396457e+01,1.196722399552797178e+01,2.903496233914509839e-01,-1.271413292163428924e-02
8.090000000000000000e+02,1.188334987273157495e+01,-5.130101224092584733e-01,1.188334987273157495e+01,1.189441816918523820e+01,2.885909500689244345e-01,-1.245861480194149044e-02
8.100000000000000000e+02,1.181340046399742150e+01,-4.959896032411125755e-01,1.181340046399742150e+01,1.182380802488343008e+01,2.868922063190941785e-01,-1.204526605348185501e-02
8.110000000000000000e+02,1.175040811316657141e+01,-4.723466711249093564e-01,1.175040811316657141e+01,1.175989805243623465e+01,2.853624169442088299e-01,-1.147108988978183183e-02
8.120000000000000000e+02,1.169840167496608885e+01,-4.468874536563645639e-01,1.169840167496608885e+01,1.170693427610682669e+01,2.840994239691035927e-01,-1.085280465574034632e-02
8.130000000000000000e+02,1.165539878298970677e+01,-4.260668745755189502e-01,1.165539878298970677e+01,1.166318368937609051e+01,2.830550849919559742e-01,-1.034717023764463242e-02
8.140000000000000000e+02,1.161621526682650085e+01,-4.116546145326699935e-01,1.161621526682650085e+01,1.162350707174556241e+01,2.821035007772617065e-01,-9.997163895750222143e-03
8.150000000000000000e+02,1.157758710287404824e+01,-4.021255844715495575e-01,1.157758710287404824e+01,1.158456853362791783e+01,2.811654034685190928e-01,-9.765748354844167381e-03
8.160000000000000000e+02,1.153830772923175019e+01,-3.956781373287374670e-01,1.153830772923175019e+01,1.154509014442109383e+01,2.802114913243050620e-01,-9.609170040110460304e-03
8.170000000000000000e+02,1.149806354575415313e+01,-3.910414730379901393e-01,1.149806354575415313e+01,1.150471115395064103e+01,2.792341484648476757e-01,-9.496567165740167279e-03
8.180000000000000000e+02,1.145681258771687183e+01,-3.873895178466745248e-01,1.145681258771687183e+01,1.146336012295719620e+01,2.782323557634016065e-01,-9.407878266603291254e-03
8.190000000000000000e+02,1.141455638867377331e+01,-3.841611096186274832e-01,1.141455638867377331e+01,1.142101910112913998e+01,2.772061504628127171e-01,-9.329475340852501006e-03
8.200000000000000000e+02,1.137126473987770581e+01,-3.809313827343167591e-01,1.137126473987770581e+01,1.137764345120455367e+01,2.761547989340004672e-01,-9.251040391112850744e-03
8.210000000000000000e+02,1.132685120417093572e+01,-3.773263035218125117e-01,1.132685120417093572e+01,1.133313431230557811e+01,2.750762020229604032e-01,-9.163489890104906804e-03
8.220000000000000000e+02,1.128116418876519234e+01,-3.729571103809641852e-01,1.128116418876519234e+01,1.128732751629286035e+01,2.739666782503740183e-01,-9.057382638104743630e-03
8.230000000000000000e+02,1.123398361782545152e+01,-3.673548453372753597e-01,1.123398361782545152e+01,1.123998832330191533e+01,2.728208830042424538e-01,-8.921329840803366579e-03
8.240000000000000000e+02,1.118502550146298802e+01,-3.598854404986522315e-01,1.118502550146298802e+01,1.119081377732023164e+01,2.716319194993430663e-01,-8.739932956766983951e-03
8.250000000000000000e+02,1.113397145454984738e+01,-3.496199976019710998e-01,1.113397145454984738e+01,1.113945934475520616e+01,2.703920556510744921e-01,-8.490633394761365124e-03
8.260000000000000000e+02,1.108057534248142062e+01,-3.351252110398976747e-01,1.108057534248142062e+01,1.108564201241776459e+01,2.690953140018890188e-01,-8.138622869968702850e-03
8.270000000000000000e+02,1.102499295468236085e+01,-3.141489919336116210e-01,1.102499295468236085e+01,1.102946776775419124e+01,2.677454779477610458e-01,-7.629208684106185065e-03
8.280000000000000000e+02,1.096869187732278306e+01,-2.833404347198756890e-01,1.096869187732278306e+01,1.097235085574618729e+01,2.663781882879330265e-01,-6.881013024482716262e-03
8.290000000000000000e+02,1.091641880035531287e+01,-2.389517658488393703e-01,1.091641880035531287e+01,1.091903371966371594e+01,2.651087199051426757e-01,-5.803020012496892290e-03
8.300000000000000000e+02,1.087774371876725255e+01,-1.810636524920196666e-01,1.087774371876725255e+01,1.087925054667986657e+01,2.641694831866225335e-01,-4.397188676193566209e-03
8.310000000000000000e+02,1.086109357797255015e+01,-1.196126095441532866e-01,1.086109357797255015e+01,1.086175220145619491e+01,2.637651291953502231e-01,-2.904830455912154122e-03
8.320000000000000000e+02,1.086300621297218072e+01,-6.802889599874106796e-02,1.086300621297218072e+01,1.086321922423380926e+01,2.638115781476734201e-01,-1.652103484175535203e-03
8.330000000000000000e+02,1.087307325528915669e+01,-3.071357837450625072e-02,1.087307325528915669e+01,1.087311663410178220e+01,2.640560594881838363e-01,-7.458890681536148185e-04
8.340000000000000000e+02,1.088426665929512183e+01,-4.971787629465124203e-03,1.088426665929512183e+01,1.088426779481815387e+01,2.643278948823431507e-01,-1.207414517703206852e-04
8.350000000000000000e+02,1.089388455694659186e+01,1.289022008235596317e-02,1.089388455694659186e+01,1.089389218313882424e+01,2.645614686010865912e-01,3.130431149469754858e-04
8.360000000000000000e+02,1.090131468990777819e+01,2.557201594278199486e-02,1.090131468990777819e+01,1.090134468294615822e+01,2.647419117550265377e-01,6.210245810433891525e-04
8.370000000000000000e+02,1.090667623587597035e+01,3.480082068537540541e-02,1.090667623587597035e+01,1.090673175664194972e+01,2.648721186126357097e-01,8.451490541245992340e-04
8.380000000000000000e+02,1.091028447700710302e+01,4.166218195182674888e-02,1.091028447700710302e+01,1.091036402264503558e+01,2.649597459018482315e-01,1.011779405654941689e-03
8.390000000000000000e+02,1.091246959386180748e+01,4.685064587692472360e-02,1.091246959386180748e+01,1.091257016563822901e+01,2.650128121631183387e-01,1.137782910523403145e-03
8.400000000000000000e+02,1.091352357418851327e+01,5.082331631143116590e-02,1.091352357418851327e+01,1.091364191339670597e+01,2.650384084122480721e-01,1.234260481855013400e-03
8.410000000000000000e+02,1.091369051466593376e+01,5.389010916293512921e-02,1.091369051466593376e+01,1.091382356435061496e+01,2.650424626151032803e-01,1.308738526527501982e-03
8.420000000000000000e+02,1.091317045293628851e+01,5.626713994520810003e-02,1.091317045293628851e+01,1.091331550565084818e+01,2.650298327497656592e-01,1.366465478872257904e-03
8.430000000000000000e+02,1.091212646265958597e+01,5.810901222348902051e-02,1.091212646265958597e+01,1.091228118197002850e+01,2.650044791121934917e-01,1.411195935888796002e-03
8.440000000000000000e+02,1.091069165148537223e+01,5.952887799995876250e-02,1.091069165148537223e+01,1.091085404544981330e+01,2.649696342642027802e-01,1.445677830118134635e-03
8.450000000000000000e+02,1.090897512422774085e+01,6.061124654731467332e-02,1.090897512422774085e+01,1.090914350369577157e+01,2.649279478510781494e-01,1.471963496260384092e-03
8.460000000000000000e+02,1.090706679803624368e+01,6.142037937348721055e-02,1.090706679803624368e+01,1.090723973330681851e+01,2.648816035395377688e-01,1.491613545576268548e-03
8.470000000000000000e+02,1.090504120878547312e+01,6.200592741264102092e-02,1.090504120878547312e+01,1.090521748982309980e+01,2.648324114571207755e-01,1.505833766872467045e-03
8.480000000000000000e+02,1.090296049916450016e+01,6.240680158525716004e-02,1.090296049916450016e+01,1.090313910097571437e+01,2.647818807588946388e-01,1.515569124290399618e-03
8.490000000000000000e+02,1.090087676446770004e+01,6.265388491984913433e-02,1.090087676446770004e+01,1.090105681773135871e+01,2.647312765957351433e-01,1.521569622049008834e-03
8.500000000000000000e+02,1.089883390083810610e+01,6.277196846646579398e-02,1.089883390083810610e+01,1.089901466730287183e+01,2.646816649995068493e-01,1.524437318722975110e-03
8.510000000000000000e+02,1.089686906949029321e+01,6.278115667339811967e-02,1.089686906949029321e+01,1.089704992148092799e+01,2.646339484421839083e-01,1.524660457265257290e-03
8.520000000000000000e+02,1.089501386412826278e+01,6.269790345963519029e-02,1.089501386412826278e+01,1.089519426750369036e+01,2.645888941869667388e-01,1.522638626357857494e-03
8.530000000000000000e+02,1.089329524803110871e+01,6.253578686600921865e-02,1.089329524803110871e+01,1.089347474800469939e+01,2.645471570457066379e-01,1.518701573062488644e-03
8.540000000000000000e+02,1.089173631139913923e+01,6.230609577429796486e-02,1.089173631139913923e+01,1.089191452071770172e+01,2.645092977712986682e-01,1.513123451481517218e-03
8.550000000000000000e+02,1.089035688755601683e+01,6.201827959005493107e-02,1.089035688755601683e+01,1.089053347661821824e+01,2.644757980223476079e-01,1.506133743449230124e-03
8.560000000000000000e+02,1.088917405757866419e+01,6.168029668153529599e-02,1.088917405757866419e+01,1.088934874614836090e+01,2.644470726182662212e-01,1.497925720482527799e-03
8.570000000000000000e+02,1.088820256613843895e+01,6.129888710529579621e-02,1.088820256613843895e+01,1.088837511637177435e+01,2.644234796381115804e-01,1.488663067009291224e-03
