k_per_nm,state_1_eV,state_2_eV,state_3_eV,state_4_eV,state_5_eV,state_6_eV,state_7_eV,state_8_eV,state_9_eV,state_10_eV,state_11_eV,state_12_eV,state_13_eV,state_14_eV
0.13337146541568001,1.3915546575608,1.3918742084266,1.4179182920564,1.4200964047546001,1.4397546938465,1.4401540945703999,2.3369332287487001,2.3369619222539,2.3494037784609998,2.3494315924404998,2.9620703761041001,2.9625867937932,3.0990240394468,3.0998936790035998
0.13522384687979,1.3914614760091,1.3918004808236,1.4179461247692,1.4201347374669,1.4396476662444999,1.4400647542386,2.3369573507363999,2.3369859521841998,2.3495987535834999,2.349626466608,2.9623400495359999,2.9628633369176001,3.0992497365071001,3.1001310467352998
0.13707622834388999,1.3913681277211001,1.3917269492668001,1.4179735146270001,1.4201719744271999,1.4395395105197,1.4399748295177,2.3369830285009998,2.3370115368548001,2.3497951887219002,2.3498227998786998,2.9626134156591002,2.9631435605514,3.0994785873197999,3.1003715517009001
0.13892860980800001,1.3912744938218,1.391653472564,1.4180004358870999,1.4202080845399001,1.4394302438368001,1.4398843472059999,2.3370102614052,2.3370386756414998,2.3499930820324999,2.3500205904223002,2.9628904713170998,2.9634274613945002,3.0997105900361999,3.1006151918487999
0.14078099127211,1.3911804686586,1.3915799376658,1.4180268630343,1.4202430368643,1.4393198837403001,1.439793334472,2.3370390487952002,2.3370673679028999,2.3501924316585998,2.3502198363959002,2.9631712133148,2.9637150361089,3.0999457427829,3.1008619651034
0.14263337273620999,1.3910859592408999,1.3915062536400999,1.4180527707663999,1.4202768006116999,1.4392084481595,1.4397018188479001,2.3370693899998001,2.3370976129807999,2.3503932357313002,2.350420535944,2.9634556384178001,2.9640062813179999,3.1001840436614998,3.1011118693654001
0.14448575420032,1.3909908842455001,1.3914323470115999,1.4180781339784001,1.4203093451447,1.4390959554133,1.4396098282219001,2.3371012843310002,2.3371294102002,2.3505954923689001,2.3506226871988001,2.9637437433531999,2.9643011936077999,3.1004254907491999,3.1013649025119001
0.14633813566442999,1.3908951728362,1.3913581581615,1.4181029277467001,1.4203406399759,1.4389824242158,1.4395173908287,2.3371347310838999,2.3371627588693,2.3507991996772999,2.3508262882797002,2.9640355248094998,2.9645997695264001,3.1006700820986999,3.1016210623962999
0.14819051712853001,1.3907987634493,1.3912836385397001,1.4181271273130001,1.4203706547696999,1.4388678736810001,1.4394245352404,2.3371697295369001,2.3371976582795999,2.3510043557500002,2.3510313372945002,2.9643309794366002,2.9649020055848001,3.1009178157382999,3.1018803468485001
0.15004289859264,1.3907016026343999,1.3912087484979001,1.4181507080688001,1.4203993593437001,1.4387523233282999,1.4393312903547,2.3372062789514998,2.3372341077057999,2.3512109586685002,2.3512378323381999,2.9646301038468001,2.9652078982566001,3.1011686896718,3.1021427536750998
0.15189528005674999,1.3906036439919001,1.3911334555960999,1.4181736455387,1.4204267236732,1.4386357930875,1.4392376853829001,2.3372443785724002,2.3372721064061999,2.3514190065017999,2.3514457714938999,2.9649328946139999,2.9655174439783001,3.1014227018787999,3.1024082806592999
0.15374766152085001,1.390504847226,1.3910577332697001,1.4181959153646,1.4204527178958,1.4385183033039,1.4391437498362001,2.3372840276278,2.3373116536221001,2.3516284973072001,2.3516551528329002,2.9652393482745998,2.9658306391499001,3.1016798503145999,3.1026769255611999
0.15560004298496,1.3904051773146,1.3909815597759001,1.4182174932892,1.4204773123187999,1.4383998747435001,1.4390495135104,2.3373252253289998,2.3373527485787,2.3518394291298002,2.3518659744143,2.9655494613275999,2.9661474801345999,3.1019401329108001,3.1029486861177
0.15745242444907001,1.3903046037903,1.390904917354,1.41823835514,1.420500477427,1.4382805285981,1.4389550064701,2.3373679708711999,2.3373953904843998,2.3520518000030002,2.3520782342855999,2.9658632302346,2.9664679632593001,3.1022035475744998,3.1032235600428
0.15930480591317001,1.3902031001212001,1.3908277915517999,1.4182584768127,1.4205221838932001,1.4381602864901999,1.4388602590302999,2.3374122634327001,2.3374395785313,2.3522656079481998,2.3522919304824002,2.9661806514202,2.9667920848152001,3.1024700921894,3.1035015450274002
