wavelength_nm,k_per_nm,k_fraction_pi_over_a,Re_cumulative,Im_cumulative,Re_shell_ending_here,Im_shell_ending_here
760,0.10373336198997,0.018666666666657217,-2.7935125396236073,0.7672912055937493,-0.09113027397041075,0.02316680290250769
760,0.10558574345408001,0.018999999999990993,-2.8857072261836052,0.79061455876850517,-0.092194686559998004,0.023323353174755871
760,0.10743812491819001,0.019333333333324768,-2.9789374728453124,0.81408593693378828,-0.093230246661707303,0.023471378165283146
760,0.10929050638229,0.019666666666656743,-3.0731742536221458,0.83769729412238458,-0.094236780776833548,0.02361135718859635
760,0.1111428878464,0.019999999999990518,-3.1683884053814926,0.86144111910269971,-0.095214151759346652,0.023743824980315159
760,0.11299526931051,0.020333333333324294,-3.2645506894958332,0.88531050471034145,-0.096162284114340704,0.023869385607641756
760,0.11484765077461,0.020666666666656269,-3.3616318603583442,0.90929922224317283,-0.097081170862511029,0.023988717532831341
760,0.11670003223872,0.020999999999990044,-3.4596026560188511,0.93340176406948827,-0.09797079566050701,0.024102541826315476
760,0.11855241370283,0.021333333333323819,-3.5584338388106964,0.9576134116303977,-0.098831182791845384,0.024211647560909443
760,0.12040479516693001,0.021666666666655794,-3.6580963116376402,0.98193033831842691,-0.099662472826943849,0.024316926688029157
760,0.12225717663103999,0.021999999999989573,-3.7585612065248428,1.0063497001092123,-0.10046489488720256,0.024419361790785334
760,0.12410955809514999,0.022333333333323345,-3.8597999912998606,1.0308697328386336,-0.10123878477501796,0.02452003272942117
760,0.12596193955925,0.022666666666655323,-3.9617845990295062,1.0554898554247965,-0.10198460772964577,0.024620122586162901
760,0.12781432102335999,0.022999999999989095,-4.0644875858630423,1.0802107774708543,-0.10270298683353619,0.024720922046057858
760,0.12966670248747,0.023333333333322871,-4.1678823241094323,1.1050346083884086,-0.10339473824638958,0.024823830917554367
760,0.13151908395157,0.023666666666654849,-4.2719432386642433,1.1299649632820519,-0.10406091455481095,0.024930354893643203
760,0.13337146541568001,0.023999999999988624,-4.3766460961232019,1.1550070580897076,-0.10470285745895823,0.025042094807655735
760,0.13522384687979,0.024333333333322396,-4.4819683569125477,1.1801677826229255,-0.10532226078934606,0.02516072453321791
760,0.13707622834388999,0.024666666666654371,-4.5878896011276273,1.2054557348764099,-0.10592124421507927,0.02528795225348434
760,0.13892860980800001,0.024999999999988146,-4.6943920378047279,1.230881192961361,-0.10650243667710049,0.025425458084951134
760,0.14078099127211,0.025333333333321925,-4.8014611040877062,1.256455992083632,-0.10706906628297853,0.02557479912227098
760,0.14263337273620999,0.0256666666666539,-4.9090861536978174,1.2821932632635809,-0.10762504961011155,0.025737271179948909
760,0.14448575420032,0.025999999999987675,-5.0172612212102559,1.3081069787787152,-0.10817506751243861,0.025913715515134283
760,0.14633813566442999,0.026333333333321447,-5.1259858274889192,1.33421123864915,-0.10872460627866332,0.026104259870434823
760,0.14819051712853001,0.026666666666653425,-5.2352657598866701,1.360519226892366,-0.10927993239775109,0.02630798824321591
760,0.15004289859264,0.026999999999987201,-5.345113717329502,1.387041772459737,-0.10984795744283153,0.026522545567370995
760,0.15189528005674999,0.027333333333320973,-5.455549657559196,1.4137854774437453,-0.1104359402296939,0.026743704984008188
760,0.15374766152085001,0.027666666666652951,-5.5666006306152997,1.4407504357493288,-0.11105097305610356,0.026964958305583452
760,0.15560004298496,0.027999999999986723,-5.6782998481062945,1.4679276679396909,-0.11169921749099454,0.027177232190361975
760,0.15745242444907001,0.028333333333320505,-5.7906847521455687,1.4952965407077625,-0.11238490403927379,0.027368872768071661
760,0.15930480591317001,0.02866666666665248,-5.9037939464316684,1.5228225987394317,-0.11310919428609979,0.027526058031669097
760,0.16115718737727999,0.028999999999986252,-6.0176630585017898,1.5504563587177083,-0.11386911207012172,0.027633759978276554
760,0.16300956884139001,0.029333333333320027,-6.132319901926949,1.5781336219066369,-0.11465684342515949,0.027677263188928644
760,0.16486195030549,0.029666666666652002,-6.2477796241263004,1.6057776825510217,-0.11545972219935122,0.027644060644384835
760,0.16671433176959999,0.029999999999985774,-6.3640407290985745,1.6333034332807077,-0.11626110497227457,0.027525750729685987
760,0.16856671323371,0.030333333333319557,-6.4810828245536349,1.6606228862745585,-0.11704209545506077,0.027319452993850718
760,0.17041909469781,0.030666666666651528,-6.598866613990646,1.6876512179913956,-0.11778378943701094,0.027028331716837189
760,0.17227147616192001,0.030999999999985307,-6.7173361291920193,1.7143122860026057,-0.11846951520137292,0.026661068011210026
760,0.17412385762603,0.031333333333319079,-6.8364226770070546,1.7405427332387842,-0.11908654781503494,0.026230447236178497
760,0.17597623909012999,0.03166666666665105,-6.9560496532017071,1.7662942081996258,-0.11962697619465271,0.025751474960841538
760,0.17782862055424001,0.031999999999984832,-7.0761373430937073,1.7915337080057208,-0.12008768989200008,0.025239499806094915
760,0.17968100201834999,0.032333333333318608,-7.1966070340818487,1.8162424199371898,-0.1204696909881411,0.024708711931468962
760,0.18153338348244999,0.032666666666650579,-7.3173840787452669,1.840413610323558,-0.12077704466341843,0.024171190386368151
760,0.18338576494656,0.032999999999984354,-7.4383998412252232,1.864050100801991,-0.12101576247995667,0.023636490478432953
760,0.18523814641066999,0.03333333333331813,-7.5595926611696935,1.8871617514765175,-0.12119281994446997,0.023111650674526623
760,0.18709052787477001,0.033666666666650108,-7.6809080654332549,1.9097632146068935,-0.12131540426356176,0.022601463130375851
760,0.18894290933888,0.033999999999983883,-7.8022984716679504,1.9318720832104666,-0.12139040623469534,0.022108868603573067
760,0.19079529080298999,0.034333333333317652,-7.9237225945640697,1.9535074589864785,-0.12142412289611959,0.021635375776011906
760,0.19264767226709001,0.03466666666664963,-8.0451447140170025,1.9746889047168172,-0.12142211945293364,0.021181445730338672
760,0.1945000537312,0.034999999999983412,-8.1665339132675427,1.9954357189767706,-0.12138919925053977,0.020746814259953419
760,0.19635243519531001,0.035333333333317188,-8.2878633528365242,2.0157664645499063,-0.12132943956898141,0.020330745573135522
760,0.19820481665941,0.035666666666649159,-8.4091096151328912,2.0356986870152918,-0.1212462622963668,0.019932222465385483
760,0.20005719812351999,0.035999999999982935,-8.5302521338802837,2.0552487700503055,-0.12114251874739319,0.019550083035013658
760,0.20190957958763001,0.03633333333331671,-8.651272709780951,2.0744318851862129,-0.12102057590066709,0.019183115135907626
760,0.20376196105173,0.036666666666648688,-8.7721551067854762,2.0932620040729071,-0.1208823970045254,0.018830118886694388
760,0.20561434251583999,0.036999999999982457,-8.8928847199743668,2.1117519499435655,-0.12072961318889103,0.018489945870658397
760,0.20746672397995,0.037333333333316232,-9.0134483049850367,2.1299134717784458,-0.12056358501066938,0.018161521834880279
760,0.20931910544405,0.03766666666664821,-9.1338337591538465,2.1477573298208865,-0.12038545416880968,0.01784385804244059
760,0.21117148690816001,0.037999999999981986,-9.2540299454032358,2.1652933848755902,-0.12019618624938995,0.017536055054703886
760,0.21302386837227,0.038333333333315761,-9.3740265510434693,2.1825306865223464,-0.11999660564023343,0.017237301646756364
760,0.21487624983636999,0.038666666666647739,-9.493813974862066,2.1994775572733167,-0.1197874238185969,0.016946870750970396
760,0.21672863130048001,0.038999999999981515,-9.6133832369728509,2.2161416709969974,-0.11956926211078525,0.016664113723680693
760,0.21858101276458999,0.039333333333315283,-9.732725906885646,2.2325301248012086,-0.11934266991279487,0.016388453804211316
760,0.22043339422868999,0.039666666666647261,-9.8518340461243774,2.2486495041372967,-0.11910813923873137,0.016119379336088292
760,0.2222857756928,0.039999999999981037,-9.9707001624153406,2.2645059412427622,-0.11886611629096264,0.015856437105465662
760,0.22413815715690999,0.040333333333314805,-10.089317173052718,2.2801051672530952,-0.11861701063737702,0.015599226010333197
760,0.22599053862101001,0.040666666666646797,-10.207678375543896,2.2954525584331948,-0.11836120249117719,0.01534739118009968
760,0.22784292008512,0.040999999999980566,-10.325777424007203,2.3105531770301546,-0.11809904846330659,0.015100618596959638
760,0.22969530154923001,0.041333333333314341,-10.44360831010394,2.3254118072613377,-0.11783088609673782,0.014858630231183235
760,0.23154768301333001,0.04166666666664632,-10.561165347553038,2.3400329869411478,-0.11755703744909761,0.014621179679810086
760,0.23340006447743999,0.041999999999980088,-10.678443159458562,2.3544210352200241,-0.11727781190552319,0.014388048278876377
760,0.23525244594155001,0.04233333333331387,-10.795436667837549,2.3685800768733123,-0.11699350837898778,0.014159041653288343
760,0.23710482740565,0.042666666666645842,-10.912141084879352,2.3825140635409605,-0.11670441704180205,0.013933986667648409
760,0.23895720886975999,0.04299999999997961,-11.0285519055512,2.3962267922775422,-0.11641082067184894,0.013712728736581839
760,0.24080959033387001,0.043333333333313392,-11.144664901244003,2.4097219217339414,-0.11611299569280166,0.01349512945639935
760,0.24266197179797,0.043666666666645364,-11.260476114232841,2.4230029862583522,-0.11581121298883738,0.013281064524410835
760,0.24451435326207999,0.043999999999979146,-11.375981852760665,2.4360734081694284,-0.11550573852782456,0.013070421911076354
760,0.24636673472619,0.044333333333312915,-11.491178686593052,2.4489365084244397,-0.11519683383238775,0.012863100255011225
760,0.24821911619029,0.044666666666644893,-11.606063442940867,2.4615955158804455,-0.114884756347815,0.012659007456005875
760,0.25007149765440001,0.044999999999978668,-11.720633202657531,2.4740535753209363,-0.11456975971666478,0.012458059440490823
760,0.25192387911851,0.045333333333312437,-11.834885296636633,2.4863137543989353,-0.11425209397910158,0.012260179077999055
760,0.25377626058260999,0.045666666666644415,-11.948817302368303,2.4983790496305907,-0.11393200573166909,0.012065295231655558
760,0.25562864204671998,0.04599999999997819,-12.062427040610155,2.5102523915552077,-0.1136097382418523,0.011873341924616983
760,0.25748102351083002,0.046333333333311966,-12.175712572137728,2.5219366491629494,-0.11328553152757381,0.011684257607741661
760,0.25933340497493002,0.046666666666643951,-12.288672194565216,2.5334346336806597,-0.11295962242748665,0.011497984517710487
760,0.26118578643904,0.046999999999977719,-12.401304439216235,2.5447491017930708,-0.11263224465101836,0.011314468112411033
760,0.26303816790314999,0.047333333333311495,-12.51360806802974,2.5558827583669332,-0.11230362881350543,0.011133656573862238
760,0.26489054936724998,0.047666666666643473,-12.625582070507694,2.5668382587388301,-0.1119740024779538,0.010955500371896658
760,0.26674293083136003,0.047999999999977248,-12.737225660696383,2.5776182106178367,-0.11164359018869068,0.01077995187900665
760,0.26859531229547001,0.048333333333311024,-12.848538274197459,2.58822517564791,-0.11131261350107563,0.010606965030073251
760,0.27044769375957001,0.048666666666643002,-12.959519565222363,2.5986616706704173,-0.11098129102490477,0.010436495022507132
760,0.27230007522367999,0.04899999999997677,-13.070169403689016,2.6089301687203994,-0.11064983846665351,0.010268498049982113
760,0.27415245668778998,0.049333333333310546,-13.180487872361912,2.6190330997858196,-0.11031846867289527,0.010102931065420321
760,0.27600483815188998,0.049666666666642517,-13.290475264053075,2.6289728513562989,-0.10998739169116338,0.0099397515704791797
760,0.27785721961600002,0.049999999999976293,-13.400132078886873,2.6387517687828463,-0.10965681483379841,0.0097789174265473077
760,0.27970960108011,0.050333333333310075,-13.509459021632377,2.6483721554669009,-0.10932694274550414,0.0096203866840547207
760,0.28156198254421,0.050666666666642046,-13.618456999123234,2.6578362728954441,-0.10899797749085657,0.0094641174285433078
760,0.28341436400831999,0.050999999999975822,-13.727127117770465,2.6671463405350488,-0.10867011864723075,0.009310067639604935
760,0.28526674547242997,0.05133333333330959,-13.835470681174142,2.6763045355953761,-0.10834356340367658,0.0091581950603271782
760,0.28711912693653002,0.051666666666641575,-13.943489187855922,2.6853129926717423,-0.10801850668178109,0.0090084570763662528
760,0.28897150840064001,0.051999999999975351,-14.051184329120273,2.6941738032731952,-0.10769514126435045,0.008860810601452801
760,0.29082388986475,0.052333333333309119,-14.158557987052138,2.7028890152405589,-0.10737365793186468,0.0087152119673636046
760,0.29267627132884999,0.052666666666641097,-14.265612232675565,2.7114606320585075,-0.10705424562342637,0.0085716168179488048
760,0.29452865279295998,0.052999999999974873,-14.372349324284016,2.7198906120629069,-0.10673709160845218,0.0084299800043993317
760,0.29638103425707002,0.053333333333308655,-14.478771705953104,2.7281808675428936,-0.10642238166908845,0.0082902554799866267
760,0.29823341572117001,0.053666666666640633,-14.584882006263346,2.7363332637368458,-0.1061103003102416,0.0081523961939521505
760,0.30008579718528,0.053999999999974402,-14.69068303724665,2.7443496177185769,-0.10580103098330396,0.0080163539817308862
760,0.30193817864938999,0.054333333333308177,-14.796177793572184,2.7522316971686038,-0.10549475632553372,0.0078820794500267331
760,0.30379056011348998,0.054666666666640149,-14.901369452003307,2.7599812190246409,-0.10519165843112224,0.0077495218560369979
760,0.30564294157760002,0.054999999999973938,-15.00626137114404,2.7675998480025639,-0.10489191914073291,0.0076186289779231363
760,0.30749532304171001,0.055333333333307706,-15.110857091496294,2.77508919497736,-0.10459572035225354,0.0074893469747962941
760,0.30934770450581001,0.055666666666639678,-15.215160335865619,2.7824508152124525,-0.10430324436932399,0.0073616202350923867
760,0.31120008596991999,0.055999999999973446,-15.319175010140874,2.7896862064224992,-0.10401467427525508,0.0072353912100468721
760,0.31305246743402998,0.056333333333307221,-15.422905204477003,2.7967968066524378,-0.10373019433612889,0.0071106002299387632
760,0.31490484889812997,0.0566666666666392,-15.526355194926435,2.8037839919534977,-0.10344999044943215,0.0069871853010599694
760,0.31675723036224002,0.056999999999972982,-15.629529445554516,2.8106490738329462,-0.10317425062808191,0.0068650818794486626
760,0.31860961182635,0.05733333333330675,-15.732432611078377,2.8173932964507871,-0.10290316552386015,0.0067442226178410017
760,0.32046199329045,0.057666666666638729,-15.835069540087549,2.8240178335334707,-0.10263692900917208,0.0066245370826836878
760,0.32231437475455998,0.057999999999972504,-15.937445278894833,2.8305237849690146,-0.10237573880728454,0.0065059514355438053
760,0.32416675621867003,0.058333333333306286,-16.039565076071494,2.8369121730425291,-0.10211979717666086,0.0063883880735146155
760,0.32601913768277002,0.058666666666638265,-16.141434387742862,2.8431839382659465,-0.10186931167136722,0.0062717652234174108
760,0.32787151914688001,0.058999999999972033,-16.243058883712429,2.8493399347474249,-0.10162449596956658,0.0061559964814782864
760,0.32972390061099,0.059333333333305809,-16.344444454490702,2.8553809250373745,-0.10138557077827164,0.006040990289949616
760,0.33157628207508999,0.059666666666637773,-16.445597219329596,2.8613075743789818,-0.10115276483889356,0.0059266493416074185
760,0.33342866353919998,0.059999999999971548,-16.546523535359999,2.8671204442785254,-0.10092631603040168,0.0058128698995438604
760,0.33528104500331002,0.060333333333305338,-16.647230007941292,2.8728199852966569,-0.10070647258129217,0.0056995410181314701
760,0.33713342646741001,0.060666666666637309,-16.747723502361563,2.8784065289462482,-0.10049349442027196,0.0055865436495913905
760,0.33898580793152,0.060999999999971077,-16.848011157029404,2.8838802785618798,-0.1002876546678404,0.0054737496156314173
760,0.34083818939562999,0.061333333333304853,-16.948100398316303,2.8892412989823804,-0.10008924128689908,0.0053610204205007932
760,0.34269057085972998,0.061666666666636831,-17.04799895724603,2.8944895048603745,-0.099898558929725489,0.0052482058779939195
760,0.34454295232384002,0.061999999999970613,-17.147714888237573,2.8996246473777685,-0.099715930991544743,0.0051351425173939485
760,0.34639533378795001,0.062333333333304382,-17.247256590138381,2.9046462991049093,-0.099541701900807855,0.0050216517271407472
760,0.34824771525205001,0.062666666666636367,-17.346632829832437,2.9095538366914901,-0.099376239694054874,0.0049075375865807206
760,0.35010009671615999,0.062999999999970135,-17.445852768733193,2.9143464210152819,-0.099219938900757726,0.004792584323791628
760,0.35195247818026998,0.063333333333303904,-17.544925992517452,2.9190229743395104,-0.099073223784258174,0.0046765533242287315
760,0.35380485964436997,0.063666666666635882,-17.643862544522918,2.9235821539375539,-0.098936552005465583,0.0045591795980433631
760,0.35565724110848002,0.063999999999969664,-17.74267296328031,2.9280223215282364,-0.098810418757391466,0.0044401675906824683
760,0.35750962257259,0.064333333333303433,-17.84136832472204,2.9323415077221453,-0.098695361441730564,0.0043191861939089722
760,0.35936200403669,0.064666666666635411,-17.939960289705894,2.9365373705013305,-0.098591964983854891,0.004195862779185041
760,0.36121438550079998,0.064999999999969194,-18.038461157572659,2.9406071465294841,-0.098500867866765152,0.0040697760281535435
760,0.36306676696491003,0.065333333333302962,-18.136883926565918,2.9445475938058725,-0.098422768993258414,0.0039404472763883876
760,0.36491914842901002,0.06566666666663494,-18.235242362077976,2.9483549238156561,-0.098358435512059,0.0038073300097835384
760,0.36677152989312001,0.065999999999968709,-18.333551073809812,2.9520247208669845,-0.098308711731834253,0.0036697970513284504
760,0.36862391135722999,0.066333333333302477,-18.431825603082977,2.9555518457111325,-0.098274529273164296,0.0035271248441479616
760,0.37047629282132999,0.066666666666634455,-18.530082521714277,2.9589303197730561,-0.098256918631300955,0.0033784740619234132
760,0.37232867428543998,0.066999999999968238,-18.628339544008565,2.9621531853166805,-0.098257022294286941,0.0032228655436243904
760,0.37418105574955002,0.06733333333330202,-18.726615653564881,2.9652123355539062,-0.098276109556315674,0.0030591502372256285
760,0.37603343721365001,0.067666666666633998,-18.824931246698409,2.9680983069701385,-0.098315593133527987,0.0028859714162321826
760,0.37788581867776,0.067999999999967767,-18.923308294255886,2.9708000238294825,-0.098377047557476352,0.0027017168593439426
760,0.37973820014186999,0.068333333333301535,-19.021770523395997,2.9733044817321952,-0.098462229140110477,0.002504457902712844
760,0.38159058160596998,0.068666666666633513,-19.120343620364661,2.9755963529344838,-0.09857309696866258,0.0022918712022886784
760,0.38344296307008002,0.068999999999967296,-19.219055454106346,2.9776574904976809,-0.098711833741684449,0.0020611375631973483
760,0.38529534453419001,0.069333333333301064,-19.317936318313109,2.9794663006449276,-0.098880864206762217,0.0018088101472468184
760,0.38714772599829,0.069666666666633043,-19.417019185464699,2.980996942181894,-0.099082867151590731,0.0015306415369666924
760,0.38900010746239999,0.069999999999966825,-19.516339959216403,2.9822182974046467,-0.099320773751701966,0.001221355222752732
760,0.39085248892650998,0.070333333333300593,-19.615937698981192,2.983092639136204,-0.099597739764788557,0.00087434173155714477
760,0.39270487039060997,0.070666666666632558,-19.715854768922807,2.9835738915823833,-0.099917069941613049,0.00048125244617939599
760,0.39455725185472001,0.07099999999996634,-19.816136826205565,2.9836053465247332,-0.10028205728275644,3.1454942349986896e-05
760,0.39640963331883,0.071333333333300122,-19.916832498873745,2.9831166493399714,-0.10069567266817969,-0.00048869718476184456
760,0.39826201478293,0.071666666666632087,-20.017992492414052,2.9820198121676054,-0.10115999354030633,-0.0010968371723659429
760,0.40011439624703998,0.071999999999965869,-20.119667672003537,2.9802039524232589,-0.10167517958948388,-0.0018158597443463577
760,0.40196677771115003,0.072333333333299638,-20.221905338212775,2.9775284220867353,-0.1022376662092392,-0.0026755303365236052
760,0.40381915917525002,0.072666666666631616,-20.324742358815033,2.9738140651669114,-0.10283702060225725,-0.0037143569198237942
760,0.40567154063936001,0.072999999999965398,-20.428192918524818,2.9688327130418872,-0.10345055970978352,-0.0049813521250243352
760,0.40752392210346999,0.073333333333299167,-20.532227308337621,2.9622961505969485,-0.10403438981280215,-0.0065365624449388862
760,0.40937630356756999,0.073666666666631145,-20.636736584164275,2.9538485986497167,-0.10450927582665513,-0.0084475519472315772
760,0.41122868503167997,0.073999999999964913,-20.741477358979306,2.9430728732766003,-0.10474077481503216,-0.010775725373116243
760,0.41308106649579002,0.074333333333298696,-20.845995746720178,2.9295313249484769,-0.10451838774086986,-0.013541548328123395
760,0.41493344795989001,0.074666666666630674,-20.949549283749342,2.9128751793158405,-0.10355353702916276,-0.016656145632636288
760,0.416785829424,0.074999999999964442,-21.051090844323003,2.8930493442106644,-0.10154156057366175,-0.019825835105176128
760,0.41863821088810999,0.075333333333298225,-21.149426976710853,2.8705487519119712,-0.098336132387850994,-0.022500592298693011
760,0.42049059235220998,0.075666666666630189,-21.243611281584268,2.846540416569145,-0.09418430487341671,-0.024008335342826256
760,0.42234297381632002,0.075999999999963971,-21.333396751405715,2.8226258799106581,-0.089785469821446487,-0.023914536658487157
760,0.42419535528043001,0.076333333333297754,-21.419381743927339,2.8002960815184963,-0.085984992521622422,-0.022329798392161735
760,0.42604773674453,0.076666666666629718,-21.502711248889426,2.7804691396067476,-0.083329504962088463,-0.019826941911748584
760,0.42790011820863999,0.0769999999999635,-21.584610059135191,2.763403529258603,-0.081898810245764883,-0.017065610348144574
760,0.42975249967274998,0.077333333333297269,-21.666075173366579,2.7488983635252811,-0.08146511423138901,-0.014505165733321774
760,0.43160488113685003,0.077666666666629247,-21.747797018392976,2.7365412333317511,-0.081721845026398204,-0.012357130193529724
760,0.43345726260096001,0.077999999999963029,-21.83020934811973,2.7258747048436103,-0.082412329726753886,-0.010666528488141059
760,0.43530964406507,0.078333333333296798,-21.913570414860629,2.7164746150185222,-0.083361066740899437,-0.009400089825088085
760,0.43716202552917,0.078666666666628776,-21.998031742216945,2.7079738520629042,-0.084461327356315133,-0.0085007629556180866
760,0.43901440699327998,0.078999999999962545,-22.083685666883945,2.7000606155298916,-0.085653924667001058,-0.0079132365330125409
760,0.44086678845739002,0.079333333333296327,-22.170595358472713,2.6924673136722412,-0.086909691588767643,-0.007593301857650182
760,0.44271916992149002,0.079666666666628291,-22.258812987851751,2.6849572815002269,-0.088217629379039528,-0.0075100321720143731
760,0.44457155138560001,0.079999999999962074,-22.348390509860707,2.6773118544787322,-0.089577522008953817,-0.0076454270214946253
760,0.44642393284970999,0.080333333333295842,-22.439385963077051,2.6693182501542143,-0.090995453216344668,-0.0079936043245176901
760,0.44827631431380999,0.080666666666627834,-22.53186696775651,2.6607578505701097,-0.092481004679459217,-0.0085603995841046082
760,0.45012869577791997,0.080999999999961603,-22.625912234116516,2.6513941217594668,-0.094045266360004584,-0.0093637288106430648
760,0.45198107724203002,0.081333333333295371,-22.721611224240171,2.6409592168195206,-0.095698990123653169,-0.010434904939946102
760,0.45383345870613001,0.081666666666627363,-22.819061465324847,2.6291381468927435,-0.097450241084676426,-0.01182106992677732
760,0.45568584017024,0.081999999999961132,-22.918362194505399,2.6155492404135323,-0.099300729180550329,-0.013588906479211314
760,0.45753822163434998,0.0823333333332949,-23.01960177414831,2.5997195215681304,-0.10123957964291005,-0.015829718845401752
760,0.45939060309844998,0.082666666666626878,-23.122834293635695,2.5810538944239441,-0.10323251948738373,-0.018665627144186417
760,0.46124298456256002,0.082999999999960661,-23.228037494145379,2.5587983281224602,-0.10520320050968472,-0.022255566301484002
760,0.46309536602667001,0.083333333333294443,-23.335039223780154,2.5320012781873884,-0.10700172963477508,-0.026797049935071912
760,0.46494774749077,0.083666666666626408,-23.443393714346353,2.4994879227544464,-0.10835449056619817,-0.03251335543294185
760,0.46680012895487999,0.083999999999960176,-23.552187001398476,2.4598846818035032,-0.10879328705212217,-0.03960324095094328
760,0.46865251041898998,0.084333333333293944,-23.659769782464537,2.4117726683985983,-0.10758278106606038,-0.048112013404904716
760,0.47050489188309003,0.084666666666625937,-23.763494455617472,2.3540937063194334,-0.10372467315293685,-0.057678962079164869
760,0.47235727334720001,0.084999999999959705,-23.85970744425854,2.2868945990572302,-0.096212988641065908,-0.067199107262203225
760,0.47420965481131,0.085333333333293487,-23.94440864559547,2.2121979062018706,-0.084701201336929016,-0.074696692855359612
760,0.47606203627540999,0.085666666666625452,-24.01471095607398,2.1342636640352524,-0.070302310478508698,-0.07793424216661804
760,0.47791441773951998,0.08599999999995922,-24.070300035349455,2.0585157254027573,-0.055589079275473796,-0.075747938632495224
760,0.47976679920363002,0.086333333333293016,-24.113606894687706,1.9895908254890851,-0.043306859338250729,-0.068924899913672247
760,0.48161918066773002,0.086666666666624981,-24.148521598309049,1.9299949638668341,-0.034914703621343503,-0.059595861622250924
760,0.48347156213184,0.086999999999958749,-24.178834492319961,1.8801259052305594,-0.030312894010911116,-0.0498690586362747
760,0.48532394359594999,0.087333333333292532,-24.20739971121683,1.8390925577796708,-0.028565218896868593,-0.041033347450888519
760,0.48717632506004999,0.087666666666624496,-24.236039345021275,1.8055179366368301,-0.028639633804446469,-0.033574621142840801
760,0.48902870652415997,0.087999999999958292,-24.265780521824993,1.7780124673434854,-0.029741176803719419,-0.027505469293344825
760,0.49088108798827002,0.088333333333292061,-24.297131367560972,1.7553688569020045,-0.031350845735977656,-0.022643610441480819
760,0.49273346945237001,0.088666666666624025,-24.330291192962676,1.7366057539537636,-0.033159825401702765,-0.01876310294824083
760,0.49458585091648,0.088999999999957793,-24.365286887827608,1.720948995096075,-0.034995694864931606,-0.015656758857688573
760,0.49643823238058998,0.08933333333329159,-24.402054823424557,1.7077948223118209,-0.036767935596949713,-0.013154172784254179
760,0.49829061384468998,0.089666666666623554,-24.440487956297432,1.6966731384047129,-0.038433132872874136,-0.01112168390710801
760,0.50014299530880002,0.089999999999957336,-24.480462115052124,1.6872165634035619,-0.039974158754692464,-0.0094565750011510637
760,0.50199537677290995,0.090333333333291105,-24.521850228677287,1.679136113712228,-0.041388113625163703,-0.0080804496913338218
760,0.50384775823701,0.090666666666623097,-24.564529692695302,1.6722026637062624,-0.042679464018014757,-0.0069334500059657399
760,0.50570013970112004,0.090999999999956865,-24.608385880774282,1.6662329922314139,-0.043856188078980618,-0.0059696714748485114
760,0.50755252116521998,0.09133333333328883,-24.653313523468675,1.6610793134998818,-0.044927642694394275,-0.0051536787315320321
760,0.50940490262933003,0.091666666666622626,-24.69921693442064,1.6566214063936453,-0.045903410951965894,-0.004457907106236475
760,0.51125728409343996,0.091999999999956381,-24.746009639860578,1.652760667888667,-0.046792705439938617,-0.0038607385049782201
760,0.51310966555755,0.092333333333290163,-24.793613724482071,1.6494155905532397,-0.0476040846214928,-0.0033450773354273774
760,0.51496204702165005,0.092666666666622155,-24.841959067778173,1.6465182974061754,-0.048345343296100851,-0.0028972931470643455
760,0.51681442848575998,0.09299999999995591,-24.890982565338518,1.6440118660612097,-0.049023497560344097,-0.0025064313449656098
760,0.51866680994986003,0.093333333333287902,-24.940627384102111,1.641848245929395,-0.049644818763592349,-0.0021636201318146245
760,0.52051919141396996,0.093666666666621642,-24.990842274734561,1.6399866242624219,-0.050214890632448959,-0.0018616216669730852
760,0.52237157287808,0.093999999999955439,-25.041580949815181,1.6383921344514749,-0.050738675080620514,-0.0015944898109469619
760,0.52422395434218005,0.094333333333287431,-25.092801528644934,1.6370348272927377,-0.051220578829753255,-0.0013573071587372619
760,0.52607633580628999,0.094666666666621185,-25.144466045387404,1.6358888458231982,-0.051664516742471064,-0.0011459814695396326
760,0.52792871727040003,0.094999999999954968,-25.196540015339696,1.6349317589093373,-0.05207396995229438,-0.00095708691386097561
760,0.52978109873449997,0.095333333333286946,-25.248992053448326,1.6341440195251642,-0.052452038108629639,-0.00078773938417308557
760,0.53163348019861001,0.095666666666620714,-25.301793539158847,1.6335085216429979,-0.052801485710520221,-0.00063549788216627065
760,0.53348586166272005,0.095999999999954497,-25.354918322014377,1.6330102356327294,-0.053124782855531384,-0.00049828601026846568
760,0.53533824312681999,0.096333333333286475,-25.408342462913527,1.6326359065632161,-0.053424140899149139,-0.0003743290695132154
760,0.53719062459093003,0.096666666666620243,-25.462044006472112,1.6323738032102266,-0.053701543558585509,-0.00026210335298940086
760,0.53904300605503996,0.096999999999954012,-25.516002780470874,1.6322135081789866,-0.053958773998761193,-0.00016029503124006142
760,0.54089538751914001,0.097333333333286004,-25.570200218884814,1.6321457415505549,-0.054197438413939987,-6.7766628431635805e-05
760,0.54274776898324995,0.097666666666619759,-25.62461920544029,1.6321622120090551,-0.054418986555474037,1.6470458500185423e-05
760,0.54460015044735999,0.097999999999953541,-25.679243935053531,1.6322554906111855,-0.054624729613241399,9.327860213028164e-05
760,0.54645253191146004,0.098333333333285519,-25.734059790869978,1.6324189033027068,-0.054815855816448225,0.00016341269152121135
760,0.54830491337556997,0.098666666666619288,-25.78905323492717,1.6326464390293578,-0.054993444057192996,0.00022753572665111104
