x[nm]                E_1[eV]              E_2[eV]              E_3[eV]              E_4[eV]              E_5[eV]              E_6[eV]              Psi^2_1[nm^-1]       Psi^2_2[nm^-1]       Psi^2_3[nm^-1]       Psi^2_4[nm^-1]       Psi^2_5[nm^-1]       Psi^2_6[nm^-1]      
13.1                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6925863264594      1.4422220940988      1.4076770870913      1.5350565269717      1.3518855667707      1.2967539612675
13.15                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6907283899623      1.4488258933511      1.4078024101916      1.5223997260147      1.3659153573911      1.2997834904737
13.2                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6886854576813      1.4559737079985      1.4079314578058      1.5091007431927      1.3802064833553      1.3025776083232
13.25                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6864607729201      1.4636207054626      1.4080633158485      1.4953436686645      1.3944229063075      1.3050654661511
13.3                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6840578675278      1.4717189221864      1.4081970503271      1.4813189336882      1.4082303444422      1.3071839809324
13.35                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6814805562918      1.4802175644722      1.4083317139575      1.4672206745918      1.4213041327314      1.3088794348384
13.4                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6787329308812      1.4890633270699      1.4084663528744      1.4532440454549      1.4333368570268      1.3101088373252
13.45                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6758193533517      1.4982007275186      1.4086000133871      1.4395825167039      1.4440455825269      1.3108410152178
13.5                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6727444492197      1.5075724541445      1.4087317487356      1.426425197012       1.4531785066432      1.3110574031481
13.55                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6695131001194      1.5171197255309      1.4088606257965      1.4139542155766      1.4605208798305      1.3107525143053
