x[nm]                Psi_1[nm^-1/2]       Psi_2[nm^-1/2]       Psi_3[nm^-1/2]       Psi_4[nm^-1/2]       Psi_5[nm^-1/2]       Psi_6[nm^-1/2]      
20.45                0.0018423877837878   0.045878103217151    0.47620661431132     0.026443307140184    -0.24212507318431    0.59342838430672
20.5                 0.0017378418715922   0.043638006825935    0.45364837757618     0.02554433186712     -0.23992466984664    0.59158367481292
20.55                0.0016342904600385   0.041371611751502    0.43072441103144     0.024581399986483    -0.23653951157542    0.58654279716871
20.6                 0.0015324412635246   0.039099731053329    0.40765572094611     0.02356850928028     -0.2320982665215     0.57861084312833
20.65                0.0014329065179543   0.036841022935446    0.38464150302939     0.022518813615178    -0.22673045757451    0.56810060544684
20.7                 0.0013362067595377   0.034612002058533    0.36185909951785     0.02144453998709     -0.22056452181799    0.5553272576506
20.75                0.0012427755170732   0.032427083037205    0.33946430600603     0.020356930972342    -0.21372612054612    0.54060362416055
20.8                 0.0011529647141509   0.030298651088723    0.31759197633721     0.019266210350666    -0.20633670089742    0.52423605890797
20.85                0.0010670505939826   0.028237154998776    0.29635687550884     0.018181569518913    -0.19851230488739    0.50652093569128
20.9                 0.00098523999736449  0.02625121784448     0.27585473302923     0.017111172242578    -0.19036261719968    0.48774174067432
20.95                0.0009076768429933   0.02434776124677     0.2561634523056      0.016062175285541    -0.18199023951014    0.46816674664583
21.002630398234      0.00083072826840743  0.02243937601402     0.23638193360867     0.014988003998118    -0.17304188096677    0.44697992279195
21.058029574601      0.00075497912558226  0.020540977015229    0.21666531632654     0.013897163278112    -0.16358206016616    0.42432663669073
21.116343188881      0.00068104400626744  0.018668694536083    0.19718227476742     0.012799381989668    -0.1536943144142     0.40040318413569
21.177724563722      0.00060955636042779  0.016839635821476    0.17811262257575     0.011705534160338    -0.14348194185557    0.37545968379507
21.242335087763      0.0005411561217613   0.015071594387411    0.15964434782127     0.010627516392752    -0.13306823270655    0.34980170835009
21.310344639971      0.0004764766429641   0.013382724382703    0.1419702520544      0.0095780873882242   -0.12259616120385    0.32379052965806
21.3819320363        0.00041613219534873  0.01179120989771     0.12528449996423     0.0085706838952931   -0.11222759434754    0.2978420622428
21.457285499847      0.0003606100902444   0.010312225332842    0.10975037765214     0.0076172659081812   -0.10211687438604    0.27235798447779
21.536603155744      0.00031002487593888  0.0089508127533923   0.09542433696036     0.006722975064815    -0.092338638179985   0.24753321968004
21.620093552081      0.00026426349201696  0.0077056760203761   0.082295715818519    0.0058885070414297   -0.082912009148657   0.22341643988417
21.707976208241      0.00022316383572312  0.0065742613394414   0.070340773630566    0.0051138519133598   -0.07385104381586    0.20004496002303
21.800482192072      0.00018651635128933  0.0055527476723792   0.059522498578435    0.0043982384851671   -0.065163691047792   0.17744203349691
21.897854727434      0.00015406601451238  0.0046360438698022   0.049790476253726    0.0037400761243731   -0.056850599791089   0.15561371201862
22.000349833698      0.00012551431385674  0.0038177830698943   0.041080722199145    0.0031368888712978   -0.04890372364373    0.13454514016298
22.108236998893      0.0001005206295189   0.0030902995778035   0.033315325131367    0.0025852334006522   -0.04130464496454    0.11419609616903
22.221799888265      7.8702128412879e-05  0.0024445658029396   0.026401667510306    0.0020805877610215   -0.034022503972253   0.094495505478495
22.34133709011       5.9630874863518e-05  0.0018700555893987   0.020230872223534    0.0016171909815981   -0.027011364133175   0.075334530646744
22.467162900849      4.2826216238956e-05  0.0013544832545631   0.014674945975352    0.0011878034362541   -0.020206766182665   0.0565576634519
22.599608151396      2.7739488607357e-05  0.00088334118308767  0.0095818136827984   0.00078334238927126  -0.013521107363476   0.037950986522066
22.739021077007      1.3726437221311e-05  0.00043911665832961  0.0047669996004479   0.00039232329384317  -0.0068373114351026  0.019226393607726
22.885768232885      0                    0                    0                    0                    0                    0
