transition,k_per_nm,transition_energy_eV,one_photon_fundamental_wavelength_nm,two_photon_fundamental_wavelength_nm
DeltaE_12,0.048161918066796164,1.5291969484933419,810.7797923305893,1621.5595846611786
DeltaE_12,0.050014299530903715,1.5292648149229455,810.7438111655463,1621.4876223310926
DeltaE_12,0.05186668099501126,1.5293356348763993,810.7062675174024,1621.4125350348047
DeltaE_12,0.0537190624591188,1.5294094451155043,810.6671423350384,1621.3342846700768
DeltaE_12,0.05557144392322635,1.5294862827102595,810.6264164298319,1621.2528328596638
DeltaE_12,0.05742382538733389,1.5295661849745144,810.5840705105943,1621.1681410211886
DeltaE_12,0.059276206851441436,1.5296491894036204,810.5400852174427,1621.0801704348853
DeltaE_12,0.06112858831554898,1.5297353336157284,810.4944411537352,1620.9888823074705
DeltaE_12,0.06298096977965653,1.5298246552963333,810.4471189162788,1620.8942378325576
DeltaE_12,0.06483335124376408,1.5299171921459886,810.3980991238469,1620.7961982476938
DeltaE_12,0.06668573270787162,1.5300129818313926,810.3473624439046,1620.6947248878091
DeltaE_12,0.06853811417197916,1.530112061940248,810.2948896173197,1620.5897792346393
DeltaE_12,0.07039049563608671,1.5302144699385534,810.2406614817785,1620.481322963557
DeltaE_12,0.07224287710019425,1.530320243132561,810.1846589927148,1620.3693179854297
DeltaE_12,0.0740952585643018,1.5304294186328677,810.1268632430975,1620.253726486195
DeltaE_12,0.07594764002840934,1.5305420333217248,810.0672554814989,1620.1345109629979
DeltaE_12,0.07780002149251689,1.5306581238247325,810.0058171278292,1620.0116342556585
DeltaE_12,0.07965240295662443,1.530777726483624,809.9425297884789,1619.8850595769577
DeltaE_12,0.08150478442073197,1.530900877333832,809.8773752689146,1619.7547505378293
DeltaE_12,0.08335716588483952,1.531027612083689,809.8103355853979,1619.6206711707957
DeltaE_12,0.08520954734894706,1.531157966096046,809.7413929754066,1619.4827859508132
DeltaE_12,0.0870619288130546,1.5312919743741533,809.670529905789,1619.341059811578
DeltaE_12,0.08891431027716215,1.5314296715478626,809.5977290807331,1619.1954581614661
DeltaE_12,0.0907666917412697,1.5315710918634715,809.5229734477944,1619.0459468955887
DeltaE_12,0.09261907320537724,1.5317162691754793,809.4462462029,1618.8924924058
DeltaE_12,0.09447145466948478,1.5318652369398897,809.367530794521,1618.735061589042
DeltaE_12,0.09632383613359233,1.5320180282099656,809.2868109265357,1618.5736218530715
DeltaE_12,0.09817621759769987,1.5321746756338241,809.2040705601073,1618.4081411202146
DeltaE_12,0.10002859906180743,1.5323352114527833,809.1192939151529,1618.2385878303057
DeltaE_12,0.10188098052591497,1.5324996675023426,809.0324654704092,1618.0649309408184
DeltaE_12,0.10373336199002252,1.5326680752137025,808.9435699632024,1617.8871399264049
DeltaE_12,0.10558574345413006,1.5328404656173615,808.8525923881114,1617.7051847762227
DeltaE_12,0.1074381249182376,1.533016869346973,808.7595179954832,1617.5190359909664
DeltaE_12,0.10929050638234515,1.5331973166448836,808.664332289053,1617.328664578106
DeltaE_12,0.1111428878464527,1.5333818373684953,808.56702102312,1617.13404204624
DeltaE_12,0.11299526931056024,1.5335704588683046,808.4675713217256,1616.9351426434512
DeltaE_12,0.11484765077466778,1.5337632080126147,808.3659706106376,1616.7319412212753
DeltaE_12,0.11670003223877533,1.533960117870425,808.2622030964257,1616.5244061928513
DeltaE_12,0.11855241370288287,1.5341612168379877,808.156255499277,1616.312510998554
DeltaE_12,0.12040479516699042,1.5343665329687497,808.0481147702759,1616.0962295405518
DeltaE_12,0.12225717663109796,1.534576093982811,807.9377680869113,1615.8755361738226
DeltaE_12,0.1241095580952055,1.5347899272778238,807.8252028478223,1615.6504056956446
DeltaE_12,0.12596193955931306,1.5350080599384865,807.71040666828,1615.42081333656
DeltaE_12,0.1278143210234206,1.5352305187479005,807.5933673746857,1615.1867347493715
DeltaE_12,0.12966670248752815,1.5354573301977654,807.4740729996789,1614.9481459993578
DeltaE_12,0.1315190839516357,1.535688520498753,807.3525117771494,1614.7050235542988
DeltaE_12,0.13337146541574324,1.5359241155917174,807.2286721368075,1614.457344273615
DeltaE_12,0.13522384687985078,1.5361641411573297,807.1025426995834,1614.2050853991668
DeltaE_12,0.13707622834395833,1.5364086226267446,806.9741122724811,1613.9482245449622
DeltaE_12,0.13892860980806587,1.5366575851909092,806.843369844147,1613.686739688294
DeltaE_12,0.14078099127217342,1.5369110538111734,806.710304579754,1613.420609159508
DeltaE_12,0.14263337273628096,1.5371690532274895,806.5749058171516,1613.1498116343032
DeltaE_12,0.1444857542003885,1.5374316079676056,806.4371630624929,1612.8743261249858
DeltaE_12,0.14633813566449605,1.5376987423553221,806.2970659863539,1612.5941319727078
DeltaE_12,0.1481905171286036,1.5379704805178906,806.1546044203023,1612.3092088406047
DeltaE_12,0.15004289859271114,1.5382468463940062,806.009768353154,1612.019536706308
DeltaE_12,0.15189528005681868,1.5385278637387723,805.8625479288143,1611.7250958576285
DeltaE_12,0.15374766152092623,1.5388135561306377,805.7129334430857,1611.4258668861714
DeltaE_12,0.15560004298503377,1.539103946975704,805.5609153418502,1611.1218306837004
DeltaE_12,0.15745242444914131,1.5393990595120728,805.4064842192266,1610.8129684384533
DeltaE_12,0.15930480591324886,1.5396989168133906,805.2496308161459,1610.4992616322918
DeltaE_12,0.1611571873773564,1.540003541790208,805.0903460200639,1610.1806920401277
DeltaE_12,0.16300956884146395,1.5403129571925782,804.9286208640202,1609.8572417280404
DeltaE_12,0.1648619503055715,1.540627185609648,804.7644465272625,1609.528893054525
DeltaE_12,0.16671433176967904,1.5409462494690427,804.5978143359703,1609.1956286719405
DeltaE_12,0.16856671323378658,1.5412701710358618,804.428715764171,1608.857431528342
DeltaE_12,0.17041909469789412,1.5415989724085801,804.257142436262,1608.514284872524
DeltaE_12,0.17227147616200167,1.5419326755160996,804.0830861289165,1608.166172257833
DeltaE_12,0.1741238576261092,1.5422713021117194,803.9065387745836,1607.8130775491672
DeltaE_12,0.17597623909021676,1.54261487376709,803.7274924649785,1607.454984929957
DeltaE_12,0.1778286205543243,1.542963411864661,803.5459394553379,1607.0918789106759
DeltaE_12,0.17968100201843185,1.5433169375883324,803.3618721695909,1606.7237443391818
DeltaE_12,0.1815333834825394,1.5436754719135046,803.1752832058172,1606.3505664116344
DeltaE_12,0.18338576494664693,1.5440390355951294,802.9861653427187,1605.9723306854373
DeltaE_12,0.18523814641075448,1.5444076491560996,802.794511545887,1605.589023091774
DeltaE_12,0.18709052787486202,1.5447813328714206,802.6003149762299,1605.2006299524598
DeltaE_12,0.18894290933896957,1.545160106753943,802.403568997552,1604.807137995104
DeltaE_12,0.1907952908030771,1.5455439905373147,802.2042671855405,1604.408534371081
DeltaE_12,0.19264767226718466,1.5459330036583392,802.0024033370177,1604.0048066740353
DeltaE_12,0.1945000537312922,1.5463271652375128,801.7979714800945,1603.595942960189
DeltaE_12,0.19635243519539974,1.5467264940587364,801.5909658847028,1603.1819317694055
DeltaE_12,0.19820481665950732,1.5471310085483114,801.3813810734482,1602.7627621468964
DeltaE_12,0.20005719812361486,1.5475407267512131,801.1692118338175,1602.338423667635
DeltaE_12,0.2019095795877224,1.5479556663092366,800.9544532293589,1601.9089064587179
DeltaE_12,0.20376196105182995,1.5483758444346114,800.7371006131461,1601.4742012262923
DeltaE_12,0.2056143425159375,1.5488012778853855,800.517149640261,1601.034299280522
DeltaE_12,0.20746672398004504,1.549231982938661,800.2945962813187,1600.5891925626374
DeltaE_12,0.20931910544415258,1.5496679753641363,800.0694368357637,1600.1388736715273
DeltaE_12,0.21117148690826013,1.5501092703953632,799.8416679462697,1599.6833358925394
DeltaE_12,0.21302386837236767,1.5505558827021395,799.6112866124769,1599.2225732249537
DeltaE_12,0.2148762498364752,1.5510078263609666,799.3782902056445,1598.756580411289
DeltaE_12,0.21672863130058276,1.5514651148261442,799.1426764828922,1598.2853529657843
DeltaE_12,0.2185810127646903,1.5519277609000721,798.9044436017633,1597.8088872035266
DeltaE_12,0.22043339422879785,1.552395776703948,798.6635901344947,1597.3271802689894
DeltaE_12,0.2222857756929054,1.5528691736467246,798.4201150830912,1596.8402301661824
DeltaE_12,0.22413815715701293,1.553347962396353,798.1740178931292,1596.3480357862584
DeltaE_12,0.22599053862112048,1.5538321528491812,797.9252984684149,1595.8505969368298
DeltaE_12,0.22784292008522802,1.5543217541011607,797.6739571846134,1595.3479143692268
DeltaE_12,0.22969530154933557,1.55481677441789,797.4199949033793,1594.8399898067587
DeltaE_12,0.2315476830134431,1.55531722120617,797.163412985608,1594.326825971216
DeltaE_12,0.23340006447755066,1.5558231009850512,796.9042133048488,1593.8084266096976
DeltaE_12,0.2352524459416582,1.5563344193583044,796.6423982598833,1593.2847965197666
DeltaE_12,0.23710482740576574,1.5568511809879346,796.3779707866703,1592.7559415733406
DeltaE_12,0.2389572088698733,1.5573733895661646,796.1109343709691,1592.2218687419381
DeltaE_12,0.24080959033398083,1.5579010477904451,795.8412930593105,1591.682586118621
DeltaE_12,0.24266197179808838,1.5584341573394749,795.5690514693505,1591.138102938701
DeltaE_12,0.24451435326219592,1.5589727188477576,795.2942148008685,1590.588429601737
DeltaE_12,0.24636673472630347,1.5595167318839394,795.0167888447334,1590.0335776894667
DeltaE_12,0.248219116190411,1.5600661949286225,794.7367799920368,1589.4735599840735
DeltaE_12,0.2500714976545186,1.5606211053535564,794.4541952424245,1588.908390484849
DeltaE_12,0.2519238791186261,1.5611814594021858,794.169042211639,1588.338084423278
DeltaE_12,0.25377626058273367,1.5617472521725675,793.8813291377602,1587.7626582755204
DeltaE_12,0.2556286420468412,1.5623184775990007,793.5910648880081,1587.1821297760162
DeltaE_12,0.25748102351094876,1.5628951284376338,793.2982589634308,1586.5965179268617
DeltaE_12,0.2593334049750563,1.5634771962524674,793.0029215033048,1586.0058430066097
DeltaE_12,0.26118578643916385,1.5640646714036028,792.7050632883098,1585.4101265766196
DeltaE_12,0.2630381679032714,1.564657543035687,792.4046957435235,1584.809391487047
DeltaE_12,0.26489054936737894,1.565255799070322,792.1018309393278,1584.2036618786556
DeltaE_12,0.2667429308314865,1.5658594261988092,791.796481592075,1583.59296318415
DeltaE_12,0.268595312295594,1.5664684098769968,791.4886610636203,1582.9773221272405
DeltaE_12,0.27044769375970157,1.5670827343226497,791.1783833595151,1582.3567667190302
DeltaE_12,0.2723000752238091,1.5677023825161855,790.8656631254446,1581.7313262508892
DeltaE_12,0.27415245668791666,1.568327336200071,790.5505156442905,1581.101031288581
DeltaE_12,0.2760048381520242,1.568957575884758,790.2329568298477,1580.4659136596954
DeltaE_12,0.27785721961613175,1.5695930808544951,789.9130032205709,1579.8260064411418
DeltaE_12,0.2797096010802393,1.5702338291769817,789.5906719713522,1579.1813439427044
DeltaE_12,0.28156198254434683,1.5708797977146216,789.2659808444757,1578.5319616889515
DeltaE_12,0.2834143640084544,1.5715309621397593,788.9389481985535,1577.877896397107
DeltaE_12,0.2852667454725619,1.5721872969513504,788.6095929767381,1577.2191859534762
DeltaE_12,0.28711912693666947,1.5728487754950804,788.2779346932076,1576.5558693864152
DeltaE_12,0.288971508400777,1.5735153699874698,787.9439934176656,1575.8879868353313
DeltaE_12,0.29082388986488455,1.574187051539658,787.6077897600262,1575.2155795200524
DeltaE_12,0.2926762713289921,1.5748637901871458,787.2693448521464,1574.538689704293
DeltaE_12,0.29452865279309964,1.5755455549208368,786.9286803289533,1573.8573606579066
DeltaE_12,0.2963810342572072,1.5762323137207275,786.5858183082994,1573.1716366165988
DeltaE_12,0.29823341572131473,1.5769240335922674,786.2407813695472,1572.4815627390944
DeltaE_12,0.3000857971854223,1.5776206806060094,785.8935925305846,1571.787185061169
DeltaE_12,0.3019381786495298,1.5783222199376017,785.5442752247504,1571.0885504495009
DeltaE_12,0.30379056011363736,1.579028615911993,785.192853275754,1570.385706551508
DeltaE_12,0.3056429415777449,1.5797398320482008,784.8393508724116,1569.6787017448232
DeltaE_12,0.30749532304185245,1.5804558311075925,784.4837925417468,1568.9675850834935
DeltaE_12,0.30934770450596,1.5811765751408338,784.1262031228682,1568.2524062457364
DeltaE_12,0.31120008597006754,1.5819020255386258,783.7666077390891,1567.5332154781781
DeltaE_12,0.3130524674341751,1.5826321430827193,783.4050317700389,1566.8100635400779
DeltaE_12,0.31490484889828263,1.5833668879980625,783.0415008233516,1566.0830016467032
DeltaE_12,0.3167572303623902,1.5841062200047062,782.6760407066131,1565.3520814132262
DeltaE_12,0.3186096118264977,1.58485009837135,782.3086773986446,1564.6173547972892
DeltaE_12,0.32046199329060526,1.5855984819676456,781.9394370215483,1563.8788740430966
DeltaE_12,0.3223143747547128,1.5863513293170324,781.5683458126445,1563.136691625289
DeltaE_12,0.32416675621882035,1.5871085986507765,781.195430095968,1562.390860191936
DeltaE_12,0.3260191376829279,1.587870247957469,780.8207162561633,1561.6414325123267
DeltaE_12,0.32787151914703544,1.5886362350354137,780.4442307111068,1560.8884614222136
DeltaE_12,0.329723900611143,1.589406517543159,780.0659998856055,1560.131999771211
DeltaE_12,0.33157628207525053,1.5901810530478038,779.6860501863436,1559.372100372687
DeltaE_12,0.33342866353935807,1.5909597990729007,779.3044079771815,1558.608815954363
DeltaE_12,0.3352810450034656,1.5917427131443973,778.9210995555715,1557.842199111143
DeltaE_12,0.33713342646757316,1.592529752835943,778.5361511294332,1557.0723022588663
DeltaE_12,0.3389858079316807,1.5933208758107131,778.149588795883,1556.299177591766
DeltaE_12,0.34083818939578825,1.594116039864308,777.7614385195814,1555.5228770391627
DeltaE_12,0.3426905708598958,1.5949152029618041,777.3717261140779,1554.7434522281558
DeltaE_12,0.34454295232400334,1.5957183232762018,776.9804772226076,1553.9609544452153
DeltaE_12,0.3463953337881109,1.5965253592236484,776.5877173005931,1553.1754346011862
DeltaE_12,0.3482477152522184,1.5973362694971964,776.1934715989861,1552.3869431979722
DeltaE_12,0.35010009671632597,1.598151013097044,775.7977651494415,1551.595530298883
DeltaE_12,0.3519524781804335,1.5989695493610414,775.4006227494773,1550.8012454989546
DeltaE_12,0.35380485964454106,1.5997918379911902,775.0020689496918,1550.0041378993835
DeltaE_12,0.3556572411086486,1.6006178390796397,774.602128041329,1549.204256082658
DeltaE_12,0.35750962257275615,1.6014475131310901,774.2008240456847,1548.4016480913695
DeltaE_12,0.3593620040368637,1.6022808210866877,773.7981807028842,1547.5963614057684
DeltaE_12,0.36121438550097124,1.603117724340787,773.3942214641997,1546.7884429283995
DeltaE_12,0.3630667669650788,1.6039581847606859,772.9889694830104,1545.9779389660207
DeltaE_12,0.3649191484291863,1.6048021647027848,772.582447607569,1545.164895215138
DeltaE_12,0.36677152989329387,1.6056496270268847,772.1746783747378,1544.3493567494756
DeltaE_12,0.3686239113574014,1.606500535109185,771.7656840044173,1543.5313680088345
DeltaE_12,0.37047629282150896,1.6073548528542847,771.355486394516,1542.710972789032
DeltaE_12,0.3723286742856165,1.6082125447045856,770.9441071172284,1541.8882142344569
DeltaE_12,0.37418105574972405,1.6090735756496715,770.5315674153745,1541.063134830749
DeltaE_12,0.3760334372138316,1.6099379112345216,770.1178881993501,1540.2357763987002
DeltaE_12,0.37788581867793913,1.610805517563871,769.7030900459657,1539.4061800919314
DeltaE_12,0.3797382001420467,1.611676361308972,769.2871931961745,1538.574386392349
DeltaE_12,0.3815905816061542,1.6125504097112222,768.8702175543369,1537.7404351086739
DeltaE_12,0.38344296307026177,1.6134276305852238,768.4521826877888,1536.9043653755775
DeltaE_12,0.3852953445343693,1.614307992321426,768.0331078266363,1536.0662156532726
DeltaE_12,0.38714772599847685,1.6151914638869276,767.613011864455,1535.22602372891
DeltaE_12,0.3890001074625844,1.6160780148266805,767.1919133588189,1534.3838267176377
DeltaE_12,0.39085248892669194,1.6169676152623516,766.7698305329629,1533.5396610659259
DeltaE_12,0.3927048703907995,1.6178602358936032,766.346781276315,1532.69356255263
DeltaE_12,0.39455725185490703,1.6187558479940052,765.9227831475881,1531.8455662951762
DeltaE_12,0.39640963331901463,1.6196544234105572,765.4978533761716,1530.9957067523433
DeltaE_12,0.3982620147831222,1.6205559345610097,765.0720088645763,1530.1440177291527
DeltaE_12,0.4001143962472297,1.6214603544304131,764.6452661912505,1529.290532382501
DeltaE_12,0.40196677771133726,1.6223676565686649,764.217641612931,1528.435283225862
DeltaE_12,0.4038191591754448,1.6232778150851188,763.789151068383,1527.578302136766
DeltaE_12,0.40567154063955235,1.6241908046459723,763.3598101808321,1526.7196203616643
DeltaE_12,0.4075239221036599,1.6251066004688273,762.929634261728,1525.859268523456
DeltaE_12,0.40937630356776744,1.626025178317434,762.4986383144183,1524.9972766288365
DeltaE_12,0.411228685031875,1.6269465144990365,762.0668370366005,1524.133674073201
DeltaE_12,0.41308106649598253,1.6278705858556906,761.6342448255979,1523.2684896511958
DeltaE_12,0.4149334479600901,1.6287973697609448,761.2008757811118,1522.4017515622236
DeltaE_12,0.4167858294241976,1.6297268441135495,760.7667437093635,1521.533487418727
DeltaE_12,0.41863821088830516,1.6306589873315531,760.3318621270457,1520.6637242540914
DeltaE_12,0.4204905923524127,1.6315937783464087,759.8962442652609,1519.7924885305217
DeltaE_12,0.42234297381652025,1.6325311965967637,759.4599030735976,1518.9198061471952
DeltaE_12,0.4241953552806278,1.6334712220219187,759.0228512243516,1518.0457024487032
DeltaE_12,0.42604773674473534,1.6344138350555641,758.5851011166045,1517.170202233209
DeltaE_12,0.4279001182088429,1.6353590166207683,758.146664879713,1516.293329759426
DeltaE_12,0.4297524996729504,1.6363067481205738,757.7075543788217,1515.4151087576433
DeltaE_12,0.43160488113705797,1.637257011433779,757.2677812179579,1514.5355624359158
DeltaE_12,0.4334572626011655,1.6382097889072857,756.8273567447052,1513.6547134894104
DeltaE_12,0.43530964406527306,1.6391650633496413,756.3862920543095,1512.772584108619
DeltaE_12,0.4371620255293806,1.6401228180243965,755.944597993856,1511.889195987712
DeltaE_12,0.43901440699348815,1.641083036643154,755.5022851665735,1511.004570333147
DeltaE_12,0.4408667884575957,1.64204570335911,755.0593639358972,1510.1187278717944
DeltaE_12,0.44271916992170324,1.6430108027598156,754.6158444298735,1509.231688859747
DeltaE_12,0.4445715513858108,1.6439783198602507,754.171736545405,1508.34347309081
DeltaE_12,0.4464239328499183,1.6449482400977566,753.7270499516269,1507.4540999032538
DeltaE_12,0.44827631431402587,1.6459205493228135,753.2817940951735,1506.563588190347
DeltaE_12,0.4501286957781334,1.6468952337933207,752.8359782038194,1505.6719564076388
DeltaE_12,0.45198107724224096,1.6478722801679266,752.3896112905402,1504.7792225810804
DeltaE_12,0.4538334587063485,1.6488516754992844,751.9427021575906,1503.8854043151812
DeltaE_12,0.45568584017045605,1.6498334072269922,751.495259400708,1502.990518801416
DeltaE_12,0.4575382216345636,1.650817463171,751.0472914130867,1502.0945828261733
DeltaE_12,0.45939060309867114,1.6518038315249068,750.5988063893818,1501.1976127787636
DeltaE_12,0.4612429845627787,1.6527925008486808,750.1498123299597,1500.2996246599193
DeltaE_12,0.4630953660268862,1.6537834600642878,749.7003170438081,1499.4006340876163
DeltaE_12,0.46494774749099377,1.6547766984454966,749.2503281540735,1498.500656308147
DeltaE_12,0.4668001289551013,1.6557722056138042,748.7998531007989,1497.5997062015979
DeltaE_12,0.46865251041920886,1.6567699715309627,748.3488991451893,1496.6977982903786
DeltaE_12,0.4705048918833164,1.6577699864927709,747.8974733732816,1495.7949467465633
DeltaE_12,0.47235727334742394,1.6587722411224293,747.4455826997971,1494.8911653995942
DeltaE_12,0.4742096548115315,1.6597767263640886,746.9932338718858,1493.9864677437715
DeltaE_12,0.47606203627563903,1.6607834334762468,746.5404334729205,1493.080866945841
DeltaE_12,0.4779144177397466,1.6617923540252113,746.0871879262436,1492.1743758524872
DeltaE_12,0.4797667992038541,1.66280347988082,745.63350349788,1491.26700699576
DeltaE_12,0.48161918066796167,1.6638168032064784,745.1793863017857,1490.3587726035714
DeltaE_12,0.4834715621320692,1.6648323164558867,744.7248423020715,1489.449684604143
DeltaE_12,0.48532394359617675,1.6658500123654965,744.269877317127,1488.539754634254
DeltaE_12,0.4871763250602843,1.6668698839491054,743.8144970227675,1487.628994045535
DeltaE_12,0.48902870652439184,1.6678919244912156,743.358706955915,1486.71741391183
DeltaE_12,0.4908810879884994,1.668916127541426,742.9025125178,1485.8050250356
DeltaE_12,0.49273346945260693,1.669942486908136,742.4459189774519,1484.8918379549038
DeltaE_12,0.4945858509167145,1.6709709966529964,741.9889314748384,1483.9778629496768
DeltaE_12,0.496438232380822,1.6720016510843507,741.5315550244356,1483.0631100488713
DeltaE_12,0.49829061384492956,1.6730344447533108,741.0737945176122,1482.1475890352244
DeltaE_12,0.5001429953090372,1.6740693724456714,740.6156547268408,1481.2313094536817
DeltaE_12,0.5019953767731447,1.675106429177482,740.15714030827,1480.31428061654
DeltaE_12,0.5038477582372523,1.6761456101895909,739.6982558047343,1479.3965116094687
DeltaE_12,0.5057001397013597,1.6771869109414528,739.2390056490746,1478.478011298149
DeltaE_12,0.5075525211654673,1.6782303271067127,738.7793941666539,1477.5587883333078
DeltaE_12,0.5094049026295748,1.6792758545668744,738.3194255787043,1476.6388511574087
DeltaE_12,0.5112572840936824,1.6803234894064865,737.8591040049865,1475.718208009973
DeltaE_12,0.5131096655577899,1.68137322790728,737.3984334668936,1474.7968669337872
DeltaE_12,0.5149620470218975,1.6824250665452927,736.9374178892292,1473.8748357784584
DeltaE_12,0.516814428486005,1.6834790019821528,736.4760611045308,1472.9521222090616
DeltaE_12,0.5186668099501126,1.684535031063014,736.01436685446,1472.02873370892
DeltaE_12,0.5205191914142201,1.6855931508101754,735.5523387930689,1471.1046775861378
DeltaE_12,0.5223715728783277,1.6866533584192385,735.0899804889397,1470.1799609778793
DeltaE_12,0.5242239543424352,1.687715651253199,734.6272954282128,1469.2545908564257
DeltaE_12,0.5260763358065428,1.6887800268390116,734.16428701652,1468.32857403304
DeltaE_12,0.5279287172706503,1.6898464828621733,733.7009585817661,1467.4019171635323
DeltaE_12,0.5297810987347579,1.6909150171615093,733.237313376807,1466.474626753614
DeltaE_12,0.5316334801988654,1.6919856277281218,732.7733545803071,1465.5467091606142
DeltaE_12,0.533485861662973,1.6930583126963332,732.3090853010569,1464.6181706021139
DeltaE_12,0.5353382431270804,1.6941330703422959,731.8445085789484,1463.6890171578968
DeltaE_12,0.537190624591188,1.6952098990795088,731.3796273872816,1462.7592547745633
DeltaE_12,0.5390430060552955,1.696288797454173,730.914444635126,1461.828889270252
DeltaE_12,0.5408953875194031,1.6973697641414847,730.4489631692621,1460.8979263385243
DeltaE_12,0.5427477689835106,1.698452797941849,729.9831857761477,1459.9663715522954
DeltaE_12,0.5446001504476182,1.699537897776512,729.5171151841186,1459.034230368237
DeltaE_12,0.5464525319117257,1.7006250626844264,729.0507540650492,1458.1015081300984
DeltaE_12,0.5483049133758333,1.7017142918176023,728.5841050366489,1457.1682100732978
DeltaE_12,0.5501572948399408,1.702805584440015,728.1171706632248,1456.2343413264496
DeltaE_12,0.5520096763040484,1.7038989399204785,727.6499534590158,1455.2999069180316
DeltaE_12,0.5538620577681559,1.704994357731542,727.1824558889364,1454.3649117778727
DeltaE_12,0.5557144392322635,1.706091837445949,726.7146803703538,1453.4293607407076
DeltaE_21,0.0,1.6132174157740005,768.5523180005732,1537.1046360011464
DeltaE_21,0.0018523814641075449,1.6132199377901004,768.5511164896855,1537.102232979371
DeltaE_21,0.0037047629282150898,1.613227136996801,768.5476867442884,1537.0953734885768
DeltaE_21,0.005557144392322634,1.6132391366352026,768.5419701123732,1537.0839402247464
DeltaE_21,0.0074095258564301795,1.613255936025455,768.5339670198737,1537.0679340397473
DeltaE_21,0.009261907320537725,1.6132775342157437,768.5236780630694,1537.0473561261388
DeltaE_21,0.011114288784645269,1.6133039299819447,768.5111040087023,1537.0222080174046
DeltaE_21,0.012966670248752815,1.6133351218270457,768.4962457941936,1536.992491588387
DeltaE_21,0.014819051712860359,1.6133711079812474,768.4791045275205,1536.958209055041
DeltaE_21,0.016671433176967905,1.6134118864010496,768.4596814875654,1536.9193629751308
DeltaE_21,0.01852381464107545,1.6134574547693017,768.4379781239908,1536.8759562479815
DeltaE_21,0.020376196105182993,1.6135078292566047,768.4139871222303,1536.8279742444606
DeltaE_21,0.022228577569290538,1.6135629902889592,768.3877182321651,1536.7754364643301
DeltaE_21,0.024080959033398082,1.6136229326595137,768.3591744005155,1536.718348801031
DeltaE_21,0.02593334049750563,1.6136876529483684,768.3283577628468,1536.6567155256937
DeltaE_21,0.027785721961613174,1.6137571474587344,768.2952706263422,1536.5905412526845
DeltaE_21,0.029638103425720718,1.6138314122152884,768.2599154704055,1536.519830940811
DeltaE_21,0.031490484889828266,1.613910442963943,768.2222949465743,1536.4445898931485
DeltaE_21,0.03334286635393581,1.6139942351703471,768.1824118790269,1536.3648237580537
DeltaE_21,0.035195247818043354,1.6140827840189518,768.1402692648043,1536.2805385296085
DeltaE_21,0.0370476292821509,1.6141760844122577,768.095870273933,1536.191740547866
DeltaE_21,0.03890001074625844,1.6142741309688637,768.0492182501044,1536.098436500209
DeltaE_21,0.04075239221036599,1.6143769180229208,768.0003167106725,1536.000633421345
DeltaE_21,0.04260477367447353,1.6144844396224278,767.9491693471873,1535.8983386943746
DeltaE_21,0.044457155138581075,1.6145966895277748,767.8957800257984,1535.791560051597
DeltaE_21,0.04630953660268862,1.6147136612106299,767.8401527874807,1535.6803055749615
DeltaE_21,0.048161918066796164,1.6148353478519863,767.7822918486454,1535.5645836972908
DeltaE_21,0.050014299530903715,1.614961742340893,767.7222016014119,1535.4444032028239
DeltaE_21,0.05186668099501126,1.6150928372723503,767.6598866142641,1535.3197732285282
DeltaE_21,0.0537190624591188,1.6152286249462589,767.5953516321902,1535.1907032643803
DeltaE_21,0.05557144392322635,1.6153690973649677,767.5286015774755,1535.057203154951
DeltaE_21,0.05742382538733389,1.6155142462316268,767.4596415500989,1534.9192831001978
DeltaE_21,0.059276206851441436,1.6156640629483854,767.3884768281877,1534.7769536563753
DeltaE_21,0.06112858831554898,1.615818538613913,767.3151128687805,1534.630225737561
DeltaE_21,0.06298096977965653,1.6159776640223695,767.239555307888,1534.479110615776
DeltaE_21,0.06483335124376408,1.6161414296598289,767.1618099617488,1534.3236199234975
DeltaE_21,0.06668573270787162,1.6163098257033388,767.0818828268176,1534.1637656536352
DeltaE_21,0.06853811417197916,1.6164828420177486,766.9997800808018,1533.9995601616035
DeltaE_21,0.07039049563608671,1.6166604681539083,766.9155080830293,1533.8310161660586
DeltaE_21,0.07224287710019425,1.6168426933462194,766.8290733751124,1533.658146750225
DeltaE_21,0.0740952585643018,1.6170295065098812,766.7404826817402,1533.4809653634804
DeltaE_21,0.07594764002840934,1.6172208962386925,766.6497429111929,1533.2994858223858
DeltaE_21,0.07780002149251689,1.6174168508025055,766.5568611560071,1533.1137223120143
DeltaE_21,0.07965240295662443,1.6176173581439586,766.4618446939686,1532.9236893879372
DeltaE_21,0.08150478442073197,1.6178224058771695,766.3647009881599,1532.7294019763199
DeltaE_21,0.08335716588483952,1.6180319812832822,766.265437688486,1532.530875376972
DeltaE_21,0.08520954734894706,1.6182460713090439,766.164062631748,1532.328125263496
DeltaE_21,0.0870619288130546,1.6184646625635066,766.0605838425914,1532.1211676851829
DeltaE_21,0.08891431027716215,1.6186877413150194,765.9550095343014,1531.9100190686029
DeltaE_21,0.0907666917412697,1.6189152934884337,765.8473481094832,1531.6946962189663
DeltaE_21,0.09261907320537724,1.6191473046625473,765.7376081606131,1531.4752163212263
DeltaE_21,0.09447145466948478,1.6193837600668122,765.6257984709254,1531.2515969418507
DeltaE_21,0.09632383613359233,1.6196246445781473,765.5119280152321,1531.0238560304642
DeltaE_21,0.09817621759769987,1.619869942718759,765.3960059602533,1530.7920119205066
