wavelength_nm,real_chi2_pm_per_V,imag_chi2_pm_per_V,abs_chi2_pm_per_V
436.0,0.5558837053904847,0.0032110549968047478,0.5558929796218403
437.0,0.5610139542970605,0.0032580270371624135,0.5610234145347226
438.0,0.566193610491953,0.003305719903905534,0.5662032606281922
439.0,0.5714232515390134,0.0033541460123713606,0.571433095554406
440.0,0.5767034636347751,0.0034033180269206773,0.5767135056004313
441.0,0.5820348417688574,0.003453248866773975,0.5820450858487123
442.0,0.5874179898879547,0.003503951712005659,0.5874284403411238
443.0,0.5928535210635159,0.0035554400097012706,0.5928641822467193
444.0,0.5983420576632016,0.003607727480282659,0.5983529340332561
445.0,0.6038842315262285,0.003660828124006455,0.6038953276426114
446.0,0.6094806841426962,0.0037147562276411365,0.6094920046701842
447.0,0.6151320668370095,0.003769526371328393,0.6151436165483921
448.0,0.6208390409554996,0.0038251534356345423,0.6208508247343726
449.0,0.6266022780583667,0.003881652608798014,0.6266143009020062
450.0,0.6324224601160462,0.0039390393941791165,0.6324347271383671
451.0,0.6383002797101334,0.003997329617918551,0.638312796144734
452.0,0.6442364402389843,0.004056539436811334,0.644249211442281
453.0,0.6502316561281168,0.004116685346403046,0.6502446875825706
454.0,0.656286653045551,0.004177784189315593,0.6562999503629906
455.0,0.6624021681222207,0.004239853163809877,0.6624157370472636
456.0,0.668578950177598,0.004302909832593097,0.6685927965911737
457.0,0.6748177599506751,0.0043669721318786775,0.6748318898736541
458.0,0.6811193703364524,0.004432058380707045,0.6811337899333841
459.0,0.6874845666280905,0.004498187290535922,0.6874992822110538
460.0,0.6939141467648803,0.00456537797510892,0.6939291647974507
461.0,0.7004089215861983,0.004633649960611806,0.7004242486875356
462.0,0.7069697150916219,0.004703023196125886,0.7069853580406827
463.0,0.7135973647073672,0.004773518064388521,0.713613330447246
464.0,0.7202927215592464,0.004845155392871082,0.7203090172016502
465.0,0.7270566507523178,0.00491795646518501,0.7270732835821788
466.0,0.7338900316574337,0.004991943032827119,0.7339070091376646
467.0,0.7407937582048767,0.005067137327275715,0.7408110879812739
468.0,0.7477687391852954,0.005143562072449388,0.7477864290915953
469.0,0.7548158985581505,0.005221240497541045,0.7548339566212434
470.0,0.7619361757679003,0.005300196350240075,0.7619546102132093
471.0,0.7691305260681358,0.005380453910355997,0.7691493453251642
472.0,0.7763999208539216,0.005462038003857623,0.7764191335619771
473.0,0.7837453480025743,0.005544974017342229,0.7837649630166746
474.0,0.7911678122231317,0.00562928791294968,0.7911878386200988
475.0,0.7986683354147752,0.005715006243737376,0.7986887824995252
476.0,0.8062479570344812,0.005802156169532134,0.8062688343465163
477.0,0.8139077344741685,0.005890765473275977,0.8139290517942794
478.0,0.8216487434476425,0.005980862577883543,0.821670510804827
479.0,0.829472078387627,0.006072476563629298,0.8294943060662354
480.0,0.8373788528532001,0.006165637186083706,0.8374015514003135
481.0,0.8453701999479514,0.0062603748946182085,0.8453933801810022
482.0,0.8534472727491919,0.006356720851499603,0.8534709457638364
483.0,0.8616112447485631,0.006454706951595374,0.8616354219268143
484.0,0.8698633103044006,0.006554365842712332,0.8698880033230312
485.0,0.878204685106222,0.006655730946591901,0.8782299059454488
486.0,0.8866366066517206,0.006758836480586344,0.8866623676041795
487.0,0.8951603347366627,0.00686371748004115,0.8951866484166863
488.0,0.9037771519581014,0.006970409821410109,0.90380403131131
489.0,0.9124883642313238,0.007078950246130329,0.9125158225445432
490.0,0.9212953013209961,0.007189376385286092,0.9213233522325126
491.0,0.9301993173869302,0.0073017267850911255,0.9302279748970975
492.0,0.9392017915449818,0.007416040933220743,0.9392310700271934
493.0,0.9483041284435573,0.007532359286026088,0.9483340426555975
494.0,0.9575077588562323,0.007650723296664465,0.9575383239520218
495.0,0.9668141402910353,0.0077711754441811215,0.9668453718327858
496.0,0.9762247576169352,0.007893759263579443,0.9762566715877311
497.0,0.9857411237080979,0.008018519376917908,0.9857737365249196
498.0,0.9953647801065231,0.008145501525474233,0.9953981086337308
499.0,1.0050972977036745,0.008274752603018621,1.0051313592669717
500.0,1.0149402774417304,0.008406320690239931,1.0149750898426246
501.0,1.0248953510351457,0.008540255090370801,1.0249309325659282
502.0,1.0349641817131972,0.008676606366059412,1.0350005511724616
503.0,1.045148464984245,0.008815426377538162,1.0451856416929681
504.0,1.0554499294224504,0.00895676832214145,1.0554879332406562
505.0,1.065870337477744,0.009100686775227525,1.065909188821778
506.0,1.0764114863098233,0.009247237732561388,1.076451206170259
507.0,1.0870752086470648,0.009396478654218967,1.0871158186072718
508.0,1.0978633736711896,0.009548468510075011,1.097904895926589
509.0,1.1087778879286125,0.009703267826940486,1.108820345306649
510.0,1.1198206962694246,0.009860938737418131,1.1198641122502864
511.0,1.130993782814991,0.010021545030548112,1.1310381815531083
512.0,1.1422991719551963,0.010185152204319203,1.1423445783015527
513.0,1.1537389293764222,0.010351827520124325,1.153785368901712
514.0,1.1653151631213403,0.010521640059243408,1.1653626621400106
515.0,1.1770300246817331,0.010694660781440105,1.1770786102769482
516.0,1.1888857101255115,0.010870962585763474,1.1889354101750786
517.0,1.200884461259223,0.011050620373649917,1.2009353044625248
518.0,1.2130285668273584,0.011233711114425605,1.2130805827333309
519.0,1.2253203637498291,0.011420313913314098,1.2253735827860386
520.0,1.2377622383990698,0.01161051008205987,1.2378166919019316
521.0,1.2503566279182328,0.011804383212282929,1.2504123481644271
522.0,1.2631060215820706,0.012002019251686485,1.263163041821207
523.0,1.2760129622021132,0.012203506583245113,1.276071316690701
524.0,1.289080047577866,0.01240893610750776,1.2891397716146507
525.0,1.3023099319957867,0.0126184013281563,1.3023710619585145
526.0,1.315705327777928,0.012831998440968415,1.3157679011616046
527.0,1.3292690068821593,0.01304982642634006,1.3293330623388706
528.0,1.3430038025560267,0.0132719871455322,1.343069379936397
529.0,1.3569126110463676,0.013498585440814068,1.3569797514427302
530.0,1.3709983933668894,0.013729729239684673,1.3710671391582496
531.0,1.3852641771260583,0.013965529663364123,1.3853345720249364
532.0,1.3997130584177186,0.014206101139755959,1.39978514751896
533.0,1.4143482037769972,0.014451561521093292,1.4144220336086455
534.0,1.4291728522041436,0.01470203220649196,1.4292484707804756
535.0,1.4441903172591237,0.014957638269647336,1.4442677741359509
536.0,1.4594039892298805,0.01521850859192306,1.4594833355622294
537.0,1.4748173373773104,0.01548477600109453,1.474898625979597
