requested_index,k_per_nm,kx_per_nm,ky_per_nm,kz_per_nm
274,0.25377626058273367,0,0.25377626058273367,0
275,0.25470245131478741,0,0.25470245131478741,0
276,0.25562864204684121,0,0.25562864204684121,0
277,0.25655483277889496,0,0.25655483277889496,0
278,0.25748102351094876,0,0.25748102351094876,0
279,0.2584072142430025,0,0.2584072142430025,0
280,0.2593334049750563,0,0.2593334049750563,0
281,0.26025959570711005,0,0.26025959570711005,0
282,0.26118578643916385,0,0.26118578643916385,0
283,0.26211197717121759,0,0.26211197717121759,0
284,0.26303816790327139,0,0.26303816790327139,0
285,0.26396435863532514,0,0.26396435863532514,0
286,0.26489054936737894,0,0.26489054936737894,0
287,0.26581674009943268,0,0.26581674009943268,0
288,0.26674293083148648,0,0.26674293083148648,0
289,0.26766912156354022,0,0.26766912156354022,0
290,0.26859531229559402,0,0.26859531229559402,0
291,0.26952150302764777,0,0.26952150302764777,0
292,0.27044769375970157,0,0.27044769375970157,0
293,0.27137388449175531,0,0.27137388449175531,0
294,0.27230007522380911,0,0.27230007522380911,0
295,0.27322626595586286,0,0.27322626595586286,0
296,0.27415245668791666,0,0.27415245668791666,0
297,0.2750786474199704,0,0.2750786474199704,0
298,0.2760048381520242,0,0.2760048381520242,0
299,0.27693102888407795,0,0.27693102888407795,0
300,0.27785721961613175,0,0.27785721961613175,0
301,0.27878341034818549,0,0.27878341034818549,0
302,0.27970960108023929,0,0.27970960108023929,0
303,0.28063579181229303,0,0.28063579181229303,0
304,0.28156198254434683,0,0.28156198254434683,0
305,0.28248817327640058,0,0.28248817327640058,0
306,0.28341436400845438,0,0.28341436400845438,0
