requested_index,k_per_nm,kx_per_nm,ky_per_nm,kz_per_nm
445,0.82430975152785746,0,0.82430975152785746,0
446,0.82616213299196506,0,0.82616213299196506,0
447,0.82801451445607255,0,0.82801451445607255,0
448,0.82986689592018015,0,0.82986689592018015,0
449,0.83171927738428764,0,0.83171927738428764,0
450,0.83357165884839524,0,0.83357165884839524,0
451,0.83542404031250272,0,0.83542404031250272,0
452,0.83727642177661032,0,0.83727642177661032,0
453,0.83912880324071781,0,0.83912880324071781,0
454,0.84098118470482541,0,0.84098118470482541,0
455,0.8428335661689329,0,0.8428335661689329,0
456,0.8446859476330405,0,0.8446859476330405,0
457,0.84653832909714799,0,0.84653832909714799,0
458,0.84839071056125559,0,0.84839071056125559,0
459,0.85024309202536308,0,0.85024309202536308,0
460,0.85209547348947068,0,0.85209547348947068,0
461,0.85394785495357817,0,0.85394785495357817,0
462,0.85580023641768577,0,0.85580023641768577,0
463,0.85765261788179326,0,0.85765261788179326,0
464,0.85950499934590086,0,0.85950499934590086,0
465,0.86135738081000834,0,0.86135738081000834,0
466,0.86320976227411594,0,0.86320976227411594,0
467,0.86506214373822343,0,0.86506214373822343,0
468,0.86691452520233103,0,0.86691452520233103,0
469,0.86876690666643852,0,0.86876690666643852,0
470,0.87061928813054612,0,0.87061928813054612,0
471,0.87247166959465361,0,0.87247166959465361,0
472,0.87432405105876121,0,0.87432405105876121,0
473,0.8761764325228687,0,0.8761764325228687,0
474,0.8780288139869763,0,0.8780288139869763,0
475,0.87988119545108379,0,0.87988119545108379,0
476,0.88173357691519139,0,0.88173357691519139,0
477,0.88358595837929887,0,0.88358595837929887,0
478,0.88543833984340647,0,0.88543833984340647,0
479,0.88729072130751396,0,0.88729072130751396,0
480,0.88914310277162156,0,0.88914310277162156,0
481,0.89099548423572905,0,0.89099548423572905,0
482,0.89284786569983665,0,0.89284786569983665,0
483,0.89470024716394414,0,0.89470024716394414,0
484,0.89655262862805174,0,0.89655262862805174,0
485,0.89840501009215923,0,0.89840501009215923,0
486,0.90025739155626683,0,0.90025739155626683,0
487,0.90210977302037432,0,0.90210977302037432,0
488,0.90396215448448192,0,0.90396215448448192,0
489,0.90581453594858941,0,0.90581453594858941,0
490,0.90766691741269701,0,0.90766691741269701,0
491,0.90951929887680449,0,0.90951929887680449,0
492,0.91137168034091209,0,0.91137168034091209,0
493,0.91322406180501958,0,0.91322406180501958,0
494,0.91507644326912718,0,0.91507644326912718,0
495,0.91692882473323467,0,0.91692882473323467,0
496,0.91878120619734227,0,0.91878120619734227,0
497,0.92063358766144976,0,0.92063358766144976,0
498,0.92248596912555736,0,0.92248596912555736,0
499,0.92433835058966485,0,0.92433835058966485,0
500,0.92619073205377245,0,0.92619073205377245,0
501,0.92804311351787994,0,0.92804311351787994,0
502,0.92989549498198754,0,0.92989549498198754,0
503,0.93174787644609502,0,0.93174787644609502,0
504,0.93360025791020262,0,0.93360025791020262,0
505,0.93545263937431011,0,0.93545263937431011,0
506,0.93730502083841771,0,0.93730502083841771,0
507,0.9391574023025252,0,0.9391574023025252,0
508,0.9410097837666328,0,0.9410097837666328,0
509,0.94286216523074029,0,0.94286216523074029,0
510,0.94471454669484789,0,0.94471454669484789,0
511,0.94656692815895538,0,0.94656692815895538,0
512,0.94841930962306298,0,0.94841930962306298,0
513,0.95027169108717058,0,0.95027169108717058,0
514,0.95212407255127807,0,0.95212407255127807,0
515,0.95397645401538567,0,0.95397645401538567,0
516,0.95582883547949316,0,0.95582883547949316,0
517,0.95768121694360075,0,0.95768121694360075,0
518,0.95953359840770824,0,0.95953359840770824,0
519,0.96138597987181584,0,0.96138597987181584,0
520,0.96323836133592333,0,0.96323836133592333,0
521,0.96509074280003093,0,0.96509074280003093,0
522,0.96694312426413842,0,0.96694312426413842,0
523,0.96879550572824602,0,0.96879550572824602,0
524,0.97064788719235351,0,0.97064788719235351,0
525,0.97250026865646111,0,0.97250026865646111,0
526,0.9743526501205686,0,0.9743526501205686,0
527,0.9762050315846762,0,0.9762050315846762,0
528,0.97805741304878369,0,0.97805741304878369,0
529,0.97990979451289129,0,0.97990979451289129,0
530,0.98176217597699877,0,0.98176217597699877,0
531,0.98361455744110637,0,0.98361455744110637,0
532,0.98546693890521386,0,0.98546693890521386,0
533,0.98731932036932146,0,0.98731932036932146,0
534,0.98917170183342895,0,0.98917170183342895,0
535,0.99102408329753655,0,0.99102408329753655,0
536,0.99287646476164404,0,0.99287646476164404,0
537,0.99472884622575164,0,0.99472884622575164,0
538,0.99658122768985913,0,0.99658122768985913,0
539,0.99843360915396673,0,0.99843360915396673,0
540,1.0002859906180743,0,1.0002859906180743,0
541,1.0021383720821817,0,1.0021383720821817,0
542,1.0039907535462893,0,1.0039907535462893,0
543,1.0058431350103969,0,1.0058431350103969,0
544,1.0076955164745045,0,1.0076955164745045,0
545,1.0095478979386119,0,1.0095478979386119,0
546,1.0114002794027195,0,1.0114002794027195,0
547,1.0132526608668271,0,1.0132526608668271,0
548,1.0151050423309347,0,1.0151050423309347,0
549,1.0169574237950421,0,1.0169574237950421,0
550,1.0188098052591497,0,1.0188098052591497,0
551,1.0206621867232573,0,1.0206621867232573,0
552,1.0225145681873649,0,1.0225145681873649,0
553,1.0243669496514722,0,1.0243669496514722,0
554,1.0262193311155798,0,1.0262193311155798,0
555,1.0280717125796874,0,1.0280717125796874,0
556,1.029924094043795,0,1.029924094043795,0
557,1.0317764755079024,0,1.0317764755079024,0
558,1.03362885697201,0,1.03362885697201,0
559,1.0354812384361176,0,1.0354812384361176,0
560,1.0373336199002252,0,1.0373336199002252,0
561,1.0391860013643326,0,1.0391860013643326,0
562,1.0410383828284402,0,1.0410383828284402,0
563,1.0428907642925478,0,1.0428907642925478,0
564,1.0447431457566554,0,1.0447431457566554,0
565,1.0465955272207628,0,1.0465955272207628,0
566,1.0484479086848704,0,1.0484479086848704,0
567,1.050300290148978,0,1.050300290148978,0
568,1.0521526716130856,0,1.0521526716130856,0
569,1.0540050530771929,0,1.0540050530771929,0
570,1.0558574345413005,0,1.0558574345413005,0
571,1.0577098160054081,0,1.0577098160054081,0
572,1.0595621974695157,0,1.0595621974695157,0
573,1.0614145789336231,0,1.0614145789336231,0
574,1.0632669603977307,0,1.0632669603977307,0
575,1.0651193418618383,0,1.0651193418618383,0
576,1.0669717233259459,0,1.0669717233259459,0
577,1.0688241047900533,0,1.0688241047900533,0
578,1.0706764862541609,0,1.0706764862541609,0
579,1.0725288677182685,0,1.0725288677182685,0
