wavelength_nm,Re_chi2_pm_per_V,Im_chi2_pm_per_V,abs_chi2_pm_per_V,paper_interpolated_pm_per_V,paper_normalized,signed_Re_normalized,abs_Re_envelope_normalized,abs_chi2_normalized
525.0,1.302531969163351,0.012619900414443304,1.3025931032287201,956.25,0.2420886075949367,0.018265617675097594,0.018265617675097594,0.015984567556480058
526.0,1.315929070969523,0.01283348008288698,1.3159916481626128,976.5,0.2472151898734177,0.0184534874129153,0.0184534874129153,0.016148985705266107
527.0,1.3294944365039207,0.013051288362685518,1.3295584954498254,996.75,0.2523417721518987,0.018643716740363907,0.018643716740363907,0.01631546915006047
528.0,1.3432308970467461,0.013273426979786352,1.343296477567329,1017.0,0.25746835443037974,0.01883634536094623,0.01883634536094623,0.016484052649161335
529.0,1.357141346772959,0.013500000633680035,1.3572084899299113,1037.25,0.2625949367088607,0.019031413860148495,0.019031413860148495,0.01665477173319846
530.0,1.3712287445145057,0.013731117101197347,1.3712974926541923,1057.5,0.26772151898734176,0.01922896373015238,0.01922896373015238,0.016827662726780022
531.0,1.385496115582582,0.01396688734455062,1.3855665123827576,1077.75,0.27284810126582276,0.019429037395388885,0.019429037395388885,0.017002762770877176
532.0,1.3999465536523148,0.014207425623818614,1.4000186441708018,1098.0,0.27797468354430377,0.01963167823896753,0.01963167823896753,0.017180109845975716
533.0,1.414583222712405,0.014452849614086043,1.4146570534378222,1118.25,0.2831012658227848,0.019836930630016528,0.019836930630016528,0.017359742796025972
534.0,1.4294093590823729,0.014703280527458909,1.4294849779870193,1138.5,0.2882278481012658,0.020044839951970934,0.020044839951970934,0.01754170135322356
535.0,1.4444282735001805,0.014958843240190403,1.4445057300951758,1158.75,0.29335443037974684,0.020255452631847727,0.020255452631847727,0.017726026163655026
536.0,1.459643353283149,0.015219666425163208,1.45972269867594,1179.0,0.2984810126582278,0.020468816170548677,0.020468816170548677,0.017912758813844215
