wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_abs_pm_per_V
1570.000000,0.78970827006369426,14.88387828816378,0.91428279563998716,14.911933004385327,588.69951843532431
1571.000000,0.78920559134309354,14.754361657230616,0.92507656541608319,14.783333675603721,583.62262043004409
1572.000000,0.78870355216284982,14.626578830060037,0.9356629255244705,14.656475476121859,578.61445945436219
1573.000000,0.78820215130324212,14.500776413338416,0.94563045902048382,14.531577118628901,573.68366993915686
1574.000000,0.78770138754764929,14.377145499188732,0.95540020113013635,14.408854994383219,568.83879466889198
1575.000000,0.78720125968253962,14.255182693568107,0.96506719329566926,14.28781257976809,564.0602316768759
1576.000000,0.78670176649746182,14.134899770595592,0.97422271534990701,14.168433273438778,559.34732556828908
1577.000000,0.78620290678503479,14.016585855777292,0.98308758827292919,14.051019189318344,554.71200332274952
1578.000000,0.78570467934093779,13.899861125283657,0.99190030086589565,13.935207408181254,550.13993746351491
1579.000000,0.78520708296390118,13.784596595402267,1.0002887368122479,13.820842262864057,545.62498249729947
1580.000000,0.78471011645569611,13.671097653565788,1.0083552010304198,13.70823443280633,541.17940355676024
1581.000000,0.78421377862112585,13.559077558389253,1.0163685583504449,13.597116947383311,536.79266106408409
1582.000000,0.78371806826801516,13.448365885129745,1.024027636261124,13.487296896715369,532.45713924248344
1583.000000,0.78322298420720149,13.33921588549669,1.0313672221279131,13.379028319977767,528.1828671566069
1584.000000,0.78272852525252523,13.231426859064534,1.0386301843210639,13.272129044978321,523.96265293657564
1585.000000,0.78223469022082015,13.124816040643463,1.045591394032136,13.166398803925315,519.78859032687592
1586.000000,0.78174147793190407,13.019587828831812,1.052242080447787,13.062039681019595,515.66865729197934
1587.000000,0.78124888720856955,12.915588932072266,1.0587990526410411,12.958915575623649,511.59748079408246
1588.000000,0.78075691687657423,12.812649382636572,1.0650736610961813,12.856841218041785,507.56774667876897
1589.000000,0.7802655657646318,12.710936729617741,1.0710597066878773,12.755982182475627,503.58599155351556
1590.000000,0.77977483270440251,12.61030749080202,1.0769287754969821,12.656209171788801,499.64711097197687
