z_nm,psi_e1_raw,psi_e2_raw,psi_hh1_raw,psi_hh2_raw,psi_e1_normalized,psi_e2_normalized,psi_hh1_normalized,psi_hh2_normalized,psi_e1_times_psi_hh1,psi_e1_z_psi_e1
9.9000000000000004,0.28171573362158164,-0.13711384174155936,0.22978752144451137,-0.40596537961160234,0.28171573362158164,-0.13711384174155936,0.22978752144451137,-0.40596537961160234,0.06473476018082544,0.78570117024246489
9.9499999999999993,0.28736318353133172,-0.13867179212703937,0.23865113450127143,-0.41689811002010241,0.28736318353133172,-0.13867179212703937,0.23865113450127143,-0.41689811002010241,0.068579549763649397,0.82164711253015521
10,0.29293608412326178,-0.14012069209332934,0.24742001914343145,-0.42717686607124244,0.29293608412326178,-0.14012069209332934,0.24742001914343145,-0.42717686607124244,0.072478251541579275,0.85811549381470698
10.050000000000001,0.29843298964526177,-0.14145940223674933,0.25609069471483148,-0.43678552381839247,0.29843298964526177,-0.14145940223674933,0.25609069471483148,-0.43678552381839247,0.076425911644079192,0.89507560555151966
10.1,0.30385247406022181,-0.14268686980605932,0.26465971954170153,-0.44570901047608258,0.30385247406022181,-0.14268686980605932,0.26465971954170153,-0.44570901047608258,0.080417510566830441,0.93249589252442944
10.15,0.30919313141606181,-0.14380212953030932,0.2731236922987616,-0.45393332806420261,0.30919313141606181,-0.14380212953030932,0.2731236922987616,-0.45393332806420261,0.084447969685771021,0.97034398402593125
10.199999999999999,0.31445357621046188,-0.14480430437790934,0.28147925335931168,-0.46144557536616265,0.31445357621046188,-0.14480430437790934,0.28147925335931168,-0.46144557536616265,0.088512157847886228,1.0085867262337973
10.25,0.31963244375025196,-0.14569260624635932,0.28972308612882169,-0.46823396816663271,0.31963244375025196,-0.14569260624635932,0.28972308612882169,-0.46823396816663271,0.092604898030219998,1.0471902157520192
10.300000000000001,0.32472839050548197,-0.1464663365819793,0.29785191836133179,-0.47428785773703275,0.32472839050548197,-0.1464663365819793,0.29785191836133179,-0.47428785773703275,0.096720974058445486,1.0861198342828922
10.35,0.32974009445798202,-0.14712488692923931,0.3058625234583518,-0.4795977475398428,0.32974009445798202,-0.14712488692923931,0.3058625234583518,-0.4795977475398428,0.10085513737631366,1.1253402843941946
10.4,0.33466625544427198,-0.14766773940926931,0.31375172174959182,-0.48415530812554275,0.33466625544427198,-0.14766773940926931,0.31375172174959182,-0.48415530812554275,0.10500211385712904,1.1648156263441434
10.449999999999999,0.33950559549293208,-0.1480944671271093,0.32151638175510189,-0.48795339019867284,0.33950559549293208,-0.1480944671271093,0.32151638175510189,-0.48795339019867284,0.10915661064849874,1.2045093159270588
10.5,0.34425685915608206,-0.14840473450738931,0.32915342142820192,-0.49098603583277284,0.34425685915608206,-0.14840473450738931,0.32915342142820192,-0.49098603583277284,0.11331332304135103,1.2443842432981105
10.550000000000001,0.34891881383508211,-0.14859829755825932,0.33665980937891199,-0.49324848781636282,0.34891881383508211,-0.14859829755825932,0.33665980937891199,-0.49324848781636282,0.11746694135443482,1.2844027727372513
10.6,0.35349025010035212,-0.1486750040632393,0.34403256607716198,-0.49473719711539282,0.35349025010035212,-0.1486750040632393,0.34403256607716198,-0.49473719711539282,0.12161215782528191,1.3245267833097005
10.65,0.35796998200504215,-0.1486347937009293,0.35126876503549204,-0.49544982844055291,0.35796998200504215,-0.1486347937009293,0.35126876503549204,-0.49544982844055291,0.12574367349868845,1.3647177103777508
10.699999999999999,0.36235684739279217,-0.14847769809244932,0.35836553397066212,-0.49538526391049287,0.36235684739279217,-0.14847769809244932,0.35836553397066212,-0.49538526391049287,0.12985620510384369,1.4049365879211428
10.75,0.36664970819914222,-0.1482038407765493,0.36532005594373218,-0.49454360480548282,0.36664970819914222,-0.1482038407765493,0.36532005594373218,-0.49454360480548282,0.13394449191106372,1.4451440916170484
10.800000000000001,0.37084745074683223,-0.14781343711251932,0.37212957047825218,-0.49292617140849282,0.37084745074683223,-0.14781343711251932,0.37212957047825218,-0.49292617140849282,0.13800330255937346,1.4853005826345811
10.85,0.37494898603470223,-0.1473067941107393,0.37879137465592222,-0.49053550093409282,0.37494898603470223,-0.1473067941107393,0.37879137465592222,-0.49053550093409282,0.14202744184592903,1.5253661520936967
10.9,0.37895325002017227,-0.14668431019134931,0.38530282418951228,-0.48737534354845286,0.37895325002017227,-0.14668431019134931,0.38530282418951228,-0.48737534354845286,0.14601175746856673,1.5653006661392781
10.949999999999999,0.38285920389534228,-0.1459464748708493,0.39166133447245233,-0.48345065648656277,0.38285920389534228,-0.1459464748708493,0.39166133447245233,-0.48345065648656277,0.14995114671271048,1.6050638115807592
11,0.38666583435644231,-0.14509386837719934,0.39786438160473231,-0.47876759627597276,0.38666583435644231,-0.14509386837719934,0.39786438160473231,-0.47876759627597276,0.15384056307390379,1.6446151420442006
11.050000000000001,0.39037215386673235,-0.14412716119351934,0.40390950339476239,-0.4733335090792527,0.39037215386673235,-0.14412716119351934,0.40390950339476239,-0.4733335090792527,0.15767502280745563,1.6839141245857971
11.1,0.39397720091265237,-0.14304711353082933,0.40979430033663239,-0.46715691917030272,0.39397720091265237,-0.14304711353082933,0.40979430033663239,-0.46715691917030272,0.16144961139658523,1.7229201867125499
11.15,0.39748004025334238,-0.14185457473020932,0.41551643656261245,-0.46024751556263266,0.39748004025334238,-0.14185457473020932,0.41551643656261245,-0.46024751556263266,0.16515948993083257,1.7615927637577553
