wavelength_nm,consistent scalar Abrupt reference production,consistent scalar Abrupt reference k0_only,consistent scalar Linear 0.2 nm production,consistent scalar Linear 0.2 nm k0_only,consistent scalar Linear 0.4 nm production,consistent scalar Linear 0.4 nm k0_only,consistent scalar Linear 0.7 nm production,consistent scalar Linear 0.7 nm k0_only,consistent scalar Linear 1.0 nm production,consistent scalar Linear 1.0 nm k0_only,consistent scalar Linear 1.4 nm production,consistent scalar Linear 1.4 nm k0_only,consistent scalar Asymmetric inner grading A production,consistent scalar Asymmetric inner grading A k0_only,consistent scalar Asymmetric inner grading B production,consistent scalar Asymmetric inner grading B k0_only,consistent scalar Inner interfaces graded only production,consistent scalar Inner interfaces graded only k0_only,consistent scalar Outer interfaces graded only production,consistent scalar Outer interfaces graded only k0_only,consistent scalar Fermi-like 0.7 nm production,consistent scalar Fermi-like 0.7 nm k0_only,consistent scalar erf 0.7 nm production,consistent scalar erf 0.7 nm k0_only,consistent scalar Cosine 0.7 nm production,consistent scalar Cosine 0.7 nm k0_only,raw unanchored production labels frozen matrices,pureHH alternative branch A k0_only,pureHH alternative branch A production,pureHH alternative branch B k0_only,pureHH alternative branch B production
818.0,0.17372138235952472,0.025181704513863465,0.17251978889721148,0.025124310640665302,0.1705530261994853,0.024893664046768613,0.16672455945893722,0.02498594119116518,0.16223134979205883,0.025205071830169488,0.1557091790633487,0.02553809577186994,0.1693345488590992,0.025279755915581834,0.1724360655022707,0.02543399350482131,0.17009899637617784,0.025223019970006286,0.17016981761823902,0.024713232964794194,0.1704382734647618,0.024883544945254053,0.16913610522442857,0.02494774703175868,0.16894721113651187,0.02487501887702019,0.09062679360285586,0.024656244710190553,0.09843615983937164,0.024656244710193502,0.09918916662304199
819.0,0.17245566170632773,0.025449502140651153,0.17126205822164797,0.02544213964841077,0.16929568296963454,0.025268282592527773,0.16544735777070627,0.025424652930626263,0.16091549426367063,0.02567999195954743,0.1543262135261871,0.02609558226501499,0.16803676540578885,0.025648361673991732,0.17115307599586055,0.0257826420878904,0.16880925253813736,0.02561253124060343,0.16892456041563894,0.025106754137233515,0.16918003438648205,0.025261583680232683,0.16787348327295112,0.025353701963156436,0.16768417933295404,0.025282572237816336,0.08934579453595615,0.025345593461924668,0.09750499258968351,0.025345593461945176,0.09828202103131588
820.0,0.17116010064139084,0.0258258196457996,0.1699722508899549,0.025836810417751554,0.1680031702775785,0.02568822575501272,0.16413078498185243,0.02588900660153182,0.1595560411518877,0.026196671648087033,0.1528889226354755,0.026746107703581597,0.1667034611499932,0.026085819899280806,0.16983853747600694,0.026160844990311134,0.16748360484752983,0.026042291140160424,0.16764254601848017,0.0255410653368666,0.16788641682996286,0.025683277859574638,0.16657388930007389,0.025792265826194365,0.16638400334241965,0.025721675692632055,0.08805306301918503,0.025604284012238965,0.09658095043138408,0.025604284012282895,0.09738704321307569
821.0,0.1698299229738215,0.026238613138041853,0.1686467982025453,0.02626124352337635,0.16667289218735176,0.02613417146480927,0.16277207065796626,0.0263894194502804,0.15814803274001515,0.026778718820309286,0.1513875519967285,0.027523550862385112,0.16533054532179584,0.026559210152463233,0.16849035193868164,0.026563184985675337,0.1661192858271695,0.02650107468341901,0.16632148858591853,0.025999392015000216,0.16655486117797308,0.026130987714270658,0.16523493021077504,0.026258410973111924,0.16504429165125603,0.026188617061676536,0.08692015225320736,0.024449155137036375,0.09576153131606278,0.024449155137106778,0.09660312062382369
822.0,0.16846268796382347,0.02667896219085797,0.16728330120977056,0.026715493549949287,0.16530214295908094,0.026616224647485216,0.161366936228799,0.02694783724520601,0.15668430832855246,0.027455818823964615,0.14980958431972793,0.028469711282450075,0.16391453127285466,0.02707439433371186,0.16710574021098895,0.027003908618398353,0.16471307211999942,0.027002169368743906,0.16495882563849182,0.02649293046553892,0.1651826201620276,0.026615441336663347,0.16385343688213933,0.02676770872946057,0.16366181588589684,0.02669942959103843,0.08622490574551561,0.02096626775216872,0.09520467127616637,0.020966267752253263,0.09608065665566407
823.0,0.16705535660715057,0.02716102515085981,0.16587834610501656,0.027217217012107407,0.16388671746843303,0.027156309397861084,0.1599089979785312,0.027592949524927305,0.15515517540775703,0.02826412770169816,0.14813985086902565,0.02963434375388679,0.1624506397047451,0.027652519207509642,0.1656802979103023,0.02750571419426066,0.16326008848751353,0.027569268880517344,0.1635504157450812,0.027044207860467993,0.1637654158871512,0.02715885437263891,0.16242447005282032,0.02734487277748925,0.16223155200560188,0.02727903186724527,0.08608078669417231,0.016323394179374347,0.09497317866183805,0.016323394179448867,0.09586954995836874
824.0,0.16560319838933596,0.02770880442948075,0.16442666304771983,0.02779229346021746,0.16242032942489443,0.027783059504524768,0.1583894456267459,0.028359543577414444,0.1535483057587138,0.02924678106584581,0.14636216022703663,0.031067667608674205,0.16093200223211424,0.028322964893306442,0.16420757974753217,0.02809677702073517,0.16175327309264004,0.02823265713447715,0.16208998964443366,0.027682313427809472,0.1622968729337349,0.027790078364912662,0.16094086539061164,0.028020821542166,0.160746236769654,0.027958495719254527,0.08628152652405956,0.01286001883391836,0.09494514471471416,0.012860018833959073,0.095847497897568
825.0,0.16409933048378195,0.028352433456967502,0.1629207596472495,0.028472390125455136,0.16089435323561277,0.02853072869467076,0.15679700839657573,0.02928823738964238,0.1518494215722654,0.03045071956701783,0.14446581079760973,0.03278600532460008,0.15934926314920156,0.029121941643111778,0.16267893916821852,0.028810081738346986,0.1601831282890802,0.029028596154180495,0.16056890980306204,0.028441911281358652,0.1607682675905228,0.02854358636659544,0.15939304911128718,0.028832169033517978,0.15919619172881702,0.028774582382831135,0.08658236105993965,0.011270450390272059,0.09497744628873375,0.011270450390274361,0.09587939533342464
826.0,0.16253459147268828,0.029127009251471173,0.1613508913654653,0.029293852779359354,0.15929796875697927,0.02943778431372352,0.1551187814319039,0.03042108032443637,0.15004559711334567,0.03190901132980669,0.1424664452891636,0.034652599394473745,0.15769053149429382,0.03009191894506427,0.1610838277726552,0.02968124216021478,0.15853790728370756,0.029997920724396592,0.15897634124249807,0.029361782937731666,0.15916868885553756,0.02945801844641196,0.15776936754974258,0.02981914641650969,0.15756967687823897,0.029767570206580617,0.0868621785387143,0.010908848136101842,0.09499977240596337,0.010908848136075393,0.09590031117803048
827.0,0.16089803452579213,0.03006924639638171,0.15970582612142356,0.030292940840985254,0.15761948411955481,0.030539184530515552,0.1533438009073126,0.03178113612761613,0.14813650155810343,0.03357554075083818,0.14046213332409102,0.03604717029940281,0.15594227769160987,0.03127679559902798,0.15941151740431073,0.030737833544372286,0.15680513851050545,0.03117742092062087,0.15730064608956118,0.030476756957796558,0.1574864155544328,0.03056816735245064,0.1560580252675657,0.031014450003840167,0.15585490879738317,0.030969686434968925,0.08708376554533476,0.011072005535079376,0.09499084092305579,0.01107200553503577,0.09589097137669339
828.0,0.15917929013732562,0.031203018194297272,0.15797605009489138,0.03148611240053418,0.15585129154216623,0.031836195191945874,0.1514748222561335,0.03330077346505134,0.1461672350562192,0.0351247761764116,0.13873141884493095,0.0353744889687599,0.1540931944330208,0.03270005238977003,0.15765715882385348,0.03196047709717622,0.15497728476476347,0.03256600716649544,0.15553455243251044,0.03178631118768222,0.15571404172099698,0.03187379136184283,0.15425394203352266,0.03240145154998715,0.15404716242331679,0.03236194906622174,0.08724320610864802,0.011391980614909787,0.09494865120373992,0.011391980614857394,0.09584984962823116
829.0,0.15737652610733466,0.03248861270524367,0.15616418840846175,0.03280300942699973,0.1540053140391885,0.03319779786924645,0.14956186675784133,0.03461025039252515,0.14430314736227107,0.03551352214569347,0.13770522166488966,0.030845872732361106,0.15214685555866775,0.03428840796985165,0.15584007163279914,0.033161294383662734,0.15306928990974678,0.034014407626240584,0.15369119370961676,0.03315238953639815,0.15386440273935545,0.033238060489120626,0.15237947974191027,0.033782066755233334,0.152170163850164,0.03373823136254764,0.08734688251149049,0.011724628870918385,0.09487706563879003,0.01172462887086121,0.09578075960941271
830.0,0.15551975582334263,0.03366949847509148,0.15431451352725417,0.03389227542015515,0.1521542876451785,0.034095282020721804,0.1477750689750678,0.034610760605825706,0.1428979577077207,0.03286188693600642,0.13754217096915483,0.023534684201565653,0.15015754448224622,0.035648187172455846,0.15405015279604775,0.03368160702626217,0.15116484944443384,0.034932583900312474,0.15184667807361804,0.03402670367205049,0.1520129166800957,0.034116037689662794,0.15053669720881882,0.034447629783209685,0.1503296237985749,0.03437006347165246,0.08740327367546838,0.012022797120706327,0.09478107147595735,0.012022797120646283,0.09568849790321139
831.0,0.15372634653786402,0.03392319898814508,0.15257735170982614,0.03373261404659852,0.1505071305449193,0.03320107240229695,0.14645617731365676,0.03151203417646236,0.14228505093879718,0.02659583911075675,0.13791873039407526,0.016667836862851157,0.14830689430273347,0.035622274548599286,0.15251919674127984,0.032068792176110555,0.14949669386869172,0.03388062126911099,0.15021603827027158,0.03305398293475065,0.1503735405920139,0.033156187911700274,0.14898479097864153,0.03283859500283642,0.14879031739174575,0.03267985313513294,0.08742036574651822,0.012275649992982196,0.09466530942394287,0.012275649992921637,0.0955774994225606
832.0,0.1522676701745787,0.03165689476635435,0.15125815720540586,0.03066602736014245,0.14940609726704948,0.02897480872604223,0.14588905783660144,0.025131038497564477,0.14236157079530654,0.01937451567549132,0.13846025750335167,0.011905587826700953,0.14695334341468316,0.03236532831902465,0.1515681017177181,0.02714380557402872,0.14842615841396725,0.029322221601173624,0.14914302271765054,0.028725967410327447,0.14929028398518304,0.028840088509733127,0.14807085017440355,0.027722645938131795,0.14789811579468953,0.027486811371921698,0.08740499719813132,0.012484865848989085,0.09453371720142577,0.01248486584892822,0.09545151829297739
833.0,0.15145249169438096,0.02609120821893885,0.1506214350621927,0.024535605238684713,0.14901571111206977,0.02231084174478893,0.14593673480428623,0.018285821266224758,0.14274894026182805,0.013840974647625046,0.1389789888223066,0.009295958182606957,0.14638377897719912,0.025753355176097344,0.1512691104895877,0.020544174128038894,0.14809573367424764,0.022389101556978517,0.1487794275123056,0.0220435984986108,0.1489181613382598,0.022146813023123033,0.1478560526717349,0.020822409840717284,0.14770183063203157,0.020594469875451826,0.08736283265921052,0.012655810922929821,0.09438952980353062,0.012655810922868525,0.09531363549225481
834.0,0.15126685045005875,0.019452602452330055,0.15055576108098453,0.01807477734811413,0.14910259071085033,0.01625915092953342,0.14624529099075312,0.013367168541443347,0.14318306891570562,0.010632251821762532,0.139414864024794,0.008308004034970186,0.14644557793884283,0.018697825015005616,0.15135132635940088,0.015220706473663984,0.14823888427115908,0.016201696622813778,0.1488818923695014,0.016054931549990256,0.14901563786247712,0.016131282727374217,0.1480388975241681,0.015133846294430977,0.14789416964763447,0.014968005687767506,0.08729851570571902,0.01279437449004734,0.09423537784821479,0.0127943744899864,0.09516635521576276
835.0,0.15140324024638982,0.014479019449976253,0.15073953136629814,0.013625347014795538,0.1493519222923223,0.012480357745510977,0.14658417737306234,0.010773724753771178,0.14355935696574162,0.009307826032226296,0.13975964211527897,0.008259269196955422,0.1467719333732121,0.013602474447468878,0.15154067699347348,0.012274937436926873,0.14853338276958297,0.012327866562918158,0.14913849778022661,0.012347902177956784,0.14926954320870872,0.012400649440795053,0.1483281228723599,0.011807170384315164,0.14818723544896106,0.0117002165523586,0.08721584992450182,0.012905919044889405,0.09407339861995623,0.012905919044829193,0.09501171160730279
836.0,0.15161048673105465,0.011878811031735832,0.15095722301205064,0.011479464126835676,0.14959505423985664,0.010833557064214091,0.14686546335167672,0.009890767597226827,0.14385200849423332,0.009112681643043618,0.14002168313898292,0.008616281811788824,0.14712738942509154,0.01086830964477626,0.15170681865189542,0.011217860082647113,0.14881380125503685,0.01060526079659541,0.14938539801601947,0.010748448431467836,0.1495146300595821,0.010787365926682215,0.14858795741105527,0.010470108480161156,0.14844869868384294,0.010399089299093502,0.08711796186655264,0.012995014261293743,0.09390533428979549,0.012995014261234138,0.09485136263093323
837.0,0.1517803317580685,0.01102719027284134,0.15112524169083544,0.010886538798020028,0.1497752510468888,0.010497761877142561,0.14706888840218607,0.009916087807169786,0.1440634520438098,0.009420196140998557,0.14021308684557687,0.009094479695553664,0.14742262210918364,0.009897664565045792,0.15181002075355174,0.01116905090357724,0.14902617996651113,0.010229225086147655,0.149568272941817,0.010435149879057783,0.14969592362656234,0.010468137243541927,0.1487776796654757,0.010287006473990116,0.14863940692531283,0.010231756187677318,0.0870074354769191,0.01306545015536623,0.09373261214717901,0.013065450155307304,0.0946866665704966
838.0,0.15188291866795298,0.011067676721582475,0.1512237963678385,0.011035152620549427,0.1498831160860752,0.010746207270971872,0.14719796837495466,0.010297761804778285,0.14420408464757814,0.009887061335753677,0.14034550415969715,0.009573809277743995,0.1476371896492802,0.009886181262966472,0.15184635585488876,0.011512998445628317,0.1491625884083166,0.010467770848138871,0.1496786107813781,0.010691662661115849,0.14980468840792857,0.010722852175377957,0.1488937469464769,0.010594310027655936,0.14875637406811043,0.010543803608107595,0.08688641931027512,0.013120337233437975,0.09355640814530522,0.013120337233379449,0.09451874255104958
839.0,0.15191780444586003,0.011442086049530214,0.15125572205713378,0.011442780706249767,0.14992484003054093,0.011181991049587536,0.14726272778404267,0.010769659388560953,0.1442852851311102,0.010366861004651437,0.14042900560581062,0.010011290860343611,0.14777483785587328,0.0102612932426254,0.15182308627606853,0.011957147072586239,0.14923002118881828,0.010909574651029617,0.1497228708398317,0.011129376834103,0.14984732706894463,0.01116037404529169,0.14894416176021008,0.011047830857239004,0.14880776813787575,0.01099753930437002,0.08675671097938983,0.013162221744336249,0.09337769667527777,0.013162221744278498,0.09434851791765166
840.0,0.15189330784805605,0.01189334493967572,0.15123012117729867,0.011897463721823667,0.14991035096522648,0.011638033420730198,0.14727379725878242,0.011226902431445866,0.14431728788151163,0.010806660128689877,0.14047197100869555,0.010395586863529734,0.14784593325750073,0.010739922027107112,0.1517497744703699,0.012388271881883553,0.14923891460741828,0.011378084774142806,0.14971103483242248,0.011585230839407181,0.1498338202046831,0.01161649790770337,0.1489392478517016,0.011506446300914283,0.1488039434172296,0.011454877664634468,0.08661982349902243,0.013193191079743129,0.09319728948266667,0.013193191079685966,0.09417676526835703
841.0,0.15181921845399937,0.012323633573976443,0.151156744800205,0.012321103707104422,0.1498493947444686,0.012054806478862975,0.1472406469432397,0.011634807054879497,0.14430872983598458,0.011191855684309885,0.14048128493684092,0.010727486947939107,0.14786144841876336,0.011208495203178584,0.15163542669107216,0.012769716398458525,0.1491993770081103,0.011809253488226366,0.1496528346455356,0.012001288944918375,0.14977391396287315,0.012032861177537565,0.14888869287722728,0.011921134100883914,0.14875457586967636,0.011867989146497724,0.08647703753041547,0.013214962550355073,0.09301586618123447,0.013214962550298411,0.09400413148679791
842.0,0.15170451087452363,0.012702140348261259,0.15104430023307971,0.012690562937050098,0.14975044115891284,0.012416113371149647,0.14717123797470036,0.011986276438401557,0.14426673533961473,0.011522469968376052,0.14046259213925275,0.011011958140002932,0.1478311579745374,0.011628563279648532,0.15148775498807016,0.013094317028366987,0.14912015655412972,0.012184945047822037,0.14955670959752532,0.012361918711014178,0.14967606386694163,0.012393696485582908,0.14880079016494843,0.012279590499133023,0.14866793701335354,0.012224990454389082,0.08632944272588404,0.013228955517279267,0.09283399830316343,0.013228955517223407,0.0938311606233955
843.0,0.15155680164216317,0.013023745600627662,0.15090010812032628,0.01300349306231837,0.14962054293117988,0.01272195664827668,0.1470721253467066,0.012284284145206313,0.14419714280992324,0.011803567300106949,0.14042053413004116,0.011254973618611362,0.1477632820645846,0.011991536251508129,0.1513131413576081,0.013365417348890934,0.14900852862977115,0.012504389203148928,0.14942968215388258,0.012667291593735057,0.1495473065035749,0.012699148435466595,0.1486824093032305,0.01258312625924368,0.14855087502775532,0.012527314219680011,0.08617797065111225,0.013236349056405696,0.09265216837640959,0.013236349056350204,0.093658312044834
844.0,0.1513823763526087,0.013292410651501102,0.15073019071990912,0.01326472054427741,0.1494654856404251,0.012977775762767168,0.1469486754559186,0.012534939809448583,0.14410474021265912,0.012041469069921814,0.1403589469408782,0.011462297330778724,0.1476645918394944,0.012299871541225067,0.1511168066497285,0.013589500404997103,0.14887046107954677,0.012772763753836992,0.14927751252813737,0.012922871343382665,0.14939341330981878,0.012954690638324861,0.14853917868046895,0.01283751457520104,0.1484090002228945,0.012780745354795339,0.08602342117903489,0.013238127761807586,0.09247078516220078,0.0132381277617527,0.09348597493030039
845.0,0.1511863759019941,0.013514721564070643,0.15053947110750396,0.013480976611673946,0.14928999994086012,0.013190286959800375,0.1468052859620817,0.012744815286671147,0.14399346984511774,0.012242316620563475,0.14028101993876607,0.011639071276119867,0.14754063286205227,0.012559572335594496,0.15090301423211583,0.013773414448110402,0.1487108359541887,0.012996744819900739,0.14910491148923188,0.01313535008480181,0.14921910359063364,0.013167035133766148,0.14837570315712492,0.013049455795798,0.14824690305621446,0.01299195883533454,0.0858664837975233,0.01323511808568515,0.09229019591149204,0.013235118085631107,0.09331447993168565
846.0,0.15097300221188859,0.013697458899156096,0.15033197618360894,0.013658932739195672,0.1490979617604974,0.013365946511181536,0.14664557529190134,0.012919979473219793,0.14386659546668254,0.012411586109567158,0.14018942139376384,0.011789728752958875,0.14739595116735432,0.012777269234246134,0.15067525479276725,0.013923406042048028,0.1485336562745061,0.013182841255197758,0.1489157398963412,0.013311147746003603,0.14902824452252295,0.013342622273112708,0.14819576113130115,0.01322528102102638,0.14806835075042543,0.013167251186630657,0.08570775492996995,0.01322801722237806,0.09211069629237637,0.013228017222324416,0.09314410861805834
847.0,0.15074570053621847,0.013846758702025981,0.15011101211732072,0.013804543504421552,0.1488925607928252,0.01351045527937042,0.14647253675192368,0.013065716575973612,0.14372683526844882,0.012553985168719533,0.14008639731783712,0.011918033599092086,0.14723428832249913,0.01295914928117843,0.15043639958339286,0.014044860080044094,0.14834221934078745,0.013336841162404491,0.14871317626731925,0.013455929632533673,0.1488240191935526,0.013487135244065113,0.1480024678915015,0.01337054705440504,0.14787645003687633,0.013312145625914746,0.0855477521096538,0.013217416147094986,0.09193253848543663,0.01321741614704181,0.09297510117727066
848.0,0.15050730934586776,0.013967897774778582,0.14987930716495715,0.01392290075601876,0.14867643620650867,0.01362867016060429,0.1462886609707568,0.013186510571487222,0.14357646670137014,0.012673495217273342,0.13997384935718907,0.012027161195434228,0.14705874020534926,0.013110628647442975,0.15018882305938208,0.014142306875938399,0.14813925611039175,0.013463697140989824,0.14849985163095206,0.013574521933254754,0.14860906185617379,0.013605414947425848,0.1477984063847101,0.013489979389154161,0.1476737773593115,0.013431338293542682,0.08538692565438621,0.013203818074933671,0.09175593782802743,0.013203818074881022,0.09280766273706392
849.0,0.15026017991981125,0.014065314497603894,0.14963912517249242,0.01401827804602136,0.14845178406548976,0.013724664963430826,0.14609603239021937,0.013286124397447764,0.14341740901735067,0.012773461282649248,0.1398533964309212,0.012119786407514361,0.1468718832538061,0.013236318097008658,0.14993449969328349,0.014219519340853177,0.1479270414725039,0.013567575649803551,0.14827795623938964,0.013670973284540089,0.14838556495898136,0.01370152177860669,0.14758573050327964,0.013587541710307956,0.14746248169504073,0.013528768327641945,0.08522566834168227,0.013187653324920489,0.09158107830128263,0.013187653324868369,0.09264196858525087
850.0,0.15000627069967362,0.014142708038605244,0.14939235501845208,0.014094235496180248,0.14822044190539904,0.013801836296223105,0.1458964052505524,0.013367703915117308,0.1432512884469619,0.012856689342632574,0.13972642378389696,0.012198164985338789,0.14667587402461504,0.01334009506713651,0.14967508013436953,0.014279629944784137,0.14770748107867193,0.013651958249867695,0.14804932358832928,0.013748660164015204,0.148155363414379,0.013778841479749058,0.1473662463910069,0.013666541840928562,0.14724436549431463,0.01360772342477628,0.0850643234738087,0.013169291352421963,0.09140811708799498,0.013169291352370162,0.09247816850595027
851.0,0.14974722156240622,0.01420315338978846,0.14914058103379843,0.014153733724951212,0.14798395537155754,0.013863013285207431,0.14569126361343254,0.013433879267576039,0.14307948992287509,0.01292553599514955,0.13959412227366866,0.012264204134879648,0.14647252763976198,0.013425205803952924,0.14941195122064513,0.014325241061077876,0.1474821797794855,0.013719749898081529,0.14781549662710466,0.01381039579493519,0.1479200009981855,0.013840194518917564,0.14714147655632626,0.013729738699476987,0.14702094851073616,0.01367094613778966,0.08490319163796081,0.013149050541572546,0.09123718837963538,0.013149050541521398,0.09231639040152217
852.0,0.1494844124176463,0.014249208803213752,0.14888513861103767,0.014199237990261892,0.1477436309255246,0.01391055630194606,0.14548186901820376,0.013486854192700208,0.1429031983755453,0.012981985782769991,0.1394575200464585,0.012319521817833788,0.14626337978429915,0.01349436716315695,0.14914628347319733,0.014358520337117554,0.1472524957786584,0.013773377726027578,0.14757778013908981,0.01385852806176768,0.1476807828745511,0.013887934422544221,0.14691271064977549,0.013779437696521261,0.14679351836251656,0.013720728601867627,0.08474253640233077,0.013127206217200421,0.09106840657281956,0.013127206217149537,0.09215674333364421
853.0,0.14921900965327192,0.014283008351641533,0.14862715833899742,0.014232807100657685,0.14750057776140463,0.01394644074747747,0.14526929855088244,0.013528481265291827,0.1427234319195101,0.013027715820093677,0.13931750824848507,0.012365495812461592,0.1460497359513233,0.013549857245658208,0.14887906890002053,0.014381279948522913,0.14701958372288187,0.013814875506742468,0.147337282410206,0.013895022589554268,0.1474388173745593,0.013924031197407172,0.146681045911188,0.013817571436940927,0.1465631708146917,0.013758992645095905,0.08458258913927617,0.013103997234271112,0.09090186896630995,0.013103997234220772,0.09199932008925732
854.0,0.1489520031654084,0.014306338802371964,0.14836760124347545,0.014256166957270082,0.14725574135038375,0.013972326219805712,0.14505447545423225,0.013560323926092323,0.14254106870162317,0.013064148988396859,0.13917486203349122,0.012403304008922892,0.1458327107943282,0.013593592207730846,0.14861115127921254,0.014395041242485244,0.1467844292042209,0.013845953727658827,0.14709494858506905,0.013921531334366653,0.1471950494363514,0.013950140194157216,0.14644741959469032,0.013845766294171781,0.146330842078029,0.013787355870758482,0.0844235531283008,0.013079631424973431,0.09073765804712886,0.01307963142492353,0.09184419935560634
855.0,0.14868423607170778,0.014320702355240963,0.14810728710965568,0.014270770472550608,0.1470099304628221,0.013989612869603485,0.1448381939046754,0.013583707096408978,0.1423568687658448,0.013092497414466393,0.13903025783681816,0.012433957418356604,0.14561325977876505,0.013627189823662412,0.14834325057871056,0.014401087023246913,0.14654787656906304,0.013868056880911993,0.14685158754561028,0.01393944847954552,0.14695028754805756,0.013967658218034673,0.14621263513534105,0.013865396676681288,0.14609733487901128,0.013807185526038226,0.08426560706173664,0.013054290123628224,0.09057584343678388,0.013054290123578704,0.09169144757196647
856.0,0.14841642871152497,0.01432736744464187,0.14784691739560735,0.014277846070578444,0.14676383908093887,0.013999487063339242,0.14462113920019015,0.013599758311157699,0.14217149197483692,0.013113797925218856,0.13888428766656352,0.012458327216516393,0.14539220480863407,0.013652021487759786,0.14807598277857667,0.014400503724095697,0.1463106514809535,0.013882410003387526,0.14660789371418556,0.013949955737905952,0.14670522560009702,0.013977768998432394,0.1459773834055566,0.01387762904385567,0.14586333964187442,0.013819642200547145,0.08410890805241113,0.01302813194333844,0.09041648355490535,0.01302813194328925,0.09154112051253238
857.0,0.1481491981591368,0.014327409772571192,0.14758709389161953,0.01427843687391745,0.1465180642841324,0.014002958335396106,0.1444039043146224,0.013609441129255887,0.14198551279096078,0.01312894097077622,0.13873747099611075,0.012477166939767243,0.14517025511113615,0.013669254555153929,0.1478098760655672,0.014394215436195254,0.1460733793462972,0.013890056414334667,0.14636446485491214,0.013954059022034542,0.14646046072443072,0.013981479989521465,0.14574226009490351,0.013883457573119283,0.14562945181082815,0.013825715241659514,0.08395359422408484,0.01300129594243841,0.09025962704678651,0.013001295942389603,0.09139326464472404
858.0,0.14788307419073818,0.01432174546885037,0.14732833401212456,0.014273432395401109,0.14627312093947534,0.014000889327544074,0.1441870035562509,0.01361358231447869,0.1417994325395797,0.01313869426787437,0.13859026471566274,0.012491130753627388,0.14494802436541837,0.013679886782304923,0.14754538414676896,0.01438301142998796,0.14583660045642163,0.013891888341019067,0.14612181669963886,0.013952618164098613,0.14621650794968175,0.01397965219160746,0.14550778000926504,0.013883733101640983,0.14539618610449284,0.013826251496711139,0.08379978695071748,0.012973904290891512,0.09010531401272899,0.012973904290843096,0.0912479182989602
859.0,0.14761851243045773,0.014311157951849444,0.14707108340482639,0.014263594234556507,0.14602945384110658,0.013994020112457203,0.1439708839035636,0.013612894011544235,0.14161368964115917,0.013143722186566743,0.13844307150341964,0.012500788540380881,0.14472604483711216,0.01368477437681425,0.14728289726012514,0.01436756848994722,0.14560078250630482,0.013888671833306563,0.14588039503760988,0.013946371068030214,0.14597381231327897,0.013973024382592708,0.1452743889060561,0.013879186676031767,0.145163988316149,0.01382197870440216,0.08364759279885214,0.012946064524954348,0.08995357707030567,0.01294606452490637,0.09110511267949337
860.0,0.14735590523776382,0.014296319760837367,0.14681572640843804,0.014249576986878936,0.1457874477994002,0.013982988025858983,0.1437559344658928,0.013607991904379023,0.14142866819445224,0.013144601704765092,0.13829624690258077,0.012506638406811744,0.1445047791105118,0.013684654902391095,0.14702275133211837,0.014348469114106841,0.14536633100404744,0.01388106710096249,0.14564058576626748,0.013935953407746135,0.14573275892963278,0.013962232878264664,0.1450424733459426,0.01387044878382208,0.14493324513808295,0.013813524600322544,0.08349710521796987,0.012917871461273288,0.08980444227515368,0.012917871461225588,0.09096487274067536
861.0,0.1470955907748891,0.014277810373063415,0.1465625947743751,0.014231945327773674,0.14554743607215143,0.013968343903101432,0.1435424944210438,0.013599410144702135,0.14124470521309862,0.013141835590723986,0.13815010533238836,0.01250911709441261,0.14428462988089857,0.013680166047016704,0.14676523563540492,0.014326216409793703,0.1451335979737837,0.013869645180218576,0.14540272329276216,0.013921914758735686,0.14549368140498636,0.013947827712638078,0.14481236893788155,0.013858065122799182,0.14470429238502297,0.013801432585693848,0.08334840601603546,0.012889408828030722,0.08965792992152294,0.012889408827983409,0.09082721794883945
862.0,0.14683786059867648,0.014256130807809343,0.14631197497875212,0.014211188032616588,0.14530970744665694,0.013950565430295528,0.14333085970851872,0.013587613677852356,0.1410620967562141,0.013135863340487589,0.13800492521667,0.012508608678923068,0.14406594817100485,0.01367186106168099,0.14651059922467696,0.014301246341403135,0.14490288926935965,0.013854901650293308,0.1451670975930596,0.013904731866600609,0.14525686890687442,0.013930285944911646,0.14458436727486176,0.0138425095876499,0.14447742191278112,0.013786174633317709,0.08320156665126566,0.012860750660013756,0.089514055240223,0.012860750659966775,0.0906921629465985
863.0,0.14658296604888923,0.014231715651235571,0.14606411438304043,0.014187729534729254,0.145074512217714,0.01393006817212836,0.14312128870012383,0.013573008464076459,0.14088110314565677,0.013127070290975984,0.13786095337782903,0.01250545186975422,0.1438490402596453,0.013660221513308826,0.14625905637168046,0.014273937847725229,0.14467447075060255,0.013837267971669055,0.14493396017223079,0.013884819609667661,0.1450225721322615,0.013910022652465577,0.14435872179645623,0.01382419501253995,0.14425288746728882,0.013768161965130296,0.08305664936608358,0.012831962495902825,0.08937282900872542,0.012831962495856065,0.09055971813356968
864.0,0.14633112364926865,0.014204943002920113,0.1458192264489459,0.01416193949718195,0.1448420672569357,0.013907214721748391,0.14291400702576892,0.01355594999164735,0.14070195342494873,0.013115795244979597,0.1377184088165209,0.012499946159150477,0.14363417355194327,0.01364566786424015,0.14601079117580354,0.014244621237902629,0.14444857352307866,0.013817120899998996,0.14470352912006007,0.013862540097207554,0.1447910083692054,0.013887400053178213,0.14413565276686288,0.013803482097020009,0.1440309096518177,0.013747753925464646,0.08291370818516233,0.012803102409217143,0.08923425808577462,0.012803102409170828,0.09042989017530562
