model,wavelength_nm,k_per_nm,F_real,F_imag,cumulative_real_pm_per_V,cumulative_imag_pm_per_V,cumulative_magnitude_pm_per_V
hybrid,600.0,0.02809364548494983,0.8583251069345903,0.012114168498753911,0.006108978379919867,8.617745427090086e-05,0.006109586188929082
hybrid,600.0,0.032107023411371234,0.8586818423589586,0.012122987013370681,0.007980731697345133,0.00011259927410439784,0.00798152598326524
hybrid,600.0,0.03612040133779264,0.8590864311726463,0.012132992104239355,0.010102992729335115,0.0001425672598177861,0.010103998590289398
hybrid,600.0,0.04013377926421404,0.8595389820254962,0.012144187831940188,0.012476115100393901,0.00017609016612750138,0.012477357722886826
hybrid,600.0,0.044147157190635444,0.860039616585851,0.012156578746715122,0.015100494567236717,0.0002131777974970388,0.015101999236806076
hybrid,600.0,0.048160535117056855,0.8605884696199673,0.012170169892492547,0.017976569196354562,0.0002538410147871802,0.017978361308309272
hybrid,600.0,0.05217391304347826,0.8611856890801022,0.012184966811358125,0.021104819560863672,0.0002980917426363276,0.021106924631116724
hybrid,600.0,0.05618729096989966,0.8618314362014279,0.012200975548478286,0.024485768956820197,0.00034594297758011686,0.024488212632826363
hybrid,600.0,0.060200668896321065,0.8625258856078981,0.012218202657485109,0.028119983639198962,0.0003974087969204293,0.028122791711007053
hybrid,600.0,0.06421404682274247,0.8632692254271392,0.012236655206329751,0.03200807307775358,0.0004525043683548884,0.03201127148918321
hybrid,600.0,0.06822742474916388,0.8640616574145894,0.012256340783613855,0.03615069023299437,0.0005112459603789123,0.03615430509294735
hybrid,600.0,0.07224080267558528,0.8649033970869693,0.012277267505409823,0.040548531852539677,0.0005736509534734079,0.040552589446456386
hybrid,600.0,0.07625418060200669,0.865794673865286,0.012299444022578786,0.045202338788116206,0.0006397378520922311,0.04520686558958755
hybrid,600.0,0.08026755852842808,0.8667357312275374,0.012322879528599461,0.050112896333503666,0.0007095262974646004,0.05011791901604933
hybrid,600.0,0.08428093645484949,0.8677268268713061,0.012347583767919591,0.05528103458374047,0.0007830370812287558,0.05528658003276463
hybrid,600.0,0.08829431438127089,0.8687682328864561,0.012373567044843114,0.06070762881592732,0.0008602921599142782,0.06071372414086307
hybrid,600.0,0.0923076923076923,0.8698602359381287,0.012400840232967506,0.06639359989198856,0.0009413146702916612,0.06640027243864267
hybrid,600.0,0.09632107023411371,0.8710031374602989,0.012429414785186485,0.07233991468377207,0.0010261289456089196,0.07234719204688209
hybrid,600.0,0.1003344481605351,0.8721972538600993,0.01245930274427405,0.07854758652089246,0.0011147605327362794,0.0785554965569083
hybrid,600.0,0.10434782608695652,0.8734429167332163,0.012490516754067177,0.0850176756617455,0.001207236210241275,0.08502624650184831
hybrid,600.0,0.10836120401337791,0.8747404730906203,0.012523070071265303,0.09175128978814591,0.0013035840074179154,0.09176054985151692
hybrid,600.0,0.11237458193979932,0.8760902855968598,0.01255697657786604,0.09874958452406589,0.0014038332242949805,0.09875956253141904
hybrid,600.0,0.11638795986622072,0.8774927328203634,0.012592250794257794,0.10601376397897735,0.0015080144526499293,0.10602448896636908
hybrid,600.0,0.12040133779264213,0.8789482094959398,0.012628907892990923,0.11354508131632811,0.001616159598056423,0.11355658264925883
hybrid,600.0,0.12441471571906353,0.8804571267998997,0.012666963713250629,0.1213448393477088,0.0017283019029949998,0.1213571467355308
hybrid,600.0,0.12842809364548494,0.8820199126381418,0.012706434776055806,0.12941439115329717,0.0018444759710580805,0.12942753466394394
hybrid,600.0,0.13244147157190633,0.8836370119475785,0.012747338300209774,0.13775514072919437,0.001964717792282156,0.13776915080424737
hybrid,600.0,0.13645484949832776,0.8853088870113202,0.01278969221903064,0.14636854366230054,0.0020890647696417903,0.14638345113240955
hybrid,600.0,0.14046822742474915,0.8870360177880399,0.012833515197889125,0.15525610783340582,0.0022175557467418875,0.15527194393407986
hybrid,600.0,0.14448160535117055,0.8888189022559465,0.012878826652585253,0.16441939414920964,0.0023502310367466226,0.16443619053699596
hybrid,600.0,0.14849498327759195,0.8906580567718787,0.012925646768596082,0.17386001730401113,0.0024871324525854114,0.1738778060730804
hybrid,600.0,0.15250836120401337,0.8925540164459478,0.012973996521227375,0.18357964657185247,0.002628303338478421,0.18359846027100912
hybrid,600.0,0.15652173913043477,0.8945073355323458,0.013023897696706897,0.1935800066299317,0.0027737886028263064,0.19359987828006908
hybrid,600.0,0.16053511705685616,0.8965185878367672,0.013075372914255489,0.2038628784141416,0.0029236347525111684,0.2038838415261621
hybrid,600.0,0.1645484949832776,0.8985883671410801,0.013128445649176843,0.21443010000762935,0.0030778899286581264,0.21445218860085075
hybrid,600.0,0.16856187290969898,0.9007172876458405,0.013183140257008279,0.22528356756331433,0.0032366039439094348,0.22530681618438475
hybrid,600.0,0.17257525083612038,0.9029059844312817,0.01323948199877643,0.23642523626134587,0.003399828321265743,0.2364496800036898
hybrid,600.0,0.17658862876254178,0.9051551139374285,0.013297497067405465,0.24785712130252502,0.003567616334551836,0.24788279582634443
hybrid,600.0,0.1806020066889632,0.907465354464069,0.013357212615326977,0.25958129893876475,0.0037400230505671593,0.2596082404916206
hybrid,600.0,0.1846153846153846,0.909837406691306,0.013418656783344349,0.2715999075417092,0.003917105372984475,0.27162815297970877
hybrid,600.0,0.188628762541806,0.9122719942214523,0.013481858730806609,0.2839151487106877,0.004098922088063244,0.2839447355203049
hybrid,600.0,0.19264214046822742,0.9147698641431026,0.013546848667150266,0.2965292884212278,0.004285533912247695,0.2965602547417855
hybrid,600.0,0.19665551839464882,0.9173317876182208,0.01361365788487057,0.3094446582154123,0.004477003541723134,0.30947704286225486
hybrid,600.0,0.2006688963210702,0.9199585604931599,0.013682318793987739,0.3226636564354222,0.004673395704007809,0.3226974989238101
hybrid,600.0,0.2046822742474916,0.9226510039345241,0.013752864958076066,0.33618874950166716,0.004874777211661573,0.3362240900714255
hybrid,600.0,0.20869565217391303,0.9254099650909093,0.013825331131929373,0.3500224732369717,0.005081217018196792,0.3500593528779264
hybrid,600.0,0.21270903010033443,0.9282363177815365,0.013899753300939136,0.3641674342383507,0.00529278627628131,0.3642058947165873
hybrid,600.0,0.21672240802675583,0.9311309632128721,0.013976168722266317,0.3786263112979798,0.005509558398327966,0.3786663951829622
hybrid,600.0,0.22073578595317722,0.9340948307244035,0.01405461596789229,0.3934018568750383,0.005731609119569962,0.3934436075676255
hybrid,600.0,0.22474916387959865,0.9371288785647718,0.014135134969640289,0.40849689862017924,0.005959016563726633,0.40854036038158065
hybrid,600.0,0.22876254180602004,0.9402340946995531,0.01421776706626255,0.42391434095446423,0.006191861311369552,0.4239595589361761
hybrid,600.0,0.23277591973244144,0.9434114976519963,0.014302555052694208,0.4396571667046852,0.0064302264711047045,0.4397041869794522
hybrid,600.0,0.23678929765886286,0.9466621373781603,0.01438954323158189,0.45572843879708125,0.006674197753692487,0.45577730839092945
hybrid,600.0,0.24080267558528426,0.9499870961779282,0.014478777467200134,0.47213130201155623,0.006923863549233781,0.472182068936947
hybrid,600.0,0.24481605351170566,0.9533874896434553,0.014570305241875456,0.4888689847986003,0.007179315007557119,0.48892169808875513
hybrid,600.0,0.24882943143812705,0.9568644676466969,0.014664175715045566,0.5059448011612192,0.007440646121949114,0.5059995109056704
hybrid,600.0,0.25284280936454845,0.9604192153677529,0.014760439785088699,0.5233621526042871,0.007707953816378022,0.5234189099857097
hybrid,600.0,0.2568561872909699,0.9640529543658816,0.014859150154065203,0.5411245301538512,0.007981338036368281,0.5411833874862355
hybrid,600.0,0.2608695652173913,0.9677669436950458,0.014960361395523113,0.5592355164490358,0.008260901843692482,0.5592965272172632
hybrid,600.0,0.26488294314381267,0.9715624810660985,0.01506413002552847,0.5776987879093225,0.008546751515056199,0.5777620068102094
hybrid,600.0,0.2688963210702341,0.9754409040576664,0.015170514577089476,0.5965181169801138,0.008838996644960817,0.5965835999649927
hybrid,600.0,0.2729096989966555,0.9794035913780665,0.015279575678156458,0.6156973744596265,0.009137750252939494,0.6157651787785361
hybrid,600.0,0.2769230769230769,0.983451964180575,0.01539137613338818,0.6352405319103134,0.009443128895372388,0.6353107161578754
hybrid,600.0,0.2809364548494983,0.987587487434598,0.015505981009888807,0.6551516641581654,0.00975525278209864,0.6552242883212253
hybrid,600.0,0.2849498327759197,0.9918116713553684,0.01562345772713098,0.6754349518834041,0.01007424589805471,0.6755100773905234
hybrid,600.0,0.2889632107023411,0.9961260728949988,0.01574387615129528,0.6960946843062612,0.010400236130181805,0.6961723740791478
hybrid,600.0,0.2929765886287625,1.0005322972978163,0.0158673086942702,0.7171352619717093,0.010733355399858618,0.7172155804786813
hybrid,600.0,0.2969899665551839,1.0050319997231396,0.01599383041757172,0.7385611996372126,0.011073739801130474,0.7386442129487929
hybrid,600.0,0.3010033444816053,1.009626886938766,0.016123519141459618,0.7603771292677642,0.011421529745021343,0.7604629051145116
hybrid,600.0,0.30501672240802674,1.0143187190886782,0.016256455559543657,0.7825878031426906,0.011776870110231792,0.7826764109753762
hybrid,600.0,0.3090301003344481,1.019109311538704,0.016392723359193888,0.8051980970789369,0.012139910400543635,0.805289608131183
hybrid,600.0,0.31304347826086953,1.024000536803948,0.016532409348087106,0.8282130137757842,0.012510804909270739,0.8283075011292877
hybrid,600.0,0.31705685618729096,1.0289943265622328,0.016675603587245798,0.8516376862861983,0.012889712891115424,0.8517352249386686
hybrid,600.0,0.3210702341137123,1.0340926737578786,0.01682239953094862,0.8754773816202933,0.013276798741811367,0.8755780485562411
hybrid,600.0,0.32508361204013375,1.0392976348004748,0.016972894173915683,0.8997375044866629,0.013672232185956564,0.8998413787511854
hybrid,600.0,0.3290969899665552,1.0446113318635768,0.017127188206201155,0.9244236011776413,0.014076188473464177,0.9245307639533578
hybrid,600.0,0.33311036789297654,1.0500359552885214,0.01728538617625163,0.9495413636048803,0.014488848585085177,0.9496518982921779
hybrid,600.0,0.33712374581939797,1.0555737660989508,0.01744759666262497,0.9750966334919576,0.01491039944748424,0.9752106257927221
hybrid,600.0,0.34113712374581934,1.061227098631846,0.01761393245489192,1.0010954067310984,0.015341034158380028,1.0012129447361096
hybrid,600.0,0.34515050167224076,1.0669983632913667,0.017784510744285068,1.0275438379114743,0.015780952222292765,1.02766501219166
hybrid,600.0,0.3491638795986622,1.0728900494320843,0.017959453324694258,1.0544482450269435,0.016230359797475644,1.054573148728696
hybrid,600.0,0.35317725752508355,1.078904728378661,0.018138886804653018,1.0818151143715318,0.016689469954643172,1.081943843316305
hybrid,600.0,0.357190635451505,1.0850450565894643,0.01832294283100397,1.1096511056314113,0.01715850294814825,1.1097837584198262
hybrid,600.0,0.3612040133779264,1.091313778972034,0.01851175832498108,1.137963057182612,0.017637686500301303,1.1380997353033169
hybrid,600.0,0.36521739130434777,1.0977137323589345,0.018705475731500477,1.1667579916042279,0.018127256099569687,1.1668987995477718
hybrid,600.0,0.3692307692307692,1.1042478491528889,0.018904243282506603,1.1960431214174303,0.018627455313443283,1.196188166795427
hybrid,600.0,0.3732441471571906,1.1109191611509672,0.019108215275285965,1.2258258550611696,0.01913853611680345,1.2259752487310427
hybrid,600.0,0.377257525083612,1.1177308035578317,0.019317552366722952,1.2561138031160952,0.019660759236688138,1.2562676593117184
hybrid,600.0,0.3812709030100334,1.1246860191991508,0.019532421884550726,1.2869147847888716,0.020194394514404714,1.2870732212574352
hybrid,600.0,0.38528428093645484,1.1317881629466653,0.019752998156722552,1.3182368346697768,0.020739721286006194,1.3183999728152356
hybrid,600.0,0.3892976588628762,1.1390407063673713,0.019979462860119403,1.3500882097772382,0.021297028782214983,1.350256174810713
hybrid,600.0,0.39331103678929763,1.146447242610054,0.02021200538989859,1.3824773969037556,0.021866616548952156,1.3826503180012952
hybrid,600.0,0.397324414715719,1.1540114915433435,0.020450823250890086,1.4154131202785247,0.022448794889709623,1.4155911307466538
hybrid,600.0,0.4013377926421404,1.1617373051603832,0.02069612247255627,1.4489043495630065,0.02304388533108855,1.4490875870125144
hybrid,600.0,0.40535117056856185,1.1696286732662982,0.020948118049147153,1.4829603081966518,0.023652221112919394,1.4831489147251138
hybrid,600.0,0.4093645484949832,1.177689729465809,0.021207034406815706,1.517590482111067,0.02427414770447906,1.5177846044946166
hybrid,600.0,0.41337792642140464,1.1859247574694614,0.021473105899593913,1.5528046288320165,0.024910023348428085,1.5530044187269254
hybrid,600.0,0.41739130434782606,1.1943381977383791,0.02174657733628515,1.588612786989867,0.025560219634207047,1.5888184011445303
hybrid,600.0,0.42140468227424743,1.2029346544887858,0.022027704540494665,1.6250252862603844,0.026225122102757518,1.6252368867383453
hybrid,600.0,0.42541806020066886,1.2117189030791349,0.022316754946201348,1.6620527577591675,0.026905130884568654,1.6622705121738668
hybrid,600.0,0.4294314381270903,1.220695897804359,0.02261400823147089,1.6997061449144932,0.027600661373197912,1.6999302266764733
hybrid,600.0,0.43344481605351165,1.2298707801234983,0.022919756993127947,1.737996714844951,0.02831214493657423,1.7382273034222975
hybrid,600.0,0.4374581939799331,1.2392488873490297,0.02323430746544216,1.7769360702699597,0.029040029668564903,1.7771733514628216
hybrid,600.0,0.44147157190635444,1.2488357618282855,0.023557980286140402,1.8165361619830902,0.029784781183475127,1.8167803282131836
hybrid,600.0,0.44548494983277587,1.2586371606496098,0.02389111131334068,1.8568093019201304,0.030546883456353535,1.8570605525361896
hybrid,600.0,0.4494983277591973,1.2686590659085448,0.024234052497316867,1.8977681768559285,0.03132683971219792,1.898026718456152
hybrid,600.0,0.45351170568561866,1.2789076955719496,0.02458717281134095,1.9394258627663832,0.03212517336739713,1.9396919095389904
hybrid,600.0,0.4575250836120401,1.2893895149809418,0.024950859246224595,1.981795839894408,0.03294242902700669,1.9820696139775167
hybrid,600.0,0.4615384615384615,1.3001112490368687,0.02532551787359623,2.024892008561375,0.033779173541741786,2.0251737404234937
hybrid,600.0,0.4655518394648829,1.3110798951178597,0.025711574983395588,2.06872870576844,0.03463599712888234,2.0690186346109782
hybrid,600.0,0.4695652173913043,1.3223027367776012,0.026109478301574396,2.1133207226352546,0.035513514561624944,2.113619096818562
hybrid,600.0,0.4735785953177257,1.3337873582818331,0.026519698294531532,2.158683322726946,0.03641236643178687,2.158990400221504
hybrid,600.0,0.4775919732441471,1.3455416600430525,0.026942729567424224,2.204832261323891,0.03733322049117325,2.205148310188425
hybrid,600.0,0.4816053511705685,1.3575738750184905,0.027379092364159717,2.251783805692773,0.038276773077361534,2.25210910458118
hybrid,600.0,0.48561872909698994,1.3698925861422242,0.027829334177612797,2.29955475642164,0.03924375063014277,2.2998895951207983
hybrid,600.0,0.4896321070234113,1.3825067448681323,0.028294031479431568,2.3481624698863905,0.04023491130539147,2.348507149887074
hybrid,600.0,0.49364548494983274,1.3954256909070324,0.02877379157969876,2.397624881921078,0.04125104669371876,2.3979797170243935
hybrid,600.0,0.4976588628762541,1.4086591732484641,0.029269254627716144,2.4479605327699336,0.04229298365190422,2.4483258497319014
hybrid,600.0,0.5016722408026756,1.4222173725656782,0.029781095766299587,2.4991885934049383,0.043361586255805766,2.4995647326220567
hybrid,600.0,0.5056856187290969,1.436110925110949,0.030310027453201063,2.551328893299228,0.044457757884220565,2.5517162095381134
hybrid,600.0,0.5096989966555183,1.4503509482179697,0.03085680196465468,2.604401949753694,0.04558244344402355,2.6048008129281537
hybrid,600.0,0.5137123745819397,1.464949067538714,0.03142221409757601,2.6584289988817527,0.046736631747848006,2.65883979488095
hybrid,600.0,0.5177257525083612,1.4799174461537192,0.03200710408864836,2.7134320283657187,0.04792135805661163,2.713855159937407
hybrid,600.0,0.5217391304347826,1.4952688157076848,0.03261236077043875,2.7694338121072817,0.04913770680033488,2.7698696998004557
hybrid,600.0,0.5257525083612039,1.5110165097364212,0.03323892498681574,2.8264579469046343,0.05038681449196616,2.8269070300763355
hybrid,600.0,0.5297658862876253,1.5271744993670988,0.033887793292327925,2.8845288912997344,0.05166987285033004,2.8849916291911915
hybrid,600.0,0.5337792642140468,1.5437574315908984,0.03456002196286512,2.9436720067511333,0.05298813214986846,2.9441488796388975
hybrid,600.0,0.5377926421404682,1.5607806703268299,0.03525673134793059,3.0039136013010097,0.05434290481657027,3.0044051117292927
hybrid,600.0,0.5418060200668896,1.5782603405167501,0.035979110598213265,3.0652809759194093,0.05573556929139941,3.0657876500204124
hybrid,600.0,0.545819397993311,1.596213375515529,0.036728422805934274,3.1278024737245795,0.05716757418466397,3.1283248626342752
hybrid,600.0,0.5498327759197323,1.6146575680669484,0.03750601059971177,3.191507532295723,0.05864044274714184,3.192046213673279
hybrid,600.0,0.5538461538461538,1.6336116251855555,0.03831330224049735,3.256426739313709,0.06015577768642646,3.256982318973558
hybrid,600.0,0.5578595317725752,1.6530952272976758,0.03915181827057666,3.3225918917864203,0.06171526635991172,3.323165005452895
hybrid,600.0,0.5618729096989966,1.6731290920318589,0.04002317877377498,3.3900360591388856,0.06332068637914269,3.3906273743343474
hybrid,600.0,0.565886287625418,1.693735043090412,0.040929111311985525,3.458793650474104,0.06497391166395919,3.4594038685526285
hybrid,600.0,0.5698996655518394,1.7149360846798682,0.041871459611045464,3.5289004863391384,0.06667691898901236,3.5295303446790873
hybrid,600.0,0.5739130434782608,1.7367564820305628,0.04285219307798627,3.6003938753627485,0.06843179506989645,3.6010441497329744
hybrid,600.0,0.5779264214046822,1.759221848593791,0.04387341724193111,3.6733126961659917,0.07024074424138195,3.6739842032820245
hybrid,600.0,0.5819397993311036,1.782359240570912,0.0449373852225934,3.747697484986379,0.07210609678614545,3.7483910852747164
hybrid,600.0,0.585953177257525,1.8061972595031923,0.04604651034369993,3.823590529499615,0.074030317979056,3.824307130090263
hybrid,600.0,0.5899665551839465,1.830766163734892,0.04720338002394302,3.901035969371492,0.07601601791961168,3.9017765273411715
hybrid,600.0,0.5939799331103678,1.8560979896570426,0.048410771095613286,3.9800799041265775,0.07806596223364821,3.9808454300175597
hybrid,600.0,0.5979933110367892,1.8822266837470698,0.04967166672122057,4.060770508980862,0.08018308373511208,4.0615620706233155
hybrid,600.0,0.6020066889632106,1.909188246541294,0.05098927510162336,4.14315815935318,0.08237049514967561,4.143976886022174
hybrid,600.0,0.6060200668896321,1.9370208898163668,0.052367050195963105,4.227295564846232,0.08463150301447617,4.228142651788266
hybrid,600.0,0.6100334448160535,1.9657652084138046,0.05380871470466786,4.3132379135732,0.08696962288251535,4.314114626941387
hybrid,600.0,0.6140468227424749,1.9954643683225335,0.05531828560266616,4.401043027801979,0.08938859597654125,4.401950710043795
hybrid,600.0,0.6180602006688962,2.0261643128408187,0.056900102551613624,4.490771531997093,0.09189240745587922,4.491711607744152
hybrid,600.0,0.6220735785953176,2.057913988875865,0.05855885956842488,4.582487034461512,0.09448530648106028,4.583461016977092
hybrid,600.0,0.6260869565217391,2.0907655957112254,0.060299640383971856,4.676256323918584,0.09717182828567526,4.677265822165865
hybrid,600.0,0.6301003344481605,2.1247748588853845,0.062127957991973515,4.772149582530913,0.09995681849320012,4.773196308933171
hybrid,600.0,0.6341137123745819,2.160001332185824,0.06404979896564836,4.870240617030629,0.10284545994922785,4.871326396004178
hybrid,600.0,0.6381270903010032,2.196508731180465,0.06607167321087365,4.9706071098377995,0.10584330237737681,4.971733887189481
hybrid,600.0,0.6421404682274247,2.234365302192547,0.06820066993203483,5.073330892274314,0.1089562952110328,5.074500745568081
hybrid,600.0,0.6461538461538461,2.273644231186788,0.07044452071370666,5.178498242244096,0.11219082400411844,5.179713392255977
hybrid,600.0,0.6501672240802675,2.314424097690054,0.07281167077179784,5.286200209052404,0.11555375088359056,5.28746303245034
hybrid,600.0,0.6541806020066889,2.3567893796341695,0.0753113596066445,5.396532968383481,0.11905245957592454,5.397846011788489
hybrid,600.0,0.6581939799331104,2.400831015904175,0.07795371250378991,5.509598210854637,0.1226949056213853,5.510964206463154
hybrid,600.0,0.6622073578595317,2.446647034426878,0.08074984458325071,5.625503568024984,0.12648967248573906,5.626925450999629
hybrid,600.0,0.6662207357859531,2.4943432548729945,0.08371197940411737,5.744363080269243,0.13044603439207425,5.745844008137444
hybrid,600.0,0.6702341137123745,2.544034076508873,0.08685358449985156,5.866297711544253,0.13457402682905303,5.867841085882126
hybrid,600.0,0.6742474916387959,2.5958433634673064,0.09018952666489002,5.991435916793828,0.13888452585048522,5.9930454075176005
hybrid,600.0,0.6782608695652174,2.64990544176713,0.09373625035313701,6.119914268574797,0.1433893374698595,6.121593841215328
hybrid,600.0,0.6822742474916387,2.7063662248692486,0.09751198320624674,6.251878150466811,0.1481012986789054,6.253632096866164
hybrid,600.0,0.6862876254180601,2.765384487498096,0.10153697353294791,6.387482525978069,0.15303439188948836,6.389315498922882
hybrid,600.0,0.6903010033444815,2.827133310991469,0.10583376554652632,6.526892793012657,0.1582038749232535,6.528809845409903
hybrid,600.0,0.694314381270903,2.8918017277028927,0.11042751938264511,6.670285735564317,0.16362642906611613,6.672292364874438
hybrid,600.0,0.6983277591973244,2.959596597139188,0.11534638442392023,6.817850586197081,0.1693203281808814,6.819952784971694
hybrid,600.0,0.7023411371237458,3.0307447527870455,0.12062193632862647,6.969790215128934,0.17530563245118028,6.971994528660801
hybrid,600.0,0.7063545150501671,3.1054954662382537,0.12628969049941602,7.126322464429002,0.1816044110392257,7.128636056717607
hybrid,600.0,0.7103678929765885,3.184123284611541,0.1323897076656309,7.287681649070021,0.18824099881151102,7.290112378545717
hybrid,600.0,0.71438127090301,3.2669313088366287,0.13896731096317516,7.454120250469039,0.19524229336278862,7.456676757213643
hybrid,600.0,0.7183946488294314,3.3542549946883176,0.14607393860831486,7.625910832856411,0.2026380999042607,7.628602639422869
hybrid,600.0,0.7224080267558528,3.4464665762823534,0.15376816228212054,7.803348218532595,0.21046153324816136,7.806185846919928
hybrid,600.0,0.7264214046822741,3.5439802340482514,0.1621169090811576,7.9867519650562615,0.2187494882113107,7.989747072963121
hybrid,600.0,0.7304347826086955,3.647258157257795,0.17119693490259025,8.176469195978019,0.227543192398116,8.179634736171545
hybrid,600.0,0.734448160535117,3.7568176867142995,0.18109661017496892,8.372877847308555,0.236888858672858,8.376228254847982
hybrid,600.0,0.7384615384615384,3.87323976845952,0.19191809595944148,8.576390405030192,0.24683845891157785,8.579941818234655
hybrid,600.0,0.7424749163879598,3.9971790073791844,0.20378001107150928,8.78745822533542,0.25745064613195695,8.791228747860501
hybrid,600.0,0.7464882943143812,4.129375684506165,0.2168207210272466,9.006576549840851,0.26879185923901966,9.010586563134295
hybrid,600.0,0.7505016722408026,4.270670199265403,0.23120242014851683,9.234290354022514,0.28093765394987136,9.238562891911279
hybrid,600.0,0.754515050167224,4.422020525640763,0.24711623313430942,9.471201200214503,0.2939743157411749,9.475762400633531
hybrid,600.0,0.7585284280936454,4.584523440065443,0.26478863768426786,9.71797530895804,0.30800082697603715,9.72285496214646
hybrid,600.0,0.7625418060200668,4.759440503923127,0.28448961390583927,9.975353117353206,0.3231312822378605,9.980585335612787
hybrid,600.0,0.7665551839464882,4.948230086439803,0.30654307189631347,10.244160664579002,0.3394978755118515,10.249784706479682
hybrid,600.0,0.7705685618729097,5.152587125387775,0.3313403150024752,10.525323238795666,0.3572546233766188,10.531384531345157
hybrid,600.0,0.774581939799331,5.374492888377679,0.3593575915791447,10.819881844506929,0.3765820444482228,10.826433261480508
hybrid,600.0,0.7785953177257524,5.616277782749918,0.39117921692133895,11.129013216929867,0.3976930938809373,11.136116692075396
hybrid,600.0,0.7826086956521738,5.880701365893422,0.4275283788850497,11.454054336992042,0.4208407632387079,11.461782919893814
hybrid,600.0,0.7866220735785953,6.171055279557256,0.4693086862738557,11.796532712081294,0.4463279165870356,11.804973216247845
hybrid,600.0,0.7906354515050167,6.491297100833419,0.5176609582810845,12.158204120410437,0.47452016835251354,12.167460574160026
hybrid,600.0,0.794648829431438,6.846226427281074,0.5740419845477283,12.54110012620225,0.5058629574057011,12.551298327547846
hybrid,600.0,0.7986622073578594,7.241719463449467,0.6403355147895453,12.94758854354946,0.5409045000857068,12.958882157472773
hybrid,600.0,0.8026755852842808,7.685045872185704,0.719011443825909,13.380451290607201,0.580327120883385,13.393030139126273
hybrid,600.0,0.8066889632107023,8.185303216931217,0.8133586115375853,13.842985941842706,0.6249907480785263,13.857087472526056
hybrid,600.0,0.8107023411371237,8.754022511013424,0.9278327218450577,14.33914009270743,0.6759944467642399,14.3550655550696
hybrid,600.0,0.8147157190635451,9.406027609613915,1.0685890751722322,14.873691957246338,0.7347653286706957,14.891829723955045
hybrid,600.0,0.8187290969899664,10.160679160720527,1.2443208795421712,15.452497368559204,0.8031901205519872,15.47335740216329
hybrid,600.0,0.8227424749163879,11.043714412838568,1.4676199299527921,16.082834173335772,0.8838152121922682,16.107100433545433
hybrid,600.0,0.8267558528428093,12.0900325003986,1.7572647308646916,16.773892773346894,0.9801604356423945,16.802505564687007
hybrid,600.0,0.8307692307692307,13.348016682504237,2.14222835190571,17.537491398988582,1.0972292686927532,17.571781828763825
hybrid,600.0,0.8347826086956521,14.88641140513758,2.6690391997081635,18.38914579410514,1.242374061632725,18.431065523888535
hybrid,600.0,0.8387959866220734,16.805508688447965,3.4160717329374783,19.349711224903928,1.426838084508264,19.40224707106309
hybrid,600.0,0.8428093645484949,19.255532409104283,4.523171318677852,20.447963175514033,1.6686718384126074,20.515936823150174
hybrid,600.0,0.8468227424749163,22.46595335381899,6.258016607789493,21.724697450203784,1.9986566570575546,21.816441225270708
hybrid,600.0,0.8508361204013377,26.783619797476767,9.178798151300086,23.238998149773174,2.473413859083175,23.370254836511
hybrid,600.0,0.8548494983277591,32.65946489018546,14.573204375284973,25.07541196266025,3.207421301783944,25.27971195453505
hybrid,600.0,0.8588628762541806,40.084370929155114,25.711020398928397,27.333324720993122,4.458323289783427,27.69453532485207
hybrid,600.0,0.8628762541806019,43.909158466876946,50.366550655385936,29.952282537037924,6.8319978462358355,30.721579122003448
hybrid,600.0,0.8668896321070233,15.47526193829232,86.31123857884859,31.810285223462994,11.115701489966053,33.69648446963127
hybrid,600.0,0.8709030100334447,-36.571254032178004,70.55644740896966,31.142657111299958,16.050846579532543,35.03562141409359
hybrid,600.0,0.8749163879598661,-44.074553273182985,36.10946411377667,28.59263929794595,19.42039461093176,34.5642987613918
hybrid,600.0,0.8789297658862876,-36.89936386901067,19.15684476264068,26.0215462228966,21.1743406538103,33.54807848378127
hybrid,600.0,0.8829431438127089,-30.020446143075844,11.406143096981424,23.887043072183666,22.148855952619975,32.57549150423163
hybrid,600.0,0.8869565217391303,-24.878695437763945,7.470318526657046,22.127940419277444,22.753546361963483,31.739086616427922
hybrid,600.0,0.8909698996655517,-21.0805046512272,5.267325074186882,20.648578464965844,23.16346958030854,31.030793022765792
hybrid,600.0,0.8949832775919732,-18.200390201037685,3.9604701363903017,19.378445742241066,23.4618010079626,30.429923856661485
hybrid,600.0,0.8989966555183946,-15.959366428386964,3.21089113746464,18.26891885479873,23.69471031545966,29.919770939243016
hybrid,600.0,0.903010033444816,-14.307006150936182,2.9079312920491924,17.281427755045375,23.894349405370686,29.488772079535476
hybrid,600.0,0.9070234113712373,-13.407072566227484,2.593684300115513,16.3731367740307,24.074647468567825,29.114742975972426
hybrid,600.0,0.9110367892976587,-12.499583265729147,1.9241412907719004,15.520320935054412,24.223331676405813,28.768909597554327
hybrid,600.0,0.9150501672240802,-11.500946788058801,1.462332603536884,14.726775501554297,24.335277586258748,28.44439579026855
hybrid,600.0,0.9190635451505016,-10.62913802848091,1.1750339478347551,13.99185371246766,24.422849016777636,28.146891913804826
hybrid,600.0,0.923076923076923,-9.891675769536022,0.9753424701089373,13.307386664188408,24.4945654338771,27.875980263027635
hybrid,600.0,0.9270903010033443,-9.26429082444081,0.8249745500624639,12.665655064048408,24.55487004277089,27.628978645958348
