wavelength_nm,paper_pm_per_V,paper_normalized,demo21_real_pm_per_V,demo21_imag_pm_per_V,demo21_abs_pm_per_V,demo21_normalized,hybrid_real_pm_per_V,hybrid_imag_pm_per_V,hybrid_abs_pm_per_V,hybrid_normalized
1608.0,1218.0,0.30835443037974686,10.929712412605932,1.134200936512111,10.988404123741406,0.24360978696157004,26.2093429120977,1.518750389675129,26.2533094795697,0.279869619365016
1609.0,1214.0,0.30734177215189873,10.840164481771529,1.1332112322495753,10.899235463497318,0.24163294318324763,26.05564600852489,1.5175024351644348,26.09979889888596,0.2782331419594571
1610.0,1210.0,0.30632911392405066,10.750534505226884,1.1313633164630836,10.809901715645346,0.23965243945971992,25.902056065207113,1.5150417101159046,25.94632651818988,0.27659707177935733
1611.0,1206.0,0.3053164556962025,10.660764555585768,1.1284948686333292,10.720326561171799,0.23766658382020955,25.74844817503734,1.5111523312887052,25.79275411411009,0.27495993531440116
1612.0,1202.0,0.30430379746835445,10.570753816014378,1.1244315695984992,10.63038957863221,0.23567270655562125,25.594700937031117,1.5055598695823684,25.638943554229343,0.27332026002387666
1613.0,1198.0,0.3032911392405063,10.480427637883045,1.1188992418389998,10.539985720402598,0.23366847879007738,25.440707213495187,1.497913602249799,25.484766600512373,0.2716766788447036
1614.0,1194.0,0.30227848101265825,10.389747663658792,1.1115941741531585,10.449042928542047,0.23165230301956924,25.28639375729554,1.4877641058129376,25.330123396532045,0.2700281272718422
1615.0,1190.0,0.3012658227848101,10.29869519952026,1.1020999501361617,10.357497145194479,0.22962275909968854,25.13175599681988,1.4745368930862022,25.174976038375178,0.2683742012360927
1616.0,1186.0,0.30025316455696205,10.20737599460641,1.089895496066922,10.26539803844031,0.2275809481576193,24.976917905992988,1.4575063419412058,25.01940752335099,0.2667157855182998
1617.0,1182.0,0.2992405063291139,10.116032228690223,1.0743556415975097,10.172922298756227,0.22553078737086055,24.822230838147522,1.4357828377061033,24.86372088283114,0.2650561105406968
1618.0,1178.0,0.29822784810126585,10.025189850391568,1.054740040096831,10.080521221076694,0.22348228181945876,24.668424998169684,1.4083444131911003,24.708594170379047,0.26340240459550546
1619.0,1174.0,0.2972151898734177,9.935785502465464,1.0303345184724473,9.98906516001166,0.2214547270170047,24.51680881434546,1.3741753301385964,24.55529010777777,0.2617681287461799
1620.0,1170.0,0.29620253164556964,9.849286301419982,1.0006530544209566,9.899987231439306,0.2194798947339798,24.36944546981593,1.3326030889623754,24.405853877687708,0.2601750853675082
