x[nm]                Psi_1[nm^-1/2]       Psi_2[nm^-1/2]       Psi_3[nm^-1/2]       Psi_4[nm^-1/2]       Psi_5[nm^-1/2]       Psi_6[nm^-1/2]      
11.95                0.43896738856239     -0.10850068961027    0.17653951648159     -0.30271083124537    -0.2347557908211     -0.21523284130225
12                   0.44061612990156     -0.10560782970479    0.16359481379701     -0.31494613103286    -0.23429656255346    -0.19722168011843
12.05                0.44215056421122     -0.1026319206231     0.15047453193805     -0.32647697208204    -0.23313608012654    -0.1784387687301
12.1                 0.4435702934201      -0.099575302596962   0.13719275233066     -0.3372775626751     -0.23127781688675    -0.15895760674286
12.15                0.44487494921432     -0.096440379327034   0.12376372972929     -0.34732374448884    -0.22872733465204    -0.13885442609399
12.2                 0.446064193133       -0.0932296160926     0.11020187691785     -0.35659304663104    -0.22549226706525    -0.11820789274844
12.25                0.44713771665603     -0.089945537812904   0.096521749241119    -0.36506473590245    -0.22158229674645    -0.097098798870256
12.3                 0.44809524128409     -0.086590727061573   0.082738028983135    -0.37271986317192    -0.21700912631269    -0.075609746673892
12.35                0.44893651861095     -0.083167822035698   0.068865509609328    -0.37954130576112    -0.21178644335186    -0.053824825192651
12.4                 0.44966133038787     -0.079679514481181   0.054919079889347    -0.3855138057438     -0.20592987945541    -0.031829281229007
12.45                0.45026948858025     -0.076128547575961   0.040913707917588    -0.3906240040741     -0.19945696343277    -0.0097091857744559
12.5                 0.45076083541639     -0.072517713772805   0.026864425048595    -0.39486047046758    -0.19238706884722    0.012448902795773
12.55                0.45113524342842     -0.068849852603343   0.01278630976456     -0.39821372896794    -0.18474135603049    0.034558277435197
12.6                 0.45139261548538     -0.065127848445082   -0.0013055285077517  -0.40067627914251    -0.17654270874943    0.056532421720321
12.65                0.45153288481842     -0.061354628253153   -0.015395965613289   -0.40224261285888    -0.16781566571448    0.078285348398953
12.7                 0.45155601503809     -0.057533159258581   -0.029469878900813   -0.4029092266053     -0.15858634713484    0.099731935867813
12.75                0.45146200014385     -0.053666446634872   -0.043512163453377   -0.40267462932716    -0.14888237654016    0.12078826126277
12.8                 0.45125086452553     -0.04975753113477    -0.057507748299777   -0.40153934576215    -0.13873279810276    0.14137192885825
12.85                0.45092266295709     -0.045809486699034   -0.071441612589563   -0.39950591526651    -0.12816798970791    0.16140239249085
12.9                 0.45047748058236     -0.041825418039114   -0.085298801714268   -0.39657888613515    -0.1172195720322     0.18080127074532
12.95                0.44991543289297     -0.037808458195629   -0.09906444335753    -0.39276480542817    -0.10592031390223    0.19949265366971
13                   0.44923666569839     -0.033761766074569   -0.11272376345691    -0.38807220432667    -0.09430403421689    0.21740339981941
13.05                0.44844135508809     -0.029688523963156   -0.12626210206023    -0.38251157905058    -0.082405500726752   0.23446342246765
